"Name","UniqueID","HolyStuffId","HolyStuff_Grade","HolyStuff_Level","Status_MaxLevel","Status01_Id","Status01_Value","Status02_Id","Status02_Value","Status03_Id","Status03_Value","Status04_Id","Status04_Value","HolyStuff_NeedCostId","HolyStuff_NeedCostCount","HolyStuff_NeedUse01Id","HolyStuff_NeedItem01Count","HolyStuff_NeedUse02Id","HolyStuff_NeedItem02Count","HolyStuff_NeedUse03Id","HolyStuff_NeedItem03Count","HolyStuff_NeedUse04Id","HolyStuff_NeedItem04Count","HolyStuff_Success","HolyStuff_Fail","ResultSlot_Bg_Grade"
"3050404","3050404","3005","4","4","5","82","2280","40","228","43","228","34","228","12","220000","508000003","3","1301001638","2","502600005","2","906000001","4","5000","6000","3"
"3050405","3050405","3005","4","5","5","82","2400","40","240","43","240","34","240","12","220000","508000003","3","1301001638","2","502600005","2","906000001","4","5000","6000","3"
"3050501","3050501","3005","5","1","5","82","2520","40","252","43","252","34","252","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"3050502","3050502","3005","5","2","5","82","2640","40","264","43","264","34","264","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"3050503","3050503","3005","5","3","5","82","2760","40","276","43","276","34","276","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"3050504","3050504","3005","5","4","5","82","2880","40","288","43","288","34","288","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"3050505","3050505","3005","5","5","5","82","3000","40","300","43","300","34","300","12","300000","508000003","5","1301001638","4","502600005","4","906000002","1","4500","6500","4"
"3050601","3050601","3005","6","1","5","82","3120","40","312","43","312","34","312","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"3050602","3050602","3005","6","2","5","82","3240","40","324","43","324","34","324","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"3050603","3050603","3005","6","3","5","82","3360","40","336","43","336","34","336","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"3050604","3050604","3005","6","4","5","82","3480","40","348","43","348","34","348","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"3050605","3050605","3005","6","5","5","82","3600","40","360","43","360","34","360","12","400000","508000003","10","1301001638","4","502600005","4","906000002","1","4000","8000","4"
"3050701","3050701","3005","7","1","5","82","3720","40","372","43","372","34","372","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"3050702","3050702","3005","7","2","5","82","3840","40","384","43","384","34","384","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"3050703","3050703","3005","7","3","5","82","3960","40","396","43","396","34","396","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"3050704","3050704","3005","7","4","5","82","4080","40","408","43","408","34","408","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"3050705","3050705","3005","7","5","5","82","4200","40","420","43","420","34","420","12","520000","508000004","2","1301001638","8","502600005","8","906000002","2","3500","8500","4"
"3050801","3050801","3005","8","1","5","82","4320","40","432","43","432","34","432","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"3050802","3050802","3005","8","2","5","82","4440","40","444","43","444","34","444","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"3050803","3050803","3005","8","3","5","82","4560","40","456","43","456","34","456","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"3050804","3050804","3005","8","4","5","82","4680","40","468","43","468","34","468","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"3050805","3050805","3005","8","5","5","82","4800","40","480","43","480","34","480","12","660000","508000004","4","1301001638","8","502600005","8","906000002","3","3000","9000","4"
"3050901","3050901","3005","9","1","5","82","4920","40","492","43","492","34","492","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"3050902","3050902","3005","9","2","5","82","5040","40","504","43","504","34","504","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"3050903","3050903","3005","9","3","5","82","5160","40","516","43","516","34","516","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"3050904","3050904","3005","9","4","5","82","5280","40","528","43","528","34","528","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"3050905","3050905","3005","9","5","5","82","5400","40","540","43","540","34","540","12","820000","508000004","8","1301001638","12","502600005","12","906000002","4","2000","9500","5"
"3051001","3051001","3005","10","1","5","82","5520","40","552","43","552","34","552","12","1000000","508000004","20","1301001638","20","502600005","20","906000002","5","1000","9700","5"
"3051002","3051002","3005","10","2","5","82","5640","40","564","43","564","34","564","12","1000000","508000004","20","1301001638","20","502600005","20","906000002","5","1000","9700","5"
"3051003","3051003","3005","10","3","5","82","5760","40","576","43","576","34","576","12","1000000","508000004","20","1301001638","20","502600005","20","906000002","5","1000","9700","5"
"3051004","3051004","3005","10","4","5","82","5880","40","588","43","588","34","588","12","1000000","508000004","20","1301001638","20","502600005","20","906000002","5","1000","9700","5"
"3051005","3051005","3005","10","5","5","82","6000","40","600","43","600","34","600","12","1000000","508000004","20","1301001638","20","502600005","20","906000002","5","1000","9700","5"
"4010101","4010101","4001","1","1","5","84","120","24","6","28","3","31","3","12","100000","508000002","5","1301001638","1","502600001","1","904000001","1","8000","2000","3"
"4010102","4010102","4001","1","2","5","84","240","24","12","28","6","31","6","12","100000","508000002","5","1301001638","1","502600001","1","904000001","1","8000","2000","3"
"4010103","4010103","4001","1","3","5","84","360","24","18","28","9","31","9","12","100000","508000002","5","1301001638","1","502600001","1","904000001","1","8000","2000","3"
"4010104","4010104","4001","1","4","5","84","480","24","24","28","12","31","12","12","100000","508000002","5","1301001638","1","502600001","1","904000001","1","8000","2000","3"
"4010105","4010105","4001","1","5","5","84","600","24","30","28","15","31","15","12","100000","508000002","5","1301001638","1","502600001","1","904000001","1","8000","2000","3"
"4010201","4010201","4001","2","1","5","84","720","24","36","28","18","31","18","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"4010202","4010202","4001","2","2","5","84","840","24","42","28","21","31","21","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"4010203","4010203","4001","2","3","5","84","960","24","48","28","24","31","24","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"4010204","4010204","4001","2","4","5","84","1080","24","54","28","27","31","27","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"4010205","4010205","4001","2","5","5","84","1200","24","60","28","30","31","30","12","120000","508000002","10","1301001638","1","502600001","1","904000001","2","7000","4000","3"
"4010301","4010301","4001","3","1","5","84","1320","24","66","28","33","31","33","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"4010302","4010302","4001","3","2","5","84","1440","24","72","28","36","31","36","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"4010303","4010303","4001","3","3","5","84","1560","24","78","28","39","31","39","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"4010304","4010304","4001","3","4","5","84","1680","24","84","28","42","31","42","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"4010305","4010305","4001","3","5","5","84","1800","24","90","28","45","31","45","12","160000","508000003","1","1301001638","2","502600001","2","904000001","3","6000","4500","3"
"4010401","4010401","4001","4","1","5","84","1920","24","96","28","48","31","48","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"4010402","4010402","4001","4","2","5","84","2040","24","102","28","51","31","51","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"4010403","4010403","4001","4","3","5","84","2160","24","108","28","54","31","54","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"4010404","4010404","4001","4","4","5","84","2280","24","114","28","57","31","57","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"4010405","4010405","4001","4","5","5","84","2400","24","120","28","60","31","60","12","220000","508000003","3","1301001638","2","502600001","2","904000001","4","5000","6000","3"
"4010501","4010501","4001","5","1","5","84","2520","24","126","28","63","31","63","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"4010502","4010502","4001","5","2","5","84","2640","24","132","28","66","31","66","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"4010503","4010503","4001","5","3","5","84","2760","24","138","28","69","31","69","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"4010504","4010504","4001","5","4","5","84","2880","24","144","28","72","31","72","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"4010505","4010505","4001","5","5","5","84","3000","24","150","28","75","31","75","12","300000","508000003","5","1301001638","4","502600001","4","904000002","1","4500","6500","4"
"4010601","4010601","4001","6","1","5","84","3120","24","156","28","78","31","78","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"4010602","4010602","4001","6","2","5","84","3240","24","162","28","81","31","81","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"4010603","4010603","4001","6","3","5","84","3360","24","168","28","84","31","84","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"4010604","4010604","4001","6","4","5","84","3480","24","174","28","87","31","87","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"4010605","4010605","4001","6","5","5","84","3600","24","180","28","90","31","90","12","400000","508000003","10","1301001638","4","502600001","4","904000002","1","4000","8000","4"
"4010701","4010701","4001","7","1","5","84","3720","24","186","28","93","31","93","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"4010702","4010702","4001","7","2","5","84","3840","24","192","28","96","31","96","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"4010703","4010703","4001","7","3","5","84","3960","24","198","28","99","31","99","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"4010704","4010704","4001","7","4","5","84","4080","24","204","28","102","31","102","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"4010705","4010705","4001","7","5","5","84","4200","24","210","28","105","31","105","12","520000","508000004","2","1301001638","8","502600001","8","904000002","2","3500","8500","4"
"4010801","4010801","4001","8","1","5","84","4320","24","216","28","108","31","108","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"4010802","4010802","4001","8","2","5","84","4440","24","222","28","111","31","111","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"4010803","4010803","4001","8","3","5","84","4560","24","228","28","114","31","114","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"4010804","4010804","4001","8","4","5","84","4680","24","234","28","117","31","117","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"4010805","4010805","4001","8","5","5","84","4800","24","240","28","120","31","120","12","660000","508000004","4","1301001638","8","502600001","8","904000002","3","3000","9000","4"
"4010901","4010901","4001","9","1","5","84","4920","24","246","28","123","31","123","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"4010902","4010902","4001","9","2","5","84","5040","24","252","28","126","31","126","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"4010903","4010903","4001","9","3","5","84","5160","24","258","28","129","31","129","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"4010904","4010904","4001","9","4","5","84","5280","24","264","28","132","31","132","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"4010905","4010905","4001","9","5","5","84","5400","24","270","28","135","31","135","12","820000","508000004","8","1301001638","12","502600001","12","904000002","4","2000","9500","5"
"4011001","4011001","4001","10","1","5","84","5520","24","276","28","138","31","138","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"4011002","4011002","4001","10","2","5","84","5640","24","282","28","141","31","141","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"4011003","4011003","4001","10","3","5","84","5760","24","288","28","144","31","144","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"4011004","4011004","4001","10","4","5","84","5880","24","294","28","147","31","147","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"4011005","4011005","4001","10","5","5","84","6000","24","300","28","150","31","150","12","1000000","508000004","20","1301001638","20","502600001","20","904000002","5","1000","9700","5"
"4020101","4020101","4002","1","1","5","20","7","29","3","32","12","86","70","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"4020102","4020102","4002","1","2","5","20","14","29","6","32","24","86","140","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"4020103","4020103","4002","1","3","5","20","21","29","9","32","36","86","210","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"4020104","4020104","4002","1","4","5","20","28","29","12","32","48","86","280","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"4020105","4020105","4002","1","5","5","20","35","29","15","32","60","86","350","12","100000","508000002","5","1301001638","1","502600002","1","905000001","1","8000","2000","3"
"4020201","4020201","4002","2","1","5","20","42","29","18","32","72","86","420","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"4020202","4020202","4002","2","2","5","20","49","29","21","32","84","86","490","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"4020203","4020203","4002","2","3","5","20","56","29","24","32","96","86","560","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"4020204","4020204","4002","2","4","5","20","63","29","27","32","108","86","630","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"4020205","4020205","4002","2","5","5","20","70","29","30","32","120","86","700","12","120000","508000002","10","1301001638","1","502600002","1","905000001","2","7000","4000","3"
"4020301","4020301","4002","3","1","5","20","77","29","33","32","132","86","770","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"4020302","4020302","4002","3","2","5","20","84","29","36","32","144","86","840","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"4020303","4020303","4002","3","3","5","20","91","29","39","32","156","86","910","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"4020304","4020304","4002","3","4","5","20","98","29","42","32","168","86","980","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"4020305","4020305","4002","3","5","5","20","105","29","45","32","180","86","1050","12","160000","508000003","1","1301001638","2","502600002","2","905000001","3","6000","4500","3"
"4020401","4020401","4002","4","1","5","20","112","29","48","32","192","86","1120","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"4020402","4020402","4002","4","2","5","20","119","29","51","32","204","86","1190","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"4020403","4020403","4002","4","3","5","20","126","29","54","32","216","86","1260","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"4020404","4020404","4002","4","4","5","20","133","29","57","32","228","86","1330","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"4020405","4020405","4002","4","5","5","20","140","29","60","32","240","86","1400","12","220000","508000003","3","1301001638","2","502600002","2","905000001","4","5000","6000","3"
"4020501","4020501","4002","5","1","5","20","147","29","63","32","252","86","1470","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"4020502","4020502","4002","5","2","5","20","154","29","66","32","264","86","1540","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"4020503","4020503","4002","5","3","5","20","161","29","69","32","276","86","1610","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"4020504","4020504","4002","5","4","5","20","168","29","72","32","288","86","1680","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"4020505","4020505","4002","5","5","5","20","175","29","75","32","300","86","1750","12","300000","508000003","5","1301001638","4","502600002","4","905000002","1","4500","6500","4"
"4020601","4020601","4002","6","1","5","20","182","29","78","32","312","86","1820","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"4020602","4020602","4002","6","2","5","20","189","29","81","32","324","86","1890","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"4020603","4020603","4002","6","3","5","20","196","29","84","32","336","86","1960","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"4020604","4020604","4002","6","4","5","20","203","29","87","32","348","86","2030","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"4020605","4020605","4002","6","5","5","20","210","29","90","32","360","86","2100","12","400000","508000003","10","1301001638","4","502600002","4","905000002","1","4000","8000","4"
"4020701","4020701","4002","7","1","5","20","217","29","93","32","372","86","2170","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"4020702","4020702","4002","7","2","5","20","224","29","96","32","384","86","2240","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"4020703","4020703","4002","7","3","5","20","231","29","99","32","396","86","2310","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"4020704","4020704","4002","7","4","5","20","238","29","102","32","408","86","2380","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"4020705","4020705","4002","7","5","5","20","245","29","105","32","420","86","2450","12","520000","508000004","2","1301001638","8","502600002","8","905000002","2","3500","8500","4"
"4020801","4020801","4002","8","1","5","20","252","29","108","32","432","86","2520","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"4020802","4020802","4002","8","2","5","20","259","29","111","32","444","86","2590","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"4020803","4020803","4002","8","3","5","20","266","29","114","32","456","86","2660","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"4020804","4020804","4002","8","4","5","20","273","29","117","32","468","86","2730","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"4020805","4020805","4002","8","5","5","20","280","29","120","32","480","86","2800","12","660000","508000004","4","1301001638","8","502600002","8","905000002","3","3000","9000","4"
"4020901","4020901","4002","9","1","5","20","287","29","123","32","492","86","2870","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"4020902","4020902","4002","9","2","5","20","294","29","126","32","504","86","2940","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"4020903","4020903","4002","9","3","5","20","301","29","129","32","516","86","3010","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"4020904","4020904","4002","9","4","5","20","308","29","132","32","528","86","3080","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"4020905","4020905","4002","9","5","5","20","315","29","135","32","540","86","3150","12","820000","508000004","8","1301001638","12","502600002","12","905000002","4","2000","9500","5"
"4021001","4021001","4002","10","1","5","20","322","29","138","32","552","86","3220","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"4021002","4021002","4002","10","2","5","20","329","29","141","32","564","86","3290","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"4021003","4021003","4002","10","3","5","20","336","29","144","32","576","86","3360","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"4021004","4021004","4002","10","4","5","20","343","29","147","32","588","86","3430","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"4021005","4021005","4002","10","5","5","20","350","29","150","32","600","86","3500","12","1000000","508000004","20","1301001638","20","502600002","20","905000002","5","1000","9700","5"
"4030101","4030101","4003","1","1","5","22","7","26","6","42","12","87","70","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"4030102","4030102","4003","1","2","5","22","14","26","12","42","24","87","140","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"4030103","4030103","4003","1","3","5","22","21","26","18","42","36","87","210","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"4030104","4030104","4003","1","4","5","22","28","26","24","42","48","87","280","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"4030105","4030105","4003","1","5","5","22","35","26","30","42","60","87","350","12","100000","508000002","5","1301001638","1","502600003","1","903000001","1","8000","2000","3"
"4030201","4030201","4003","2","1","5","22","42","26","36","42","72","87","420","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"4030202","4030202","4003","2","2","5","22","49","26","42","42","84","87","490","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"4030203","4030203","4003","2","3","5","22","56","26","48","42","96","87","560","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"4030204","4030204","4003","2","4","5","22","63","26","54","42","108","87","630","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"4030205","4030205","4003","2","5","5","22","70","26","60","42","120","87","700","12","120000","508000002","10","1301001638","1","502600003","1","903000001","2","7000","4000","3"
"4030301","4030301","4003","3","1","5","22","77","26","66","42","132","87","770","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"4030302","4030302","4003","3","2","5","22","84","26","72","42","144","87","840","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"4030303","4030303","4003","3","3","5","22","91","26","78","42","156","87","910","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"4030304","4030304","4003","3","4","5","22","98","26","84","42","168","87","980","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"4030305","4030305","4003","3","5","5","22","105","26","90","42","180","87","1050","12","160000","508000003","1","1301001638","2","502600003","2","903000001","3","6000","4500","3"
"4030401","4030401","4003","4","1","5","22","112","26","96","42","192","87","1120","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"4030402","4030402","4003","4","2","5","22","119","26","102","42","204","87","1190","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"4030403","4030403","4003","4","3","5","22","126","26","108","42","216","87","1260","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"4030404","4030404","4003","4","4","5","22","133","26","114","42","228","87","1330","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"4030405","4030405","4003","4","5","5","22","140","26","120","42","240","87","1400","12","220000","508000003","3","1301001638","2","502600003","2","903000001","4","5000","6000","3"
"4030501","4030501","4003","5","1","5","22","147","26","126","42","252","87","1470","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"4030502","4030502","4003","5","2","5","22","154","26","132","42","264","87","1540","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"4030503","4030503","4003","5","3","5","22","161","26","138","42","276","87","1610","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"4030504","4030504","4003","5","4","5","22","168","26","144","42","288","87","1680","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"4030505","4030505","4003","5","5","5","22","175","26","150","42","300","87","1750","12","300000","508000003","5","1301001638","4","502600003","4","903000002","1","4500","6500","4"
"4030601","4030601","4003","6","1","5","22","182","26","156","42","312","87","1820","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"4030602","4030602","4003","6","2","5","22","189","26","162","42","324","87","1890","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"4030603","4030603","4003","6","3","5","22","196","26","168","42","336","87","1960","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"4030604","4030604","4003","6","4","5","22","203","26","174","42","348","87","2030","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"4030605","4030605","4003","6","5","5","22","210","26","180","42","360","87","2100","12","400000","508000003","10","1301001638","4","502600003","4","903000002","1","4000","8000","4"
"4030701","4030701","4003","7","1","5","22","217","26","186","42","372","87","2170","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"4030702","4030702","4003","7","2","5","22","224","26","192","42","384","87","2240","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"4030703","4030703","4003","7","3","5","22","231","26","198","42","396","87","2310","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"4030704","4030704","4003","7","4","5","22","238","26","204","42","408","87","2380","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"4030705","4030705","4003","7","5","5","22","245","26","210","42","420","87","2450","12","520000","508000004","2","1301001638","8","502600003","8","903000002","2","3500","8500","4"
"4030801","4030801","4003","8","1","5","22","252","26","216","42","432","87","2520","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"4030802","4030802","4003","8","2","5","22","259","26","222","42","444","87","2590","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"4030803","4030803","4003","8","3","5","22","266","26","228","42","456","87","2660","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"4030804","4030804","4003","8","4","5","22","273","26","234","42","468","87","2730","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"4030805","4030805","4003","8","5","5","22","280","26","240","42","480","87","2800","12","660000","508000004","4","1301001638","8","502600003","8","903000002","3","3000","9000","4"
"4030901","4030901","4003","9","1","5","22","287","26","246","42","492","87","2870","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"4030902","4030902","4003","9","2","5","22","294","26","252","42","504","87","2940","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"4030903","4030903","4003","9","3","5","22","301","26","258","42","516","87","3010","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"4030904","4030904","4003","9","4","5","22","308","26","264","42","528","87","3080","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"4030905","4030905","4003","9","5","5","22","315","26","270","42","540","87","3150","12","820000","508000004","8","1301001638","12","502600003","12","903000002","4","2000","9500","5"
"4031001","4031001","4003","10","1","5","22","322","26","276","42","552","87","3220","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"4031002","4031002","4003","10","2","5","22","329","26","282","42","564","87","3290","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"4031003","4031003","4003","10","3","5","22","336","26","288","42","576","87","3360","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"4031004","4031004","4003","10","4","5","22","343","26","294","42","588","87","3430","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"4031005","4031005","4003","10","5","5","22","350","26","300","42","600","87","3500","12","1000000","508000004","20","1301001638","20","502600003","20","903000002","5","1000","9700","5"
"4040101","4040101","4004","1","1","5","30","3","35","12","33","12","41","12","12","100000","508000002","5","1301001638","1","502600004","1","907000001","1","8000","2000","3"
"4040102","4040102","4004","1","2","5","30","6","35","24","33","24","41","24","12","100000","508000002","5","1301001638","1","502600004","1","907000001","1","8000","2000","3"
"4040103","4040103","4004","1","3","5","30","9","35","36","33","36","41","36","12","100000","508000002","5","1301001638","1","502600004","1","907000001","1","8000","2000","3"
