"Name","ColorId","HexColor","ColorName"
"1321062","1321062","#F9EB28","0"
"1321063","1321063","#F6E958","0"
"1321064","1321064","#FAF481","0"
"1321065","1321065","#FAF6A3","0"
"1321066","1321066","#BDD42C","0"
"1321067","1321067","#C9D930","0"
"1321068","1321068","#D2DD54","0"
"1321069","1321069","#DEE387","0"
"1321070","1321070","#E9ECA8","0"
"1321071","1321071","#8BC942","0"
"1321072","1321072","#9ECA3F","0"
"1321073","1321073","#AFD14C","0"
"1321074","1321074","#C1DA72","0"
"1321075","1321075","#D8E5A1","0"
"1321076","1321076","#0AAE4B","0"
"1321077","1321077","#39B248","0"
"1321078","1321078","#5FB73F","0"
"1321079","1321079","#83C46D","0"
"1321080","1321080","#A6D39C","0"
"1321081","1321081","#1CB565","0"
"1321082","1321082","#3BB974","0"
"1321083","1321083","#71BF95","0"
"1321084","1321084","#77C6A1","0"
"1321085","1321085","#A2D7C4","0"
"1321086","1321086","#169DC0","0"
"1321087","1321087","#11B3CF","0"
"1321088","1321088","#39C4D6","0"
"1321089","1321089","#6ECEE6","0"
"1321090","1321090","#9DD9E7","0"
"1321091","1321091","#0F7CBF","0"
"1321092","1321092","#1292CF","0"
"1321093","1321093","#3AA6D5","0"
"1321094","1321094","#72B7DB","0"
"1321095","1321095","#9FC8E1","0"
"1321096","1321096","#1260AB","0"
"1321097","1321097","#1D77BD","0"
"1321098","1321098","#448CC9","0"
"1321099","1321099","#67A5D6","0"
"1321100","1321100","#95C3E6","0"
"1321101","1321101","#27349A","0"
"1321102","1321102","#34469C","0"
"1321103","1321103","#4B57A5","0"
"1321104","1321104","#6873B5","0"
"1321105","1321105","#969CCE","0"
"1321106","1321106","#632D94","0"
"1321107","1321107","#6E3E97","0"
"1321108","1321108","#814D9F","0"
"1321109","1321109","#9A6BAF","0"
"1321110","1321110","#B690C5","0"
"1321111","1321111","#A23593","0"
"1321112","1321112","#A63B9B","0"
"1321113","1321113","#AA55A2","0"
"1321114","1321114","#AE71B0","0"
"1321115","1321115","#D09AC5","0"
"1321116","1321116","#C3197A","0"
"1321117","1321117","#CE1C8B","0"
"1321118","1321118","#CC4E9F","0"
"1321119","1321119","#D47AAB","0"
"1321120","1321120","#E99BC2","0"
"1321121","1321121","#F2C2C2","0"
"1321122","1321122","#F2CEC2","0"
"1321123","1321123","#F2DBC2","0"
"1321124","1321124","#F2E7C2","0"
"1321125","1321125","#F1F2C2","0"
"1321126","1321126","#DBF2C2","0"
"1321127","1321127","#C2F2E2","0"
"1321128","1321128","#C2DBF2","0"
"1321129","1321129","#C2C2F2","0"
"1321130","1321130","#D2C2F2","0"
"1321131","1321131","#E2C2F2","0"
"1321132","1321132","#F2C2EB","0"
"1321133","1321133","#F2DADA","0"
"1321134","1321134","#F2E6DA","0"
"1321135","1321135","#F1F2DA","0"
"1321136","1321136","#DAF2EB","0"
"1321137","1321137","#DADAF2","0"
"1321138","1321138","#E9DAF2","0"
"1321139","1321139","#D4D4D4","0"
"1321140","1321140","#474748","0"
"1321141","1321141","#6F0000","0"
"1321142","1321142","#FFFFFF","0"
"1321143","1321143","#FBFBFB","0"
"1321144","1321144","#DC9754","0"
"1321145","1321145","#9A898F","0"
"1321146","1321146","#463C32","0"
"1321147","1321147","#FFFFFF","0"
"1321148","1321148","#39363F","0"
"1321149","1321149","#11333F","0"
"1321150","1321150","#A9BCC3","0"
"1321151","1321151","#4D474B","0"
"1321152","1321152","#141D22","0"
"1321153","1321153","#FFE2DA","0"
"1321154","1321154","#DC9754","0"
"1321155","1321155","#FFFFFD","0"
"1321156","1321156","#7C4D5F","0"
"1321157","1321157","#B2A5AE","0"
"1321158","1321158","#000000","0"
"1321159","1321159","#463C32","0"
"1321160","1321160","#AE0001","0"
"141001","141001","#3B6373","0"
"141002","141002","#CF1200","0"
"141003","141003","#FFCE91","0"
"141004","141004","#E88B60","0"
"141005","141005","#6B397E","0"
"141006","141006","#836ED9","0"
"141007","141007","#001216","0"
"141008","141008","#292929","0"
"141009","141009","#EF265D","0"
"141010","141010","#F9545A","0"
"141011","141011","#F8C726","0"
"141012","141012","#FB7A38","0"
"142001","142001","#3B6373","0"
"142002","142002","#413F40","0"
"142003","142003","#413F40","0"
"142004","142004","#1B1B1B","0"
"142005","142005","#808080","0"
"142006","142006","#FFFFFF","0"
"142007","142007","#CACACA","0"
"142008","142008","#DEDEDE","0"
"142009","142009","#952229","0"
"142010","142010","#952229","0"
"142011","142011","#EF7D33","0"
"142012","142012","#EC7C33","0"
"142013","142013","#FCC94C","0"
"142014","142014","#577E29","0"
"142015","142015","#3C5D52","0"
"142016","142016","#BB7D30","0"
"142017","142017","#133848","0"
"142018","142018","#169DC0","0"
"142019","142019","#44265D","0"
"142020","142020","#9C6CB1","0"
"142021","142021","#CF1200","0"
"142022","142022","#FF1E00","0"
"142023","142023","#1B1B1B","0"
"142024","142024","#C2AF9B","0"
"142025","142025","#EF7D33","0"
"142026","142026","#FFA71B","0"
"142027","142027","#FBFCFF","0"
"142028","142028","#138CAC","0"
"142029","142029","#DA7F22","0"
"142030","142030","#151515","0"
"142031","142031","#90AD3D","0"
"142032","142032","#EE382A","0"
"142033","142033","#B1D44D","0"
"142034","142034","#BC7C22","0"
"142035","142035","#987B65","0"
"142036","142036","#0B0B0B","0"
"142037","142037","#8A632E","0"
"142038","142038","#F2E6DA","0"
"142039","142039","#FC947F","0"
"142040","142040","#D5C4F5","0"
"142041","142041","#FFCE91","0"
"142042","142042","#040404","0"
"142043","142043","#040404","0"
"142044","142044","#666666","0"
"142045","142045","#41403E","0"
"142046","142046","#F3EEEB","0"
"142047","142047","#F46D96","0"
"142048","142048","#D34251","0"
"142049","142049","#E3AF01","0"
"142050","142050","#E1AB00","0"
"142051","142051","#BB882C","0"
"142052","142052","#BFB67D","0"
"142053","142053","#656E2B","0"
"142054","142054","#006D46","0"
"142055","142055","#01BEAA","0"
"142056","142056","#008BCC","0"
"142057","142057","#014F99","0"
"142058","142058","#010050","0"
"142059","142059","#895C95","0"
"142060","142060","#D4A7CE","0"
"142061","142061","#E88B60","0"
"142062","142062","#191919","0"
"142063","142063","#B1202F","0"
"142064","142064","#252120","0"
"142065","142065","#EFA300","0"
"142066","142066","#F0EBE8","0"
"142067","142067","#FF90A0","0"
"142068","142068","#F9E7F5","0"
"142069","142069","#006E79","0"
"142070","142070","#F7EFE4","0"
"142071","142071","#5D5727","0"
"142072","142072","#FFBD5C","0"
"142073","142073","#F1C771","0"
"142074","142074","#F0A700","0"
"142075","142075","#FFB600","0"
"142076","142076","#FFA22E","0"
"142077","142077","#DCD3AC","0"
"142078","142078","#DA0000","0"
"142079","142079","#FF928D","0"
"142080","142080","#F7EFE4","0"
"142081","142081","#6B397E","0"
"142082","142082","#000000","0"
"142083","142083","#A4A290","0"
"142084","142084","#242727","0"
"142085","142085","#3D3A39","0"
"142086","142086","#0080B2","0"
"142087","142087","#32506B","0"
"142088","142088","#708D6F","0"
"142089","142089","#005B3F","0"
"142090","142090","#876C50","0"
"142091","142091","#C51600","0"
"142092","142092","#EF8A8A","0"
"142093","142093","#DA7F8F","0"
"142094","142094","#6B397E","0"
"142095","142095","#918B8B","0"
"142096","142096","#9F7449","0"
"142097","142097","#EB9200","0"
"142098","142098","#A96628","0"
"142099","142099","#F9BC79","0"
"142100","142100","#F2ECE7","0"
"142101","142101","#836ED9","0"
"142102","142102","#F6C000","0"
"142103","142103","#242525","0"
"142104","142104","#575756","0"
"142105","142105","#CC202D","0"
"142106","142106","#EBE3D2","0"
"142107","142107","#C1A961","0"
"142108","142108","#F5AF55","0"
"142109","142109","#EDB056","0"
"142110","142110","#784892","0"
"142111","142111","#00675D","0"
"142112","142112","#FFD4C6","0"
"142113","142113","#00A9C9","0"
"142114","142114","#836ED9","0"
"142115","142115","#CDB6B5","0"
"142116","142116","#78263F","0"
"142117","142117","#602D94","0"
"142118","142118","#3A5C64","0"
"142119","142119","#5DA9B2","0"
"142120","142120","#EBE3DA","0"
"142121","142121","#001216","0"
"142122","142122","#5F605A","0"
"142123","142123","#D0D0BF","0"
"142124","142124","#FFF8EB","0"
"142125","142125","#7E826E","0"
"142126","142126","#876935","0"
"142127","142127","#B9821A","0"
"142128","142128","#8C1E0F","0"
"142129","142129","#D3597B","0"
"142130","142130","#86775C","0"
"142131","142131","#6B8100","0"
"142132","142132","#475838","0"
"142133","142133","#1E5856","0"
"142134","142134","#A0615A","0"
"142135","142135","#7F7167","0"
"142136","142136","#007484","0"
"142137","142137","#4C6377","0"
"142138","142138","#323285","0"
"142139","142139","#5C397C","0"
"142140","142140","#475F6D","0"
"142141","142141","#292929","0"
"142142","142142","#1F1117","0"
"142143","142143","#383E40","0"
"142144","142144","#FFFAF4","0"
"142145","142145","#987D5C","0"
"142146","142146","#45412C","0"
"142147","142147","#231F25","0"
"142148","142148","#000000","0"
"142149","142149","#CAA39C","0"
"142150","142150","#B67F30","0"
"142151","142151","#4F3F23","0"
"142152","142152","#987D5C","0"
"142153","142153","#977C00","0"
"142154","142154","#AA9182","0"
"142155","142155","#726458","0"
"142156","142156","#BA6E11","0"
"142157","142157","#BDA07A","0"
"142158","142158","#33312B","0"
"142159","142159","#9F732D","0"
"142160","142160","#333101","0"
"151001","151001","#952229","0"
"151002","151002","#303030","0"
"151003","151003","#D6C8C8","0"
"151004","151004","#77916C","0"
"151005","151005","#B82620","0"
"151006","151006","#515465","0"
"151007","151007","#C29963","0"
"151008","151008","#655D52","0"
"152001","152001","#DF1A44","0"
"152002","152002","#EB255C","0"
"152003","152003","#EB4E83","0"
"152004","152004","#F37BA1","0"
"152005","152005","#F5A2BE","0"
"152006","152006","#EC1D23","0"
"152007","152007","#EB3729","0"
"152008","152008","#F65359","0"
"152009","152009","#F08188","0"
"152010","152010","#F2AAAA","0"
"152011","152011","#EE382A","0"
"152012","152012","#F0572D","0"
"152013","152013","#FA7255","0"
"152014","152014","#FC947F","0"
"152015","152015","#FBB5A9","0"
"152016","152016","#F2631D","0"
"152017","152017","#EC7C33","0"
"152018","152018","#FD955A","0"
"152019","152019","#F6AF7D","0"
"152020","152020","#FCCBA7","0"
"152021","152021","#F17922","0"
"152022","152022","#F48E26","0"
"152023","152023","#FCA655","0"
"152024","152024","#FFBB7B","0"
"152025","152025","#FFD1A7","0"
"152026","152026","#F7930A","0"
"152027","152027","#F9A42D","0"
"152028","152028","#FCB454","0"
"152029","152029","#FBC783","0"
"152030","152030","#FADCAA","0"
"152031","152031","#FFA71B","0"
"152032","152032","#FBAE38","0"
"152033","152033","#F9C74B","0"
"152034","152034","#FCD979","0"
"152035","152035","#FEE4A8","0"
"152036","152036","#FFC50F","0"
"152037","152037","#FFCF42","0"
"152038","152038","#FFDA52","0"
"152039","152039","#FBE57E","0"
"152040","152040","#FAEBA4","0"
"152041","152041","#FFE002","0"
"152042","152042","#F7E61C","0"
"152043","152043","#FAED48","0"
"152044","152044","#FBF475","0"
"152045","152045","#FAF8A3","0"
"152046","152046","#F8EB10","0"
"152047","152047","#F9EB28","0"
"152048","152048","#F6E958","0"
"152049","152049","#FAF481","0"
"152050","152050","#FAF6A3","0"
"152051","152051","#BDD42C","0"
"152052","152052","#C9D930","0"
"152053","152053","#D2DD54","0"
"152054","152054","#DEE387","0"
"152055","152055","#E9ECA8","0"
"152056","152056","#8BC942","0"
"152057","152057","#9ECA3F","0"
"152058","152058","#AFD14C","0"
"152059","152059","#C1DA72","0"
"152060","152060","#D8E5A1","0"
"152061","152061","#0AAE4B","0"
"152062","152062","#39B248","0"
"152063","152063","#5FB73F","0"
"152064","152064","#83C46D","0"
"152065","152065","#A6D39C","0"
"152066","152066","#1CB565","0"
"152067","152067","#3BB974","0"
"152068","152068","#71BF95","0"
"152069","152069","#77C6A1","0"
"152070","152070","#A2D7C4","0"
"152071","152071","#169DC0","0"
"152072","152072","#11B3CF","0"
"152073","152073","#39C4D6","0"
"152074","152074","#6ECEE6","0"
"152075","152075","#9DD9E7","0"
"152076","152076","#0F7CBF","0"
"152077","152077","#1292CF","0"
"152078","152078","#3AA6D5","0"
"152079","152079","#72B7DB","0"
"152080","152080","#9FC8E1","0"
"152081","152081","#1260AB","0"
"152082","152082","#1D77BD","0"
"152083","152083","#448CC9","0"
"152084","152084","#67A5D6","0"
"152085","152085","#95C3E6","0"
"152086","152086","#27349A","0"
"152087","152087","#34469C","0"
"152088","152088","#4B57A5","0"
"152089","152089","#6873B5","0"
"152090","152090","#969CCE","0"
"152091","152091","#632D94","0"
"152092","152092","#6E3E97","0"
"152093","152093","#814D9F","0"
"152094","152094","#9A6BAF","0"
"152095","152095","#B690C5","0"
"152096","152096","#A23593","0"
"152097","152097","#A63B9B","0"
"152098","152098","#AA55A2","0"
"152099","152099","#AE71B0","0"
"152100","152100","#D09AC5","0"
"152101","152101","#C3197A","0"
"152102","152102","#CE1C8B","0"
"152103","152103","#CC4E9F","0"
"152104","152104","#D47AAB","0"
"152105","152105","#E99BC2","0"
"152106","152106","#F2C2C2","0"
"152107","152107","#F2CEC2","0"
"152108","152108","#F2DBC2","0"
"152109","152109","#F2E7C2","0"
"152110","152110","#F1F2C2","0"
"152111","152111","#DBF2C2","0"
"152112","152112","#C2F2E2","0"
"152113","152113","#C2DBF2","0"
"152114","152114","#C2C2F2","0"
"152115","152115","#D2C2F2","0"
"152116","152116","#E2C2F2","0"
"152117","152117","#F2C2EB","0"
"152118","152118","#F2DADA","0"
"152119","152119","#F2E6DA","0"
"152120","152120","#F1F2DA","0"
"152121","152121","#DAF2EB","0"
"152122","152122","#DADAF2","0"
"152123","152123","#E9DAF2","0"
"152124","152124","#D4D4D4","0"
"152125","152125","#474748","0"
"152126","152126","#952229","0"
"152127","152127","#ffffff","0"
"152128","152128","#e5c0a6","0"
"152129","152129","#97b1cc","0"
"152130","152130","#e35d38","0"
"152131","152131","#d38a53","0"
"152132","152132","#f9a640","0"
"152133","152133","#fdcd9f","0"
"152134","152134","#ffe898","0"
"152135","152135","#909b7b","0"
"152136","152136","#1e935e","0"
"152137","152137","#507c6d","0"
"152138","152138","#7f4f8d","0"
"152139","152139","#723f9c","0"
"152140","152140","#1488db","0"
"152141","152141","#1e93c9","0"
"152142","152142","#444641","0"
"152143","152143","#413f40","0"
"152144","152144","#696969","0"
"152145","152145","#464f5e","0"
"152146","152146","#DF1A44","0"
"152147","152147","#EB255C","0"
"152148","152148","#EB4E83","0"
"152149","152149","#F37BA1","0"
"152150","152150","#F5A2BE","0"
"152151","152151","#EC1D23","0"
"152152","152152","#EB3729","0"
"152153","152153","#F65359","0"
"152154","152154","#F08188","0"
"152155","152155","#F2AAAA","0"
"152156","152156","#EE382A","0"
"152157","152157","#F0572D","0"
"152158","152158","#FA7255","0"
"152159","152159","#FC947F","0"
"152160","152160","#FBB5A9","0"
"152161","152161","#F2631D","0"
"152162","152162","#EC7C33","0"
"152163","152163","#FD955A","0"
"152164","152164","#F6AF7D","0"
"152165","152165","#FCCBA7","0"
"152166","152166","#F17922","0"
"152167","152167","#F48E26","0"
"152168","152168","#FCA655","0"
"152169","152169","#FFBB7B","0"
"152170","152170","#FFD1A7","0"
"152171","152171","#F7930A","0"
"152172","152172","#F9A42D","0"
"152173","152173","#FCB454","0"
"152174","152174","#FBC783","0"
"152175","152175","#FADCAA","0"
"152176","152176","#FFA71B","0"
"152177","152177","#FBAE38","0"
"152178","152178","#F9C74B","0"
"152179","152179","#FCD979","0"
"152180","152180","#FEE4A8","0"
"152181","152181","#FFC50F","0"
"152182","152182","#FFCF42","0"
"152183","152183","#FFDA52","0"
"152184","152184","#FBE57E","0"
"152185","152185","#FAEBA4","0"
"152186","152186","#FFE002","0"
"152187","152187","#F7E61C","0"
"152188","152188","#FAED48","0"
"152189","152189","#FBF475","0"
"152190","152190","#FAF8A3","0"
"152191","152191","#F8EB10","0"
"152192","152192","#F9EB28","0"
"152193","152193","#F6E958","0"
"152194","152194","#FAF481","0"
"152195","152195","#FAF6A3","0"
"152196","152196","#BDD42C","0"
"152197","152197","#C9D930","0"
"152198","152198","#D2DD54","0"
"152199","152199","#DEE387","0"
"152200","152200","#E9ECA8","0"
"152201","152201","#8BC942","0"
"152202","152202","#9ECA3F","0"
"152203","152203","#AFD14C","0"
"152204","152204","#C1DA72","0"
"152205","152205","#D8E5A1","0"
"152206","152206","#0AAE4B","0"
"152207","152207","#39B248","0"
"152208","152208","#5FB73F","0"
"152209","152209","#83C46D","0"
"152210","152210","#A6D39C","0"
"152211","152211","#1CB565","0"
"152212","152212","#3BB974","0"
"152213","152213","#71BF95","0"
"152214","152214","#77C6A1","0"
"152215","152215","#A2D7C4","0"
"152216","152216","#169DC0","0"
"152217","152217","#11B3CF","0"
"152218","152218","#39C4D6","0"
"152219","152219","#6ECEE6","0"
"152220","152220","#9DD9E7","0"
"152221","152221","#0F7CBF","0"
"152222","152222","#1292CF","0"
"152223","152223","#3AA6D5","0"
"152224","152224","#72B7DB","0"
"152225","152225","#9FC8E1","0"
"152226","152226","#1260AB","0"
"152227","152227","#1D77BD","0"
"152228","152228","#448CC9","0"
"152229","152229","#67A5D6","0"
"152230","152230","#95C3E6","0"
"152231","152231","#27349A","0"
"152232","152232","#34469C","0"
"152233","152233","#4B57A5","0"
"152234","152234","#6873B5","0"
"152235","152235","#969CCE","0"
"152236","152236","#632D94","0"
"152237","152237","#6E3E97","0"
"152238","152238","#814D9F","0"
"152239","152239","#9A6BAF","0"
"152240","152240","#B690C5","0"
"152241","152241","#A23593","0"
"152242","152242","#A63B9B","0"
"152243","152243","#AA55A2","0"
"152244","152244","#AE71B0","0"
"152245","152245","#D09AC5","0"
"152246","152246","#C3197A","0"
"152247","152247","#CE1C8B","0"
"152248","152248","#CC4E9F","0"
"152249","152249","#D47AAB","0"
"152250","152250","#E99BC2","0"
"152251","152251","#F2C2C2","0"
"152252","152252","#F2CEC2","0"
"152253","152253","#F2DBC2","0"
"152254","152254","#F2E7C2","0"
"152255","152255","#F1F2C2","0"
"152256","152256","#DBF2C2","0"
"152257","152257","#C2F2E2","0"
"152258","152258","#C2DBF2","0"
"152259","152259","#C2C2F2","0"
"152260","152260","#D2C2F2","0"
"152261","152261","#E2C2F2","0"
"152262","152262","#F2C2EB","0"
"152263","152263","#F2DADA","0"
"152264","152264","#F2E6DA","0"
"152265","152265","#F1F2DA","0"
"152266","152266","#DAF2EB","0"
"152267","152267","#DADAF2","0"
"152268","152268","#E9DAF2","0"
"152269","152269","#D4D4D4","0"
"152270","152270","#474748","0"
"152271","152271","#303030","0"
"152272","152272","#ffffff","0"
"152273","152273","#cfd0d2","0"
"152274","152274","#595959","0"
"152275","152275","#002653","0"
"152276","152276","#ffc3ab","0"
"152277","152277","#464648","0"
"152278","152278","#f4a79f","0"
"152279","152279","#906d85","0"
"152280","152280","#aaa875","0"
"152281","152281","#ffffff","0"
"152282","152282","#27193d","0"
"152283","152283","#fe0000","0"
"152284","152284","#464648","0"
"152285","152285","#616483","0"
"152286","152286","#d0f4ea","0"
"152287","152287","#000000","0"
"152288","152288","#ff1e00","0"
"152289","152289","#fbfcff","0"
"152290","152290","#bebbda","0"
"152291","152291","#DF1A44","0"
"152292","152292","#EB255C","0"
"152293","152293","#EB4E83","0"
"152294","152294","#F37BA1","0"
"152295","152295","#F5A2BE","0"
"152296","152296","#EC1D23","0"
"152297","152297","#EB3729","0"
"152298","152298","#F65359","0"
"152299","152299","#F08188","0"
"152300","152300","#F2AAAA","0"
"152301","152301","#EE382A","0"
"152302","152302","#F0572D","0"
"152303","152303","#FA7255","0"
"152304","152304","#FC947F","0"
"152305","152305","#FBB5A9","0"
"152306","152306","#F2631D","0"
"152307","152307","#EC7C33","0"
"152308","152308","#FD955A","0"
"152309","152309","#F6AF7D","0"
"152310","152310","#FCCBA7","0"
"152311","152311","#F17922","0"
"152312","152312","#F48E26","0"
"152313","152313","#FCA655","0"
"152314","152314","#FFBB7B","0"
"152315","152315","#FFD1A7","0"
"152316","152316","#F7930A","0"
"152317","152317","#F9A42D","0"
"152318","152318","#FCB454","0"
"152319","152319","#FBC783","0"
"152320","152320","#FADCAA","0"
"152321","152321","#FFA71B","0"
"152322","152322","#FBAE38","0"
"152323","152323","#F9C74B","0"
"152324","152324","#FCD979","0"
"152325","152325","#FEE4A8","0"
"152326","152326","#FFC50F","0"
"152327","152327","#FFCF42","0"
"152328","152328","#FFDA52","0"
"152329","152329","#FBE57E","0"
"152330","152330","#FAEBA4","0"
"152331","152331","#FFE002","0"
"152332","152332","#F7E61C","0"
"152333","152333","#FAED48","0"
"152334","152334","#FBF475","0"
"152335","152335","#FAF8A3","0"
"152336","152336","#F8EB10","0"
"152337","152337","#F9EB28","0"
"152338","152338","#F6E958","0"
"152339","152339","#FAF481","0"
"152340","152340","#FAF6A3","0"
"152341","152341","#BDD42C","0"
"152342","152342","#C9D930","0"
"152343","152343","#D2DD54","0"
"152344","152344","#DEE387","0"
"152345","152345","#E9ECA8","0"
"152346","152346","#8BC942","0"
"152347","152347","#9ECA3F","0"
"152348","152348","#AFD14C","0"
"152349","152349","#C1DA72","0"
"152350","152350","#D8E5A1","0"
"152351","152351","#0AAE4B","0"
"152352","152352","#39B248","0"
"152353","152353","#5FB73F","0"
"152354","152354","#83C46D","0"
"152355","152355","#A6D39C","0"
"152356","152356","#1CB565","0"
"152357","152357","#3BB974","0"
"152358","152358","#71BF95","0"
"152359","152359","#77C6A1","0"
"152360","152360","#A2D7C4","0"
"152361","152361","#169DC0","0"
"152362","152362","#11B3CF","0"
"152363","152363","#39C4D6","0"
"152364","152364","#6ECEE6","0"
"152365","152365","#9DD9E7","0"
"152366","152366","#0F7CBF","0"
"152367","152367","#1292CF","0"
"152368","152368","#3AA6D5","0"
"152369","152369","#72B7DB","0"
"152370","152370","#9FC8E1","0"
"152371","152371","#1260AB","0"
"152372","152372","#1D77BD","0"
"152373","152373","#448CC9","0"
"152374","152374","#67A5D6","0"
"152375","152375","#95C3E6","0"
"152376","152376","#27349A","0"
"152377","152377","#34469C","0"
"152378","152378","#4B57A5","0"
"152379","152379","#6873B5","0"
"152380","152380","#969CCE","0"
"152381","152381","#632D94","0"
"152382","152382","#6E3E97","0"
"152383","152383","#814D9F","0"
"152384","152384","#9A6BAF","0"
"152385","152385","#B690C5","0"
"152386","152386","#A23593","0"
"152387","152387","#A63B9B","0"
"152388","152388","#AA55A2","0"
"152389","152389","#AE71B0","0"
"152390","152390","#D09AC5","0"
"152391","152391","#C3197A","0"
"152392","152392","#CE1C8B","0"
"152393","152393","#CC4E9F","0"
"152394","152394","#D47AAB","0"
"152395","152395","#E99BC2","0"
"152396","152396","#F2C2C2","0"
"152397","152397","#F2CEC2","0"
"152398","152398","#F2DBC2","0"
"152399","152399","#F2E7C2","0"
"152400","152400","#F1F2C2","0"
"152401","152401","#DBF2C2","0"
"152402","152402","#C2F2E2","0"
"152403","152403","#C2DBF2","0"
"152404","152404","#C2C2F2","0"
"152405","152405","#D2C2F2","0"
"152406","152406","#E2C2F2","0"
"152407","152407","#F2C2EB","0"
"152408","152408","#F2DADA","0"
"152409","152409","#F2E6DA","0"
"152410","152410","#F1F2DA","0"
"152411","152411","#DAF2EB","0"
"152412","152412","#DADAF2","0"
"152413","152413","#E9DAF2","0"
"152414","152414","#D4D4D4","0"
"152415","152415","#474748","0"
"152416","152416","#D6C8C8","0"
"152417","152417","#9f9e9c","0"
"152418","152418","#9f9e9c","0"
"152419","152419","#9f9e9c","0"
"152420","152420","#a2b3bb","0"
"152421","152421","#ac8816","0"
"152422","152422","#daa873","0"
"152423","152423","#fedab8","0"
"152424","152424","#b40001","0"
"152425","152425","#713324","0"
"152426","152426","#281c10","0"
"152427","152427","#31573e","0"
"152428","152428","#6495cd","0"
"152429","152429","#344d8d","0"
"152430","152430","#005ab0","0"
"152431","152431","#1d1f50","0"
"152432","152432","#364157","0"
"152433","152433","#2b3044","0"
"152434","152434","#2b2e33","0"
"152435","152435","#3f4e51","0"
"152436","152436","#DF1A44","0"
"152437","152437","#EB255C","0"
"152438","152438","#EB4E83","0"
"152439","152439","#F37BA1","0"
"152440","152440","#F5A2BE","0"
"152441","152441","#EC1D23","0"
"152442","152442","#EB3729","0"
"152443","152443","#F65359","0"
"152444","152444","#F08188","0"
"152445","152445","#F2AAAA","0"
"152446","152446","#EE382A","0"
"152447","152447","#F0572D","0"
"152448","152448","#FA7255","0"
"152449","152449","#FC947F","0"
"152450","152450","#FBB5A9","0"
"152451","152451","#F2631D","0"
"152452","152452","#EC7C33","0"
"152453","152453","#FD955A","0"
"152454","152454","#F6AF7D","0"
"152455","152455","#FCCBA7","0"
"152456","152456","#F17922","0"
"152457","152457","#F48E26","0"
"152458","152458","#FCA655","0"
"152459","152459","#FFBB7B","0"
"152460","152460","#FFD1A7","0"
"152461","152461","#F7930A","0"
"152462","152462","#F9A42D","0"
"152463","152463","#FCB454","0"
"152464","152464","#FBC783","0"
"152465","152465","#FADCAA","0"
"152466","152466","#FFA71B","0"
"152467","152467","#FBAE38","0"
"152468","152468","#F9C74B","0"
"152469","152469","#FCD979","0"
"152470","152470","#FEE4A8","0"
"152471","152471","#FFC50F","0"
"152472","152472","#FFCF42","0"
"152473","152473","#FFDA52","0"
"152474","152474","#FBE57E","0"
"152475","152475","#FAEBA4","0"
"152476","152476","#FFE002","0"
"152477","152477","#F7E61C","0"
"152478","152478","#FAED48","0"
"152479","152479","#FBF475","0"
"152480","152480","#FAF8A3","0"
"152481","152481","#F8EB10","0"
"152482","152482","#F9EB28","0"
"152483","152483","#F6E958","0"
"152484","152484","#FAF481","0"
"152485","152485","#FAF6A3","0"
"152486","152486","#BDD42C","0"
"152487","152487","#C9D930","0"
"152488","152488","#D2DD54","0"
"152489","152489","#DEE387","0"
"152490","152490","#E9ECA8","0"
"152491","152491","#8BC942","0"
"152492","152492","#9ECA3F","0"
"152493","152493","#AFD14C","0"
"152494","152494","#C1DA72","0"
"152495","152495","#D8E5A1","0"
"152496","152496","#0AAE4B","0"
"152497","152497","#39B248","0"
"152498","152498","#5FB73F","0"
"152499","152499","#83C46D","0"
"152500","152500","#A6D39C","0"
"152501","152501","#1CB565","0"
"152502","152502","#3BB974","0"
"152503","152503","#71BF95","0"
"152504","152504","#77C6A1","0"
"152505","152505","#A2D7C4","0"
"152506","152506","#169DC0","0"
"152507","152507","#11B3CF","0"
"152508","152508","#39C4D6","0"
"152509","152509","#6ECEE6","0"
"152510","152510","#9DD9E7","0"
"152511","152511","#0F7CBF","0"
"152512","152512","#1292CF","0"
"152513","152513","#3AA6D5","0"
"152514","152514","#72B7DB","0"
"152515","152515","#9FC8E1","0"
"152516","152516","#1260AB","0"
"152517","152517","#1D77BD","0"
"152518","152518","#448CC9","0"
"152519","152519","#67A5D6","0"
"152520","152520","#95C3E6","0"
"152521","152521","#27349A","0"
"152522","152522","#34469C","0"
"152523","152523","#4B57A5","0"
"152524","152524","#6873B5","0"
"152525","152525","#969CCE","0"
"152526","152526","#632D94","0"
"152527","152527","#6E3E97","0"
"152528","152528","#814D9F","0"
"152529","152529","#9A6BAF","0"
"152530","152530","#B690C5","0"
"152531","152531","#A23593","0"
"152532","152532","#A63B9B","0"
"152533","152533","#AA55A2","0"
"152534","152534","#AE71B0","0"
"152535","152535","#D09AC5","0"
"152536","152536","#C3197A","0"
"152537","152537","#CE1C8B","0"
"152538","152538","#CC4E9F","0"
"152539","152539","#D47AAB","0"
"152540","152540","#E99BC2","0"
"152541","152541","#F2C2C2","0"
"152542","152542","#F2CEC2","0"
"152543","152543","#F2DBC2","0"
"152544","152544","#F2E7C2","0"
"152545","152545","#F1F2C2","0"
"152546","152546","#DBF2C2","0"
"152547","152547","#C2F2E2","0"
"152548","152548","#C2DBF2","0"
"152549","152549","#C2C2F2","0"
