"Name","Id","GroupId","GroupType","NeedPoint","Number","NameStrId","RewardGroup","RewardCategory","RewardType","RewardId","RewardCount"
"100300087","100300087","13002","4","1","8","0","30001","71002","2","(601201604,601201604,601201604,601201604,601201604,601201604)","2"
"100300088","100300088","13002","4","1","9","0","10001","13002","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300089","100300089","13002","4","1","9","0","20001","61002","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300090","100300090","13002","4","1","9","0","30001","71002","2","(508200007,508200007,508200007,508200007,508200007,508200007)","2"
"100300091","100300091","13002","4","1","10","0","10001","13002","2","(502920001,502920001,502920001,502920001,502920001,502920001)","1"
"100300092","100300092","13002","4","1","10","0","20001","61002","2","(502920001,502920001,502920001,502920001,502920001,502920001)","2"
"100300093","100300093","13002","4","1","10","0","30001","71002","2","(502920001,502920001,502920001,502920001,502920001,502920001)","5"
"100300094","100300094","13002","4","1","11","0","10001","13002","2","(602200602,602200602,602200602,602200602,602200602,602200602)","5"
"100300095","100300095","13002","4","1","11","0","20001","61002","2","(602200605,602200605,602200605,602200605,602200605,602200605)","10"
"100300096","100300096","13002","4","1","11","0","30001","71002","2","(602200608,602200608,602200608,602200608,602200608,602200608)","10"
"100300097","100300097","13002","4","1","12","0","10001","13002","2","(625200602,625200602,625200602,625200602,625200602,625200602)","3"
"100300098","100300098","13002","4","1","12","0","20001","61002","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300099","100300099","13002","4","1","12","0","30001","71002","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300100","100300100","13002","4","1","13","0","10001","13002","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"100300101","100300101","13002","4","1","13","0","20001","61002","2","(601201602,601201602,601201602,601201602,601201602,601201602)","2"
"100300102","100300102","13002","4","1","13","0","30001","71002","2","(601201602,601201602,601201602,601201602,601201602,601201602)","2"
"100300103","100300103","13002","4","1","14","0","10001","13002","2","(606201332,606201332,606201332,606201332,606201332,606201332)","2"
"100300104","100300104","13002","4","1","14","0","20001","61002","2","(606201304,606201304,606201304,606201304,606201304,606201304)","2"
"100300105","100300105","13002","4","1","14","0","30001","71002","2","(606201317,606201317,606201317,606201317,606201317,606201317)","2"
"100300106","100300106","13002","4","1","15","0","10001","13002","2","(502120001,502120001,502120001,502120001,502120001,502120001)","1"
"100300107","100300107","13002","4","1","15","0","20001","61002","2","(502120001,502120001,502120001,502120001,502120001,502120001)","10"
"100300108","100300108","13002","4","1","15","0","30001","71002","2","(502120001,502120001,502120001,502120001,502120001,502120001)","20"
"100300109","100300109","13002","4","1","16","0","10001","13002","2","(606201328,606201328,606201328,606201328,606201328,606201328)","2"
"100300110","100300110","13002","4","1","16","0","20001","61002","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300111","100300111","13002","4","1","16","0","30001","71002","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300112","100300112","13002","4","1","17","0","10001","13002","2","(523200002,523200002,523200002,523200002,523200002,523200002)","5"
"100300113","100300113","13002","4","1","17","0","20001","61002","2","(523200003,523200003,523200003,523200003,523200003,523200003)","2"
"100300114","100300114","13002","4","1","17","0","30001","71002","2","(523200004,523200004,523200004,523200004,523200004,523200004)","1"
"100300115","100300115","13002","4","1","18","0","10001","13002","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"100300116","100300116","13002","4","1","18","0","20001","61002","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2"
"100300117","100300117","13002","4","1","18","0","30001","71002","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2"
"100300118","100300118","13002","4","1","19","0","10001","13002","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300119","100300119","13002","4","1","19","0","20001","61002","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300120","100300120","13002","4","1","19","0","30001","71002","2","(508200008,508200008,508200008,508200008,508200008,508200008)","1"
"100300121","100300121","13002","4","1","20","0","10001","13002","2","(502920001,502920001,502920001,502920001,502920001,502920001)","1"
"100300122","100300122","13002","4","1","20","0","20001","61002","2","(502920001,502920001,502920001,502920001,502920001,502920001)","2"
"100300123","100300123","13002","4","1","20","0","30001","71002","2","(502920002,502920002,502920002,502920002,502920002,502920002)","2"
"100300124","100300124","13002","4","1","21","0","10001","13002","2","(602200603,602200603,602200603,602200603,602200603,602200603)","10"
"100300125","100300125","13002","4","1","21","0","20001","61002","2","(602200612,602200612,602200612,602200612,602200612,602200612)","10"
"100300126","100300126","13002","4","1","21","0","30001","71002","2","(602200614,602200614,602200614,602200614,602200614,602200614)","10"
"100300127","100300127","13002","4","1","22","0","10001","13002","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300128","100300128","13002","4","1","22","0","20001","61002","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300129","100300129","13002","4","1","22","0","30001","71002","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300130","100300130","13002","4","1","23","0","10001","13002","2","(523200002,523200002,523200002,523200002,523200002,523200002)","5"
"100300131","100300131","13002","4","1","23","0","20001","61002","2","(523200003,523200003,523200003,523200003,523200003,523200003)","2"
"100300132","100300132","13002","4","1","23","0","30001","71002","2","(523200004,523200004,523200004,523200004,523200004,523200004)","1"
"100300133","100300133","13002","4","1","24","0","10001","13002","2","(606201336,606201336,606201336,606201336,606201336,606201336)","2"
"100300134","100300134","13002","4","1","24","0","20001","61002","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300135","100300135","13002","4","1","24","0","30001","71002","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300136","100300136","13002","4","1","25","0","10001","13002","2","(502120001,502120001,502120001,502120001,502120001,502120001)","2"
"100300137","100300137","13002","4","1","25","0","20001","61002","2","(503020001,503020001,503020001,503020001,503020001,503020001)","1"
"100300138","100300138","13002","4","1","25","0","30001","71002","2","(503020002,503020002,503020002,503020002,503020002,503020002)","1"
"100300139","100300139","13002","4","1","26","0","10001","13002","2","(606201332,606201332,606201332,606201332,606201332,606201332)","2"
"100300140","100300140","13002","4","1","26","0","20001","61002","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300141","100300141","13002","4","1","26","0","30001","71002","2","(601202669,601202669,601202669,601202669,601202669,601202669)","1"
"100300142","100300142","13002","4","1","27","0","10001","13002","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300143","100300143","13002","4","1","27","0","20001","61002","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300144","100300144","13002","4","1","27","0","30001","71002","2","(508200008,508200008,508200008,508200008,508200008,508200008)","1"
"100300145","100300145","13002","4","1","28","0","10001","13002","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300146","100300146","13002","4","1","28","0","20001","61002","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300147","100300147","13002","4","1","28","0","30001","71002","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300148","100300148","13003","4","1","1","0","10001","13003","2","(602200601,602200601,602200601,602200601,602200601,602200601)","5"
"100300149","100300149","13003","4","1","1","0","20001","61003","2","(602200604,602200604,602200604,602200604,602200604,602200604)","10"
"100300150","100300150","13003","4","1","1","0","30001","71003","2","(602200607,602200607,602200607,602200607,602200607,602200607)","10"
"100300151","100300151","13003","4","1","2","0","10001","13003","2","(625200602,625200602,625200602,625200602,625200602,625200602)","3"
"100300152","100300152","13003","4","1","2","0","20001","61003","2","(625200602,625200602,625200602,625200602,625200602,625200602)","5"
"100300153","100300153","13003","4","1","2","0","30001","71003","2","(625200602,625200602,625200602,625200602,625200602,625200602)","7"
"100300154","100300154","13003","4","1","3","0","10001","13003","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"100300155","100300155","13003","4","1","3","0","20001","61003","2","(601201603,601201603,601201603,601201603,601201603,601201603)","2"
"100300156","100300156","13003","4","1","3","0","30001","71003","2","(601201603,601201603,601201603,601201603,601201603,601201603)","2"
"100300157","100300157","13003","4","1","4","0","10001","13003","2","(606201328,606201328,606201328,606201328,606201328,606201328)","2"
"100300158","100300158","13003","4","1","4","0","20001","61003","2","(606201305,606201305,606201305,606201305,606201305,606201305)","2"
"100300159","100300159","13003","4","1","4","0","30001","71003","2","(606201310,606201310,606201310,606201310,606201310,606201310)","2"
"100300160","100300160","13003","4","1","5","0","10001","13003","2","(502120001,502120001,502120001,502120001,502120001,502120001)","1"
"100300161","100300161","13003","4","1","5","0","20001","61003","2","(502120001,502120001,502120001,502120001,502120001,502120001)","10"
"100300162","100300162","13003","4","1","5","0","30001","71003","2","(502120001,502120001,502120001,502120001,502120001,502120001)","20"
"100300163","100300163","13003","4","1","6","0","10001","13003","2","(606201336,606201336,606201336,606201336,606201336,606201336)","2"
"100300164","100300164","13003","4","1","6","0","20001","61003","2","(606201303,606201303,606201303,606201303,606201303,606201303)","2"
"100300165","100300165","13003","4","1","6","0","30001","71003","2","(606201316,606201316,606201316,606201316,606201316,606201316)","2"
"100300166","100300166","13003","4","1","7","0","10001","13003","2","(523200002,523200002,523200002,523200002,523200002,523200002)","5"
"100300167","100300167","13003","4","1","7","0","20001","61003","2","(523200003,523200003,523200003,523200003,523200003,523200003)","2"
"100300168","100300168","13003","4","1","7","0","30001","71003","2","(523200003,523200003,523200003,523200003,523200003,523200003)","4"
"100300169","100300169","13003","4","1","8","0","10001","13003","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"100300170","100300170","13003","4","1","8","0","20001","61003","2","(601201604,601201604,601201604,601201604,601201604,601201604)","2"
"100300171","100300171","13003","4","1","8","0","30001","71003","2","(601201604,601201604,601201604,601201604,601201604,601201604)","2"
"100300172","100300172","13003","4","1","9","0","10001","13003","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300173","100300173","13003","4","1","9","0","20001","61003","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300174","100300174","13003","4","1","9","0","30001","71003","2","(508200007,508200007,508200007,508200007,508200007,508200007)","2"
"100300175","100300175","13003","4","1","10","0","10001","13003","2","(502920001,502920001,502920001,502920001,502920001,502920001)","1"
"100300176","100300176","13003","4","1","10","0","20001","61003","2","(502920001,502920001,502920001,502920001,502920001,502920001)","2"
"100300177","100300177","13003","4","1","10","0","30001","71003","2","(502920001,502920001,502920001,502920001,502920001,502920001)","5"
"100300178","100300178","13003","4","1","11","0","10001","13003","2","(602200602,602200602,602200602,602200602,602200602,602200602)","5"
"100300179","100300179","13003","4","1","11","0","20001","61003","2","(602200605,602200605,602200605,602200605,602200605,602200605)","10"
"100300180","100300180","13003","4","1","11","0","30001","71003","2","(602200608,602200608,602200608,602200608,602200608,602200608)","10"
"100300181","100300181","13003","4","1","12","0","10001","13003","2","(625200602,625200602,625200602,625200602,625200602,625200602)","3"
"100300182","100300182","13003","4","1","12","0","20001","61003","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300183","100300183","13003","4","1","12","0","30001","71003","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300184","100300184","13003","4","1","13","0","10001","13003","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"100300185","100300185","13003","4","1","13","0","20001","61003","2","(601201602,601201602,601201602,601201602,601201602,601201602)","2"
"100300186","100300186","13003","4","1","13","0","30001","71003","2","(601201602,601201602,601201602,601201602,601201602,601201602)","2"
"100300187","100300187","13003","4","1","14","0","10001","13003","2","(606201332,606201332,606201332,606201332,606201332,606201332)","2"
"100300188","100300188","13003","4","1","14","0","20001","61003","2","(606201304,606201304,606201304,606201304,606201304,606201304)","2"
"100300189","100300189","13003","4","1","14","0","30001","71003","2","(606201317,606201317,606201317,606201317,606201317,606201317)","2"
"100300190","100300190","13003","4","1","15","0","10001","13003","2","(502120001,502120001,502120001,502120001,502120001,502120001)","1"
"100300191","100300191","13003","4","1","15","0","20001","61003","2","(502120001,502120001,502120001,502120001,502120001,502120001)","10"
"100300192","100300192","13003","4","1","15","0","30001","71003","2","(502120001,502120001,502120001,502120001,502120001,502120001)","20"
"100300193","100300193","13003","4","1","16","0","10001","13003","2","(606201328,606201328,606201328,606201328,606201328,606201328)","2"
"100300194","100300194","13003","4","1","16","0","20001","61003","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300195","100300195","13003","4","1","16","0","30001","71003","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300196","100300196","13003","4","1","17","0","10001","13003","2","(523200002,523200002,523200002,523200002,523200002,523200002)","5"
"100300197","100300197","13003","4","1","17","0","20001","61003","2","(523200003,523200003,523200003,523200003,523200003,523200003)","2"
"100300198","100300198","13003","4","1","17","0","30001","71003","2","(523200004,523200004,523200004,523200004,523200004,523200004)","1"
"100300199","100300199","13003","4","1","18","0","10001","13003","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"100300200","100300200","13003","4","1","18","0","20001","61003","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2"
"100300201","100300201","13003","4","1","18","0","30001","71003","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2"
"100300202","100300202","13003","4","1","19","0","10001","13003","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300203","100300203","13003","4","1","19","0","20001","61003","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300204","100300204","13003","4","1","19","0","30001","71003","2","(508200008,508200008,508200008,508200008,508200008,508200008)","1"
"100300205","100300205","13003","4","1","20","0","10001","13003","2","(502920001,502920001,502920001,502920001,502920001,502920001)","1"
"100300206","100300206","13003","4","1","20","0","20001","61003","2","(502920001,502920001,502920001,502920001,502920001,502920001)","2"
"100300207","100300207","13003","4","1","20","0","30001","71003","2","(502920002,502920002,502920002,502920002,502920002,502920002)","2"
"100300208","100300208","13003","4","1","21","0","10001","13003","2","(602200603,602200603,602200603,602200603,602200603,602200603)","10"
"100300209","100300209","13003","4","1","21","0","20001","61003","2","(602200612,602200612,602200612,602200612,602200612,602200612)","10"
"100300210","100300210","13003","4","1","21","0","30001","71003","2","(602200614,602200614,602200614,602200614,602200614,602200614)","10"
"100300211","100300211","13003","4","1","22","0","10001","13003","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300212","100300212","13003","4","1","22","0","20001","61003","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300213","100300213","13003","4","1","22","0","30001","71003","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300214","100300214","13003","4","1","23","0","10001","13003","2","(523200002,523200002,523200002,523200002,523200002,523200002)","5"
"100300215","100300215","13003","4","1","23","0","20001","61003","2","(523200003,523200003,523200003,523200003,523200003,523200003)","2"
"100300216","100300216","13003","4","1","23","0","30001","71003","2","(523200004,523200004,523200004,523200004,523200004,523200004)","1"
"100300217","100300217","13003","4","1","24","0","10001","13003","2","(606201336,606201336,606201336,606201336,606201336,606201336)","2"
"100300218","100300218","13003","4","1","24","0","20001","61003","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300219","100300219","13003","4","1","24","0","30001","71003","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300220","100300220","13003","4","1","25","0","10001","13003","2","(502120001,502120001,502120001,502120001,502120001,502120001)","2"
"100300221","100300221","13003","4","1","25","0","20001","61003","2","(503020001,503020001,503020001,503020001,503020001,503020001)","1"
"100300222","100300222","13003","4","1","25","0","30001","71003","2","(503020002,503020002,503020002,503020002,503020002,503020002)","1"
"100300223","100300223","13003","4","1","26","0","10001","13003","2","(606201332,606201332,606201332,606201332,606201332,606201332)","2"
"100300224","100300224","13003","4","1","26","0","20001","61003","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300225","100300225","13003","4","1","26","0","30001","71003","2","(601202669,601202669,601202669,601202669,601202669,601202669)","1"
"100300226","100300226","13003","4","1","27","0","10001","13003","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300227","100300227","13003","4","1","27","0","20001","61003","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300228","100300228","13003","4","1","27","0","30001","71003","2","(508200008,508200008,508200008,508200008,508200008,508200008)","1"
"100300229","100300229","13003","4","1","28","0","10001","13003","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300230","100300230","13003","4","1","28","0","20001","61003","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300231","100300231","13003","4","1","28","0","30001","71003","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300232","100300232","13004","4","1","1","0","10001","13004","2","(602200601,602200601,602200601,602200601,602200601,602200601)","5"
"100300233","100300233","13004","4","1","1","0","20001","61004","2","(602200604,602200604,602200604,602200604,602200604,602200604)","10"
"100300234","100300234","13004","4","1","1","0","30001","71004","2","(602200607,602200607,602200607,602200607,602200607,602200607)","10"
"100300235","100300235","13004","4","1","2","0","10001","13004","2","(625200602,625200602,625200602,625200602,625200602,625200602)","3"
"100300236","100300236","13004","4","1","2","0","20001","61004","2","(625200602,625200602,625200602,625200602,625200602,625200602)","5"
"100300237","100300237","13004","4","1","2","0","30001","71004","2","(625200602,625200602,625200602,625200602,625200602,625200602)","7"
"100300238","100300238","13004","4","1","3","0","10001","13004","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"100300239","100300239","13004","4","1","3","0","20001","61004","2","(601201603,601201603,601201603,601201603,601201603,601201603)","2"
"100300240","100300240","13004","4","1","3","0","30001","71004","2","(601201603,601201603,601201603,601201603,601201603,601201603)","2"
"100300241","100300241","13004","4","1","4","0","10001","13004","2","(606201328,606201328,606201328,606201328,606201328,606201328)","2"
"100300242","100300242","13004","4","1","4","0","20001","61004","2","(606201305,606201305,606201305,606201305,606201305,606201305)","2"
"100300243","100300243","13004","4","1","4","0","30001","71004","2","(606201310,606201310,606201310,606201310,606201310,606201310)","2"
"100300244","100300244","13004","4","1","5","0","10001","13004","2","(502120001,502120001,502120001,502120001,502120001,502120001)","1"
"100300245","100300245","13004","4","1","5","0","20001","61004","2","(502120001,502120001,502120001,502120001,502120001,502120001)","10"
"100300246","100300246","13004","4","1","5","0","30001","71004","2","(502120001,502120001,502120001,502120001,502120001,502120001)","20"
"100300247","100300247","13004","4","1","6","0","10001","13004","2","(606201336,606201336,606201336,606201336,606201336,606201336)","2"
"100300248","100300248","13004","4","1","6","0","20001","61004","2","(606201303,606201303,606201303,606201303,606201303,606201303)","2"
"100300249","100300249","13004","4","1","6","0","30001","71004","2","(606201316,606201316,606201316,606201316,606201316,606201316)","2"
"100300250","100300250","13004","4","1","7","0","10001","13004","2","(523200002,523200002,523200002,523200002,523200002,523200002)","5"
"100300251","100300251","13004","4","1","7","0","20001","61004","2","(523200003,523200003,523200003,523200003,523200003,523200003)","2"
"100300252","100300252","13004","4","1","7","0","30001","71004","2","(523200003,523200003,523200003,523200003,523200003,523200003)","4"
"100300253","100300253","13004","4","1","8","0","10001","13004","2","(601201604,601201604,601201604,601201604,601201604,601201604)","1"
"100300254","100300254","13004","4","1","8","0","20001","61004","2","(601201604,601201604,601201604,601201604,601201604,601201604)","2"
"100300255","100300255","13004","4","1","8","0","30001","71004","2","(601201604,601201604,601201604,601201604,601201604,601201604)","2"
"100300256","100300256","13004","4","1","9","0","10001","13004","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300257","100300257","13004","4","1","9","0","20001","61004","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300258","100300258","13004","4","1","9","0","30001","71004","2","(508200007,508200007,508200007,508200007,508200007,508200007)","2"
"100300259","100300259","13004","4","1","10","0","10001","13004","2","(502920001,502920001,502920001,502920001,502920001,502920001)","1"
"100300260","100300260","13004","4","1","10","0","20001","61004","2","(502920001,502920001,502920001,502920001,502920001,502920001)","2"
"100300261","100300261","13004","4","1","10","0","30001","71004","2","(502920001,502920001,502920001,502920001,502920001,502920001)","5"
"100300262","100300262","13004","4","1","11","0","10001","13004","2","(602200602,602200602,602200602,602200602,602200602,602200602)","5"
"100300263","100300263","13004","4","1","11","0","20001","61004","2","(602200605,602200605,602200605,602200605,602200605,602200605)","10"
"100300264","100300264","13004","4","1","11","0","30001","71004","2","(602200608,602200608,602200608,602200608,602200608,602200608)","10"
"100300265","100300265","13004","4","1","12","0","10001","13004","2","(625200602,625200602,625200602,625200602,625200602,625200602)","3"
"100300266","100300266","13004","4","1","12","0","20001","61004","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300267","100300267","13004","4","1","12","0","30001","71004","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300268","100300268","13004","4","1","13","0","10001","13004","2","(601201602,601201602,601201602,601201602,601201602,601201602)","1"
"100300269","100300269","13004","4","1","13","0","20001","61004","2","(601201602,601201602,601201602,601201602,601201602,601201602)","2"
"100300270","100300270","13004","4","1","13","0","30001","71004","2","(601201602,601201602,601201602,601201602,601201602,601201602)","2"
"100300271","100300271","13004","4","1","14","0","10001","13004","2","(606201332,606201332,606201332,606201332,606201332,606201332)","2"
"100300272","100300272","13004","4","1","14","0","20001","61004","2","(606201304,606201304,606201304,606201304,606201304,606201304)","2"
"100300273","100300273","13004","4","1","14","0","30001","71004","2","(606201317,606201317,606201317,606201317,606201317,606201317)","2"
"100300274","100300274","13004","4","1","15","0","10001","13004","2","(502120001,502120001,502120001,502120001,502120001,502120001)","1"
"100300275","100300275","13004","4","1","15","0","20001","61004","2","(502120001,502120001,502120001,502120001,502120001,502120001)","10"
"100300276","100300276","13004","4","1","15","0","30001","71004","2","(502120001,502120001,502120001,502120001,502120001,502120001)","20"
"100300277","100300277","13004","4","1","16","0","10001","13004","2","(606201328,606201328,606201328,606201328,606201328,606201328)","2"
"100300278","100300278","13004","4","1","16","0","20001","61004","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300279","100300279","13004","4","1","16","0","30001","71004","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300280","100300280","13004","4","1","17","0","10001","13004","2","(523200002,523200002,523200002,523200002,523200002,523200002)","5"
"100300281","100300281","13004","4","1","17","0","20001","61004","2","(523200003,523200003,523200003,523200003,523200003,523200003)","2"
"100300282","100300282","13004","4","1","17","0","30001","71004","2","(523200004,523200004,523200004,523200004,523200004,523200004)","1"
"100300283","100300283","13004","4","1","18","0","10001","13004","2","(601201601,601201601,601201601,601201601,601201601,601201601)","1"
"100300284","100300284","13004","4","1","18","0","20001","61004","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2"
"100300285","100300285","13004","4","1","18","0","30001","71004","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2"
"100300286","100300286","13004","4","1","19","0","10001","13004","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300287","100300287","13004","4","1","19","0","20001","61004","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300288","100300288","13004","4","1","19","0","30001","71004","2","(508200008,508200008,508200008,508200008,508200008,508200008)","1"
"100300289","100300289","13004","4","1","20","0","10001","13004","2","(502920001,502920001,502920001,502920001,502920001,502920001)","1"
"100300290","100300290","13004","4","1","20","0","20001","61004","2","(502920001,502920001,502920001,502920001,502920001,502920001)","2"
"100300291","100300291","13004","4","1","20","0","30001","71004","2","(502920002,502920002,502920002,502920002,502920002,502920002)","2"
"100300292","100300292","13004","4","1","21","0","10001","13004","2","(602200603,602200603,602200603,602200603,602200603,602200603)","10"
"100300293","100300293","13004","4","1","21","0","20001","61004","2","(602200612,602200612,602200612,602200612,602200612,602200612)","10"
"100300294","100300294","13004","4","1","21","0","30001","71004","2","(602200614,602200614,602200614,602200614,602200614,602200614)","10"
"100300295","100300295","13004","4","1","22","0","10001","13004","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300296","100300296","13004","4","1","22","0","20001","61004","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300297","100300297","13004","4","1","22","0","30001","71004","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300298","100300298","13004","4","1","23","0","10001","13004","2","(523200002,523200002,523200002,523200002,523200002,523200002)","5"
"100300299","100300299","13004","4","1","23","0","20001","61004","2","(523200003,523200003,523200003,523200003,523200003,523200003)","2"
"100300300","100300300","13004","4","1","23","0","30001","71004","2","(523200004,523200004,523200004,523200004,523200004,523200004)","1"
"100300301","100300301","13004","4","1","24","0","10001","13004","2","(606201336,606201336,606201336,606201336,606201336,606201336)","2"
"100300302","100300302","13004","4","1","24","0","20001","61004","2","(601202668,601202668,601202668,601202668,601202668,601202668)","1"
"100300303","100300303","13004","4","1","24","0","30001","71004","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300304","100300304","13004","4","1","25","0","10001","13004","2","(502120001,502120001,502120001,502120001,502120001,502120001)","2"
"100300305","100300305","13004","4","1","25","0","20001","61004","2","(503020001,503020001,503020001,503020001,503020001,503020001)","1"
"100300306","100300306","13004","4","1","25","0","30001","71004","2","(503020002,503020002,503020002,503020002,503020002,503020002)","1"
"100300307","100300307","13004","4","1","26","0","10001","13004","2","(606201332,606201332,606201332,606201332,606201332,606201332)","2"
"100300308","100300308","13004","4","1","26","0","20001","61004","2","(601202668,601202668,601202668,601202668,601202668,601202668)","2"
"100300309","100300309","13004","4","1","26","0","30001","71004","2","(601202669,601202669,601202669,601202669,601202669,601202669)","1"
"100300310","100300310","13004","4","1","27","0","10001","13004","2","(508200006,508200006,508200006,508200006,508200006,508200006)","5"
"100300311","100300311","13004","4","1","27","0","20001","61004","2","(508200007,508200007,508200007,508200007,508200007,508200007)","1"
"100300312","100300312","13004","4","1","27","0","30001","71004","2","(508200008,508200008,508200008,508200008,508200008,508200008)","1"
"100300313","100300313","13004","4","1","28","0","10001","13004","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300314","100300314","13004","4","1","28","0","20001","61004","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300315","100300315","13004","4","1","28","0","30001","71004","2","(1301201407,1301201407,1301201407,1301201407,1301201407,1301201407)","2"
"100300316","100300316","13005","4","1","1","0","10001","13005","2","(602200601,602200601,602200601,602200601,602200601,602200601)","5"
"100300317","100300317","13005","4","1","1","0","20001","61005","2","(602200604,602200604,602200604,602200604,602200604,602200604)","10"
"100300318","100300318","13005","4","1","1","0","30001","71005","2","(602200607,602200607,602200607,602200607,602200607,602200607)","10"
"100300319","100300319","13005","4","1","2","0","10001","13005","2","(625200602,625200602,625200602,625200602,625200602,625200602)","3"
"100300320","100300320","13005","4","1","2","0","20001","61005","2","(625200602,625200602,625200602,625200602,625200602,625200602)","5"
"100300321","100300321","13005","4","1","2","0","30001","71005","2","(625200602,625200602,625200602,625200602,625200602,625200602)","7"
"100300322","100300322","13005","4","1","3","0","10001","13005","2","(601201603,601201603,601201603,601201603,601201603,601201603)","1"
"100300323","100300323","13005","4","1","3","0","20001","61005","2","(601201603,601201603,601201603,601201603,601201603,601201603)","2"
"100300324","100300324","13005","4","1","3","0","30001","71005","2","(601201603,601201603,601201603,601201603,601201603,601201603)","2"
"100300325","100300325","13005","4","1","4","0","10001","13005","2","(606201328,606201328,606201328,606201328,606201328,606201328)","2"
"100300326","100300326","13005","4","1","4","0","20001","61005","2","(606201305,606201305,606201305,606201305,606201305,606201305)","2"
"100300327","100300327","13005","4","1","4","0","30001","71005","2","(606201310,606201310,606201310,606201310,606201310,606201310)","2"
"100300328","100300328","13005","4","1","5","0","10001","13005","2","(502120001,502120001,502120001,502120001,502120001,502120001)","1"
