"Name","SkillId","NameSid","GroupNoteSid","NoteSid","EffectSid","SpecialLevel","SpecialNoteSid","SpecialToolTipTitle","SpecialToolTip","Icon","Icon_Gray","NameImgId","SkillType","ClassId","FixSkillSlot","Group","SkillProductType","UseControlTime","SkillUseCount","SkillUseTime","ConditionTarget","ConditionType","ConditionValue","ConditionRange","ConditionCheckTime","ChainUseSkillLv","ChainSkillID","ChainSkillDelay","ChainSkillCount","Cooltime","LevelUpCooltime","MaxCooltime","AddCooltime","GlobalCooltime","SkillCostType","SkillCost","AddSkillCost","SkillCostType_1","SkillCost_1","AttackLink","AttackAniTime","EndCutAniTime","HitCount","NextNormalSkilLink","NextNormalSkilProb","DarkChange","DamageType","MulDamage","LevelUpMulDamage","AddDamage","LevelUpAddDamage","MulDamage_1","LevelUpMulDamage_1","AddDamage_1","LevelUpAddDamage_1","AbilityType_1","AbilityValue_1","LevelUpValue_1","AbilityTime_1","AbilityType_2","AbilityValue_2","LevelUpValue_2","AbilityTime_2","AbilityType_3","AbilityValue_3","LevelUpValue_3","AbilityTime_3","AbilityType_4","AbilityValue_4","LevelUpValue_4","AbilityTime_4","ReqClassLevel","ReqBloodLevel","ReqForceLevel","ReqCheckQuest","MaxSkillLevel","LevelUpCostType","LevelUpDefaultCost","LevelUpCost","LevelUpCostType1","LevelUpDefaultCost1","LevelUpCost1","SkillItemId","OpenItemCost","LevelUpItemDefaultCost","LevelUpItemCost","ItemSmallIcon","CombatPoint","LevelUpCombatPoint","StateConUse","MoveConUse","IndicatorType","IndicatorIndex","IndicatorAngle","IndicatorMin","IndicatorMax","IndicatorWidth","IndicatorOffset","MainSkillID","Targeting","TargetHeight","BlockingCheck","SkillCostGroupID","SmiteBuffID","AutoLearnPassive","Skill_MODPassive","Passive","UIViewOrder"
"40020","40020","304000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.36","0","0","(0)","0","0","(4002001)","0.6","0.51","3","(40030,40040)","50","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"40030","40030","304000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.6","0","0","(0)","0","0","(4003001,4003002)","1","0.85","3","(40010)","100","0","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"40040","40040","304000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.3198","0","0","(0)","0","0","(4004001)","0.533","0.45","2","(40050)","100","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"40050","40050","304000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0.498","0","0","(0)","0","0","(4005001)","0.83","0.71","3","(40010)","100","0","1","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"4101","4101","304101","314101","314101","324101","(1,5,8,10,11,12)","(344201,344301,344401,344501,344601,344701)","(341001,341002,341003,341004,341004,341004)","(344201,344301,344401,344501,344601,344701)","330401","335401","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","12","(0)","0","2","1600","(0)","0","0","(410101,410102,410103,410104,410105,410106)","1.5","1.35","5","(0)","0","1","0","200","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","500","1","401","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,706005,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","2"
"4102","4102","304102","314102","314102","324102","(1,5,8,10,11,12)","(344202,344302,344402,344502,344602,344702)","(341001,341002,341003,341004,341004,341004)","(344202,344302,344402,344502,344602,344702)","330402","335402","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","22","(0)","0","2","2500","(0)","0","0","(410201,410202,410203,410204,410205)","1.467","1.32","5","(0)","0","1","0","240","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","100000300","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","500","1","402","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","4"
"4103","4103","304103","314103","314103","324103","(1,5,8,10,11,12)","(344203,344303,344403,344503,344603,344703)","(341001,341002,341003,341004,341004,341004)","(344203,344303,344403,344503,344603,344703)","330403","335403","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","26","(0)","0","2","2100","(0)","0","0","(410301,410302,410303)","1.1","0.88","5","(0)","0","1","0","220","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","100002350","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","800","1","403","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","5"
"4104","4104","304104","314104","314104","324104","(1,5,8,10,11,12)","(344204,344304,344404,344504,344604,344704)","(341001,341002,341003,341004,341004,341004)","(344204,344304,344404,344504,344604,344704)","330404","335404","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","40","(0)","0","2","4800","(0)","0","0","(410401,410402,410403)","1.267","1.14","5","(0)","0","1","0","250","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","800","1","404","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","11"
"4105","4105","304105","314105","314105","324105","(1,5,8,10,11,12)","(344205,344305,344405,344505,344605,344705)","(341001,341002,341003,341004,341004,341004)","(344205,344305,344405,344505,344605,344705)","330405","335405","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","33","(0)","0","2","2500","(0)","0","0","(410501,410502)","1","0.9","5","(0)","0","1","0","230","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","800","1","405","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400493,400498,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","9"
"4106","4106","304106","314106","314106","324106","(1,5,8,10,11,12)","(344206,344306,344406,344506,344606,344706)","(341001,341002,341003,341004,341004,341004)","(344206,344306,344406,344506,344606,344706)","330406","335406","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","20","(0)","0","2","2600","(0)","0","0","(410601,410602)","1","0.9","5","(0)","0","1","0","170","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","406","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","3"
"4107","4107","304107","314107","314107","324107","(1,5,8,10,11,12)","(344207,344307,344407,344507,344607,344707)","(341001,341002,341003,341004,341004,341004)","(344207,344307,344407,344507,344607,344707)","330407","335407","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","35","(0)","0","2","4000","(0)","0","0","(410701,410702)","1","0.9","5","(0)","0","1","0","190","4","0","0","0","0","0","0","28","50","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","100007400","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","800","1","407","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","6"
"4108","4108","304108","314108","314108","324108","(1,5,8,10,11,12)","(344208,344308,344408,344508,344608,344708)","(341001,341002,341003,341004,341004,341004)","(344208,344308,344408,344508,344608,344708)","330408","335408","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","20","(0)","0","2","2800","(0)","0","0","(410801,410802)","1.133","1.02","5","(0)","0","1","0","300","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","800","0","408","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,706005,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","7"
"4109","4109","304109","314109","314109","324109","(1,5,8,10,11,12)","(344209,344309,344409,344509,344609,344709)","(341001,341002,341003,341004,341004,341004)","(344209,344309,344409,344509,344609,344709)","330409","335409","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","28","(0)","0","2","2160","(0)","0","0","(410901,410902,410903)","1","0.9","5","(0)","0","1","0","220","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","409","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,706005,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","10"
"4110","4110","304110","314110","314110","324110","(1,5,8,10,11,12)","(344210,344310,344410,344510,344610,344710)","(341001,341002,341003,341004,341004,341004)","(344210,344310,344410,344510,344610,344710)","330410","335410","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","38","(0)","0","2","4000","(0)","0","0","(411000,411001,411002)","1.9","1.71","5","(0)","0","1","0","400","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","410","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","12"
"4111","4111","304111","314111","314111","0","(1,5,8,10,11,12)","(344211,344311,344411,344511,344611,344711)","(341001,341002,341003,341004,341004,341004)","(344211,344311,344411,344511,344611,344711)","330411","335411","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","30","(0)","0","2","2000","(0)","0","0","(411101)","1","0.85","5","(0)","0","1","0","0","0","0","0","0","0","0","0","20","10","10","30","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","0","400","0","411","(0)","(0)","(0)","(800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","8"
"4112","4112","304112","314112","314112","324112","(1,5,8,10,11,12)","(344212,344312,344412,344512,344612,344712)","(341001,341002,341003,341004,341004,341004)","(344212,344312,344412,344512,344612,344712)","330412","335412","(330101)","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","60","(0)","0","2","5500","(0)","0","0","(411201,411202)","0.6","0.56","5","(0)","0","1","0","90","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","0","400","0","412","(0)","(0)","(0)","(800001,800003,800004,800007,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","13"
"4113","4113","304113","314113","314113","324113","(1,5,8,10,11,12)","(344213,344313,344413,344513,344613,344713)","(341001,341002,341003,341004,341004,341004)","(344213,344313,344413,344513,344613,344713)","330400","335400","(330101)","3","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","10","(0)","0","2","7000","(0)","3","10000","(411301,411302,411303,411304,411305,411306)","2.933","2.56","5","(0)","0","1","0","600","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","100002950","12","2","20","10","13","9","1","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","413","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400383,400172,400292,400313,400373,400393,400514,400534,400543,400564,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,800001,800003,800004,800007,204025,204026,204030,204032,204033,204034,204035,204036,204037,204038,205025,205026,205030,205032,205033,205034,205035,205036,205037,205038)","1"
"49010","49010","0","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","(0)","0","1","100","(0)","0","0","(4901001)","0.68","0.61","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","1","0","0","0","0","0","0","0","0","0","400","1","0","(0)","(0)","(0)","(400302,400443,400674,204023,204027,204028,205023,205027,205028)","0"
"49011","49011","0","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","(0)","0","1","100","(0)","0","0","(4901002)","0.68","0.61","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","1","0","0","0","0","0","0","0","0","0","400","1","0","(0)","(0)","(0)","(400302,400443,400674,204023,204027,204028,205023,205027,205028)","0"
"50010","50010","305000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","(0)","0.45","0","0","(0)","0","0","(5001001,5001002)","0.7","0.63","1","(50020)","100","0","1","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"50020","50020","305000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","(0)","0.55","0","0","(0)","0","0","(5002001,5002002,5002003)","0.82","0.74","2","(50030,50060)","50","0","1","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
"50030","50030","305000","0","0","0","(0)","(0)","(0)","(0)","0","0","(0)","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","(0)","0.33","0","0","(0)","0","0","(5003001,5003002)","0.55","0.5","1","(50040)","100","0","1","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","13","0","0","0","0","0","0","0","150","10","0","0","0","0","0","0","0","0","0","0","1","400","1","0","(0)","(0)","(0)","(204001,204002,204003,204004,204005,204006,205001,205002,205003,205004,205005,205006,205007,205008,205009,205010,205011,205012,204013,204014,204015,204016,204017,204018,205013,205014,205015,205016,205017,205018,224001,224002,224003,224004,224005,224006,224013,224014,224015,224016,224017,224018,225001,225002,225003,225004,225005,225006,225007,225008,225009,225010,225011,225012,225013,225014,225015,225016,225017,225018,400172,400292,400313,400373,400393,400514,400534,400543,400573,400594,400614,400623,400634,400675,400683,400695,400703,400715,400737,400738,400748,400755,400767,400768,410001,410011,410021,410041,410051,151129,151139,800001,800003,800004,204025,204030,204032,204033,204035,204036,204037,204038,205025,205030,205032,205033,205035,205036,205037,205038)","0"
