"Name","WarpId","Arrival_StageId","Coordinate","RotationYaw","CameraYaw","CameraPitch","CameraDistance","WarpArrivalRadius"
"1102206","1102206","201300206","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102207","1102207","201300207","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102208","1102208","201300208","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102209","1102209","201300209","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102210","1102210","201300210","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102211","1102211","201300211","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1102212","1102212","201300212","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1102213","1102213","201300213","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1102214","1102214","201300214","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102215","1102215","201300215","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102216","1102216","201300216","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102217","1102217","201300217","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102218","1102218","201300218","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102219","1102219","201300219","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102220","1102220","201300220","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102221","1102221","201300221","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102222","1102222","201300222","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102223","1102223","201300223","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102224","1102224","201300224","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102225","1102225","201300225","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102226","1102226","201300226","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102227","1102227","201300227","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102228","1102228","201300228","(X=1520.000000,Y=-10420.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1102229","1102229","201300229","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1102230","1102230","201300230","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102231","1102231","201300231","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102232","1102232","201300232","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1102233","1102233","201300233","(X=77038.539063,Y=7700.000000,Z=-1659.999512)","-45","-45","-5","1100","0"
"1102234","1102234","201300234","(X=77038.539063,Y=7700.000000,Z=-1659.999512)","-45","-45","-5","1100","0"
"1102235","1102235","201300235","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1102236","1102236","201300236","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1102301","1102301","201300201","(X=-1280.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1102302","1102302","201300202","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1102303","1102303","201300203","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1102304","1102304","201300204","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1102305","1102305","201300205","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102306","1102306","201300206","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102307","1102307","201300207","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102308","1102308","201300208","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1102309","1102309","201300209","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1102310","1102310","201300210","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1102311","1102311","201300211","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1102312","1102312","201300212","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1102313","1102313","201300213","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1102314","1102314","201300214","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102315","1102315","201300215","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102316","1102316","201300216","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102317","1102317","201300217","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102318","1102318","201300218","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102319","1102319","201300219","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102320","1102320","201300220","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1102321","1102321","201300221","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1102322","1102322","201300222","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1102323","1102323","201300223","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1102324","1102324","201300224","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1102325","1102325","201300225","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102326","1102326","201300226","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102327","1102327","201300227","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102328","1102328","201300228","(X=-1610.000000,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1102329","1102329","201300229","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1102330","1102330","201300230","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102331","1102331","201300231","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102332","1102332","201300232","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1102333","1102333","201300233","(X=78522.679688,Y=8730.000000,Z=-1659.998047)","-80","-80","-5","1100","0"
"1102334","1102334","201300234","(X=78522.679688,Y=8730.000000,Z=-1659.998047)","-80","-80","-5","1100","0"
"1102335","1102335","201300235","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1102336","1102336","201300236","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1102401","1102401","201300201","(X=-1680.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1102402","1102402","201300202","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1102403","1102403","201300203","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1102404","1102404","201300204","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1102405","1102405","201300205","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102406","1102406","201300206","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102407","1102407","201300207","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102408","1102408","201300208","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1102409","1102409","201300209","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1102410","1102410","201300210","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1102411","1102411","201300211","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1102412","1102412","201300212","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1102413","1102413","201300213","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1102414","1102414","201300214","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102415","1102415","201300215","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102416","1102416","201300216","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102417","1102417","201300217","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102418","1102418","201300218","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102419","1102419","201300219","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102420","1102420","201300220","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1102421","1102421","201300221","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1102422","1102422","201300222","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1102423","1102423","201300223","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1102424","1102424","201300224","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1102425","1102425","201300225","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102426","1102426","201300226","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102427","1102427","201300227","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102428","1102428","201300228","(X=-310.000000,Y=-11130.000000,Z=-1660.000000)","100","100","-5","1100","0"
"1102429","1102429","201300229","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1102430","1102430","201300230","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102431","1102431","201300231","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102432","1102432","201300232","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1102433","1102433","201300233","(X=80429.375000,Y=8730.000000,Z=-1660.000977)","-100","-100","-5","1100","0"
"1102434","1102434","201300234","(X=80429.375000,Y=8730.000000,Z=-1660.000977)","-100","-100","-5","1100","0"
"1102435","1102435","201300235","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1102436","1102436","201300236","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1103101","1103101","201300301","(X=-480.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1103102","1103102","201300302","(X=76774.390625,Y=-10420.000000,Z=-1660.000610)","60","60","-5","1100","0"
"1103103","1103103","201300303","(X=76774.390625,Y=-10420.000000,Z=-1660.000610)","60","60","-5","1100","0"
"1103104","1103104","201300304","(X=76774.390625,Y=-10420.000000,Z=-1660.000610)","60","60","-5","1100","0"
"1103105","1103105","201300305","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103106","1103106","201300306","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103107","1103107","201300307","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103108","1103108","201300308","(X=81873.968750,Y=7700.000000,Z=-1659.999756)","-135","-135","-5","1100","0"
"1103109","1103109","201300309","(X=81873.968750,Y=7700.000000,Z=-1659.999756)","-135","-135","-5","1100","0"
"1103110","1103110","201300310","(X=81873.968750,Y=7700.000000,Z=-1659.999756)","-135","-135","-5","1100","0"
"1103111","1103111","201300311","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1103112","1103112","201300312","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1103113","1103113","201300313","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1103114","1103114","201300314","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103115","1103115","201300315","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103116","1103116","201300316","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103117","1103117","201300317","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103118","1103118","201300318","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103119","1103119","201300319","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103120","1103120","201300320","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1103121","1103121","201300321","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1103122","1103122","201300322","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1103123","1103123","201300323","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1103124","1103124","201300324","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1103125","1103125","201300325","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103126","1103126","201300326","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103127","1103127","201300327","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103128","1103128","201300328","(X=-3410.000000,Y=-10420.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103129","1103129","201300329","(X=1460.000000,Y=7700.000000,Z=-1660.000000)","-135","-135","-5","1100","0"
"1103130","1103130","201300330","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103131","1103131","201300331","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103132","1103132","201300332","(X=1020.000000,Y=-3200.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103133","1103133","201300333","(X=82003.257813,Y=7700.000000,Z=-1659.999512)","-135","-135","-5","1100","0"
"1103134","1103134","201300334","(X=82003.257813,Y=7700.000000,Z=-1659.999512)","-135","-135","-5","1100","0"
"1103135","1103135","201300335","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1103136","1103136","201300336","(X=76966.281250,Y=-10420.000000,Z=-1659.995117)","60","60","-5","1100","0"
"1103201","1103201","201300301","(X=-880.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1103202","1103202","201300302","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1103203","1103203","201300303","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1103204","1103204","201300304","(X=81830.265625,Y=-10420.000000,Z=-1660.000122)","120","120","-5","1100","0"
"1103205","1103205","201300305","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103206","1103206","201300306","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103207","1103207","201300307","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103208","1103208","201300308","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103209","1103209","201300309","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103210","1103210","201300310","(X=76868.218750,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103211","1103211","201300311","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1103212","1103212","201300312","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1103213","1103213","201300313","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1103214","1103214","201300314","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103215","1103215","201300315","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103216","1103216","201300316","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103217","1103217","201300317","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103218","1103218","201300318","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103219","1103219","201300319","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103220","1103220","201300320","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103221","1103221","201300321","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103222","1103222","201300322","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103223","1103223","201300323","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103224","1103224","201300324","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103225","1103225","201300325","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103226","1103226","201300326","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103227","1103227","201300327","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103228","1103228","201300328","(X=1520.000000,Y=-10420.000000,Z=-1660.000000)","120","120","-5","1100","0"
"1103229","1103229","201300329","(X=-3390.000000,Y=7700.000000,Z=-1660.000000)","-45","-45","-5","1100","0"
"1103230","1103230","201300330","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103231","1103231","201300331","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103232","1103232","201300332","(X=-3050.000000,Y=-3200.000000,Z=-1660.000000)","60","60","-5","1100","0"
"1103233","1103233","201300333","(X=77038.539063,Y=7700.000000,Z=-1659.999512)","-45","-45","-5","1100","0"
"1103234","1103234","201300334","(X=77038.539063,Y=7700.000000,Z=-1659.999512)","-45","-45","-5","1100","0"
"1103235","1103235","201300335","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1103236","1103236","201300336","(X=81837.304688,Y=-10420.000000,Z=-1660.010498)","120","120","-5","1100","0"
"1103301","1103301","201300301","(X=-1280.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1103302","1103302","201300302","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1103303","1103303","201300303","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1103304","1103304","201300304","(X=78636.828125,Y=-11130.000000,Z=-1660.000244)","80","80","-5","1100","0"
"1103305","1103305","201300305","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103306","1103306","201300306","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103307","1103307","201300307","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103308","1103308","201300308","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1103309","1103309","201300309","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1103310","1103310","201300310","(X=78623.234375,Y=8730.000000,Z=-1659.999878)","-80","-80","-5","1100","0"
"1103311","1103311","201300311","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1103312","1103312","201300312","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1103313","1103313","201300313","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1103314","1103314","201300314","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103315","1103315","201300315","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103316","1103316","201300316","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103317","1103317","201300317","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103318","1103318","201300318","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103319","1103319","201300319","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103320","1103320","201300320","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1103321","1103321","201300321","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1103322","1103322","201300322","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1103323","1103323","201300323","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1103324","1103324","201300324","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1103325","1103325","201300325","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103326","1103326","201300326","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103327","1103327","201300327","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103328","1103328","201300328","(X=-1610.000000,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1103329","1103329","201300329","(X=-1800.000000,Y=8730.000000,Z=-1660.000000)","-80","-80","-5","1100","0"
"1103330","1103330","201300330","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103331","1103331","201300331","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103332","1103332","201300332","(X=1020.000000,Y=940.000000,Z=-1660.000000)","-120","-120","-5","1100","0"
"1103333","1103333","201300333","(X=78522.679688,Y=8730.000000,Z=-1659.998047)","-80","-80","-5","1100","0"
"1103334","1103334","201300334","(X=78522.679688,Y=8730.000000,Z=-1659.998047)","-80","-80","-5","1100","0"
"1103335","1103335","201300335","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1103336","1103336","201300336","(X=78650.031250,Y=-11130.000000,Z=-1660.000000)","80","80","-5","1100","0"
"1103401","1103401","201300301","(X=-1680.000000,Y=-1100.000000,Z=-1660.000000)","-90","-90","-5","1100","0"
"1103402","1103402","201300302","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1103403","1103403","201300303","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1103404","1103404","201300304","(X=80205.664063,Y=-11130.000000,Z=-1660.000488)","100","100","-5","1100","0"
"1103405","1103405","201300305","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103406","1103406","201300306","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103407","1103407","201300307","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103408","1103408","201300308","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1103409","1103409","201300309","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1103410","1103410","201300310","(X=80274.500000,Y=8730.000000,Z=-1660.003662)","-100","-100","-5","1100","0"
"1103411","1103411","201300311","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1103412","1103412","201300312","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1103413","1103413","201300313","(X=80060.812500,Y=-11130.000000,Z=-1660.000244)","100","100","-5","1100","0"
"1103414","1103414","201300314","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103415","1103415","201300315","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103416","1103416","201300316","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103417","1103417","201300317","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103418","1103418","201300318","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103419","1103419","201300319","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103420","1103420","201300320","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1103421","1103421","201300321","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1103422","1103422","201300322","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1103423","1103423","201300323","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1103424","1103424","201300324","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1103425","1103425","201300325","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103426","1103426","201300326","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103427","1103427","201300327","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103428","1103428","201300328","(X=-310.000000,Y=-11130.000000,Z=-1660.000000)","100","100","-5","1100","0"
"1103429","1103429","201300329","(X=-10.000000,Y=8730.000000,Z=-1660.000000)","-100","-100","-5","1100","0"
"1103430","1103430","201300330","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103431","1103431","201300331","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103432","1103432","201300332","(X=-3050.000000,Y=940.000000,Z=-1660.000000)","-60","-60","-5","1100","0"
"1103433","1103433","201300333","(X=80429.375000,Y=8730.000000,Z=-1660.000977)","-100","-100","-5","1100","0"
"1103434","1103434","201300334","(X=80429.375000,Y=8730.000000,Z=-1660.000977)","-100","-100","-5","1100","0"
