"Name","ItemId","Attribute1Type","Attribute1Value","Attribute2Type","Attribute2Value","Attribute3Type","Attribute3Value","Attribute4Type","Attribute4Value","Attribute5Type","Attribute5Value","Attribute6Type","Attribute6Value","PassiveId01","RandomOptionCountMax","RandomOptionGroupId","RandomSpecialOptionCountMax","SpecialRandomOptionGroupId","RefineGroup"
"200204016","200204016","20","310","28","60","44","131","0","0","0","0","0","0","0","3","1008","0","0","0"
"200204017","200204017","20","310","28","60","45","131","0","0","0","0","0","0","0","3","1008","0","0","0"
"200204018","200204018","20","455","28","99","44","218","0","0","0","0","0","0","0","4","1009","1","11009","0"
"200204019","200204019","20","455","28","99","45","218","0","0","0","0","0","0","0","4","1009","1","11009","0"
"200204020","200204020","20","490","28","108","44","239","0","0","0","0","0","0","0","4","1010","1","11010","0"
"200204021","200204021","20","490","28","108","45","239","0","0","0","0","0","0","0","4","1010","1","11010","0"
"200204022","200204022","20","525","28","117","44","260","0","0","0","0","0","0","0","4","1011","1","11011","0"
"200204023","200204023","20","525","28","117","45","260","0","0","0","0","0","0","0","4","1011","1","11011","0"
"200204024","200204024","20","560","28","126","44","281","0","0","0","0","0","0","0","4","1012","1","11012","0"
"200204025","200204025","20","560","28","126","45","281","0","0","0","0","0","0","0","4","1012","1","11012","0"
"200204026","200204026","20","685","28","159","44","356","45","356","0","0","0","0","0","4","1013","1","11013","0"
"200204027","200204027","20","725","28","170","44","380","45","380","0","0","0","0","0","5","1014","1","11014","0"
"200204028","200204028","20","765","28","180","44","404","45","404","0","0","0","0","0","6","1015","1","11015","0"
"200204029","200204029","20","805","28","191","44","428","45","428","0","0","0","0","0","8","1016","1","11016","402040"
"200204030","200204030","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204031","200204031","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204032","200204032","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204033","200204033","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204034","200204034","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204035","200204035","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204036","200204036","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204037","200204037","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204038","200204038","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204039","200204039","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"200204040","200204040","20","0","28","0","44","0","0","0","0","0","0","0","0","2","1001","0","0","0"
"301204000","301204000","24","12","26","12","42","10","32","10","0","0","0","0","0","0","0","0","0","0"
"301204001","301204001","24","12","26","12","42","10","32","10","0","0","0","0","0","0","0","0","0","0"
"301204002","301204002","24","25","26","25","42","20","32","20","0","0","0","0","0","2","1001","0","0","0"
"301204003","301204003","24","25","26","25","42","20","33","20","0","0","0","0","0","2","1001","0","0","0"
"301204004","301204004","24","34","26","34","42","32","32","35","0","0","0","0","0","2","1002","0","0","0"
"301204005","301204005","24","34","26","34","42","32","33","35","0","0","0","0","0","2","1002","0","0","0"
"301204006","301204006","24","43","26","43","42","44","32","50","0","0","0","0","0","2","1003","0","0","0"
"301204007","301204007","24","43","26","43","42","44","33","50","0","0","0","0","0","2","1003","0","0","0"
"301204008","301204008","24","52","26","52","42","56","32","65","0","0","0","0","0","2","1004","0","0","0"
"301204009","301204009","24","52","26","52","42","56","33","65","0","0","0","0","0","2","1004","0","0","0"
"301204010","301204010","24","82","26","82","42","96","32","115","0","0","0","0","0","3","1005","0","0","0"
"301204011","301204011","24","82","26","82","42","96","33","115","0","0","0","0","0","3","1005","0","0","0"
"301204012","301204012","24","100","26","100","42","120","32","145","0","0","0","0","0","3","1006","0","0","0"
"301204013","301204013","24","100","26","100","42","120","33","145","0","0","0","0","0","3","1006","0","0","0"
"301204014","301204014","24","118","26","118","42","144","32","175","0","0","0","0","0","3","1007","0","0","0"
"301204015","301204015","24","118","26","118","42","144","33","175","0","0","0","0","0","3","1007","0","0","0"
"301204016","301204016","24","136","26","136","42","168","32","205","0","0","0","0","0","3","1008","0","0","0"
"301204017","301204017","24","136","26","136","42","168","33","205","0","0","0","0","0","3","1008","0","0","0"
"301204018","301204018","24","223","26","223","42","284","32","350","0","0","0","0","0","4","1009","1","11009","0"
"301204019","301204019","24","223","26","223","42","284","33","350","0","0","0","0","0","4","1009","1","11009","0"
"301204020","301204020","24","244","26","244","42","312","32","385","0","0","0","0","0","4","1010","1","11010","0"
"301204021","301204021","24","244","26","244","42","312","33","385","0","0","0","0","0","4","1010","1","11010","0"
"301204022","301204022","24","265","26","265","42","340","32","420","0","0","0","0","0","4","1011","1","11011","0"
"301204023","301204023","24","265","26","265","42","340","33","420","0","0","0","0","0","4","1011","1","11011","0"
"301204024","301204024","24","286","26","286","42","368","32","455","0","0","0","0","0","4","1012","1","11012","0"
"301204025","301204025","24","286","26","286","42","368","33","455","0","0","0","0","0","4","1012","1","11012","0"
"301204026","301204026","24","361","26","361","42","468","32","580","33","580","0","0","0","4","1013","1","11013","0"
"301204027","301204027","24","385","26","385","42","500","32","620","33","620","0","0","0","5","1014","1","11014","0"
"301204028","301204028","24","409","26","409","42","532","32","660","33","660","0","0","0","6","1015","1","11015","0"
"301204029","301204029","24","433","26","433","42","564","32","700","33","700","0","0","0","8","1016","1","11016","403010"
"301204030","301204030","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204031","301204031","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204032","301204032","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204033","301204033","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204034","301204034","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204035","301204035","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204036","301204036","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204037","301204037","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204038","301204038","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204039","301204039","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301204040","301204040","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"302204000","302204000","1","500","24","6","38","5","29","5","0","0","0","0","0","0","0","0","0","0"
"302204001","302204001","1","500","24","6","38","5","29","5","0","0","0","0","0","0","0","0","0","0"
"302204002","302204002","1","1000","24","13","38","10","29","10","0","0","0","0","0","2","1001","0","0","0"
"302204003","302204003","1","1000","24","13","39","10","29","10","0","0","0","0","0","2","1001","0","0","0"
"302204004","302204004","1","1195","24","17","38","13","29","14","0","0","0","0","0","2","1002","0","0","0"
"302204005","302204005","1","1195","24","17","39","13","29","14","0","0","0","0","0","2","1002","0","0","0"
"302204006","302204006","1","1390","24","22","38","16","29","18","0","0","0","0","0","2","1003","0","0","0"
"302204007","302204007","1","1390","24","22","39","16","29","18","0","0","0","0","0","2","1003","0","0","0"
"302204008","302204008","1","1585","24","26","38","19","29","22","0","0","0","0","0","2","1004","0","0","0"
"302204009","302204009","1","1585","24","26","39","19","29","22","0","0","0","0","0","2","1004","0","0","0"
"302204010","302204010","1","2235","24","41","38","29","29","36","0","0","0","0","0","3","1005","0","0","0"
"302204011","302204011","1","2235","24","41","39","29","29","36","0","0","0","0","0","3","1005","0","0","0"
"302204012","302204012","1","2625","24","50","38","35","29","44","0","0","0","0","0","3","1006","0","0","0"
"302204013","302204013","1","2625","24","50","39","35","29","44","0","0","0","0","0","3","1006","0","0","0"
"302204014","302204014","1","3015","24","59","38","41","29","52","0","0","0","0","0","3","1007","0","0","0"
"302204015","302204015","1","3015","24","59","39","41","29","52","0","0","0","0","0","3","1007","0","0","0"
"302204016","302204016","1","3405","24","68","38","47","29","60","0","0","0","0","0","3","1008","0","0","0"
"302204017","302204017","1","3405","24","68","39","47","29","60","0","0","0","0","0","3","1008","0","0","0"
"302204018","302204018","1","5290","24","112","38","76","29","99","0","0","0","0","0","4","1009","1","11009","0"
"302204019","302204019","1","5290","24","112","39","76","29","99","0","0","0","0","0","4","1009","1","11009","0"
"302204020","302204020","1","5745","24","122","38","83","29","108","0","0","0","0","0","4","1010","1","11010","0"
"302204021","302204021","1","5745","24","122","39","83","29","108","0","0","0","0","0","4","1010","1","11010","0"
"302204022","302204022","1","6200","24","133","38","90","29","117","0","0","0","0","0","4","1011","1","11011","0"
"302204023","302204023","1","6200","24","133","39","90","29","117","0","0","0","0","0","4","1011","1","11011","0"
"302204024","302204024","1","6655","24","143","38","97","29","126","0","0","0","0","0","4","1012","1","11012","0"
"302204025","302204025","1","6655","24","143","39","97","29","126","0","0","0","0","0","4","1012","1","11012","0"
"302204026","302204026","1","8280","24","181","38","122","29","159","39","122","0","0","0","4","1013","1","11013","0"
"302204027","302204027","1","8800","24","193","38","130","29","170","39","130","0","0","0","5","1014","1","11014","0"
"302204028","302204028","1","9320","24","205","38","138","29","180","39","138","0","0","0","6","1015","1","11015","0"
"302204029","302204029","1","9840","24","217","38","146","29","191","39","146","0","0","0","8","1016","1","11016","403020"
"302204030","302204030","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204031","302204031","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204032","302204032","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204033","302204033","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204034","302204034","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204035","302204035","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204036","302204036","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204037","302204037","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204038","302204038","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204039","302204039","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302204040","302204040","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"303204000","303204000","1","250","28","5","40","10","38","5","0","0","0","0","0","0","0","0","0","0"
"303204001","303204001","1","250","28","5","40","10","38","5","0","0","0","0","0","0","0","0","0","0"
"303204002","303204002","1","500","28","10","40","20","38","10","0","0","0","0","0","2","1001","0","0","0"
"303204003","303204003","1","500","28","10","40","20","39","10","0","0","0","0","0","2","1001","0","0","0"
"303204004","303204004","1","598","28","14","40","32","38","13","0","0","0","0","0","2","1002","0","0","0"
"303204005","303204005","1","598","28","14","40","32","39","13","0","0","0","0","0","2","1002","0","0","0"
"303204006","303204006","1","695","28","18","40","44","38","16","0","0","0","0","0","2","1003","0","0","0"
"303204007","303204007","1","695","28","18","40","44","39","16","0","0","0","0","0","2","1003","0","0","0"
"303204008","303204008","1","793","28","22","40","56","38","19","0","0","0","0","0","2","1004","0","0","0"
"303204009","303204009","1","793","28","22","40","56","39","19","0","0","0","0","0","2","1004","0","0","0"
"303204010","303204010","1","1118","28","36","40","96","38","29","0","0","0","0","0","3","1005","0","0","0"
"303204011","303204011","1","1118","28","36","40","96","39","29","0","0","0","0","0","3","1005","0","0","0"
"303204012","303204012","1","1313","28","44","40","120","38","35","0","0","0","0","0","3","1006","0","0","0"
"303204013","303204013","1","1313","28","44","40","120","39","35","0","0","0","0","0","3","1006","0","0","0"
"303204014","303204014","1","1508","28","52","40","144","38","41","0","0","0","0","0","3","1007","0","0","0"
"303204015","303204015","1","1508","28","52","40","144","39","41","0","0","0","0","0","3","1007","0","0","0"
"303204016","303204016","1","1703","28","60","40","168","38","47","0","0","0","0","0","3","1008","0","0","0"
"303204017","303204017","1","1703","28","60","40","168","39","47","0","0","0","0","0","3","1008","0","0","0"
"303204018","303204018","1","2645","28","99","40","284","38","76","0","0","0","0","0","4","1009","1","11009","0"
"303204019","303204019","1","2645","28","99","40","284","39","76","0","0","0","0","0","4","1009","1","11009","0"
"303204020","303204020","1","2873","28","108","40","312","38","83","0","0","0","0","0","4","1010","1","11010","0"
"303204021","303204021","1","2873","28","108","40","312","39","83","0","0","0","0","0","4","1010","1","11010","0"
"303204022","303204022","1","3100","28","117","40","340","38","90","0","0","0","0","0","4","1011","1","11011","0"
"303204023","303204023","1","3100","28","117","40","340","39","90","0","0","0","0","0","4","1011","1","11011","0"
"303204024","303204024","1","3328","28","126","40","368","38","97","0","0","0","0","0","4","1012","1","11012","0"
"303204025","303204025","1","3328","28","126","40","368","39","97","0","0","0","0","0","4","1012","1","11012","0"
"303204026","303204026","1","4140","28","159","40","468","38","122","39","122","0","0","0","4","1013","1","11013","0"
"303204027","303204027","1","4400","28","170","40","500","38","130","39","130","0","0","0","5","1014","1","11014","0"
"303204028","303204028","1","4660","28","180","40","532","38","138","39","138","0","0","0","6","1015","1","11015","0"
"303204029","303204029","1","4920","28","191","40","564","38","146","39","146","0","0","0","8","1016","1","11016","403030"
"303204030","303204030","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204031","303204031","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204032","303204032","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204033","303204033","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204034","303204034","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204035","303204035","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204036","303204036","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204037","303204037","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204038","303204038","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204039","303204039","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303204040","303204040","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"304204000","304204000","1","250","24","6","29","5","46","5","0","0","0","0","0","0","0","0","0","0"
"304204001","304204001","1","250","24","6","29","5","46","5","0","0","0","0","0","0","0","0","0","0"
"304204002","304204002","1","500","24","13","29","10","46","10","0","0","0","0","0","2","1001","0","0","0"
"304204003","304204003","1","500","24","13","29","10","47","10","0","0","0","0","0","2","1001","0","0","0"
"304204004","304204004","1","598","24","17","29","14","46","13","0","0","0","0","0","2","1002","0","0","0"
"304204005","304204005","1","598","24","17","29","14","47","13","0","0","0","0","0","2","1002","0","0","0"
"304204006","304204006","1","695","24","22","29","18","46","16","0","0","0","0","0","2","1003","0","0","0"
"304204007","304204007","1","695","24","22","29","18","47","16","0","0","0","0","0","2","1003","0","0","0"
"304204008","304204008","1","793","24","26","29","22","46","19","0","0","0","0","0","2","1004","0","0","0"
"304204009","304204009","1","793","24","26","29","22","47","19","0","0","0","0","0","2","1004","0","0","0"
"304204010","304204010","1","1118","24","41","29","36","46","29","0","0","0","0","0","3","1005","0","0","0"
"304204011","304204011","1","1118","24","41","29","36","47","29","0","0","0","0","0","3","1005","0","0","0"
"304204012","304204012","1","1313","24","50","29","44","46","33","0","0","0","0","0","3","1006","0","0","0"
"304204013","304204013","1","1313","24","50","29","44","47","33","0","0","0","0","0","3","1006","0","0","0"
"304204014","304204014","1","1508","24","59","29","52","46","37","0","0","0","0","0","3","1007","0","0","0"
"304204015","304204015","1","1508","24","59","29","52","47","37","0","0","0","0","0","3","1007","0","0","0"
"304204016","304204016","1","1703","24","68","29","60","46","41","0","0","0","0","0","3","1008","0","0","0"
"304204017","304204017","1","1703","24","68","29","60","47","41","0","0","0","0","0","3","1008","0","0","0"
"304204018","304204018","1","2645","24","112","29","99","46","76","0","0","0","0","0","4","1009","1","11009","0"
"304204019","304204019","1","2645","24","112","29","99","47","76","0","0","0","0","0","4","1009","1","11009","0"
"304204020","304204020","1","2873","24","122","29","108","46","80","0","0","0","0","0","4","1010","1","11010","0"
"304204021","304204021","1","2873","24","122","29","108","47","80","0","0","0","0","0","4","1010","1","11010","0"
"304204022","304204022","1","3100","24","133","29","117","46","84","0","0","0","0","0","4","1011","1","11011","0"
"304204023","304204023","1","3100","24","133","29","117","47","84","0","0","0","0","0","4","1011","1","11011","0"
"304204024","304204024","1","3328","24","143","29","126","46","88","0","0","0","0","0","4","1012","1","11012","0"
"304204025","304204025","1","3328","24","143","29","126","47","88","0","0","0","0","0","4","1012","1","11012","0"
"304204026","304204026","1","4140","24","181","29","159","46","108","47","108","0","0","0","4","1013","1","11013","0"
"304204027","304204027","1","4400","24","193","29","170","46","112","47","112","0","0","0","5","1014","1","11014","0"
"304204028","304204028","1","4660","24","205","29","180","46","116","47","116","0","0","0","6","1015","1","11015","0"
"304204029","304204029","1","4920","24","217","29","191","46","120","47","120","0","0","0","8","1016","1","11016","403040"
"304204030","304204030","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204031","304204031","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204032","304204032","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204033","304204033","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204034","304204034","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204035","304204035","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204036","304204036","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204037","304204037","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204038","304204038","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204039","304204039","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304204040","304204040","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"200205000","200205000","20","75","22","75","28","5","44","10","0","0","0","0","0","0","0","0","0","0"
"200205001","200205001","20","75","22","75","28","5","44","10","0","0","0","0","0","0","0","0","0","0"
"200205002","200205002","20","125","22","125","28","10","44","20","0","0","0","0","0","2","1001","0","0","0"
"200205003","200205003","20","125","22","125","28","10","45","20","0","0","0","0","0","2","1001","0","0","0"
"200205004","200205004","20","140","22","140","28","14","44","29","0","0","0","0","0","2","1002","0","0","0"
"200205005","200205005","20","140","22","140","28","14","45","29","0","0","0","0","0","2","1002","0","0","0"
"200205006","200205006","20","155","22","155","28","18","44","38","0","0","0","0","0","2","1003","0","0","0"
"200205007","200205007","20","155","22","155","28","18","45","38","0","0","0","0","0","2","1003","0","0","0"
"200205008","200205008","20","170","22","170","28","22","44","47","0","0","0","0","0","2","1004","0","0","0"
"200205009","200205009","20","170","22","170","28","22","45","47","0","0","0","0","0","2","1004","0","0","0"
"200205010","200205010","20","220","22","220","28","36","44","77","0","0","0","0","0","3","1005","0","0","0"
"200205011","200205011","20","220","22","220","28","36","45","77","0","0","0","0","0","3","1005","0","0","0"
"200205012","200205012","20","250","22","250","28","44","44","95","0","0","0","0","0","3","1006","0","0","0"
"200205013","200205013","20","250","22","250","28","44","45","95","0","0","0","0","0","3","1006","0","0","0"
"200205014","200205014","20","280","22","280","28","52","44","113","0","0","0","0","0","3","1007","0","0","0"
"200205015","200205015","20","280","22","280","28","52","45","113","0","0","0","0","0","3","1007","0","0","0"
"200205016","200205016","20","310","22","310","28","60","44","131","0","0","0","0","0","3","1008","0","0","0"
"200205017","200205017","20","310","22","310","28","60","45","131","0","0","0","0","0","3","1008","0","0","0"
"200205018","200205018","20","455","22","455","28","99","44","218","0","0","0","0","0","4","1009","1","11009","0"
"200205019","200205019","20","455","22","455","28","99","45","218","0","0","0","0","0","4","1009","1","11009","0"
"200205020","200205020","20","490","22","490","28","108","44","239","0","0","0","0","0","4","1010","1","11010","0"
"200205021","200205021","20","490","22","490","28","108","45","239","0","0","0","0","0","4","1010","1","11010","0"
"200205022","200205022","20","525","22","525","28","117","44","260","0","0","0","0","0","4","1011","1","11011","0"
"200205023","200205023","20","525","22","525","28","117","45","260","0","0","0","0","0","4","1011","1","11011","0"
"200205024","200205024","20","560","22","560","28","126","44","281","0","0","0","0","0","4","1012","1","11012","0"
"200205025","200205025","20","560","22","560","28","126","45","281","0","0","0","0","0","4","1012","1","11012","0"
"200205026","200205026","20","685","22","685","28","159","44","356","45","356","0","0","0","4","1013","1","11013","0"
"200205027","200205027","20","725","22","725","28","170","44","380","45","380","0","0","0","5","1014","1","11014","0"
"200205028","200205028","20","765","22","765","28","180","44","404","45","404","0","0","0","6","1015","1","11015","0"
"200205029","200205029","20","805","22","805","28","191","44","428","45","428","0","0","0","8","1016","1","11016","502050"
"200205030","200205030","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205031","200205031","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205032","200205032","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205033","200205033","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205034","200205034","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205035","200205035","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205036","200205036","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205037","200205037","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205038","200205038","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205039","200205039","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200205040","200205040","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"301205000","301205000","24","12","26","12","42","10","32","10","0","0","0","0","0","0","0","0","0","0"
"301205001","301205001","24","12","26","12","42","10","32","10","0","0","0","0","0","0","0","0","0","0"
"301205002","301205002","24","25","26","25","42","20","32","20","0","0","0","0","0","2","1001","0","0","0"
"301205003","301205003","24","25","26","25","42","20","33","20","0","0","0","0","0","2","1001","0","0","0"
"301205004","301205004","24","34","26","34","42","32","32","35","0","0","0","0","0","2","1002","0","0","0"
"301205005","301205005","24","34","26","34","42","32","33","35","0","0","0","0","0","2","1002","0","0","0"
"301205006","301205006","24","43","26","43","42","44","32","50","0","0","0","0","0","2","1003","0","0","0"
"301205007","301205007","24","43","26","43","42","44","33","50","0","0","0","0","0","2","1003","0","0","0"
"301205008","301205008","24","52","26","52","42","56","32","65","0","0","0","0","0","2","1004","0","0","0"
"301205009","301205009","24","52","26","52","42","56","33","65","0","0","0","0","0","2","1004","0","0","0"
"301205010","301205010","24","82","26","82","42","96","32","115","0","0","0","0","0","3","1005","0","0","0"
"301205011","301205011","24","82","26","82","42","96","33","115","0","0","0","0","0","3","1005","0","0","0"
"301205012","301205012","24","100","26","100","42","120","32","145","0","0","0","0","0","3","1006","0","0","0"
"301205013","301205013","24","100","26","100","42","120","33","145","0","0","0","0","0","3","1006","0","0","0"
"301205014","301205014","24","118","26","118","42","144","32","175","0","0","0","0","0","3","1007","0","0","0"
"301205015","301205015","24","118","26","118","42","144","33","175","0","0","0","0","0","3","1007","0","0","0"
"301205016","301205016","24","136","26","136","42","168","32","205","0","0","0","0","0","3","1008","0","0","0"
"301205017","301205017","24","136","26","136","42","168","33","205","0","0","0","0","0","3","1008","0","0","0"
"301205018","301205018","24","223","26","223","42","284","32","350","0","0","0","0","0","4","1009","1","11009","0"
"301205019","301205019","24","223","26","223","42","284","33","350","0","0","0","0","0","4","1009","1","11009","0"
"301205020","301205020","24","244","26","244","42","312","32","385","0","0","0","0","0","4","1010","1","11010","0"
"301205021","301205021","24","244","26","244","42","312","33","385","0","0","0","0","0","4","1010","1","11010","0"
"301205022","301205022","24","265","26","265","42","340","32","420","0","0","0","0","0","4","1011","1","11011","0"
"301205023","301205023","24","265","26","265","42","340","33","420","0","0","0","0","0","4","1011","1","11011","0"
"301205024","301205024","24","286","26","286","42","368","32","455","0","0","0","0","0","4","1012","1","11012","0"
"301205025","301205025","24","286","26","286","42","368","33","455","0","0","0","0","0","4","1012","1","11012","0"
"301205026","301205026","24","361","26","361","42","468","32","580","33","580","0","0","0","4","1013","1","11013","0"
"301205027","301205027","24","385","26","385","42","500","32","620","33","620","0","0","0","5","1014","1","11014","0"
"301205028","301205028","24","409","26","409","42","532","32","660","33","660","0","0","0","6","1015","1","11015","0"
"301205029","301205029","24","433","26","433","42","564","32","700","33","700","0","0","0","8","1016","1","11016","503010"
"301205030","301205030","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205031","301205031","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205032","301205032","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205033","301205033","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205034","301205034","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205035","301205035","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205036","301205036","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205037","301205037","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205038","301205038","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205039","301205039","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"301205040","301205040","24","0","26","0","42","0","32","0","0","0","0","0","0","2","1001","0","0","0"
"302205000","302205000","1","500","24","6","38","5","29","5","0","0","0","0","0","0","0","0","0","0"
"302205001","302205001","1","500","24","6","38","5","29","5","0","0","0","0","0","0","0","0","0","0"
"302205002","302205002","1","1000","24","13","38","10","29","10","0","0","0","0","0","2","1001","0","0","0"
"302205003","302205003","1","1000","24","13","39","10","29","10","0","0","0","0","0","2","1001","0","0","0"
"302205004","302205004","1","1195","24","17","38","13","29","14","0","0","0","0","0","2","1002","0","0","0"
"302205005","302205005","1","1195","24","17","39","13","29","14","0","0","0","0","0","2","1002","0","0","0"
"302205006","302205006","1","1390","24","22","38","16","29","18","0","0","0","0","0","2","1003","0","0","0"
"302205007","302205007","1","1390","24","22","39","16","29","18","0","0","0","0","0","2","1003","0","0","0"
"302205008","302205008","1","1585","24","26","38","19","29","22","0","0","0","0","0","2","1004","0","0","0"
"302205009","302205009","1","1585","24","26","39","19","29","22","0","0","0","0","0","2","1004","0","0","0"
"302205010","302205010","1","2235","24","41","38","29","29","36","0","0","0","0","0","3","1005","0","0","0"
"302205011","302205011","1","2235","24","41","39","29","29","36","0","0","0","0","0","3","1005","0","0","0"
"302205012","302205012","1","2625","24","50","38","35","29","44","0","0","0","0","0","3","1006","0","0","0"
"302205013","302205013","1","2625","24","50","39","35","29","44","0","0","0","0","0","3","1006","0","0","0"
"302205014","302205014","1","3015","24","59","38","41","29","52","0","0","0","0","0","3","1007","0","0","0"
"302205015","302205015","1","3015","24","59","39","41","29","52","0","0","0","0","0","3","1007","0","0","0"
"302205016","302205016","1","3405","24","68","38","47","29","60","0","0","0","0","0","3","1008","0","0","0"
"302205017","302205017","1","3405","24","68","39","47","29","60","0","0","0","0","0","3","1008","0","0","0"
"302205018","302205018","1","5290","24","112","38","76","29","99","0","0","0","0","0","4","1009","1","11009","0"
