"Name","AchievementId","AchievementGroupId","AchievementGroupGrade","AchievementCategory","AchievementIcon","AchievementShowType","AutoCheck","AchievementOpenLevel","AchievementName","AchievementText","PlayDataId","CompleteCount","CompleteCountAccrue","ContentOpenPage","MissionId","RewardAchievementExp","RewardGOLD","RewardGoodsType","RewardGoodsCount","RewardItemId01","RewardItemCount01","RewardItemId02","RewardItemCount02"
"250129","250129","2501","29","2","800001","0","0","0","1401042","1415042","2501","4","136","0","0","175","11900","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","90","(0,0,0,0,0,0)","0"
"250130","250130","2501","30","2","800001","0","0","0","1401042","1415042","2501","4","140","0","0","175","12300","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","90","(0,0,0,0,0,0)","0"
"250131","250131","2501","31","2","800001","0","0","0","1401042","1415042","2501","4","144","0","0","175","12700","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","90","(0,0,0,0,0,0)","0"
"250132","250132","2501","32","2","800001","0","0","0","1401042","1415042","2501","4","148","0","0","175","13100","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","90","(0,0,0,0,0,0)","0"
"250133","250133","2501","33","2","800001","0","0","0","1401042","1415042","2501","4","152","0","0","175","13500","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","90","(0,0,0,0,0,0)","0"
"250134","250134","2501","34","2","800001","0","0","0","1401042","1415042","2501","4","156","0","0","200","13900","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","90","(0,0,0,0,0,0)","0"
"250135","250135","2501","35","2","800001","0","0","0","1401042","1415042","2501","4","160","0","0","200","14900","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","90","(0,0,0,0,0,0)","0"
"420801","420801","4208","1","3","800003","0","0","0","1401044","1415044","4208","1","1","0","0","50","1900","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420802","420802","4208","2","3","800003","0","0","0","1401044","1415044","4208","2","3","0","0","50","2200","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420803","420803","4208","3","3","800003","0","0","0","1401044","1415044","4208","4","7","0","0","50","2500","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420804","420804","4208","4","3","800003","0","0","0","1401044","1415044","4208","6","13","0","0","50","2800","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420805","420805","4208","5","3","800003","0","0","0","1401044","1415044","4208","8","21","0","0","50","3100","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420806","420806","4208","6","3","800003","0","0","0","1401044","1415044","4208","20","41","0","0","50","3400","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420807","420807","4208","7","3","800003","0","0","0","1401044","1415044","4208","24","65","0","0","50","3700","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420808","420808","4208","8","3","800003","0","0","0","1401044","1415044","4208","28","93","0","0","75","4000","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420809","420809","4208","9","3","800003","0","0","0","1401044","1415044","4208","32","125","0","0","75","4300","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420810","420810","4208","10","3","800003","0","0","0","1401044","1415044","4208","36","161","0","0","75","4700","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420811","420811","4208","11","3","800003","0","0","0","1401044","1415044","4208","40","201","0","0","75","5100","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420812","420812","4208","12","3","800003","0","0","0","1401044","1415044","4208","44","245","0","0","75","5500","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420813","420813","4208","13","3","800003","0","0","0","1401044","1415044","4208","48","293","0","0","100","5900","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420814","420814","4208","14","3","800003","0","0","0","1401044","1415044","4208","60","353","0","0","100","6300","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420815","420815","4208","15","3","800003","0","0","0","1401044","1415044","4208","66","419","0","0","100","6700","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420816","420816","4208","16","3","800003","0","0","0","1401044","1415044","4208","72","491","0","0","100","7100","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420817","420817","4208","17","3","800003","0","0","0","1401044","1415044","4208","78","569","0","0","100","7500","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420818","420818","4208","18","3","800003","0","0","0","1401044","1415044","4208","84","653","0","0","125","7900","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420819","420819","4208","19","3","800003","0","0","0","1401044","1415044","4208","90","743","0","0","125","8300","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420820","420820","4208","20","3","800003","0","0","0","1401044","1415044","4208","100","843","0","0","125","8700","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420821","420821","4208","21","3","800003","0","0","0","1401044","1415044","4208","110","953","0","0","125","9100","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420822","420822","4208","22","3","800003","0","0","0","1401044","1415044","4208","120","1073","0","0","125","9500","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420823","420823","4208","23","3","800003","0","0","0","1401044","1415044","4208","130","1203","0","0","150","9900","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420824","420824","4208","24","3","800003","0","0","0","1401044","1415044","4208","140","1343","0","0","150","10300","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420825","420825","4208","25","3","800003","0","0","0","1401044","1415044","4208","150","1493","0","0","150","10700","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420826","420826","4208","26","3","800003","0","0","0","1401044","1415044","4208","180","1673","0","0","150","11100","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420827","420827","4208","27","3","800003","0","0","0","1401044","1415044","4208","200","1873","0","0","150","11500","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420828","420828","4208","28","3","800003","0","0","0","1401044","1415044","4208","220","2093","0","0","175","11900","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420829","420829","4208","29","3","800003","0","0","0","1401044","1415044","4208","240","2333","0","0","175","12300","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420830","420830","4208","30","3","800003","0","0","0","1401044","1415044","4208","260","2593","0","0","175","12700","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420831","420831","4208","31","3","800003","0","0","0","1401044","1415044","4208","280","2873","0","0","175","13100","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420832","420832","4208","32","3","800003","0","0","0","1401044","1415044","4208","300","3173","0","0","175","13500","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420833","420833","4208","33","3","800003","0","0","0","1401044","1415044","4208","320","3493","0","0","200","13900","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420834","420834","4208","34","3","800003","0","0","0","1401044","1415044","4208","340","3833","0","0","200","14300","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"420835","420835","4208","35","3","800003","0","0","0","1401044","1415044","4208","360","4193","0","0","200","14700","0","0","(902200102,902200102,902200102,902200102,902200102,902200102)","10","(0,0,0,0,0,0)","0"
"430101","430101","4301","1","3","800006","0","0","0","1401046","1415046","4301","300","300","0","0","25","1100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","2","(0,0,0,0,0,0)","0"
"430102","430102","4301","2","3","800006","0","0","0","1401046","1415046","4301","600","900","0","0","25","1200","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","2","(0,0,0,0,0,0)","0"
"430103","430103","4301","3","3","800006","0","0","0","1401046","1415046","4301","1500","2400","0","0","25","1400","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","2","(0,0,0,0,0,0)","0"
"430104","430104","4301","4","3","800006","0","0","0","1401046","1415046","4301","3000","5400","0","0","25","1600","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","2","(0,0,0,0,0,0)","0"
"430105","430105","4301","5","3","800006","0","0","0","1401046","1415046","4301","4500","9900","0","0","50","1900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","2","(0,0,0,0,0,0)","0"
"430106","430106","4301","6","3","800006","0","0","0","1401046","1415046","4301","6000","15900","0","0","50","2300","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","3","(0,0,0,0,0,0)","0"
"430107","430107","4301","7","3","800006","0","0","0","1401046","1415046","4301","9000","24900","0","0","50","2700","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","3","(0,0,0,0,0,0)","0"
"430108","430108","4301","8","3","800006","0","0","0","1401046","1415046","4301","12000","36900","0","0","50","3100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","3","(0,0,0,0,0,0)","0"
"430109","430109","4301","9","3","800006","0","0","0","1401046","1415046","4301","15000","51900","0","0","50","3500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","3","(0,0,0,0,0,0)","0"
"430110","430110","4301","10","3","800006","0","0","0","1401046","1415046","4301","22500","74400","0","0","75","3900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","3","(0,0,0,0,0,0)","0"
"430111","430111","4301","11","3","800006","0","0","0","1401046","1415046","4301","30000","104400","0","0","75","4300","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","4","(0,0,0,0,0,0)","0"
"430112","430112","4301","12","3","800006","0","0","0","1401046","1415046","4301","37500","141900","0","0","75","4700","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","4","(0,0,0,0,0,0)","0"
"430113","430113","4301","13","3","800006","0","0","0","1401046","1415046","4301","45000","186900","0","0","75","5100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","4","(0,0,0,0,0,0)","0"
"430114","430114","4301","14","3","800006","0","0","0","1401046","1415046","4301","52500","239400","0","0","75","5500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","4","(0,0,0,0,0,0)","0"
"430115","430115","4301","15","3","800006","0","0","0","1401046","1415046","4301","60000","299400","0","0","100","5900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","4","(0,0,0,0,0,0)","0"
"430116","430116","4301","16","3","800006","0","0","0","1401046","1415046","4301","75000","374400","0","0","100","6300","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","4","(0,0,0,0,0,0)","0"
"430117","430117","4301","17","3","800006","0","0","0","1401046","1415046","4301","90000","464400","0","0","100","6700","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","4","(0,0,0,0,0,0)","0"
"430118","430118","4301","18","3","800006","0","0","0","1401046","1415046","4301","105000","569400","0","0","100","7100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430119","430119","4301","19","3","800006","0","0","0","1401046","1415046","4301","120000","689400","0","0","100","7500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430120","430120","4301","20","3","800006","0","0","0","1401046","1415046","4301","135000","824400","0","0","125","7900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430121","430121","4301","21","3","800006","0","0","0","1401046","1415046","4301","150000","974400","0","0","125","8300","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430122","430122","4301","22","3","800006","0","0","0","1401046","1415046","4301","180000","1154400","0","0","125","8700","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430123","430123","4301","23","3","800006","0","0","0","1401046","1415046","4301","210000","1364400","0","0","125","9100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430124","430124","4301","24","3","800006","0","0","0","1401046","1415046","4301","240000","1604400","0","0","125","9500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430125","430125","4301","25","3","800006","0","0","0","1401046","1415046","4301","270000","1874400","0","0","150","9900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430126","430126","4301","26","3","800006","0","0","0","1401046","1415046","4301","300000","2174400","0","0","150","10300","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430127","430127","4301","27","3","800006","0","0","0","1401046","1415046","4301","375000","2549400","0","0","150","10700","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430128","430128","4301","28","3","800006","0","0","0","1401046","1415046","4301","450000","2999400","0","0","150","11100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430129","430129","4301","29","3","800006","0","0","0","1401046","1415046","4301","525000","3524400","0","0","150","11500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430130","430130","4301","30","3","800006","0","0","0","1401046","1415046","4301","600000","4124400","0","0","175","11900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430131","430131","4301","31","3","800006","0","0","0","1401046","1415046","4301","675000","4799400","0","0","175","12300","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430132","430132","4301","32","3","800006","0","0","0","1401046","1415046","4301","750000","5549400","0","0","175","12700","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430133","430133","4301","33","3","800006","0","0","0","1401046","1415046","4301","900000","6449400","0","0","175","13100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430134","430134","4301","34","3","800006","0","0","0","1401046","1415046","4301","1050000","7499400","0","0","175","13500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430135","430135","4301","35","3","800006","0","0","0","1401046","1415046","4301","1200000","8699400","0","0","200","13900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430136","430136","4301","36","3","800006","0","0","0","1401046","1415046","4301","1350000","10049400","0","0","200","14100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430137","430137","4301","37","3","800006","0","0","0","1401046","1415046","4301","1500000","11549400","0","0","200","14300","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430138","430138","4301","38","3","800006","0","0","0","1401046","1415046","4301","1650000","13199400","0","0","200","14500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430139","430139","4301","39","3","800006","0","0","0","1401046","1415046","4301","1800000","14999400","0","0","200","14700","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430140","430140","4301","40","3","800006","0","0","0","1401046","1415046","4301","1950000","16949400","0","0","200","14900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430141","430141","4301","41","3","800006","0","0","0","1401046","1415046","4301","2100000","19049400","0","0","200","15100","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430142","430142","4301","42","3","800006","0","0","0","1401046","1415046","4301","2250000","21299400","0","0","200","15300","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430143","430143","4301","43","3","800006","0","0","0","1401046","1415046","4301","2400000","23699400","0","0","200","15500","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430144","430144","4301","44","3","800006","0","0","0","1401046","1415046","4301","2550000","26249400","0","0","200","15700","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430145","430145","4301","45","3","800006","0","0","0","1401046","1415046","4301","2700000","28949400","0","0","225","15900","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0"
"430201","430201","4302","1","3","800006","0","0","0","1401047","1415047","4302","200","200","0","0","25","1100","0","0","(604200101,604200101,604200101,604200101,604200101,604200101)","60","(0,0,0,0,0,0)","0"
"430202","430202","4302","2","3","800006","0","0","0","1401047","1415047","4302","400","600","0","0","25","1100","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","50","(0,0,0,0,0,0)","0"
"430203","430203","4302","3","3","800006","0","0","0","1401047","1415047","4302","1000","1600","0","0","25","1300","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","50","(0,0,0,0,0,0)","0"
"430204","430204","4302","4","3","800006","0","0","0","1401047","1415047","4302","2000","3600","0","0","25","1500","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","60","(0,0,0,0,0,0)","0"
"430205","430205","4302","5","3","800006","0","0","0","1401047","1415047","4302","3000","6600","0","0","25","1700","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","70","(0,0,0,0,0,0)","0"
"430206","430206","4302","6","3","800006","0","0","0","1401047","1415047","4302","4000","10600","0","0","50","2100","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","80","(0,0,0,0,0,0)","0"
"430207","430207","4302","7","3","800006","0","0","0","1401047","1415047","4302","6000","16600","0","0","50","2500","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","90","(0,0,0,0,0,0)","0"
"430208","430208","4302","8","3","800006","0","0","0","1401047","1415047","4302","8000","24600","0","0","50","2900","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","90","(0,0,0,0,0,0)","0"
"430209","430209","4302","9","3","800006","0","0","0","1401047","1415047","4302","10000","34600","0","0","50","3300","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","50","(0,0,0,0,0,0)","0"
"430210","430210","4302","10","3","800006","0","0","0","1401047","1415047","4302","15000","49600","0","0","50","3700","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","60","(0,0,0,0,0,0)","0"
"430211","430211","4302","11","3","800006","0","0","0","1401047","1415047","4302","20000","69600","0","0","75","4100","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","70","(0,0,0,0,0,0)","0"
"430212","430212","4302","12","3","800006","0","0","0","1401047","1415047","4302","25000","94600","0","0","75","4500","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","80","(0,0,0,0,0,0)","0"
"430213","430213","4302","13","3","800006","0","0","0","1401047","1415047","4302","30000","124600","0","0","75","4900","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","80","(0,0,0,0,0,0)","0"
"430214","430214","4302","14","3","800006","0","0","0","1401047","1415047","4302","35000","159600","0","0","75","5300","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430215","430215","4302","15","3","800006","0","0","0","1401047","1415047","4302","40000","199600","0","0","75","5700","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430216","430216","4302","16","3","800006","0","0","0","1401047","1415047","4302","50000","249600","0","0","100","6100","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430217","430217","4302","17","3","800006","0","0","0","1401047","1415047","4302","60000","309600","0","0","100","6500","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430218","430218","4302","18","3","800006","0","0","0","1401047","1415047","4302","70000","379600","0","0","100","6900","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430219","430219","4302","19","3","800006","0","0","0","1401047","1415047","4302","80000","459600","0","0","100","7300","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430220","430220","4302","20","3","800006","0","0","0","1401047","1415047","4302","90000","549600","0","0","100","7700","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430221","430221","4302","21","3","800006","0","0","0","1401047","1415047","4302","100000","649600","0","0","125","8100","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430222","430222","4302","22","3","800006","0","0","0","1401047","1415047","4302","120000","769600","0","0","125","8500","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430223","430223","4302","23","3","800006","0","0","0","1401047","1415047","4302","140000","909600","0","0","125","8900","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430224","430224","4302","24","3","800006","0","0","0","1401047","1415047","4302","160000","1069600","0","0","125","9300","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430225","430225","4302","25","3","800006","0","0","0","1401047","1415047","4302","180000","1249600","0","0","125","9700","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430226","430226","4302","26","3","800006","0","0","0","1401047","1415047","4302","200000","1449600","0","0","150","10100","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430227","430227","4302","27","3","800006","0","0","0","1401047","1415047","4302","250000","1699600","0","0","150","10500","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430228","430228","4302","28","3","800006","0","0","0","1401047","1415047","4302","300000","1999600","0","0","150","10900","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430229","430229","4302","29","3","800006","0","0","0","1401047","1415047","4302","350000","2349600","0","0","150","11300","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430230","430230","4302","30","3","800006","0","0","0","1401047","1415047","4302","400000","2749600","0","0","150","11700","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430231","430231","4302","31","3","800006","0","0","0","1401047","1415047","4302","450000","3199600","0","0","175","12100","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430232","430232","4302","32","3","800006","0","0","0","1401047","1415047","4302","500000","3699600","0","0","175","12500","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430233","430233","4302","33","3","800006","0","0","0","1401047","1415047","4302","600000","4299600","0","0","175","12900","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430234","430234","4302","34","3","800006","0","0","0","1401047","1415047","4302","700000","4999600","0","0","175","13300","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430235","430235","4302","35","3","800006","0","0","0","1401047","1415047","4302","800000","5799600","0","0","175","13700","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430236","430236","4302","36","3","800006","0","0","0","1401047","1415047","4302","900000","6699600","0","0","200","13900","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430237","430237","4302","37","3","800006","0","0","0","1401047","1415047","4302","1000000","7699600","0","0","200","14100","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430238","430238","4302","38","3","800006","0","0","0","1401047","1415047","4302","1100000","8799600","0","0","200","14300","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430239","430239","4302","39","3","800006","0","0","0","1401047","1415047","4302","1200000","9999600","0","0","200","14500","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430240","430240","4302","40","3","800006","0","0","0","1401047","1415047","4302","1300000","11299600","0","0","200","14700","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430241","430241","4302","41","3","800006","0","0","0","1401047","1415047","4302","1400000","12699600","0","0","200","14900","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430242","430242","4302","42","3","800006","0","0","0","1401047","1415047","4302","1500000","14199600","0","0","200","15100","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430243","430243","4302","43","3","800006","0","0","0","1401047","1415047","4302","1600000","15799600","0","0","200","15300","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430244","430244","4302","44","3","800006","0","0","0","1401047","1415047","4302","1700000","17499600","0","0","200","15500","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430245","430245","4302","45","3","800006","0","0","0","1401047","1415047","4302","1800000","19299600","0","0","200","15700","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","90","(0,0,0,0,0,0)","0"
"430301","430301","4303","1","3","800006","0","0","0","1401048","1415048","4303","40","40","0","0","25","1300","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","50","(0,0,0,0,0,0)","0"
"430302","430302","4303","2","3","800006","0","0","0","1401048","1415048","4303","80","120","0","0","25","1500","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","60","(0,0,0,0,0,0)","0"
"430303","430303","4303","3","3","800006","0","0","0","1401048","1415048","4303","200","320","0","0","25","1700","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","70","(0,0,0,0,0,0)","0"
"430304","430304","4303","4","3","800006","0","0","0","1401048","1415048","4303","400","720","0","0","50","2100","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","80","(0,0,0,0,0,0)","0"
"430305","430305","4303","5","3","800006","0","0","0","1401048","1415048","4303","600","1320","0","0","50","2500","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","90","(0,0,0,0,0,0)","0"
"430306","430306","4303","6","3","800006","0","0","0","1401048","1415048","4303","800","2120","0","0","50","2900","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","90","(0,0,0,0,0,0)","0"
"430307","430307","4303","7","3","800006","0","0","0","1401048","1415048","4303","1200","3320","0","0","50","3300","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","50","(0,0,0,0,0,0)","0"
"430308","430308","4303","8","3","800006","0","0","0","1401048","1415048","4303","1600","4920","0","0","50","3700","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","60","(0,0,0,0,0,0)","0"
"430309","430309","4303","9","3","800006","0","0","0","1401048","1415048","4303","2000","6920","0","0","75","4100","0","0","(605200103,605200103,605200103,605200103,605200103,605200103)","70","(0,0,0,0,0,0)","0"
