"Name","RandomGetId","OpenEffect","ItemId","MainType","RewardProbability","RewardType","RewardId","RewardValue","xdracoProbability"
"242008","242008","0","201000","0","7500","1","(1701200014,1701200014,1701200014,1701200014,1701200014,1701200014)","1","0"
"242009","242009","0","201000","0","7500","1","(1701200016,1701200016,1701200016,1701200016,1701200016,1701200016)","1","0"
"242010","242010","0","201000","0","7500","1","(1701200018,1701200018,1701200018,1701200018,1701200018,1701200018)","1","0"
"242011","242011","0","201000","0","7500","1","(1701200023,1701200023,1701200023,1701200023,1701200023,1701200023)","1","0"
"242012","242012","0","201000","0","770","1","(1701200004,1701200004,1701200004,1701200004,1701200004,1701200004)","1","0"
"242013","242013","0","201000","0","770","1","(1701200007,1701200007,1701200007,1701200007,1701200007,1701200007)","1","0"
"242014","242014","0","201000","0","770","1","(1701200009,1701200009,1701200009,1701200009,1701200009,1701200009)","1","0"
"242015","242015","0","201000","0","769","1","(1701200012,1701200012,1701200012,1701200012,1701200012,1701200012)","1","0"
"242016","242016","0","201000","0","769","1","(1701200013,1701200013,1701200013,1701200013,1701200013,1701200013)","1","0"
"242017","242017","0","201000","0","769","1","(1701200015,1701200015,1701200015,1701200015,1701200015,1701200015)","1","0"
"242018","242018","0","201000","0","769","1","(1701200019,1701200019,1701200019,1701200019,1701200019,1701200019)","1","0"
"242019","242019","0","201000","0","769","1","(1701200020,1701200020,1701200020,1701200020,1701200020,1701200020)","1","0"
"242020","242020","0","201000","0","769","1","(1701200022,1701200022,1701200022,1701200022,1701200022,1701200022)","1","0"
"242021","242021","0","201000","0","769","1","(1701200025,1701200025,1701200025,1701200025,1701200025,1701200025)","1","0"
"242022","242022","0","201000","0","769","1","(1701200030,1701200030,1701200030,1701200030,1701200030,1701200030)","1","0"
"242023","242023","0","201000","0","769","1","(1701200032,1701200032,1701200032,1701200032,1701200032,1701200032)","1","0"
"242024","242024","0","201000","0","769","1","(1701200033,1701200033,1701200033,1701200033,1701200033,1701200033)","1","0"
"243000","243000","0","202000","0","7154","1","(1701200004,1701200004,1701200004,1701200004,1701200004,1701200004)","1","0"
"243001","243001","0","202000","0","7154","1","(1701200007,1701200007,1701200007,1701200007,1701200007,1701200007)","1","0"
"243002","243002","0","202000","0","7154","1","(1701200009,1701200009,1701200009,1701200009,1701200009,1701200009)","1","0"
"243003","243003","0","202000","0","7154","1","(1701200012,1701200012,1701200012,1701200012,1701200012,1701200012)","1","0"
"243004","243004","0","202000","0","7154","1","(1701200013,1701200013,1701200013,1701200013,1701200013,1701200013)","1","0"
"243005","243005","0","202000","0","7154","1","(1701200015,1701200015,1701200015,1701200015,1701200015,1701200015)","1","0"
"243006","243006","0","202000","0","7154","1","(1701200019,1701200019,1701200019,1701200019,1701200019,1701200019)","1","0"
"243007","243007","0","202000","0","7154","1","(1701200020,1701200020,1701200020,1701200020,1701200020,1701200020)","1","0"
"243008","243008","0","202000","0","7154","1","(1701200022,1701200022,1701200022,1701200022,1701200022,1701200022)","1","0"
"243009","243009","0","202000","0","7154","1","(1701200025,1701200025,1701200025,1701200025,1701200025,1701200025)","1","0"
"243010","243010","0","202000","0","7154","1","(1701200030,1701200030,1701200030,1701200030,1701200030,1701200030)","1","0"
"243011","243011","0","202000","0","7153","1","(1701200032,1701200032,1701200032,1701200032,1701200032,1701200032)","1","0"
"243012","243012","0","202000","0","7153","1","(1701200033,1701200033,1701200033,1701200033,1701200033,1701200033)","1","0"
"243013","243013","0","202000","0","319","1","(1701200021,1701200021,1701200021,1701200021,1701200021,1701200021)","1","0"
"243014","243014","0","202000","0","319","1","(1701200026,1701200026,1701200026,1701200026,1701200026,1701200026)","1","0"
"243015","243015","0","202000","0","319","1","(1701200027,1701200027,1701200027,1701200027,1701200027,1701200027)","1","0"
"243016","243016","0","202000","0","319","1","(1701200028,1701200028,1701200028,1701200028,1701200028,1701200028)","1","0"
"243017","243017","0","202000","0","318","1","(1701200029,1701200029,1701200029,1701200029,1701200029,1701200029)","1","0"
"243018","243018","0","202000","0","318","1","(1701200034,1701200034,1701200034,1701200034,1701200034,1701200034)","1","0"
"243019","243019","0","202000","0","318","1","(1701200035,1701200035,1701200035,1701200035,1701200035,1701200035)","1","0"
"243020","243020","0","202000","0","318","1","(1701200037,1701200037,1701200037,1701200037,1701200037,1701200037)","1","0"
"243021","243021","0","202000","0","318","1","(1701200038,1701200038,1701200038,1701200038,1701200038,1701200038)","1","0"
"243022","243022","0","202000","0","318","1","(1701200039,1701200039,1701200039,1701200039,1701200039,1701200039)","1","0"
"243023","243023","0","202000","0","318","1","(1701200044,1701200044,1701200044,1701200044,1701200044,1701200044)","1","0"
"243024","243024","0","202000","0","318","1","(1701200045,1701200045,1701200045,1701200045,1701200045,1701200045)","1","0"
"243025","243025","0","202000","0","318","1","(1701200047,1701200047,1701200047,1701200047,1701200047,1701200047)","1","0"
"243026","243026","0","202000","0","318","1","(1701200050,1701200050,1701200050,1701200050,1701200050,1701200050)","1","0"
"243027","243027","0","202000","0","318","1","(1701200048,1701200048,1701200048,1701200048,1701200048,1701200048)","1","0"
"243028","243028","0","202000","0","318","1","(1701200052,1701200052,1701200052,1701200052,1701200052,1701200052)","1","0"
"243029","243029","0","202000","0","318","1","(1701200054,1701200054,1701200054,1701200054,1701200054,1701200054)","1","0"
"243030","243030","0","202000","0","318","1","(1701200055,1701200055,1701200055,1701200055,1701200055,1701200055)","1","0"
"243031","243031","0","202000","0","318","1","(1701200056,1701200056,1701200056,1701200056,1701200056,1701200056)","1","0"
"243032","243032","0","202000","0","318","1","(1701200058,1701200058,1701200058,1701200058,1701200058,1701200058)","1","0"
"243033","243033","0","202000","0","318","1","(1701200060,1701200060,1701200060,1701200060,1701200060,1701200060)","1","0"
"243034","243034","0","202000","0","318","1","(1701200062,1701200062,1701200062,1701200062,1701200062,1701200062)","1","0"
"244000","244000","0","203000","0","4319","1","(1701200021,1701200021,1701200021,1701200021,1701200021,1701200021)","1","0"
"244001","244001","0","203000","0","4319","1","(1701200026,1701200026,1701200026,1701200026,1701200026,1701200026)","1","0"
"244002","244002","0","203000","0","4319","1","(1701200027,1701200027,1701200027,1701200027,1701200027,1701200027)","1","0"
"244003","244003","0","203000","0","4319","1","(1701200028,1701200028,1701200028,1701200028,1701200028,1701200028)","1","0"
"244004","244004","0","203000","0","4318","1","(1701200029,1701200029,1701200029,1701200029,1701200029,1701200029)","1","0"
"244005","244005","0","203000","0","4318","1","(1701200034,1701200034,1701200034,1701200034,1701200034,1701200034)","1","0"
"244006","244006","0","203000","0","4318","1","(1701200035,1701200035,1701200035,1701200035,1701200035,1701200035)","1","0"
"244007","244007","0","203000","0","4318","1","(1701200037,1701200037,1701200037,1701200037,1701200037,1701200037)","1","0"
"244008","244008","0","203000","0","4318","1","(1701200038,1701200038,1701200038,1701200038,1701200038,1701200038)","1","0"
"244009","244009","0","203000","0","4318","1","(1701200039,1701200039,1701200039,1701200039,1701200039,1701200039)","1","0"
"244010","244010","0","203000","0","4318","1","(1701200044,1701200044,1701200044,1701200044,1701200044,1701200044)","1","0"
"244011","244011","0","203000","0","4318","1","(1701200045,1701200045,1701200045,1701200045,1701200045,1701200045)","1","0"
"244012","244012","0","203000","0","4318","1","(1701200047,1701200047,1701200047,1701200047,1701200047,1701200047)","1","0"
"244013","244013","0","203000","0","4318","1","(1701200050,1701200050,1701200050,1701200050,1701200050,1701200050)","1","0"
"244014","244014","0","203000","0","4318","1","(1701200048,1701200048,1701200048,1701200048,1701200048,1701200048)","1","0"
"244015","244015","0","203000","0","4318","1","(1701200052,1701200052,1701200052,1701200052,1701200052,1701200052)","1","0"
"244016","244016","0","203000","0","4318","1","(1701200054,1701200054,1701200054,1701200054,1701200054,1701200054)","1","0"
"244017","244017","0","203000","0","4318","1","(1701200055,1701200055,1701200055,1701200055,1701200055,1701200055)","1","0"
"244018","244018","0","203000","0","4318","1","(1701200056,1701200056,1701200056,1701200056,1701200056,1701200056)","1","0"
"244019","244019","0","203000","0","4318","1","(1701200058,1701200058,1701200058,1701200058,1701200058,1701200058)","1","0"
"244020","244020","0","203000","0","4318","1","(1701200060,1701200060,1701200060,1701200060,1701200060,1701200060)","1","0"
"244021","244021","0","203000","0","4318","1","(1701200062,1701200062,1701200062,1701200062,1701200062,1701200062)","1","0"
"244022","244022","0","203000","0","397","1","(1701200017,1701200017,1701200017,1701200017,1701200017,1701200017)","1","0"
"244023","244023","0","203000","0","397","1","(1701200024,1701200024,1701200024,1701200024,1701200024,1701200024)","1","0"
"244024","244024","0","203000","0","397","1","(1701200031,1701200031,1701200031,1701200031,1701200031,1701200031)","1","0"
"244025","244025","0","203000","0","397","1","(1701200036,1701200036,1701200036,1701200036,1701200036,1701200036)","1","0"
"244026","244026","0","203000","0","397","1","(1701200040,1701200040,1701200040,1701200040,1701200040,1701200040)","1","0"
"244027","244027","0","203000","0","397","1","(1701200041,1701200041,1701200041,1701200041,1701200041,1701200041)","1","0"
"244028","244028","0","203000","0","397","1","(1701200042,1701200042,1701200042,1701200042,1701200042,1701200042)","1","0"
"244029","244029","0","203000","0","397","1","(1701200043,1701200043,1701200043,1701200043,1701200043,1701200043)","1","0"
"244030","244030","0","203000","0","397","1","(1701200046,1701200046,1701200046,1701200046,1701200046,1701200046)","1","0"
"244031","244031","0","203000","0","397","1","(1701200049,1701200049,1701200049,1701200049,1701200049,1701200049)","1","0"
"244032","244032","0","203000","0","397","1","(1701200051,1701200051,1701200051,1701200051,1701200051,1701200051)","1","0"
"244033","244033","0","203000","0","397","1","(1701200053,1701200053,1701200053,1701200053,1701200053,1701200053)","1","0"
"244034","244034","0","203000","0","79","1","(1701200057,1701200057,1701200057,1701200057,1701200057,1701200057)","1","0"
"244035","244035","0","203000","0","79","1","(1701200059,1701200059,1701200059,1701200059,1701200059,1701200059)","1","0"
"244036","244036","0","203000","0","78","1","(1701200061,1701200061,1701200061,1701200061,1701200061,1701200061)","1","0"
"245000","245000","0","204000","0","25000","1","(517200103,517200103,517200103,517200103,517200103,517200103)","1","0"
"245001","245001","0","204000","0","25000","1","(517200203,517200203,517200203,517200203,517200203,517200203)","1","0"
"245002","245002","0","204000","0","25000","1","(517200303,517200303,517200303,517200303,517200303,517200303)","1","0"
"245003","245003","0","204000","0","25000","1","(517200403,517200403,517200403,517200403,517200403,517200403)","1","0"
"263000","263000","0","213000","0","20000","1","(801200005,801200005,801200005,801200005,801200005,801200005)","1","0"
"263001","263001","0","213000","0","20000","1","(802200005,802200005,802200005,802200005,802200005,802200005)","1","0"
"263002","263002","0","213000","0","20000","1","(803200005,803200005,803200005,803200005,803200005,803200005)","1","0"
"263003","263003","0","213000","0","20000","1","(804200005,804200005,804200005,804200005,804200005,804200005)","1","0"
"263004","263004","0","213000","0","5000","1","(805200005,805200005,805200005,805200005,805200005,805200005)","1","0"
"263005","263005","0","213000","0","5000","1","(806200005,806200005,806200005,806200005,806200005,806200005)","1","0"
"263006","263006","0","213000","0","5000","1","(807200005,807200005,807200005,807200005,807200005,807200005)","1","0"
"263007","263007","0","213000","0","5000","1","(809200005,809200005,809200005,809200005,809200005,809200005)","1","0"
"264000","264000","0","214000","0","20000","1","(801200004,801200004,801200004,801200004,801200004,801200004)","1","0"
"264001","264001","0","214000","0","20000","1","(802200004,802200004,802200004,802200004,802200004,802200004)","1","0"
"264002","264002","0","214000","0","20000","1","(803200004,803200004,803200004,803200004,803200004,803200004)","1","0"
"264003","264003","0","214000","0","20000","1","(804200004,804200004,804200004,804200004,804200004,804200004)","1","0"
"264004","264004","0","214000","0","5000","1","(805200004,805200004,805200004,805200004,805200004,805200004)","1","0"
"264005","264005","0","214000","0","5000","1","(806200004,806200004,806200004,806200004,806200004,806200004)","1","0"
"264006","264006","0","214000","0","5000","1","(807200004,807200004,807200004,807200004,807200004,807200004)","1","0"
"264007","264007","0","214000","0","5000","1","(809200004,809200004,809200004,809200004,809200004,809200004)","1","0"
"265000","265000","0","215000","0","20000","1","(801200003,801200003,801200003,801200003,801200003,801200003)","1","0"
"265001","265001","0","215000","0","20000","1","(802200003,802200003,802200003,802200003,802200003,802200003)","1","0"
"265002","265002","0","215000","0","20000","1","(803200003,803200003,803200003,803200003,803200003,803200003)","1","0"
"265003","265003","0","215000","0","20000","1","(804200003,804200003,804200003,804200003,804200003,804200003)","1","0"
"265004","265004","0","215000","0","5000","1","(805200003,805200003,805200003,805200003,805200003,805200003)","1","0"
"265005","265005","0","215000","0","5000","1","(806200003,806200003,806200003,806200003,806200003,806200003)","1","0"
"265006","265006","0","215000","0","5000","1","(807200003,807200003,807200003,807200003,807200003,807200003)","1","0"
"265007","265007","0","215000","0","5000","1","(809200003,809200003,809200003,809200003,809200003,809200003)","1","0"
"272000","272000","0","221000","0","100000","2","(5,5,5,5,5,5)","1","0"
"273000","273000","0","222000","0","100000","2","(5,5,5,5,5,5)","2","0"
"274000","274000","0","223000","0","100000","2","(5,5,5,5,5,5)","4","0"
"275000","275000","0","224000","0","100000","2","(5,5,5,5,5,5)","12","0"
"276000","276000","0","225000","0","100000","2","(5,5,5,5,5,5)","20","0"
"277000","277000","0","226000","0","100000","2","(5,5,5,5,5,5)","40","0"
"278000","278000","0","227000","0","100000","2","(5,5,5,5,5,5)","120","0"
"279000","279000","0","228000","0","100000","2","(5,5,5,5,5,5)","200","0"
"280000","280000","0","229000","0","100000","2","(5,5,5,5,5,5)","400","0"
"281000","281000","0","230000","0","100000","2","(5,5,5,5,5,5)","1200","0"
"282000","282000","0","231000","0","100000","2","(5,5,5,5,5,5)","2000","0"
"283000","283000","0","232000","0","100000","2","(5,5,5,5,5,5)","4000","0"
"284000","284000","0","233000","0","25000","1","(602202381,602202381,602202381,602202381,602202381,602202381)","1","0"
"284001","284001","0","233000","0","25000","1","(602202383,602202383,602202383,602202383,602202383,602202383)","1","0"
"284002","284002","0","233000","0","25000","1","(602202386,602202386,602202386,602202386,602202386,602202386)","1","0"
"284003","284003","0","233000","0","25000","1","(602202389,602202389,602202389,602202389,602202389,602202389)","1","0"
"285000","285000","0","234000","0","25000","1","(602202381,602202381,602202381,602202381,602202381,602202381)","1","0"
"285001","285001","0","234000","0","25000","1","(602202384,602202384,602202384,602202384,602202384,602202384)","1","0"
"285002","285002","0","234000","0","25000","1","(602202387,602202387,602202387,602202387,602202387,602202387)","1","0"
"285003","285003","0","234000","0","25000","1","(602202390,602202390,602202390,602202390,602202390,602202390)","1","0"
"286000","286000","0","235000","0","25000","1","(602202382,602202382,602202382,602202382,602202382,602202382)","1","0"
"286001","286001","0","235000","0","25000","1","(602202385,602202385,602202385,602202385,602202385,602202385)","1","0"
"286002","286002","0","235000","0","25000","1","(602202388,602202388,602202388,602202388,602202388,602202388)","1","0"
"286003","286003","0","235000","0","25000","1","(602202391,602202391,602202391,602202391,602202391,602202391)","1","0"
"287000","287000","0","236000","0","25000","1","(602202383,602202383,602202383,602202383,602202383,602202383)","1","0"
"287001","287001","0","236000","0","25000","1","(602202386,602202386,602202386,602202386,602202386,602202386)","1","0"
"287002","287002","0","236000","0","25000","1","(602202389,602202389,602202389,602202389,602202389,602202389)","1","0"
"287003","287003","0","236000","0","25000","1","(602202392,602202392,602202392,602202392,602202392,602202392)","1","0"
"288001","288001","0","237000","0","3269","1","(1702200094,1702200094,1702200094,1702200094,1702200094,1702200094)","1","0"
"288002","288002","0","237000","0","3269","1","(1702200095,1702200095,1702200095,1702200095,1702200095,1702200095)","1","0"
"288003","288003","0","237000","0","3269","1","(1702200096,1702200096,1702200096,1702200096,1702200096,1702200096)","1","0"
"288004","288004","0","237000","0","3269","1","(1702200097,1702200097,1702200097,1702200097,1702200097,1702200097)","1","0"
"288005","288005","0","237000","0","3268","1","(1702200098,1702200098,1702200098,1702200098,1702200098,1702200098)","1","0"
"288006","288006","0","237000","0","3268","1","(1702200099,1702200099,1702200099,1702200099,1702200099,1702200099)","1","0"
"288007","288007","0","237000","0","3268","1","(1702200100,1702200100,1702200100,1702200100,1702200100,1702200100)","1","0"
"288008","288008","0","237000","0","3268","1","(1702200101,1702200101,1702200101,1702200101,1702200101,1702200101)","1","0"
"288009","288009","0","237000","0","3268","1","(1702200102,1702200102,1702200102,1702200102,1702200102,1702200102)","1","0"
"288010","288010","0","237000","0","3268","1","(1702200103,1702200103,1702200103,1702200103,1702200103,1702200103)","1","0"
"288011","288011","0","237000","0","3268","1","(1702200104,1702200104,1702200104,1702200104,1702200104,1702200104)","1","0"
"288012","288012","0","237000","0","3268","1","(1702200105,1702200105,1702200105,1702200105,1702200105,1702200105)","1","0"
"288013","288013","0","237000","0","3268","1","(1702200106,1702200106,1702200106,1702200106,1702200106,1702200106)","1","0"
"288014","288014","0","237000","0","3268","1","(1702200107,1702200107,1702200107,1702200107,1702200107,1702200107)","1","0"
"288015","288015","0","237000","0","3268","1","(1702200108,1702200108,1702200108,1702200108,1702200108,1702200108)","1","0"
"288016","288016","0","237000","0","3268","1","(1702200109,1702200109,1702200109,1702200109,1702200109,1702200109)","1","0"
"288017","288017","0","237000","0","3268","1","(1702200110,1702200110,1702200110,1702200110,1702200110,1702200110)","1","0"
"288018","288018","0","237000","0","3268","1","(1702200111,1702200111,1702200111,1702200111,1702200111,1702200111)","1","0"
"288019","288019","0","237000","0","3268","1","(1702200112,1702200112,1702200112,1702200112,1702200112,1702200112)","1","0"
"288020","288020","0","237000","0","3268","1","(1702200113,1702200113,1702200113,1702200113,1702200113,1702200113)","1","0"
"288021","288021","0","237000","0","3268","1","(1702200114,1702200114,1702200114,1702200114,1702200114,1702200114)","1","0"
"288022","288022","0","237000","0","3268","1","(1702200115,1702200115,1702200115,1702200115,1702200115,1702200115)","1","0"
"288023","288023","0","237000","0","3268","1","(1702200116,1702200116,1702200116,1702200116,1702200116,1702200116)","1","0"
"288024","288024","0","237000","0","3268","1","(1702200117,1702200117,1702200117,1702200117,1702200117,1702200117)","1","0"
"288025","288025","0","237000","0","3268","1","(1702200118,1702200118,1702200118,1702200118,1702200118,1702200118)","1","0"
"288026","288026","0","237000","0","3268","1","(1702200119,1702200119,1702200119,1702200119,1702200119,1702200119)","1","0"
"288027","288027","0","237000","0","3268","1","(1702200128,1702200128,1702200128,1702200128,1702200128,1702200128)","1","0"
"288028","288028","0","237000","0","3268","1","(1702200155,1702200155,1702200155,1702200155,1702200155,1702200155)","1","0"
"288029","288029","0","237000","0","3268","1","(1702200156,1702200156,1702200156,1702200156,1702200156,1702200156)","1","0"
"288030","288030","0","237000","0","3268","1","(1702200161,1702200161,1702200161,1702200161,1702200161,1702200161)","1","0"
"288031","288031","0","237000","0","326","1","(1702200138,1702200138,1702200138,1702200138,1702200138,1702200138)","1","0"
"288032","288032","0","237000","0","326","1","(1702200140,1702200140,1702200140,1702200140,1702200140,1702200140)","1","0"
"288033","288033","0","237000","0","326","1","(1702200142,1702200142,1702200142,1702200142,1702200142,1702200142)","1","0"
"288034","288034","0","237000","0","326","1","(1702200144,1702200144,1702200144,1702200144,1702200144,1702200144)","1","0"
"288035","288035","0","237000","0","326","1","(1702200146,1702200146,1702200146,1702200146,1702200146,1702200146)","1","0"
"288036","288036","0","237000","0","326","1","(1702200148,1702200148,1702200148,1702200148,1702200148,1702200148)","1","0"
"289000","289000","0","238000","0","16000","1","(801200005,801200005,801200005,801200005,801200005,801200005)","1","0"
"289001","289001","0","238000","0","16000","1","(802200005,802200005,802200005,802200005,802200005,802200005)","1","0"
"289002","289002","0","238000","0","16000","1","(803200005,803200005,803200005,803200005,803200005,803200005)","1","0"
"289003","289003","0","238000","0","16000","1","(804200005,804200005,804200005,804200005,804200005,804200005)","1","0"
"289004","289004","0","238000","0","8000","1","(805200005,805200005,805200005,805200005,805200005,805200005)","1","0"
"289005","289005","0","238000","0","8000","1","(806200005,806200005,806200005,806200005,806200005,806200005)","1","0"
"289006","289006","0","238000","0","4000","1","(807200005,807200005,807200005,807200005,807200005,807200005)","1","0"
"289007","289007","0","238000","0","16000","1","(809200005,809200005,809200005,809200005,809200005,809200005)","1","0"
"290000","290000","0","239000","0","3334","1","(1702200094,1702200094,1702200094,1702200094,1702200094,1702200094)","1","0"
"290001","290001","0","239000","0","3334","1","(1702200095,1702200095,1702200095,1702200095,1702200095,1702200095)","1","0"
"290002","290002","0","239000","0","3334","1","(1702200096,1702200096,1702200096,1702200096,1702200096,1702200096)","1","0"
"290003","290003","0","239000","0","3334","1","(1702200097,1702200097,1702200097,1702200097,1702200097,1702200097)","1","0"
"290004","290004","0","239000","0","3334","1","(1702200098,1702200098,1702200098,1702200098,1702200098,1702200098)","1","0"
"290005","290005","0","239000","0","3334","1","(1702200099,1702200099,1702200099,1702200099,1702200099,1702200099)","1","0"
"290006","290006","0","239000","0","3334","1","(1702200100,1702200100,1702200100,1702200100,1702200100,1702200100)","1","0"
"290007","290007","0","239000","0","3334","1","(1702200101,1702200101,1702200101,1702200101,1702200101,1702200101)","1","0"
"290008","290008","0","239000","0","3334","1","(1702200102,1702200102,1702200102,1702200102,1702200102,1702200102)","1","0"
"290009","290009","0","239000","0","3334","1","(1702200103,1702200103,1702200103,1702200103,1702200103,1702200103)","1","0"
"290010","290010","0","239000","0","3333","1","(1702200104,1702200104,1702200104,1702200104,1702200104,1702200104)","1","0"
"290011","290011","0","239000","0","3333","1","(1702200105,1702200105,1702200105,1702200105,1702200105,1702200105)","1","0"
"290012","290012","0","239000","0","3333","1","(1702200106,1702200106,1702200106,1702200106,1702200106,1702200106)","1","0"
"290013","290013","0","239000","0","3333","1","(1702200107,1702200107,1702200107,1702200107,1702200107,1702200107)","1","0"
"290014","290014","0","239000","0","3333","1","(1702200108,1702200108,1702200108,1702200108,1702200108,1702200108)","1","0"
"290015","290015","0","239000","0","3333","1","(1702200109,1702200109,1702200109,1702200109,1702200109,1702200109)","1","0"
"290016","290016","0","239000","0","3333","1","(1702200110,1702200110,1702200110,1702200110,1702200110,1702200110)","1","0"
"290017","290017","0","239000","0","3333","1","(1702200111,1702200111,1702200111,1702200111,1702200111,1702200111)","1","0"
"290018","290018","0","239000","0","3333","1","(1702200112,1702200112,1702200112,1702200112,1702200112,1702200112)","1","0"
"290019","290019","0","239000","0","3333","1","(1702200113,1702200113,1702200113,1702200113,1702200113,1702200113)","1","0"
"290020","290020","0","239000","0","3333","1","(1702200114,1702200114,1702200114,1702200114,1702200114,1702200114)","1","0"
"290021","290021","0","239000","0","3333","1","(1702200115,1702200115,1702200115,1702200115,1702200115,1702200115)","1","0"
"290022","290022","0","239000","0","3333","1","(1702200116,1702200116,1702200116,1702200116,1702200116,1702200116)","1","0"
"290023","290023","0","239000","0","3333","1","(1702200117,1702200117,1702200117,1702200117,1702200117,1702200117)","1","0"
"290024","290024","0","239000","0","3333","1","(1702200118,1702200118,1702200118,1702200118,1702200118,1702200118)","1","0"
"290025","290025","0","239000","0","3333","1","(1702200119,1702200119,1702200119,1702200119,1702200119,1702200119)","1","0"
"290026","290026","0","239000","0","3333","1","(1702200128,1702200128,1702200128,1702200128,1702200128,1702200128)","1","0"
"290027","290027","0","239000","0","3333","1","(1702200155,1702200155,1702200155,1702200155,1702200155,1702200155)","1","0"
"290028","290028","0","239000","0","3333","1","(1702200156,1702200156,1702200156,1702200156,1702200156,1702200156)","1","0"
"290029","290029","0","239000","0","3333","1","(1702200161,1702200161,1702200161,1702200161,1702200161,1702200161)","1","0"
"291000","291000","0","240000","0","3334","1","(1702200063,1702200063,1702200063,1702200063,1702200063,1702200063)","1","0"
"291001","291001","0","240000","0","3334","1","(1702200064,1702200064,1702200064,1702200064,1702200064,1702200064)","1","0"
"291002","291002","0","240000","0","3334","1","(1702200065,1702200065,1702200065,1702200065,1702200065,1702200065)","1","0"
"291003","291003","0","240000","0","3334","1","(1702200066,1702200066,1702200066,1702200066,1702200066,1702200066)","1","0"
"291004","291004","0","240000","0","3334","1","(1702200067,1702200067,1702200067,1702200067,1702200067,1702200067)","1","0"
"291005","291005","0","240000","0","3334","1","(1702200068,1702200068,1702200068,1702200068,1702200068,1702200068)","1","0"
"291006","291006","0","240000","0","3334","1","(1702200069,1702200069,1702200069,1702200069,1702200069,1702200069)","1","0"
"291007","291007","0","240000","0","3334","1","(1702200070,1702200070,1702200070,1702200070,1702200070,1702200070)","1","0"
"291008","291008","0","240000","0","3334","1","(1702200071,1702200071,1702200071,1702200071,1702200071,1702200071)","1","0"
"291009","291009","0","240000","0","3334","1","(1702200072,1702200072,1702200072,1702200072,1702200072,1702200072)","1","0"
"291010","291010","0","240000","0","3333","1","(1702200073,1702200073,1702200073,1702200073,1702200073,1702200073)","1","0"
"291011","291011","0","240000","0","3333","1","(1702200074,1702200074,1702200074,1702200074,1702200074,1702200074)","1","0"
"291012","291012","0","240000","0","3333","1","(1702200075,1702200075,1702200075,1702200075,1702200075,1702200075)","1","0"
"291013","291013","0","240000","0","3333","1","(1702200076,1702200076,1702200076,1702200076,1702200076,1702200076)","1","0"
"291014","291014","0","240000","0","3333","1","(1702200077,1702200077,1702200077,1702200077,1702200077,1702200077)","1","0"
"291015","291015","0","240000","0","3333","1","(1702200078,1702200078,1702200078,1702200078,1702200078,1702200078)","1","0"
"291016","291016","0","240000","0","3333","1","(1702200079,1702200079,1702200079,1702200079,1702200079,1702200079)","1","0"
"291017","291017","0","240000","0","3333","1","(1702200080,1702200080,1702200080,1702200080,1702200080,1702200080)","1","0"
"291018","291018","0","240000","0","3333","1","(1702200081,1702200081,1702200081,1702200081,1702200081,1702200081)","1","0"
"291019","291019","0","240000","0","3333","1","(1702200082,1702200082,1702200082,1702200082,1702200082,1702200082)","1","0"
"291020","291020","0","240000","0","3333","1","(1702200083,1702200083,1702200083,1702200083,1702200083,1702200083)","1","0"
"291021","291021","0","240000","0","3333","1","(1702200084,1702200084,1702200084,1702200084,1702200084,1702200084)","1","0"
"291022","291022","0","240000","0","3333","1","(1702200085,1702200085,1702200085,1702200085,1702200085,1702200085)","1","0"
"291023","291023","0","240000","0","3333","1","(1702200086,1702200086,1702200086,1702200086,1702200086,1702200086)","1","0"
"291024","291024","0","240000","0","3333","1","(1702200087,1702200087,1702200087,1702200087,1702200087,1702200087)","1","0"
"291025","291025","0","240000","0","3333","1","(1702200088,1702200088,1702200088,1702200088,1702200088,1702200088)","1","0"
"291026","291026","0","240000","0","3333","1","(1702200127,1702200127,1702200127,1702200127,1702200127,1702200127)","1","0"
"291027","291027","0","240000","0","3333","1","(1702200153,1702200153,1702200153,1702200153,1702200153,1702200153)","1","0"
"291028","291028","0","240000","0","3333","1","(1702200154,1702200154,1702200154,1702200154,1702200154,1702200154)","1","0"
"291029","291029","0","240000","0","3333","1","(1702200160,1702200160,1702200160,1702200160,1702200160,1702200160)","1","0"
"292000","292000","0","241000","0","3334","1","(1702200032,1702200032,1702200032,1702200032,1702200032,1702200032)","1","0"
"292001","292001","0","241000","0","3334","1","(1702200033,1702200033,1702200033,1702200033,1702200033,1702200033)","1","0"
"292002","292002","0","241000","0","3334","1","(1702200034,1702200034,1702200034,1702200034,1702200034,1702200034)","1","0"
"292003","292003","0","241000","0","3334","1","(1702200035,1702200035,1702200035,1702200035,1702200035,1702200035)","1","0"
"292004","292004","0","241000","0","3334","1","(1702200036,1702200036,1702200036,1702200036,1702200036,1702200036)","1","0"
"292005","292005","0","241000","0","3334","1","(1702200037,1702200037,1702200037,1702200037,1702200037,1702200037)","1","0"
"292006","292006","0","241000","0","3334","1","(1702200038,1702200038,1702200038,1702200038,1702200038,1702200038)","1","0"
"292007","292007","0","241000","0","3334","1","(1702200039,1702200039,1702200039,1702200039,1702200039,1702200039)","1","0"
"292008","292008","0","241000","0","3334","1","(1702200040,1702200040,1702200040,1702200040,1702200040,1702200040)","1","0"
"292009","292009","0","241000","0","3334","1","(1702200041,1702200041,1702200041,1702200041,1702200041,1702200041)","1","0"
