"Name","AiId","AiIndex","Phase","CheckValue_1","CheckValue_2","AiActionValue1_1","AiActionValue1_2","AiActionValue1_3","AiActionValue1_4","AiActionValue2_1","AiActionValue2_2","AiActionValue2_3","AiActionValue2_4","AiActionValue3_1","AiActionValue3_2","AiActionValue3_3","AiActionValue3_4","AiActionValue4_1","AiActionValue4_2","AiActionValue4_3","AiActionValue4_4","AniStance","AniSection","NextActionID","NextDelay","GotoEvent","EventTimer","TimerNum","StateFSM","CheckType_1","CheckTarget_1","CheckType_2","CheckTarget_2","AiActionType_1","AiActionType_2","AiActionType_3","AiActionType_4"
"5112050","5112050","5112050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112051","5112051","5112050","0","0","0","10000","10000","1","0","109201206","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112060","5112060","5112060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112061","5112061","5112060","0","0","0","10000","10000","1","0","109201207","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112070","5112070","5112070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112071","5112071","5112070","0","0","0","10000","10000","1","0","109201208","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112080","5112080","5112080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112081","5112081","5112080","0","0","0","10000","10000","1","0","109201209","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112090","5112090","5112090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112091","5112091","5112090","0","0","0","10000","10000","1","0","109201210","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112100","5112100","5112100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112101","5112101","5112100","0","0","0","10000","10000","1","0","109201211","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112110","5112110","5112110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112111","5112111","5112110","0","0","0","10000","10000","1","0","109201212","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112120","5112120","5112120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112121","5112121","5112120","0","0","0","10000","10000","1","0","109201213","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112130","5112130","5112130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112131","5112131","5112130","0","0","0","10000","10000","1","0","109201214","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112140","5112140","5112140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112141","5112141","5112140","0","0","0","10000","10000","1","0","109201215","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112150","5112150","5112150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112151","5112151","5112150","0","0","0","10000","10000","1","0","109201216","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112160","5112160","5112160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112161","5112161","5112160","0","0","0","10000","10000","1","0","109201217","1","10000","1000","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","11","30","0"
"5112170","5112170","5112170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","31"
"5112171","5112171","5112170","0","0","0","10000","10000","1","0","1120811","1120812","3","0","10000","10000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","30","5","30","0"
"5200000","5200000","5200000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0"
"5201100","5201100","5201100","0","0","0","109210113","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5201110","5201110","5201110","0","0","0","109210114","1","200","1000","2","7011101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5201120","5201120","5201120","0","0","0","2","7011111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5201200","5201200","5201200","0","0","0","109210123","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5201210","5201210","5201210","0","0","0","109210124","1","200","1000","2","7011201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5201220","5201220","5201220","0","0","0","2","7011211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5201300","5201300","5201300","0","0","0","109210133","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5201310","5201310","5201310","0","0","0","109210134","1","200","1000","2","7011301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5201320","5201320","5201320","0","0","0","2","7011311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5201400","5201400","5201400","0","0","0","109210143","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5201410","5201410","5201410","0","0","0","109210144","1","200","1000","2","7011401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5201420","5201420","5201420","0","0","0","2","7011411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5202100","5202100","5202100","0","0","0","109210213","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5202110","5202110","5202110","0","0","0","109210214","1","200","1000","2","7012101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5202120","5202120","5202120","0","0","0","2","7012111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5202200","5202200","5202200","0","0","0","109210223","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5202210","5202210","5202210","0","0","0","109210224","1","200","1000","2","7012201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5202220","5202220","5202220","0","0","0","2","7012211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5202300","5202300","5202300","0","0","0","109210233","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5202310","5202310","5202310","0","0","0","109210234","1","200","1000","2","7012301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5202320","5202320","5202320","0","0","0","2","7012311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5202400","5202400","5202400","0","0","0","109210243","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5202410","5202410","5202410","0","0","0","109210244","1","200","1000","2","7012401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5202420","5202420","5202420","0","0","0","2","7012411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5203100","5203100","5203100","0","0","0","109210313","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5203110","5203110","5203110","0","0","0","109210314","1","200","1000","2","7013101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5203120","5203120","5203120","0","0","0","2","7013111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5203200","5203200","5203200","0","0","0","109210323","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5203210","5203210","5203210","0","0","0","109210324","1","200","1000","2","7013201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5203220","5203220","5203220","0","0","0","2","7013211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5203300","5203300","5203300","0","0","0","109210333","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5203310","5203310","5203310","0","0","0","109210334","1","200","1000","2","7013301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5203320","5203320","5203320","0","0","0","2","7013311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5203400","5203400","5203400","0","0","0","109210343","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5203410","5203410","5203410","0","0","0","109210344","1","200","1000","2","7013401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5203420","5203420","5203420","0","0","0","2","7013411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5204100","5204100","5204100","0","0","0","109210413","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5204110","5204110","5204110","0","0","0","109210414","1","200","1000","2","7014101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5204120","5204120","5204120","0","0","0","2","7014111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5204200","5204200","5204200","0","0","0","109210423","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5204210","5204210","5204210","0","0","0","109210424","1","200","1000","2","7014201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5204220","5204220","5204220","0","0","0","2","7014211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5204300","5204300","5204300","0","0","0","109210433","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5204310","5204310","5204310","0","0","0","109210434","1","200","1000","2","7014301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5204320","5204320","5204320","0","0","0","2","7014311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5204400","5204400","5204400","0","0","0","109210443","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5204410","5204410","5204410","0","0","0","109210444","1","200","1000","2","7014401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5204420","5204420","5204420","0","0","0","2","7014411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5205100","5205100","5205100","0","0","0","109210513","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5205110","5205110","5205110","0","0","0","109210514","1","200","1000","2","7015101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5205120","5205120","5205120","0","0","0","2","7015111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5205200","5205200","5205200","0","0","0","109210523","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5205210","5205210","5205210","0","0","0","109210524","1","200","1000","2","7015201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5205220","5205220","5205220","0","0","0","2","7015211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5205300","5205300","5205300","0","0","0","109210533","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5205310","5205310","5205310","0","0","0","109210534","1","200","1000","2","7015301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5205320","5205320","5205320","0","0","0","2","7015311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5205400","5205400","5205400","0","0","0","109210543","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5205410","5205410","5205410","0","0","0","109210544","1","200","1000","2","7015401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5205420","5205420","5205420","0","0","0","2","7015411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5206100","5206100","5206100","0","0","0","109210613","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5206110","5206110","5206110","0","0","0","109210614","1","200","1000","2","7016101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5206120","5206120","5206120","0","0","0","2","7016111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5206200","5206200","5206200","0","0","0","109210623","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5206210","5206210","5206210","0","0","0","109210624","1","200","1000","2","7016201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5206220","5206220","5206220","0","0","0","2","7016211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5206300","5206300","5206300","0","0","0","109210633","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5206310","5206310","5206310","0","0","0","109210634","1","200","1000","2","7016301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5206320","5206320","5206320","0","0","0","2","7016311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5206400","5206400","5206400","0","0","0","109210643","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5206410","5206410","5206410","0","0","0","109210644","1","200","1000","2","7016401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5206420","5206420","5206420","0","0","0","2","7016411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5207100","5207100","5207100","0","0","0","109210713","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5207110","5207110","5207110","0","0","0","109210714","1","200","1000","2","7017101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5207120","5207120","5207120","0","0","0","2","7017111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5207200","5207200","5207200","0","0","0","109210723","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5207210","5207210","5207210","0","0","0","109210724","1","200","1000","2","7017201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5207220","5207220","5207220","0","0","0","2","7017211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5207300","5207300","5207300","0","0","0","109210733","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5207310","5207310","5207310","0","0","0","109210734","1","200","1000","2","7017301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5207320","5207320","5207320","0","0","0","2","7017311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5207400","5207400","5207400","0","0","0","109210743","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5207410","5207410","5207410","0","0","0","109210744","1","200","1000","2","7017401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5207420","5207420","5207420","0","0","0","2","7017411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5208100","5208100","5208100","0","0","0","109210813","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5208110","5208110","5208110","0","0","0","109210814","1","200","1000","2","7018101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5208120","5208120","5208120","0","0","0","2","7018111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5208200","5208200","5208200","0","0","0","109210823","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5208210","5208210","5208210","0","0","0","109210824","1","200","1000","2","7018201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5208220","5208220","5208220","0","0","0","2","7018211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5208300","5208300","5208300","0","0","0","109210833","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5208310","5208310","5208310","0","0","0","109210834","1","200","1000","2","7018301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5208320","5208320","5208320","0","0","0","2","7018311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5208400","5208400","5208400","0","0","0","109210843","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5208410","5208410","5208410","0","0","0","109210844","1","200","1000","2","7018401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5208420","5208420","5208420","0","0","0","2","7018411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5209100","5209100","5209100","0","0","0","109210913","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5209110","5209110","5209110","0","0","0","109210914","1","200","1000","2","7019101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5209120","5209120","5209120","0","0","0","2","7019111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5209200","5209200","5209200","0","0","0","109210923","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5209210","5209210","5209210","0","0","0","109210924","1","200","1000","2","7019201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5209220","5209220","5209220","0","0","0","2","7019211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5209300","5209300","5209300","0","0","0","109210933","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5209310","5209310","5209310","0","0","0","109210934","1","200","1000","2","7019301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5209320","5209320","5209320","0","0","0","2","7019311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5209400","5209400","5209400","0","0","0","109210943","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5209410","5209410","5209410","0","0","0","109210944","1","200","1000","2","7019401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5209420","5209420","5209420","0","0","0","2","7019411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5210100","5210100","5210100","0","0","0","109211013","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5210110","5210110","5210110","0","0","0","109211014","1","200","1000","2","7020101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5210120","5210120","5210120","0","0","0","2","7020111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5210200","5210200","5210200","0","0","0","109211023","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5210210","5210210","5210210","0","0","0","109211024","1","200","1000","2","7020201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5210220","5210220","5210220","0","0","0","2","7020211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5210300","5210300","5210300","0","0","0","109211033","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5210310","5210310","5210310","0","0","0","109211034","1","200","1000","2","7020301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5210320","5210320","5210320","0","0","0","2","7020311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"5210400","5210400","5210400","0","0","0","109211043","1","500","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"5210410","5210410","5210410","0","0","0","109211044","1","200","1000","2","7020401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","26","0","0"
"5210420","5210420","5210420","0","0","0","2","7020411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41131100","41131100","41131100","0","0","0","1280002","1282101","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","0","0","0"
"41131101","41131101","41131100","0","0","0","2","30100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41131200","41131200","41131200","0","0","0","1280002","1282102","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","0","0","0"
"41131201","41131201","41131200","0","0","0","2","30200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41151100","41151100","41151100","0","0","0","1280002","1282103","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","0","0","0"
"41151101","41151101","41151100","0","0","0","2","30300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41122100","41122100","41122100","0","0","0","1280001","1281001","3","0","2","30500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","26","0","0"
"41122101","41122101","41122100","0","0","0","2","30400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41122200","41122200","41122200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
