"Name","NpcId","NameTitleSid","NameSid","NPCColorId","DefaultAnimationBP","ResourceID","NPCScale","CollisionBoxExtend","CapsuleHalfHeight","CapsuleRadius","CinematicAnimationBP","AnimationPath","NPCBehaviourAiLink","InteractionRange","SightRange","ViewRange","HideNameTag","FactionType","NpcDialogId","NpcPortrait","FunctionData","NPCType","ContentsUI","NPCGroupListID","ContentsType1","TypeValue1","ContentsType2","TypeValue2","ContentsType3","TypeValue3","PartsResourceID","WaypointNpc","MerchantNpc","SiegeMode","EventContentsid"
"2001131","2001131","0","600249","0","210234","50125","1","(X=0,Y=0,Z=0)","0","0","0","100145","0","150","500","10000","0","1","","650088","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2001132","2001132","0","600418","0","210283","30022","1","(X=0,Y=0,Z=0)","0","0","300046","100096","0","150","500","10000","0","1","","640232","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001133","2001133","0","600828","0","210279","30012","1","(X=0,Y=0,Z=0)","0","0","300042","100092","0","150","500","10000","0","1","","640190","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001134","2001134","0","600421","0","210278","30011","1","(X=0,Y=0,Z=0)","0","0","300041","100091","0","150","500","10000","0","1","","640180","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001135","2001135","0","600620","0","210279","30012","1","(X=0,Y=0,Z=0)","0","0","300042","100092","0","150","500","10000","0","1","","640190","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001136","2001136","605121","600836","0","210128","50005","1","(X=0,Y=0,Z=0)","0","0","0","100020","0","150","500","10000","0","1","","640106","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001137","2001137","0","600762","0","210289","30003","1","(X=0,Y=0,Z=0)","0","0","300049","100099","0","150","500","10000","0","1","","640215","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001138","2001138","0","600243","0","210306","40025","1","(X=756.213440,Y=679.853882,Z=1977.282471)","700","600","0","100112","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001139","2001139","0","105801049","0","210306","40025","1","(X=756.213440,Y=679.853882,Z=1977.282471)","700","600","0","100112","0","150","500","10000","1","1","","650042","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001140","2001140","605012","601595","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","0","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001141","2001141","605012","601595","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","0","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001142","2001142","605012","601595","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","0","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001143","2001143","605012","601595","0","210343","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","0","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001144","2001144","605012","601595","0","210343","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","0","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001145","2001145","605012","601595","0","210343","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","0","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001146","2001146","605012","601594","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001147","2001147","605359","601592","0","210458","30036","1","(X=0,Y=0,Z=0)","0","0","300023","100075","0","150","500","10000","0","1","","640157","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001148","2001148","0","0","0","210454","30036","1","(X=0,Y=0,Z=0)","0","0","300032","100084","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001149","2001149","0","0","0","210454","30036","1","(X=0,Y=0,Z=0)","0","0","300032","100084","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001150","2001150","0","0","0","210454","30036","1","(X=0,Y=0,Z=0)","0","0","300032","100084","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001151","2001151","0","0","0","210455","30036","1","(X=0,Y=0,Z=0)","0","0","300031","100083","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001152","2001152","0","0","0","210455","30036","1","(X=0,Y=0,Z=0)","0","0","300031","100083","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001153","2001153","0","0","0","210455","30036","1","(X=0,Y=0,Z=0)","0","0","300031","100083","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001154","2001154","0","0","0","210456","30036","1","(X=0,Y=0,Z=0)","0","0","300031","100083","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001155","2001155","0","0","0","210456","30036","1","(X=0,Y=0,Z=0)","0","0","300031","100083","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001156","2001156","0","0","0","210456","30036","1","(X=0,Y=0,Z=0)","0","0","300031","100083","0","150","500","10000","1","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001157","2001157","105500003","105600014","110148","210470","30134","1","(X=0,Y=0,Z=0)","0","0","0","100014","0","450","500","7000","0","1","","640187","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001158","2001158","105500003","105600014","110148","210470","30134","1","(X=0,Y=0,Z=0)","0","0","0","100014","0","450","500","7000","0","1","","640187","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001159","2001159","605363","601589","0","210465","30132","2","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","10000","1","2","","640260","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001160","2001160","0","601590","0","210465","30132","2","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","10000","1","2","","640111","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001161","2001161","605014","601593","0","200099","50010","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","10000","1","1","","650073","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001162","2001162","605014","601593","0","210233","50011","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","1","1","","640273","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001163","2001163","605014","601593","0","200099","50010","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","10000","1","1","","650073","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2001164","2001164","605014","601593","0","210233","50011","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","10000","1","1","","640273","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002010","2002010","605180","601127","0","210286","30082","1","(X=0,Y=0,Z=0)","0","0","0","100059","0","150","500","0","0","1","(339)","640262","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","1","0","0","0"
"2002011","2002011","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002012","2002012","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002020","2002020","0","105602001","0","210123","50013","1","(X=0,Y=0,Z=0)","0","0","0","100017","0","150","500","0","0","1","","640148","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","1","0","0","0"
"2002030","2002030","0","105602002","0","210343","30103","1","(X=0,Y=0,Z=0)","0","0","300153","100175","0","150","500","0","0","1","","640208","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002040","2002040","105502001","105602003","0","210292","30021","1","(X=0,Y=0,Z=0)","0","0","0","100101","0","150","500","0","0","1","","640116","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","1","0","0","0"
"2002050","2002050","105502002","105602004","0","210294","30006","1","(X=0,Y=0,Z=0)","0","0","0","100103","0","150","500","0","0","1","","640282","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","1","0","0","0"
"2002060","2002060","0","105602005","0","210274","30019","1","(X=0,Y=0,Z=0)","0","0","0","100087","0","150","500","0","0","1","","640155","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002070","2002070","0","600095","0","210245","30044","1","(X=0,Y=0,Z=0)","0","0","0","100061","0","150","500","0","0","1","","640126","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002071","2002071","0","600095","0","210245","30044","1","(X=0,Y=0,Z=0)","0","0","0","100061","0","150","500","0","0","1","(51001)","640126","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002072","2002072","0","600095","0","210245","30044","1","(X=0,Y=0,Z=0)","0","0","0","100061","0","150","500","0","0","1","(51002)","640126","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002080","2002080","105502103","600090","0","210240","30029","1","(X=0,Y=0,Z=0)","0","0","0","100056","0","150","500","0","0","1","","640122","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002081","2002081","105502101","105602101","0","210343","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","0","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002090","2002090","0","4800021","0","400138","410020","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","0","1","","640122","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002100","2002100","105502102","105602006","0","200018","30087","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","0","1","","640122","0","0","1000009,1017007,2","(1,0,0)","2","15211","0","0","0","0","","1","0","0","0"
"2002101","2002101","105502102","105602006","0","200018","30087","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","0","1","","640122","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","1","0","0","0"
"2002102","2002102","105502102","105602006","0","200018","30087","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","0","1","","640122","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","1","0","0","0"
"2002103","2002103","105502102","105602006","0","200018","30087","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","0","1","","640122","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","1","0","0","0"
"2002110","2002110","105702410","600087","0","210208","30090","1","(X=0,Y=0,Z=0)","0","0","0","100138","0","150","500","0","0","2","","640210","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002120","2002120","105702410","600505","0","210266","30078","1","(X=0,Y=0,Z=0)","0","0","0","100079","0","150","500","0","0","2","","640117","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002130","2002130","0","105802447","0","500211","50200","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","0","2","","640218","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002140","2002140","105702501","105802500","0","100158","50133","1","(X=0,Y=0,Z=0)","0","0","0","0","0","150","500","0","0","2","","640122","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002150","2002150","105702011","105802068","0","210221","50132","1","(X=0,Y=0,Z=0)","0","0","0","100142","0","150","500","0","0","2","","640171","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002151","2002151","105702010","105802066","0","210222","50140","1","(X=0,Y=0,Z=0)","0","0","0","100143","0","150","500","0","0","2","","640170","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002152","2002152","105702011","105802067","0","210220","50131","1","(X=0,Y=0,Z=0)","0","0","0","100141","0","150","500","0","0","2","","640171","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002201","2002201","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002202","2002202","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002203","2002203","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002204","2002204","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002205","2002205","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002206","2002206","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002207","2002207","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002208","2002208","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002209","2002209","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002210","2002210","0","600196","0","210213","50260","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650052","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002211","2002211","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002212","2002212","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002213","2002213","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002214","2002214","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002215","2002215","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002216","2002216","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002217","2002217","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002218","2002218","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002219","2002219","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002220","2002220","0","600196","0","210214","50261","1","(X=0,Y=0,Z=0)","0","0","0","100019","0","150","500","0","0","1","","650054","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002221","2002221","0","600196","0","210398","50230","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650038","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002222","2002222","0","600196","0","210398","50230","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650038","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002223","2002223","0","600196","0","210398","50230","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650038","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002224","2002224","0","600196","0","210398","50230","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650038","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002225","2002225","0","600196","0","210398","50230","1","(X=0,Y=0,Z=0)","0","0","0","100119","0","150","500","0","0","1","","650038","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002301","2002301","0","0","0","210216","50254","1","(X=0,Y=0,Z=0)","0","0","0","100000","0","150","500","0","1","2","","640159","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002302","2002302","0","0","0","210115","50001","1","(X=0,Y=0,Z=0)","0","0","0","100011","0","150","500","0","1","2","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002304","2002304","0","600258","0","210314","40058","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","0","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002305","2002305","0","600258","0","210314","40058","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","0","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002306","2002306","0","600258","0","210314","40058","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","0","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002310","2002310","0","0","0","210314","40058","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","0","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002311","2002311","0","0","0","210460","40058","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","0","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002320","2002320","0","0","0","200196","40058","1.5","(X=0,Y=0,Z=0)","0","0","0","100113","0","150","500","0","1","1","","640120","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002400","2002400","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002401","2002401","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002402","2002402","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002403","2002403","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002404","2002404","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002405","2002405","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002406","2002406","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002407","2002407","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002408","2002408","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002409","2002409","105502101","105602103","0","210344","30100","1.2","(X=0,Y=0,Z=0)","0","0","0","100176","0","150","500","0","0","1","","640191","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002410","2002410","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002411","2002411","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002412","2002412","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002413","2002413","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002414","2002414","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002415","2002415","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002416","2002416","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002417","2002417","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002418","2002418","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002419","2002419","105502101","105602101","0","200184","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002420","2002420","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002421","2002421","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002422","2002422","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002423","2002423","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002424","2002424","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002425","2002425","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002426","2002426","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002427","2002427","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002428","2002428","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002429","2002429","105502101","105602102","0","210247","30040","1","(X=0,Y=0,Z=0)","0","0","0","100063","0","150","500","0","1","1","","640214","0","0","0","","0","0","0","0","0","0","","0","0","0","0"
"2002430","2002430","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002431","2002431","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002432","2002432","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002433","2002433","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002434","2002434","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002435","2002435","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002436","2002436","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002437","2002437","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
"2002438","2002438","105502101","105602101","0","200198","30099","1","(X=0,Y=0,Z=0)","0","0","0","100175","0","150","500","0","1","1","","640127","0","0","0","(""0,0,0"")","0","0","0","0","0","0","","0","0","0","0"
