"Name","ComposeListID","RewardRate","RewardItemID","RewardItemCount"
"1589","8020003","10417","1302200034","1"
"1590","8020003","8333","1302200038","1"
"1591","8020003","4167","1302200042","1"
"1592","8020003","2083","1302200046","1"
"1593","8020003","10417","1302200050","1"
"1594","8020003","8333","1302200054","1"
"1595","8020003","4167","1302200058","1"
"1596","8020003","2083","1302200062","1"
"1597","8010004","10417","1302200004","1"
"1598","8010004","8333","1302200008","1"
"1599","8010004","4167","1302200012","1"
"1600","8010004","2083","1302200016","1"
"1601","8010004","10417","1302200020","1"
"1602","8010004","8333","1302200024","1"
"1603","8010004","4167","1302200028","1"
"1604","8010004","2083","1302200032","1"
"1605","8010004","10417","1302200036","1"
"1606","8010004","8333","1302200040","1"
"1607","8010004","4167","1302200044","1"
"1608","8010004","2083","1302200048","1"
"1609","8010004","10417","1302200052","1"
"1610","8010004","8333","1302200056","1"
"1611","8010004","4167","1302200060","1"
"1612","8010004","2083","1302200064","1"
"1613","8020004","10417","1302200003","1"
"1614","8020004","8333","1302200007","1"
"1615","8020004","4167","1302200011","1"
"1616","8020004","2083","1302200015","1"
"1617","8020004","10417","1302200019","1"
"1618","8020004","8333","1302200023","1"
"1619","8020004","4167","1302200027","1"
"1620","8020004","2083","1302200031","1"
"1621","8020004","10417","1302200035","1"
"1622","8020004","8333","1302200039","1"
"1623","8020004","4167","1302200043","1"
"1624","8020004","2083","1302200047","1"
"1625","8020004","10417","1302200051","1"
"1626","8020004","8333","1302200055","1"
"1627","8020004","4167","1302200059","1"
"1628","8020004","2083","1302200063","1"
"1629","9010002","100000","906200002","1"
"1630","9020002","100000","906200001","1"
"1632","9010003","100000","906200003","1"
"1633","9020003","100000","906200002","1"
"1635","9010004","100000","906200004","1"
"1636","9020004","100000","906200003","1"
"1638","10010002","100000","907200002","1"
"1639","10020002","100000","907200001","1"
"1641","10010003","100000","907200003","1"
"1642","10020003","100000","907200002","1"
"1644","10010004","100000","907200004","1"
"1645","10020004","100000","907200003","1"
"1647","11010002","50000","1810200002","1"
"1648","11010002","50000","1810200006","1"
"1649","11020002","50000","1810200001","1"
"1650","11020002","50000","1810200005","1"
"1653","11010003","50000","1810200003","1"
"1654","11010003","50000","1810200007","1"
"1655","11020003","50000","1810200002","1"
"1656","11020003","50000","1810200006","1"
"1659","11010004","50000","1810200004","1"
"1660","11010004","50000","1810200008","1"
"1661","11020004","50000","1810200003","1"
"1662","11020004","50000","1810200007","1"
"1665","12010002","100000","808200002","1"
"1666","12020002","100000","808200001","1"
"1667","12030002","100000","808100002","1"
"1668","12010003","100000","808200003","1"
"1669","12020003","100000","808200002","1"
"1670","12030003","100000","808100003","1"
"1671","12010004","100000","808200004","1"
"1672","12020004","100000","808200003","1"
"1673","12030004","100000","808100004","1"
"1674","12011002","100000","808200007","1"
"1675","12021002","100000","808200006","1"
"1676","12031002","100000","808100007","1"
"1677","12011003","100000","808200008","1"
"1678","12021003","100000","808200007","1"
"1679","12031003","100000","808100008","1"
"1680","12011004","100000","808200009","1"
"1681","12021004","100000","808200008","1"
"1682","12031004","100000","808100009","1"
"1683","13010002","4000","210210025","1"
"1684","13010002","4000","210210026","1"
"1685","13010002","4000","210210027","1"
"1686","13010002","4000","210210028","1"
"1687","13010002","4000","210210029","1"
"1688","13010002","4000","210210030","1"
"1689","13010002","4000","210210031","1"
"1690","13010002","4000","210210032","1"
"1691","13010002","4000","210210033","1"
"1692","13010002","4000","210210034","1"
"1693","13010002","4000","210210035","1"
"1694","13010002","4000","210210036","1"
"1695","13010002","4000","210210037","1"
"1696","13010002","4000","210210038","1"
"1697","13010002","4000","210210039","1"
"1698","13010002","4000","210210040","1"
"1699","13010002","4000","210210041","1"
"1700","13010002","4000","210210042","1"
"1701","13010002","4000","210210043","1"
"1702","13010002","4000","210210044","1"
"1703","13010002","4000","210210045","1"
"1704","13010002","4000","210210046","1"
"1705","13010002","4000","210210047","1"
"1706","13010002","4000","210210048","1"
"1707","13010002","4000","210210098","1"
"1708","13020002","4000","210210001","1"
"1709","13020002","4000","210210002","1"
"1710","13020002","4000","210210003","1"
"1711","13020002","4000","210210004","1"
"1712","13020002","4000","210210005","1"
"1713","13020002","4000","210210006","1"
"1714","13020002","4000","210210007","1"
"1715","13020002","4000","210210008","1"
"1716","13020002","4000","210210009","1"
"1717","13020002","4000","210210010","1"
"1718","13020002","4000","210210011","1"
"1719","13020002","4000","210210012","1"
"1720","13020002","4000","210210013","1"
"1721","13020002","4000","210210014","1"
"1722","13020002","4000","210210015","1"
"1723","13020002","4000","210210016","1"
"1724","13020002","4000","210210017","1"
"1725","13020002","4000","210210018","1"
"1726","13020002","4000","210210019","1"
"1727","13020002","4000","210210020","1"
"1728","13020002","4000","210210021","1"
"1729","13020002","4000","210210022","1"
"1730","13020002","4000","210210023","1"
"1731","13020002","4000","210210024","1"
"1732","13020002","4000","210210097","1"
"1733","13030002","4000","210110025","1"
"1734","13030002","4000","210110026","1"
"1735","13030002","4000","210110027","1"
"1736","13030002","4000","210110028","1"
"1737","13030002","4000","210110029","1"
"1738","13030002","4000","210110030","1"
"1739","13030002","4000","210110031","1"
"1740","13030002","4000","210110032","1"
"1741","13030002","4000","210110033","1"
"1742","13030002","4000","210110034","1"
"1743","13030002","4000","210110035","1"
"1744","13030002","4000","210110036","1"
"1745","13030002","4000","210110037","1"
"1746","13030002","4000","210110038","1"
"1747","13030002","4000","210110039","1"
"1748","13030002","4000","210110040","1"
"1749","13030002","4000","210110041","1"
"1750","13030002","4000","210110042","1"
"1751","13030002","4000","210110043","1"
"1752","13030002","4000","210110044","1"
"1753","13030002","4000","210110045","1"
"1754","13030002","4000","210110046","1"
"1755","13030002","4000","210110047","1"
"1756","13030002","4000","210110048","1"
"1757","13030002","4000","210110098","1"
"1758","13040002","4000","210110001","1"
"1759","13040002","4000","210110002","1"
"1760","13040002","4000","210110003","1"
"1761","13040002","4000","210110004","1"
"1762","13040002","4000","210110005","1"
"1763","13040002","4000","210110006","1"
"1764","13040002","4000","210110007","1"
"1765","13040002","4000","210110008","1"
"1766","13040002","4000","210110009","1"
"1767","13040002","4000","210110010","1"
"1768","13040002","4000","210110011","1"
"1769","13040002","4000","210110012","1"
"1770","13040002","4000","210110013","1"
"1771","13040002","4000","210110014","1"
"1772","13040002","4000","210110015","1"
"1773","13040002","4000","210110016","1"
"1774","13040002","4000","210110017","1"
"1775","13040002","4000","210110018","1"
"1776","13040002","4000","210110019","1"
"1777","13040002","4000","210110020","1"
"1778","13040002","4000","210110021","1"
"1779","13040002","4000","210110022","1"
"1780","13040002","4000","210110023","1"
"1781","13040002","4000","210110024","1"
"1782","13040002","4000","210110097","1"
"1898","13010003","3998","210210049","1"
"1899","13010003","3998","210210050","1"
"1900","13010003","3998","210210051","1"
"1901","13010003","3998","210210052","1"
"1902","13010003","3998","210210053","1"
"1903","13010003","3998","210210054","1"
"1904","13010003","3998","210210055","1"
"1905","13010003","3998","210210056","1"
"1906","13010003","3998","210210057","1"
"1907","13010003","3998","210210058","1"
"1908","13010003","3998","210210059","1"
"1909","13010003","3998","210210060","1"
"1910","13010003","3998","210210061","1"
"1911","13010003","3998","210210062","1"
"1912","13010003","3998","210210063","1"
"1913","13010003","3998","210210064","1"
"1914","13010003","3998","210210065","1"
"1915","13010003","3998","210210066","1"
"1916","13010003","3998","210210067","1"
"1917","13010003","3998","210210068","1"
"1918","13010003","3998","210210069","1"
"1919","13010003","3998","210210070","1"
"1920","13010003","3998","210210071","1"
"1921","13010003","3998","210210072","1"
"1922","13010003","3998","210210099","1"
"1923","13010003","4","220210001","1"
"1924","13010003","4","220210002","1"
"1925","13010003","1","220210003","1"
"1926","13010003","1","220210004","1"
"1927","13010003","1","220210005","1"
"1928","13010003","3","220210006","1"
"1929","13010003","3","220210007","1"
"1930","13010003","1","220210008","1"
"1931","13010003","3","220210009","1"
"1932","13010003","3","220210010","1"
"1933","13010003","3","220210011","1"
"1934","13010003","1","220210012","1"
"1935","13010003","3","220210013","1"
"1936","13010003","1","220210014","1"
"1937","13010003","3","220210015","1"
"1938","13010003","3","220210016","1"
"1939","13010003","3","220210017","1"
"1940","13010003","3","220210018","1"
"1941","13010003","3","220210019","1"
"1942","13010003","3","220210020","1"
"1943","13020003","4000","210210025","1"
"1944","13020003","4000","210210026","1"
"1945","13020003","4000","210210027","1"
"1946","13020003","4000","210210028","1"
"1947","13020003","4000","210210029","1"
"1948","13020003","4000","210210030","1"
"1949","13020003","4000","210210031","1"
"1950","13020003","4000","210210032","1"
"1951","13020003","4000","210210033","1"
"1952","13020003","4000","210210034","1"
"1953","13020003","4000","210210035","1"
"1954","13020003","4000","210210036","1"
"1955","13020003","4000","210210037","1"
"1956","13020003","4000","210210038","1"
"1957","13020003","4000","210210039","1"
"1958","13020003","4000","210210040","1"
"1959","13020003","4000","210210041","1"
"1960","13020003","4000","210210042","1"
"1961","13020003","4000","210210043","1"
"1962","13020003","4000","210210044","1"
"1963","13020003","4000","210210045","1"
"1964","13020003","4000","210210046","1"
"1965","13020003","4000","210210047","1"
"1966","13020003","4000","210210048","1"
"1967","13020003","4000","210210098","1"
"1968","13030003","3998","210110049","1"
"1969","13030003","3998","210110050","1"
"1970","13030003","3998","210110051","1"
"1971","13030003","3998","210110052","1"
"1972","13030003","3998","210110053","1"
"1973","13030003","3998","210110054","1"
"1974","13030003","3998","210110055","1"
"1975","13030003","3998","210110056","1"
"1976","13030003","3998","210110057","1"
"1977","13030003","3998","210110058","1"
"1978","13030003","3998","210110059","1"
"1979","13030003","3998","210110060","1"
"1980","13030003","3998","210110061","1"
"1981","13030003","3998","210110062","1"
"1982","13030003","3998","210110063","1"
"1983","13030003","3998","210110064","1"
"1984","13030003","3998","210110065","1"
"1985","13030003","3998","210110066","1"
"1986","13030003","3998","210110067","1"
"1987","13030003","3998","210110068","1"
"1988","13030003","3998","210110069","1"
"1989","13030003","3998","210110070","1"
"1990","13030003","3998","210110071","1"
"1991","13030003","3998","210110072","1"
"1992","13030003","3998","210110099","1"
"1993","13030003","4","220110001","1"
"1994","13030003","4","220110002","1"
"1995","13030003","1","220110003","1"
"1996","13030003","1","220110004","1"
"1997","13030003","1","220110005","1"
"1998","13030003","3","220110006","1"
"1999","13030003","3","220110007","1"
"2000","13030003","1","220110008","1"
"2001","13030003","3","220110009","1"
"2002","13030003","3","220110010","1"
"2003","13030003","3","220110011","1"
"2004","13030003","1","220110012","1"
"2005","13030003","3","220110013","1"
"2006","13030003","1","220110014","1"
"2007","13030003","3","220110015","1"
"2008","13030003","3","220110016","1"
"2009","13030003","3","220110017","1"
"2010","13030003","3","220110018","1"
"2011","13030003","3","220110019","1"
"2012","13030003","3","220110020","1"
"2128","13010004","3998","210210073","1"
"2129","13010004","3998","210210074","1"
"2130","13010004","3998","210210075","1"
"2131","13010004","3998","210210076","1"
"2132","13010004","3998","210210077","1"
"2133","13010004","3998","210210078","1"
"2134","13010004","3998","210210079","1"
"2135","13010004","3998","210210080","1"
"2136","13010004","3998","210210081","1"
"2137","13010004","3998","210210082","1"
"2138","13010004","3998","210210083","1"
"2139","13010004","3998","210210084","1"
"2140","13010004","3998","210210085","1"
"2141","13010004","3998","210210086","1"
"2142","13010004","3998","210210087","1"
"2143","13010004","3998","210210088","1"
"2144","13010004","3998","210210089","1"
"2145","13010004","3998","210210090","1"
"2146","13010004","3998","210210091","1"
"2147","13010004","3998","210210092","1"
"2148","13010004","3998","210210093","1"
"2149","13010004","3998","210210094","1"
"2150","13010004","3998","210210095","1"
"2151","13010004","3998","210210096","1"
"2152","13010004","3998","210210100","1"
"2153","13010004","4","220210021","1"
"2154","13010004","4","220210022","1"
"2155","13010004","1","220210023","1"
"2156","13010004","1","220210024","1"
"2157","13010004","1","220210025","1"
"2158","13010004","3","220210026","1"
"2159","13010004","3","220210027","1"
"2160","13010004","1","220210028","1"
"2161","13010004","3","220210029","1"
"2162","13010004","3","220210030","1"
"2163","13010004","3","220210031","1"
"2164","13010004","1","220210032","1"
"2165","13010004","3","220210033","1"
"2166","13010004","1","220210034","1"
"2167","13010004","3","220210035","1"
"2168","13010004","3","220210036","1"
"2169","13010004","3","220210037","1"
"2170","13010004","3","220210038","1"
"2171","13010004","3","220210039","1"
"2172","13010004","3","220210040","1"
"2173","13020004","4000","210210049","1"
"2174","13020004","4000","210210050","1"
"2175","13020004","4000","210210051","1"
"2176","13020004","4000","210210052","1"
"2177","13020004","4000","210210053","1"
"2178","13020004","4000","210210054","1"
"2179","13020004","4000","210210055","1"
"2180","13020004","4000","210210056","1"
"2181","13020004","4000","210210057","1"
"2182","13020004","4000","210210058","1"
"2183","13020004","4000","210210059","1"
"2184","13020004","4000","210210060","1"
"2185","13020004","4000","210210061","1"
"2186","13020004","4000","210210062","1"
"2187","13020004","4000","210210063","1"
"2188","13020004","4000","210210064","1"
"2189","13020004","4000","210210065","1"
"2190","13020004","4000","210210066","1"
"2191","13020004","4000","210210067","1"
"2192","13020004","4000","210210068","1"
"2193","13020004","4000","210210069","1"
"2194","13020004","4000","210210070","1"
"2195","13020004","4000","210210071","1"
"2196","13020004","4000","210210072","1"
"2197","13020004","4000","210210099","1"
"2198","13030004","3998","210110073","1"
"2199","13030004","3998","210110074","1"
"2200","13030004","3998","210110075","1"
"2201","13030004","3998","210110076","1"
"2202","13030004","3998","210110077","1"
"2203","13030004","3998","210110078","1"
"2204","13030004","3998","210110079","1"
"2205","13030004","3998","210110080","1"
"2206","13030004","3998","210110081","1"
"2207","13030004","3998","210110082","1"
"2208","13030004","3998","210110083","1"
"2209","13030004","3998","210110084","1"
"2210","13030004","3998","210110085","1"
"2211","13030004","3998","210110086","1"
"2212","13030004","3998","210110087","1"
"2213","13030004","3998","210110088","1"
"2214","13030004","3998","210110089","1"
"2215","13030004","3998","210110090","1"
"2216","13030004","3998","210110091","1"
"2217","13030004","3998","210110092","1"
"2218","13030004","3998","210110093","1"
"2219","13030004","3998","210110094","1"
"2220","13030004","3998","210110095","1"
"2221","13030004","3998","210110096","1"
"2222","13030004","3998","210110100","1"
"2223","13030004","4","220110021","1"
"2224","13030004","4","220110022","1"
"2225","13030004","1","220110023","1"
"2226","13030004","1","220110024","1"
"2227","13030004","1","220110025","1"
"2228","13030004","3","220110026","1"
"2229","13030004","3","220110027","1"
"2230","13030004","1","220110028","1"
"2231","13030004","3","220110029","1"
"2232","13030004","3","220110030","1"
"2233","13030004","3","220110031","1"
"2234","13030004","1","220110032","1"
"2235","13030004","3","220110033","1"
"2236","13030004","1","220110034","1"
"2237","13030004","3","220110035","1"
"2238","13030004","3","220110036","1"
"2239","13030004","3","220110037","1"
"2240","13030004","3","220110038","1"
"2241","13030004","3","220110039","1"
"2242","13030004","3","220110040","1"
"2243","14010002","100000","603520002","1"
"2244","14020002","100000","603520001","1"
"2245","14010003","100000","603520003","1"
"2246","14020003","100000","603520002","1"
"2247","14010004","100000","603520004","1"
"2248","14020004","100000","603520003","1"
"2249","15010002","100000","603620002","1"
"2250","15020002","100000","603620001","1"
"2251","15010003","100000","603620003","1"
"2252","15020003","100000","603620002","1"
"2253","15010004","100000","603620004","1"
"2254","15020004","100000","603620003","1"
"2255","16010002","100000","603720002","1"
"2256","16020002","100000","603720001","1"
"2257","16010003","100000","603720003","1"
"2258","16020003","100000","603720002","1"
"2259","17010002","100000","603820002","1"
"2260","17020002","100000","603820001","1"
"2261","17010003","100000","603820003","1"
"2262","17020003","100000","603820002","1"
"2263","17010004","100000","603820004","1"
"2264","17020004","100000","603820003","1"
"2265","18010002","100000","908200002","1"
"2266","18020002","100000","908200001","1"
"2268","18010003","100000","908200003","1"
"2269","18020003","100000","908200002","1"
"2271","18010004","100000","908200004","1"
"2272","18020004","100000","908200003","1"
