"StageID","StageType","ChannelId","StageNameSID","BlockSize","StageLevel","CombatPower","AirWalkban","DirectWarpAble","BoardOnOff","MapMiniInfo","Gendata","StandardPosition_X","StandardPosition_Y","WayPoint","SafetyArea","SectorGrade","GatheringZone","MiningZone","SpiritZone"
201300227, 103, 4001, "[2F] Protection Chamber", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300227.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300228, 103, 4001, "[2F] Sealing Chamber", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300228.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300229, 103, 4001, "[2F] Demon's Chamber", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300229.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300230, 103, 4001, "[2F] Cooperation Chamber", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300230.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300231, 103, 4001, "[2F] Darksteel Chamber", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300231.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300232, 103, 4001, "[2F] Darksteel Chamber", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300232.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300233, 103, 4001, "[2F] Training Chamber I", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300233.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300234, 103, 4001, "[2F] Training Chamber II", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300234.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300235, 103, 4001, "[2F] White Silver Chamber I", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300235.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300236, 103, 4001, "[2F] White Silver Chamber II", 6400, 40, 36100, false, false, false, "0", "GENDATA_201300236.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300301, 103, 4001, "Magic Square 3F", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300301.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300302, 103, 4001, "[3F] Magic Stone Chamber I", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300302.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300303, 103, 4001, "[3F] Magic Stone Chamber II", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300303.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300304, 103, 4001, "[3F] Magic Stone Chamber III", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300304.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300305, 103, 4001, "[3F] Enhancement Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300305.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300306, 103, 4001, "[3F] Enhancement Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300306.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300307, 103, 4001, "[3F] Enhancement Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300307.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300308, 103, 4001, "[3F] Experience Chamber I", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300308.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300309, 103, 4001, "[3F] Experience Chamber II", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300309.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300310, 103, 4001, "[3F] Experience Chamber III", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300310.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300311, 103, 4001, "[3F] Gold Chamber I", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300311.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300312, 103, 4001, "[3F] Gold Chamber II", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300312.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300313, 103, 4001, "[3F] Gold Chamber III", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300313.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300314, 103, 4001, "[3F] Mining Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300314.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300315, 103, 4001, "[3F] Mining Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300315.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300316, 103, 4001, "[3F] Mining Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300316.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300317, 103, 4001, "[3F] Gathering Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300317.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300318, 103, 4001, "[3F] Gathering Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300318.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300319, 103, 4001, "[3F] Gathering Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300319.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300320, 103, 4001, "[3F] Energy Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300320.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300321, 103, 4001, "[3F] Energy Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300321.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300322, 103, 4001, "[3F] Leader's Chamber III", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300322.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300323, 103, 4001, "[3F] Leader's Chamber II", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300323.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300324, 103, 4001, "[3F] Leader's Chamber I", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300324.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300325, 103, 4001, "[3F] Treasure Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300325.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300326, 103, 4001, "[3F] Trade Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300326.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300327, 103, 4001, "[3F] Protection Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300327.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300328, 103, 4001, "[3F] Sealing Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300328.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300329, 103, 4001, "[3F] Demon's Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300329.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300330, 103, 4001, "[3F] Cooperation Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300330.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300331, 103, 4001, "[3F] Darksteel Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300331.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300332, 103, 4001, "[3F] Darksteel Chamber", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300332.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300333, 103, 4001, "[3F] Training Chamber I", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300333.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300334, 103, 4001, "[3F] Training Chamber II", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300334.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300335, 103, 4001, "[3F] White Silver Chamber I", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300335.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300336, 103, 4001, "[3F] White Silver Chamber II", 6400, 55, 54400, false, false, false, "0", "GENDATA_201300336.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300401, 103, 4001, "Magic Square 4F", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300401.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300402, 103, 4001, "[4F] Magic Stone Chamber I", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300402.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300403, 103, 4001, "[4F] Magic Stone Chamber II", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300403.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300404, 103, 4001, "[4F] Magic Stone Chamber III", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300404.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300405, 103, 4001, "[4F] Enhancement Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300405.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300406, 103, 4001, "[4F] Enhancement Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300406.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300407, 103, 4001, "[4F] Enhancement Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300407.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300408, 103, 4001, "[4F] Experience Chamber I", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300408.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300409, 103, 4001, "[4F] Experience Chamber II", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300409.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300410, 103, 4001, "[4F] Experience Chamber III", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300410.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300411, 103, 4001, "[4F] Gold Chamber I", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300411.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300412, 103, 4001, "[4F] Gold Chamber II", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300412.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300413, 103, 4001, "[4F] Gold Chamber III", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300413.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300414, 103, 4001, "[4F] Mining Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300414.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300415, 103, 4001, "[4F] Mining Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300415.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300416, 103, 4001, "[4F] Mining Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300416.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300417, 103, 4001, "[4F] Gathering Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300417.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300418, 103, 4001, "[4F] Gathering Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300418.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300419, 103, 4001, "[4F] Gathering Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300419.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300420, 103, 4001, "[4F] Energy Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300420.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300421, 103, 4001, "[4F] Energy Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300421.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300422, 103, 4001, "[4F] Leader's Chamber III", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300422.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300423, 103, 4001, "[4F] Leader's Chamber II", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300423.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300424, 103, 4001, "[4F] Leader's Chamber I", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300424.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300425, 103, 4001, "[4F] Treasure Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300425.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300426, 103, 4001, "[4F] Trade Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300426.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300427, 103, 4001, "[4F] Protection Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300427.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300428, 103, 4001, "[4F] Sealing Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300428.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300429, 103, 4001, "[4F] Demon's Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300429.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300430, 103, 4001, "[4F] Cooperation Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300430.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300431, 103, 4001, "[4F] Darksteel Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300431.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300432, 103, 4001, "[4F] Darksteel Chamber", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300432.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300433, 103, 4001, "[4F] Training Chamber I", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300433.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300434, 103, 4001, "[4F] Training Chamber II", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300434.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300435, 103, 4001, "[4F] White Silver Chamber I", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300435.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300436, 103, 4001, "[4F] White Silver Chamber II", 6400, 70, 64800, false, false, false, "0", "GENDATA_201300436.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300501, 103, 4001, "Magic Square 5F", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300501.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300502, 103, 4001, "[5F] Magic Stone Chamber I", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300502.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300503, 103, 4001, "[5F] Magic Stone Chamber II", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300503.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300504, 103, 4001, "[5F] Magic Stone Chamber III", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300504.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300505, 103, 4001, "[5F] Enhancement Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300505.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300506, 103, 4001, "[5F] Enhancement Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300506.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300507, 103, 4001, "[5F] Enhancement Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300507.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300508, 103, 4001, "[5F] Experience Chamber I", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300508.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300509, 103, 4001, "[5F] Experience Chamber II", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300509.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300510, 103, 4001, "[5F] Experience Chamber III", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300510.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300511, 103, 4001, "[5F] Gold Chamber I", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300511.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300512, 103, 4001, "[5F] Gold Chamber II", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300512.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300513, 103, 4001, "[5F] Gold Chamber III", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300513.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300514, 103, 4001, "[5F] Mining Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300514.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300515, 103, 4001, "[5F] Mining Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300515.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300516, 103, 4001, "[5F] Mining Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300516.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300517, 103, 4001, "[5F] Gathering Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300517.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300518, 103, 4001, "[5F] Gathering Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300518.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300519, 103, 4001, "[5F] Gathering Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300519.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300520, 103, 4001, "[5F] Energy Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300520.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300521, 103, 4001, "[5F] Energy Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300521.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300522, 103, 4001, "[5F] Leader's Chamber III", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300522.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300523, 103, 4001, "[5F] Leader's Chamber II", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300523.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300524, 103, 4001, "[5F] Leader's Chamber I", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300524.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300525, 103, 4001, "[5F] Treasure Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300525.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
201300526, 103, 4001, "[5F] Trade Chamber", 6400, 85, 72400, false, false, false, "0", "GENDATA_201300526.json", -5600, -13810, "0", "0", "0", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)", "(X=0,Y=0,Z=0)"
