"Name","RowId","PresetGroupId","OrderNum","MainColorNumber","MainColorBrightness","SubColorNumber","SubColorBrightness"
"2539","2539","3215","19","144","100","144","100"
"2540","2540","3215","20","145","100","145","100"
"2541","2541","3216","1","22","100","22","100"
"2542","2542","3216","2","127","100","127","100"
"2543","2543","3216","3","128","100","128","100"
"2544","2544","3216","4","129","100","129","100"
"2545","2545","3216","5","130","100","130","100"
"2546","2546","3216","6","131","100","131","100"
"2547","2547","3216","7","132","100","132","100"
"2548","2548","3216","8","133","100","133","100"
"2549","2549","3216","9","134","100","134","100"
"2550","2550","3216","10","135","100","135","100"
"2551","2551","3216","11","136","100","136","100"
"2552","2552","3216","12","137","100","137","100"
"2553","2553","3216","13","138","100","138","100"
"2554","2554","3216","14","139","100","139","100"
"2555","2555","3216","15","140","100","140","100"
"2556","2556","3216","16","141","100","141","100"
"2557","2557","3216","17","142","100","142","100"
"2558","2558","3216","18","143","100","143","100"
"2559","2559","3216","19","144","100","144","100"
"2560","2560","3216","20","145","100","145","100"
"2561","2561","3301","1","125","100","125","100"
"2562","2562","3301","2","127","100","127","100"
"2563","2563","3301","3","128","100","128","100"
"2564","2564","3301","4","129","100","129","100"
"2565","2565","3301","5","130","100","130","100"
"2566","2566","3301","6","131","100","131","100"
"2567","2567","3301","7","132","100","132","100"
"2568","2568","3301","8","133","100","133","100"
"2569","2569","3301","9","134","100","134","100"
"2570","2570","3301","10","135","100","135","100"
"2571","2571","3301","11","136","100","136","100"
"2572","2572","3301","12","137","100","137","100"
"2573","2573","3301","13","138","100","138","100"
"2574","2574","3301","14","139","100","139","100"
"2575","2575","3301","15","140","100","140","100"
"2576","2576","3301","16","141","100","141","100"
"2577","2577","3301","17","142","100","142","100"
"2578","2578","3301","18","143","100","143","100"
"2579","2579","3301","19","144","100","144","100"
"2580","2580","3301","20","145","100","145","100"
"2581","2581","3302","1","45","100","45","100"
"2582","2582","3302","2","127","100","127","100"
"2583","2583","3302","3","128","100","128","100"
"2584","2584","3302","4","129","100","129","100"
"2585","2585","3302","5","130","100","130","100"
"2586","2586","3302","6","131","100","131","100"
"2587","2587","3302","7","132","100","132","100"
"2588","2588","3302","8","133","100","133","100"
"2589","2589","3302","9","134","100","134","100"
"2590","2590","3302","10","135","100","135","100"
"2591","2591","3302","11","136","100","136","100"
"2592","2592","3302","12","137","100","137","100"
"2593","2593","3302","13","138","100","138","100"
"2594","2594","3302","14","139","100","139","100"
"2595","2595","3302","15","140","100","140","100"
"2596","2596","3302","16","141","100","141","100"
"2597","2597","3302","17","142","100","142","100"
"2598","2598","3302","18","143","100","143","100"
"2599","2599","3302","19","144","100","144","100"
"2600","2600","3302","20","145","100","145","100"
"2601","2601","4001","1","126","100","126","100"
"2602","2602","4001","2","127","100","127","100"
"2603","2603","4001","3","128","100","128","100"
"2604","2604","4001","4","129","100","129","100"
"2605","2605","4001","5","130","100","130","100"
"2606","2606","4001","6","131","100","131","100"
"2607","2607","4001","7","132","100","132","100"
"2608","2608","4001","8","133","100","133","100"
"2609","2609","4001","9","134","100","134","100"
"2610","2610","4001","10","135","100","135","100"
"2611","2611","4001","11","136","100","136","100"
"2612","2612","4001","12","137","100","137","100"
"2613","2613","4001","13","138","100","138","100"
"2614","2614","4001","14","139","100","139","100"
"2615","2615","4001","15","140","100","140","100"
"2616","2616","4001","16","141","100","141","100"
"2617","2617","4001","17","142","100","142","100"
"2618","2618","4001","18","143","100","143","100"
"2619","2619","4001","19","144","100","144","100"
"2620","2620","4001","20","145","100","145","100"
"2621","2621","4002","1","126","100","126","100"
"2622","2622","4002","2","127","100","127","100"
"2623","2623","4002","3","128","100","128","100"
"2624","2624","4002","4","129","100","129","100"
"2625","2625","4002","5","130","100","130","100"
"2626","2626","4002","6","131","100","131","100"
"2627","2627","4002","7","132","100","132","100"
"2628","2628","4002","8","133","100","133","100"
"2629","2629","4002","9","134","100","134","100"
"2630","2630","4002","10","135","100","135","100"
"2631","2631","4002","11","136","100","136","100"
"2632","2632","4002","12","137","100","137","100"
"2633","2633","4002","13","138","100","138","100"
"2634","2634","4002","14","139","100","139","100"
"2635","2635","4002","15","140","100","140","100"
"2636","2636","4002","16","141","100","141","100"
"2637","2637","4002","17","142","100","142","100"
"2638","2638","4002","18","143","100","143","100"
"2639","2639","4002","19","144","100","144","100"
"2640","2640","4002","20","145","100","145","100"
"2641","2641","4003","1","126","100","126","100"
"2642","2642","4003","2","127","100","127","100"
"2643","2643","4003","3","128","100","128","100"
"2644","2644","4003","4","129","100","129","100"
"2645","2645","4003","5","130","100","130","100"
"2646","2646","4003","6","131","100","131","100"
"2647","2647","4003","7","132","100","132","100"
"2648","2648","4003","8","133","100","133","100"
"2649","2649","4003","9","134","100","134","100"
"2650","2650","4003","10","135","100","135","100"
"2651","2651","4003","11","136","100","136","100"
"2652","2652","4003","12","137","100","137","100"
"2653","2653","4003","13","138","100","138","100"
"2654","2654","4003","14","139","100","139","100"
"2655","2655","4003","15","140","100","140","100"
"2656","2656","4003","16","141","100","141","100"
"2657","2657","4003","17","142","100","142","100"
"2658","2658","4003","18","143","100","143","100"
"2659","2659","4003","19","144","100","144","100"
"2660","2660","4003","20","145","100","145","100"
"2661","2661","4004","1","126","100","126","100"
"2662","2662","4004","2","127","100","127","100"
"2663","2663","4004","3","128","100","128","100"
"2664","2664","4004","4","129","100","129","100"
"2665","2665","4004","5","130","100","130","100"
"2666","2666","4004","6","131","100","131","100"
"2667","2667","4004","7","132","100","132","100"
"2668","2668","4004","8","133","100","133","100"
"2669","2669","4004","9","134","100","134","100"
"2670","2670","4004","10","135","100","135","100"
"2671","2671","4004","11","136","100","136","100"
"2672","2672","4004","12","137","100","137","100"
"2673","2673","4004","13","138","100","138","100"
"2674","2674","4004","14","139","100","139","100"
"2675","2675","4004","15","140","100","140","100"
"2676","2676","4004","16","141","100","141","100"
"2677","2677","4004","17","142","100","142","100"
"2678","2678","4004","18","143","100","143","100"
"2679","2679","4004","19","144","100","144","100"
"2680","2680","4004","20","145","100","145","100"
"2681","2681","4005","1","126","100","126","100"
"2682","2682","4005","2","127","100","127","100"
"2683","2683","4005","3","128","100","128","100"
"2684","2684","4005","4","129","100","129","100"
"2685","2685","4005","5","130","100","130","100"
"2686","2686","4005","6","131","100","131","100"
"2687","2687","4005","7","132","100","132","100"
"2688","2688","4005","8","133","100","133","100"
"2689","2689","4005","9","134","100","134","100"
"2690","2690","4005","10","135","100","135","100"
"2691","2691","4005","11","136","100","136","100"
"2692","2692","4005","12","137","100","137","100"
"2693","2693","4005","13","138","100","138","100"
"2694","2694","4005","14","139","100","139","100"
"2695","2695","4005","15","140","100","140","100"
"2696","2696","4005","16","141","100","141","100"
"2697","2697","4005","17","142","100","142","100"
"2698","2698","4005","18","143","100","143","100"
"2699","2699","4005","19","144","100","144","100"
"2700","2700","4005","20","145","100","145","100"
"2701","2701","4006","1","127","100","127","100"
"2702","2702","4006","2","126","100","126","100"
"2703","2703","4006","3","128","100","128","100"
"2704","2704","4006","4","129","100","129","100"
"2705","2705","4006","5","130","100","130","100"
"2706","2706","4006","6","131","100","131","100"
"2707","2707","4006","7","132","100","132","100"
"2708","2708","4006","8","133","100","133","100"
"2709","2709","4006","9","134","100","134","100"
"2710","2710","4006","10","135","100","135","100"
"2711","2711","4006","11","136","100","136","100"
"2712","2712","4006","12","137","100","137","100"
"2713","2713","4006","13","138","100","138","100"
"2714","2714","4006","14","139","100","139","100"
"2715","2715","4006","15","140","100","140","100"
"2716","2716","4006","16","141","100","141","100"
"2717","2717","4006","17","142","100","142","100"
"2718","2718","4006","18","143","100","143","100"
"2719","2719","4006","19","144","100","144","100"
"2720","2720","4006","20","145","100","145","100"
"2721","2721","4007","1","124","-80","6","80"
"2722","2722","4007","2","126","100","126","100"
"2723","2723","4007","3","128","100","128","100"
"2724","2724","4007","4","129","100","129","100"
"2725","2725","4007","5","130","100","130","100"
"2726","2726","4007","6","131","100","131","100"
"2727","2727","4007","7","132","100","132","100"
"2728","2728","4007","8","133","100","133","100"
"2729","2729","4007","9","134","100","134","100"
"2730","2730","4007","10","135","100","135","100"
"2731","2731","4007","11","136","100","136","100"
"2732","2732","4007","12","137","100","137","100"
"2733","2733","4007","13","138","100","138","100"
"2734","2734","4007","14","139","100","139","100"
"2735","2735","4007","15","140","100","140","100"
"2736","2736","4007","16","141","100","141","100"
"2737","2737","4007","17","142","100","142","100"
"2738","2738","4007","18","143","100","143","100"
"2739","2739","4007","19","144","100","144","100"
"2740","2740","4007","20","145","100","145","100"
"2741","2741","4008","1","95","100","113","100"
"2742","2742","4008","2","126","100","126","100"
"2743","2743","4008","3","128","100","128","100"
"2744","2744","4008","4","129","100","129","100"
"2745","2745","4008","5","130","100","130","100"
"2746","2746","4008","6","131","100","131","100"
"2747","2747","4008","7","132","100","132","100"
"2748","2748","4008","8","133","100","133","100"
"2749","2749","4008","9","134","100","134","100"
"2750","2750","4008","10","135","100","135","100"
"2751","2751","4008","11","136","100","136","100"
"2752","2752","4008","12","137","100","137","100"
"2753","2753","4008","13","138","100","138","100"
"2754","2754","4008","14","139","100","139","100"
"2755","2755","4008","15","140","100","140","100"
"2756","2756","4008","16","141","100","141","100"
"2757","2757","4008","17","142","100","142","100"
"2758","2758","4008","18","143","100","143","100"
"2759","2759","4008","19","144","100","144","100"
"2760","2760","4008","20","145","100","145","100"
"2761","2761","4009","1","71","-20","73","0"
"2762","2762","4009","2","126","100","126","100"
"2763","2763","4009","3","128","100","128","100"
"2764","2764","4009","4","129","100","129","100"
"2765","2765","4009","5","130","100","130","100"
"2766","2766","4009","6","131","100","131","100"
"2767","2767","4009","7","132","100","132","100"
"2768","2768","4009","8","133","100","133","100"
"2769","2769","4009","9","134","100","134","100"
"2770","2770","4009","10","135","100","135","100"
"2771","2771","4009","11","136","100","136","100"
"2772","2772","4009","12","137","100","137","100"
"2773","2773","4009","13","138","100","138","100"
"2774","2774","4009","14","139","100","139","100"
"2775","2775","4009","15","140","100","140","100"
"2776","2776","4009","16","141","100","141","100"
"2777","2777","4009","17","142","100","142","100"
"2778","2778","4009","18","143","100","143","100"
"2779","2779","4009","19","144","100","144","100"
"2780","2780","4009","20","145","100","145","100"
"2781","2781","4010","1","120","100","6","0"
"2782","2782","4010","2","126","100","126","100"
"2783","2783","4010","3","128","100","128","100"
"2784","2784","4010","4","129","100","129","100"
"2785","2785","4010","5","130","100","130","100"
"2786","2786","4010","6","131","100","131","100"
"2787","2787","4010","7","132","100","132","100"
"2788","2788","4010","8","133","100","133","100"
"2789","2789","4010","9","134","100","134","100"
"2790","2790","4010","10","135","100","135","100"
"2791","2791","4010","11","136","100","136","100"
"2792","2792","4010","12","137","100","137","100"
"2793","2793","4010","13","138","100","138","100"
"2794","2794","4010","14","139","100","139","100"
"2795","2795","4010","15","140","100","140","100"
"2796","2796","4010","16","141","100","141","100"
"2797","2797","4010","17","142","100","142","100"
"2798","2798","4010","18","143","100","143","100"
"2799","2799","4010","19","144","100","144","100"
"2800","2800","4010","20","145","100","145","100"
"2801","2801","4011","1","125","0","125","-100"
"2802","2802","4011","2","126","100","126","100"
"2803","2803","4011","3","128","100","128","100"
"2804","2804","4011","4","129","100","129","100"
"2805","2805","4011","5","130","100","130","100"
"2806","2806","4011","6","131","100","131","100"
"2807","2807","4011","7","132","100","132","100"
"2808","2808","4011","8","133","100","133","100"
"2809","2809","4011","9","134","100","134","100"
"2810","2810","4011","10","135","100","135","100"
"2811","2811","4011","11","136","100","136","100"
"2812","2812","4011","12","137","100","137","100"
"2813","2813","4011","13","138","100","138","100"
"2814","2814","4011","14","139","100","139","100"
"2815","2815","4011","15","140","100","140","100"
"2816","2816","4011","16","141","100","141","100"
"2817","2817","4011","17","142","100","142","100"
"2818","2818","4011","18","143","100","143","100"
"2819","2819","4011","19","144","100","144","100"
"2820","2820","4011","20","145","100","145","100"
"2821","2821","4012","1","125","0","6","0"
"2822","2822","4012","2","126","100","126","100"
"2823","2823","4012","3","128","100","128","100"
"2824","2824","4012","4","129","100","129","100"
"2825","2825","4012","5","130","100","130","100"
"2826","2826","4012","6","131","100","131","100"
"2827","2827","4012","7","132","100","132","100"
"2828","2828","4012","8","133","100","133","100"
"2829","2829","4012","9","134","100","134","100"
"2830","2830","4012","10","135","100","135","100"
"2831","2831","4012","11","136","100","136","100"
"2832","2832","4012","12","137","100","137","100"
"2833","2833","4012","13","138","100","138","100"
"2834","2834","4012","14","139","100","139","100"
"2835","2835","4012","15","140","100","140","100"
"2836","2836","4012","16","141","100","141","100"
"2837","2837","4012","17","142","100","142","100"
"2838","2838","4012","18","143","100","143","100"
"2839","2839","4012","19","144","100","144","100"
"2840","2840","4012","20","145","100","145","100"
"2841","2841","4013","1","6","0","129","100"
"2842","2842","4013","2","126","100","126","100"
"2843","2843","4013","3","128","100","128","100"
"2844","2844","4013","4","129","100","129","100"
"2845","2845","4013","5","130","100","130","100"
"2846","2846","4013","6","131","100","131","100"
"2847","2847","4013","7","132","100","132","100"
"2848","2848","4013","8","133","100","133","100"
"2849","2849","4013","9","134","100","134","100"
"2850","2850","4013","10","135","100","135","100"
"2851","2851","4013","11","136","100","136","100"
"2852","2852","4013","12","137","100","137","100"
"2853","2853","4013","13","138","100","138","100"
"2854","2854","4013","14","139","100","139","100"
"2855","2855","4013","15","140","100","140","100"
"2856","2856","4013","16","141","100","141","100"
"2857","2857","4013","17","142","100","142","100"
"2858","2858","4013","18","143","100","143","100"
"2859","2859","4013","19","144","100","144","100"
"2860","2860","4013","20","145","100","145","100"
"2861","2861","4015","1","25","20","108","-60"
"2862","2862","4015","2","126","100","126","100"
"2863","2863","4015","3","128","100","128","100"
"2864","2864","4015","4","129","100","129","100"
"2865","2865","4015","5","130","100","130","100"
"2866","2866","4015","6","131","100","131","100"
"2867","2867","4015","7","132","100","132","100"
"2868","2868","4015","8","133","100","133","100"
"2869","2869","4015","9","134","100","134","100"
"2870","2870","4015","10","135","100","135","100"
"2871","2871","4015","11","136","100","136","100"
"2872","2872","4015","12","137","100","137","100"
"2873","2873","4015","13","138","100","138","100"
"2874","2874","4015","14","139","100","139","100"
"2875","2875","4015","15","140","100","140","100"
"2876","2876","4015","16","141","100","141","100"
"2877","2877","4015","17","142","100","142","100"
"2878","2878","4015","18","143","100","143","100"
"2879","2879","4015","19","144","100","144","100"
"2880","2880","4015","20","145","100","145","100"
"2881","2881","4016","1","19","20","117","20"
"2882","2882","4016","2","127","100","127","100"
"2883","2883","4016","3","128","100","128","100"
"2884","2884","4016","4","129","100","129","100"
"2885","2885","4016","5","130","100","130","100"
"2886","2886","4016","6","131","100","131","100"
"2887","2887","4016","7","132","100","132","100"
"2888","2888","4016","8","133","100","133","100"
"2889","2889","4016","9","134","100","134","100"
"2890","2890","4016","10","135","100","135","100"
"2891","2891","4016","11","136","100","136","100"
"2892","2892","4016","12","137","100","137","100"
"2893","2893","4016","13","138","100","138","100"
"2894","2894","4016","14","139","100","139","100"
"2895","2895","4016","15","140","100","140","100"
"2896","2896","4016","16","141","100","141","100"
"2897","2897","4016","17","142","100","142","100"
"2898","2898","4016","18","143","100","143","100"
"2899","2899","4016","19","144","100","144","100"
"2900","2900","4016","20","145","100","145","100"
"2901","2901","4017","1","65","-80","60","-60"
"2902","2902","4017","2","127","100","127","100"
"2903","2903","4017","3","128","100","128","100"
"2904","2904","4017","4","129","100","129","100"
"2905","2905","4017","5","130","100","130","100"
"2906","2906","4017","6","131","100","131","100"
"2907","2907","4017","7","132","100","132","100"
"2908","2908","4017","8","133","100","133","100"
"2909","2909","4017","9","134","100","134","100"
"2910","2910","4017","10","135","100","135","100"
"2911","2911","4017","11","136","100","136","100"
"2912","2912","4017","12","137","100","137","100"
"2913","2913","4017","13","138","100","138","100"
"2914","2914","4017","14","139","100","139","100"
"2915","2915","4017","15","140","100","140","100"
"2916","2916","4017","16","141","100","141","100"
"2917","2917","4017","17","142","100","142","100"
"2918","2918","4017","18","143","100","143","100"
"2919","2919","4017","19","144","100","144","100"
"2920","2920","4017","20","145","100","145","100"
"2921","2921","4018","1","125","100","23","40"
"2922","2922","4018","2","127","100","127","100"
"2923","2923","4018","3","128","100","128","100"
"2924","2924","4018","4","129","100","129","100"
"2925","2925","4018","5","130","100","130","100"
"2926","2926","4018","6","131","100","131","100"
"2927","2927","4018","7","132","100","132","100"
"2928","2928","4018","8","133","100","133","100"
"2929","2929","4018","9","134","100","134","100"
"2930","2930","4018","10","135","100","135","100"
"2931","2931","4018","11","136","100","136","100"
"2932","2932","4018","12","137","100","137","100"
"2933","2933","4018","13","138","100","138","100"
"2934","2934","4018","14","139","100","139","100"
"2935","2935","4018","15","140","100","140","100"
"2936","2936","4018","16","141","100","141","100"
"2937","2937","4018","17","142","100","142","100"
"2938","2938","4018","18","143","100","143","100"
"2939","2939","4018","19","144","100","144","100"
"2940","2940","4018","20","145","100","145","100"
"2941","2941","4101","1","127","-20","127","-20"
"2942","2942","4101","2","126","100","126","100"
"2943","2943","4101","3","128","100","128","100"
"2944","2944","4101","4","129","100","129","100"
"2945","2945","4101","5","130","100","130","100"
"2946","2946","4101","6","131","100","131","100"
"2947","2947","4101","7","132","100","132","100"
"2948","2948","4101","8","133","100","133","100"
"2949","2949","4101","9","134","100","134","100"
"2950","2950","4101","10","135","100","135","100"
"2951","2951","4101","11","136","100","136","100"
"2952","2952","4101","12","137","100","137","100"
"2953","2953","4101","13","138","100","138","100"
"2954","2954","4101","14","139","100","139","100"
"2955","2955","4101","15","140","100","140","100"
"2956","2956","4101","16","141","100","141","100"
"2957","2957","4101","17","142","100","142","100"
"2958","2958","4101","18","143","100","143","100"
"2959","2959","4101","19","144","100","144","100"
"2960","2960","4101","20","145","100","145","100"
"2961","2961","4102","1","28","100","28","100"
"2962","2962","4102","2","127","100","127","100"
"2963","2963","4102","3","128","100","128","100"
"2964","2964","4102","4","129","100","129","100"
"2965","2965","4102","5","130","100","130","100"
"2966","2966","4102","6","131","100","131","100"
"2967","2967","4102","7","132","100","132","100"
"2968","2968","4102","8","133","100","133","100"
"2969","2969","4102","9","134","100","134","100"
"2970","2970","4102","10","135","100","135","100"
"2971","2971","4102","11","136","100","136","100"
"2972","2972","4102","12","137","100","137","100"
"2973","2973","4102","13","138","100","138","100"
"2974","2974","4102","14","139","100","139","100"
"2975","2975","4102","15","140","100","140","100"
"2976","2976","4102","16","141","100","141","100"
"2977","2977","4102","17","142","100","142","100"
"2978","2978","4102","18","143","100","143","100"
"2979","2979","4102","19","144","100","144","100"
"2980","2980","4102","20","145","100","145","100"
"2981","2981","4103","1","144","100","144","100"
"2982","2982","4103","2","127","100","127","100"
"2983","2983","4103","3","128","100","128","100"
"2984","2984","4103","4","129","100","129","100"
"2985","2985","4103","5","130","100","130","100"
"2986","2986","4103","6","131","100","131","100"
"2987","2987","4103","7","132","100","132","100"
"2988","2988","4103","8","133","100","133","100"
"2989","2989","4103","9","134","100","134","100"
"2990","2990","4103","10","135","100","135","100"
"2991","2991","4103","11","136","100","136","100"
"2992","2992","4103","12","137","100","137","100"
"2993","2993","4103","13","138","100","138","100"
"2994","2994","4103","14","139","100","139","100"
"2995","2995","4103","15","140","100","140","100"
"2996","2996","4103","16","141","100","141","100"
"2997","2997","4103","17","142","100","142","100"
"2998","2998","4103","18","143","100","143","100"
"2999","2999","4103","19","126","100","126","100"
"3000","3000","4103","20","145","100","145","100"
"3001","3001","4104","1","43","100","43","100"
"3002","3002","4104","2","127","100","127","100"
"3003","3003","4104","3","128","100","128","100"
"3004","3004","4104","4","129","100","129","100"
"3005","3005","4104","5","130","100","130","100"
"3006","3006","4104","6","131","100","131","100"
"3007","3007","4104","7","132","100","132","100"
"3008","3008","4104","8","133","100","133","100"
"3009","3009","4104","9","134","100","134","100"
"3010","3010","4104","10","135","100","135","100"
"3011","3011","4104","11","136","100","136","100"
"3012","3012","4104","12","137","100","137","100"
"3013","3013","4104","13","138","100","138","100"
"3014","3014","4104","14","139","100","139","100"
"3015","3015","4104","15","140","100","140","100"
"3016","3016","4104","16","141","100","141","100"
"3017","3017","4104","17","142","100","142","100"
"3018","3018","4104","18","143","100","143","100"
"3019","3019","4104","19","144","100","144","100"
"3020","3020","4104","20","145","100","145","100"
"3021","3021","4105","1","53","100","53","100"
"3022","3022","4105","2","127","100","127","100"
"3023","3023","4105","3","128","100","128","100"
"3024","3024","4105","4","129","100","129","100"
"3025","3025","4105","5","130","100","130","100"
"3026","3026","4105","6","131","100","131","100"
"3027","3027","4105","7","132","100","132","100"
"3028","3028","4105","8","133","100","133","100"
"3029","3029","4105","9","134","100","134","100"
"3030","3030","4105","10","135","100","135","100"
"3031","3031","4105","11","136","100","136","100"
"3032","3032","4105","12","137","100","137","100"
"3033","3033","4105","13","138","100","138","100"
"3034","3034","4105","14","139","100","139","100"
"3035","3035","4105","15","140","100","140","100"
"3036","3036","4105","16","141","100","141","100"
"3037","3037","4105","17","142","100","142","100"
"3038","3038","4105","18","143","100","143","100"
"3039","3039","4105","19","144","100","144","100"
"3040","3040","4105","20","145","100","145","100"
"3041","3041","4106","1","62","100","62","100"
"3042","3042","4106","2","127","100","127","100"
"3043","3043","4106","3","128","100","128","100"
"3044","3044","4106","4","129","100","129","100"
"3045","3045","4106","5","130","100","130","100"
"3046","3046","4106","6","131","100","131","100"
"3047","3047","4106","7","132","100","132","100"
"3048","3048","4106","8","133","100","133","100"
"3049","3049","4106","9","134","100","134","100"
"3050","3050","4106","10","135","100","135","100"
"3051","3051","4106","11","136","100","136","100"
"3052","3052","4106","12","137","100","137","100"
"3053","3053","4106","13","138","100","138","100"
"3054","3054","4106","14","139","100","139","100"
"3055","3055","4106","15","140","100","140","100"
"3056","3056","4106","16","141","100","141","100"
"3057","3057","4106","17","142","100","142","100"
"3058","3058","4106","18","143","100","143","100"
"3059","3059","4106","19","144","100","144","100"
"3060","3060","4106","20","145","100","145","100"
"3061","3061","4107","1","17","100","17","100"
"3062","3062","4107","2","127","100","127","100"
"3063","3063","4107","3","128","100","128","100"
"3064","3064","4107","4","129","100","129","100"
"3065","3065","4107","5","130","100","130","100"
"3066","3066","4107","6","131","100","131","100"
"3067","3067","4107","7","132","100","132","100"
"3068","3068","4107","8","133","100","133","100"
"3069","3069","4107","9","134","100","134","100"
"3070","3070","4107","10","135","100","135","100"
"3071","3071","4107","11","136","100","136","100"
"3072","3072","4107","12","137","100","137","100"
"3073","3073","4107","13","138","100","138","100"
"3074","3074","4107","14","139","100","139","100"
"3075","3075","4107","15","140","100","140","100"
"3076","3076","4107","16","141","100","141","100"
"3077","3077","4107","17","142","100","142","100"
"3078","3078","4107","18","143","100","143","100"
"3079","3079","4107","19","144","100","144","100"
"3080","3080","4107","20","145","100","145","100"
"3081","3081","4108","1","6","0","6","0"
"3082","3082","4108","2","127","100","127","100"
"3083","3083","4108","3","128","100","128","100"
"3084","3084","4108","4","129","100","129","100"
"3085","3085","4108","5","130","100","130","100"
"3086","3086","4108","6","131","100","131","100"
"3087","3087","4108","7","132","100","132","100"
"3088","3088","4108","8","133","100","133","100"
"3089","3089","4108","9","134","100","134","100"
"3090","3090","4108","10","135","100","135","100"
"3091","3091","4108","11","136","100","136","100"
"3092","3092","4108","12","137","100","137","100"
"3093","3093","4108","13","138","100","138","100"
"3094","3094","4108","14","139","100","139","100"
"3095","3095","4108","15","140","100","140","100"
"3096","3096","4108","16","141","100","141","100"
"3097","3097","4108","17","142","100","142","100"
"3098","3098","4108","18","143","100","143","100"
"3099","3099","4108","19","144","100","144","100"
"3100","3100","4108","20","145","100","145","100"
"3101","3101","4109","1","7","100","7","100"
"3102","3102","4109","2","127","100","127","100"
"3103","3103","4109","3","128","100","128","100"
"3104","3104","4109","4","129","100","129","100"
"3105","3105","4109","5","130","100","130","100"
"3106","3106","4109","6","131","100","131","100"
"3107","3107","4109","7","132","100","132","100"
"3108","3108","4109","8","133","100","133","100"
"3109","3109","4109","9","134","100","134","100"
"3110","3110","4109","10","135","100","135","100"
"3111","3111","4109","11","136","100","136","100"
"3112","3112","4109","12","137","100","137","100"
"3113","3113","4109","13","138","100","138","100"
"3114","3114","4109","14","139","100","139","100"
"3115","3115","4109","15","140","100","140","100"
"3116","3116","4109","16","141","100","141","100"
"3117","3117","4109","17","142","100","142","100"
"3118","3118","4109","18","143","100","143","100"
"3119","3119","4109","19","144","100","144","100"
"3120","3120","4109","20","145","100","145","100"
"3121","3121","4201","1","142","100","142","100"
"3122","3122","4201","2","127","100","127","100"
"3123","3123","4201","3","128","100","128","100"
"3124","3124","4201","4","129","100","129","100"
"3125","3125","4201","5","130","100","130","100"
"3126","3126","4201","6","131","100","131","100"
"3127","3127","4201","7","132","100","132","100"
"3128","3128","4201","8","133","100","133","100"
"3129","3129","4201","9","134","100","134","100"
"3130","3130","4201","10","135","100","135","100"
"3131","3131","4201","11","136","100","136","100"
"3132","3132","4201","12","137","100","137","100"
"3133","3133","4201","13","138","100","138","100"
"3134","3134","4201","14","139","100","139","100"
"3135","3135","4201","15","140","100","140","100"
"3136","3136","4201","16","141","100","141","100"
"3137","3137","4201","17","126","100","126","100"
"3138","3138","4201","18","143","100","143","100"
"3139","3139","4201","19","144","100","144","100"
"3140","3140","4201","20","145","100","145","100"
"3141","3141","4202","1","7","0","7","0"
"3142","3142","4202","2","127","100","127","100"
"3143","3143","4202","3","128","100","128","100"
"3144","3144","4202","4","129","100","129","100"
"3145","3145","4202","5","130","100","130","100"
"3146","3146","4202","6","131","100","131","100"
"3147","3147","4202","7","132","100","132","100"
"3148","3148","4202","8","133","100","133","100"
"3149","3149","4202","9","134","100","134","100"
"3150","3150","4202","10","135","100","135","100"
"3151","3151","4202","11","136","100","136","100"
"3152","3152","4202","12","137","100","137","100"
"3153","3153","4202","13","138","100","138","100"
"3154","3154","4202","14","139","100","139","100"
"3155","3155","4202","15","140","100","140","100"
"3156","3156","4202","16","141","100","141","100"
"3157","3157","4202","17","142","100","142","100"
"3158","3158","4202","18","143","100","143","100"
"3159","3159","4202","19","144","100","144","100"
"3160","3160","4202","20","145","100","145","100"
"3161","3161","4203","1","50","100","50","100"
"3162","3162","4203","2","127","100","127","100"
"3163","3163","4203","3","128","100","128","100"
"3164","3164","4203","4","129","100","129","100"
"3165","3165","4203","5","130","100","130","100"
"3166","3166","4203","6","131","100","131","100"
"3167","3167","4203","7","132","100","132","100"
"3168","3168","4203","8","133","100","133","100"
"3169","3169","4203","9","134","100","134","100"
"3170","3170","4203","10","135","100","135","100"
"3171","3171","4203","11","136","100","136","100"
"3172","3172","4203","12","137","100","137","100"
"3173","3173","4203","13","138","100","138","100"
"3174","3174","4203","14","139","100","139","100"
"3175","3175","4203","15","140","100","140","100"
"3176","3176","4203","16","141","100","141","100"
"3177","3177","4203","17","142","100","142","100"
"3178","3178","4203","18","143","100","143","100"
"3179","3179","4203","19","144","100","144","100"
"3180","3180","4203","20","145","100","145","100"
"3181","3181","4204","1","34","0","34","0"
"3182","3182","4204","2","127","100","127","100"
"3183","3183","4204","3","128","100","128","100"
"3184","3184","4204","4","129","100","129","100"
"3185","3185","4204","5","130","100","130","100"
"3186","3186","4204","6","131","100","131","100"
"3187","3187","4204","7","132","100","132","100"
"3188","3188","4204","8","133","100","133","100"
"3189","3189","4204","9","134","100","134","100"
"3190","3190","4204","10","135","100","135","100"
"3191","3191","4204","11","136","100","136","100"
"3192","3192","4204","12","137","100","137","100"
"3193","3193","4204","13","138","100","138","100"
"3194","3194","4204","14","139","100","139","100"
"3195","3195","4204","15","140","100","140","100"
"3196","3196","4204","16","141","100","141","100"
"3197","3197","4204","17","142","100","142","100"
"3198","3198","4204","18","143","100","143","100"
"3199","3199","4204","19","144","100","144","100"
"3200","3200","4204","20","145","100","145","100"
"3201","3201","4205","1","124","-83","124","-83"
