"Name","EffectId","Class","MainType","SubType","FileName","AniName","EffectType","LoopType","StartTarget","EndTarget","StartSocket","StartPos","EndSocket","EndPos","Attach","EWScaleX","EWScaleY"
"2040019","2040019","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_SnakeDragon03_Atk01_Projectile.P_Mon_SnakeDragon03_Atk01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040020","2040020","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/pc_shoot_elect_001.pc_shoot_elect_001'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040021","2040021","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Scorpion01_Skl02_Projectile.P_Mon_Scorpion01_Skl02_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040022","2040022","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_boomerang_projectile.P_Mon_boomerang_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040023","2040023","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_npc_sarumati_atk_01_projectile.P_npc_sarumati_atk_01_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040024","2040024","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_MinerDon01_Skl01_Projectile.P_Mon_MinerDon01_Skl01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040025","2040025","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_MinerDon02_Atk01_Projectile.P_Mon_MinerDon02_Atk01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040026","2040026","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Uma_22_projectile_01.P_Mon_Uma_22_projectile_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040027","2040027","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_DarkMage01_Atk01_Prj.P_Mon_DarkMage01_Atk01_Prj'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040028","2040028","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_DarkMage01_Skl01_Prj.P_Mon_DarkMage01_Skl01_Prj'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040029","2040029","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_WhiteWalker02_Atk01_Prj.P_Mon_WhiteWalker02_Atk01_Prj'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040030","2040030","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_WhiteWalker02_Skl01_Prj.P_Mon_WhiteWalker02_Skl01_Prj'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040032","2040032","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_pr_Bigice.P_pr_Bigice'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040033","2040033","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_pct_V_Skl_magicBarrier04_prj.P_pct_V_Skl_magicBarrier04_prj'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040034","2040034","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pct/P_Pct_DarkBurst_Prj_01.P_Pct_DarkBurst_Prj_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040035","2040035","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pct/P_Pct_MoonWave_Prj_01.P_Pct_MoonWave_Prj_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040036","2040036","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_NPC_ChoGye_skl_01_Projectile.P_NPC_ChoGye_skl_01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040037","2040037","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pct/P_Pct_AttackLong_001_Projectile.P_Pct_AttackLong_001_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040038","2040038","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pct/P_Pct_AttackLong_003_Projectile.P_Pct_AttackLong_003_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040039","2040039","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Goat03_Atk01_Projectile.P_Mon_Goat03_Atk01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040040","2040040","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Soilsol02_Atk01_projectile.P_Mon_Soilsol02_Atk01_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040041","2040041","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Soilsol02_Atk01_projectile.P_Mon_Soilsol02_Atk01_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040042","2040042","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_OmaCrimson03_Atk01_01_Projectile.P_Mon_OmaCrimson03_Atk01_01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040044","2040044","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Ascetic21_Atk01_projectail.P_Mon_Ascetic21_Atk01_projectail'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040045","2040045","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pcm/P_pcm_strike_shoot_001.P_pcm_strike_shoot_001'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040046","2040046","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Frog01_Atk01_Projectile.P_Mon_Frog01_Atk01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040047","2040047","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Frog01_Skl01_Projectile.P_Mon_Frog01_Skl01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040048","2040048","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Insect02_Skl01_Projectile.P_Mon_Insect02_Skl01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040049","2040049","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_SnakeDragon03_Skl01_Projectile.P_Mon_SnakeDragon03_Skl01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040050","2040050","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Goat21_Atk03_Projectile.P_Mon_Goat21_Atk03_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040051","2040051","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Armadillo21_Skl02_Projectile.P_Mon_Armadillo21_Skl02_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040052","2040052","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_DarkMen21_Skl05_02_Projectile.P_Mon_DarkMen21_Skl05_02_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040053","2040053","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_darkmonk03_Atk01_prj.P_Mon_DarkMonk03_Atk01_Prj'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040054","2040054","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_DonDon22_Skl03_Projectile.P_Mon_DonDon22_Skl03_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040055","2040055","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_mon_Doong21_atk_01prj.P_mon_Doong21_atk_01prj'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040056","2040056","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Drake21_Skl05_Projectile.P_Mon_Drake21_Skl05_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040057","2040057","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_D_Centipede_Skl03_Projectile02.P_Mon_D_Centipede_Skl03_Projectile02'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040058","2040058","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Goat21_Skl05_Projectile_01.P_Mon_Goat21_Skl05_Projectile_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040059","2040059","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Goat21_Skl05_Projectile_02.P_Mon_Goat21_Skl05_Projectile_02'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040060","2040060","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_OmaCrimsonRide31_Skl03_Projectile.P_Mon_OmaCrimsonRide31_Skl03_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040061","2040061","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Orc02_Atk01_Projectail.P_Mon_Orc02_Atk01_Projectail'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040062","2040062","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_SnakeDragon21_Skl07_Projectile.P_Mon_SnakeDragon21_Skl07_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040063","2040063","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Uma31_skl_04_projectile_01.P_Mon_Uma31_skl_04_projectile_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040064","2040064","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Uma32_skl_10_projectile_02.P_Mon_Uma32_skl_10_projectile_02'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040065","2040065","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Uma_31_projectile_01.P_Mon_Uma_31_projectile_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040066","2040066","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Uma_31_projectile_02.P_Mon_Uma_31_projectile_02'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040067","2040067","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_Undead03_Atk_01_projectail.P_Mon_Undead03_Atk_01_projectail'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040068","2040068","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_npc_Ara01_skl_02_projectile.P_npc_Ara01_skl_02_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040069","2040069","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pca/P_PCA_PoisonSac_Projectile.P_PCA_PoisonSac_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040070","2040070","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pca/P_Pca_Skl10_projectile.P_Pca_Skl10_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040071","2040071","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pca/P_Pca_Skl7_projectile.P_Pca_Skl7_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040072","2040072","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Desert04_atk01_projectile.P_Desert04_atk01_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040073","2040073","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pca/P_Pca_Skl05_projectile.P_Pca_Skl05_projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040074","2040074","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/Pc_Pca/P_Pca_arrow_shoot_03.P_Pca_arrow_shoot_03'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040075","2040075","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_DragonB02_Atk01_Projectile.P_Mon_DragonB02_Atk01_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040076","2040076","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_DragonB02_Atk02_Projectile.P_Mon_DragonB02_Atk02_Projectile'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040077","2040077","0","0","0","ParticleSystem'/Game/Effect/Common/Projectile/P_Mon_TigerSol02_Proj.P_Mon_TigerSol02_Proj'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2040078","2040078","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_PCD_Skl01_Proj_01.P_PCD_Skl01_Proj_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050001","2050001","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_FindEnemy_01.P_FindEnemy_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050002","2050002","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Sleep_01_Loop.P_Buff_Sleep_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050003","2050003","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Stun_01_Loop.P_Buff_Stun_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050004","2050004","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Stiffen_01_Loop.P_Buff_Stiffen_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050005","2050005","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Fear_01_Loop.P_Buff_Fear_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050006","2050006","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Silence_01_Loop.P_Buff_Silence_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050007","2050007","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Silence_02_Loop.P_Buff_Silence_02_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050008","2050008","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Taunt_01.P_Buff_Taunt_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050009","2050009","0","0","0","ParticleSystem'/Game/Effect/Common/System/guide/P_Party_Target.P_Party_Target'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050010","2050010","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_CoolTime_01.P_Buff_CoolTime_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050011","2050011","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_DarkChange_01.P_Buff_DarkChange_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050012","2050012","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_DieDelay_01.P_Buff_DieDelay_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050013","2050013","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_MoveSpeedDown_01.P_Buff_MoveSpeedDown_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050014","2050014","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Silence_01.P_Buff_Silence_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050015","2050015","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_DieDelay_Loop01.P_Buff_DieDelay_Loop01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050016","2050016","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_Buff_Fear_02_Loop.P_Buff_Fear_02_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050017","2050017","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_PCD_Skl_sp_buff.P_PCD_Skl_sp_buff'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050018","2050018","0","0","0","ParticleSystem'/Game/Effect/PC/PCD/Basic/P_PCD_Skl_sp_buff_end.P_PCD_Skl_sp_buff_end'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050019","2050019","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Debuff_E_001.P_Debuff_E_001'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050101","2050101","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_AtkDown_01.P_Buff_AtkDown_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050102","2050102","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_DefenseDown_01.P_Buff_DefenseDown_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050103","2050103","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_AtkUp_01.P_Buff_AtkUp_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050104","2050104","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_DefUp_01.P_Buff_DefUp_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050105","2050105","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_MoveSpeedUp_01_Act.P_Buff_MoveSpeedUp_01_Act'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050106","2050106","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_HealHP_01.P_Buff_HealHP_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050107","2050107","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_HealHP_02.P_Buff_HealHP_02'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050108","2050108","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_HealMp_01.P_Buff_HealMp_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050109","2050109","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_CommonDown_01.P_Buff_CommonDown_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050110","2050110","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_AtkSpdUp_01.P_Buff_AtkSpdUp_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050111","2050111","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Bleeding_01.P_Buff_Bleeding_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050112","2050112","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_poison_Bleeding_01.P_Buff_poison_Bleeding_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050113","2050113","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Fire_Bleeding_01.P_Buff_Fire_Bleeding_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050114","2050114","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Exhaust_01_Loop.P_Buff_Exhaust_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050115","2050115","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_MoveSpdDown_01_Loop.P_Buff_MoveSpdDown_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050116","2050116","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/MoveSpeedDwn_Ice.MoveSpeedDwn_Ice'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050117","2050117","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_MoveSpeedUp_01_Loop.P_Buff_MoveSpeedUp_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050118","2050118","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_SuperArmor_01.P_Buff_SuperArmor_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050120","2050120","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/Buff01_Keep.Buff01_Keep'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050121","2050121","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_LightingShield_01.P_LightingShield_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050122","2050122","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_CommonUp_01.P_Buff_CommonUp_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050123","2050123","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_AtkSlowDOWN_01.P_Buff_AtkSlowDown_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050124","2050124","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_Chaotic_01_Loop.P_Buff_Chaotic_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050125","2050125","0","0","0","ParticleSystem'/Game/Effect/Common/System/Debuff/P_Buff_concussion_01_Loop.P_Buff_concussion_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050126","2050126","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_MagicGuard_01_Loop.P_Buff_MagicGuard_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050127","2050127","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_Purify_01.P_Buff_Purify_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050128","2050128","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_GreatHealHP_01.P_Buff_GreatHealHP_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050129","2050129","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_Guard_01_Loop.P_Buff_Guard_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050130","2050130","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_Guard_02_Loop.P_Buff_Guard_02_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050131","2050131","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_hangma.P_Buff_hangma'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050132","2050132","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_Taegi.P_Buff_Taegi'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050133","2050133","0","0","0","ParticleSystem'/Game/Effect/PC/Pcm/ManaShield/P_Pcm_ManaShield01_01_loop.P_Pcm_ManaShield01_01_loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050134","2050134","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_HealHP_01_Loop.P_Buff_HealHP_01_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050135","2050135","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_Buff_HealHP_02_Loop.P_Buff_HealHP_02_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050136","2050136","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_DirectBuff.P_DirectBuff'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050137","2050137","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Fairy/P_fairy_02.P_fairy_02'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050138","2050138","0","0","0","ParticleSystem'/Game/Effect/PC/Pcz/P_Pcz_Tornado_03_Buff.P_Pcz_Tornado_03_Buff'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050139","2050139","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Object/DObjMon_Capture02/P_Buff_SiegeCaptureHeal.P_Buff_SiegeCaptureHeal'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050140","2050140","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Boss_Mon/DonDon21/P_Mon_DonDon21_Skl02_Loop.P_Mon_DonDon21_Skl02_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050141","2050141","0","0","0","ParticleSystem'/Game/Effect/PC/Pca/Passive/P_Pca_Passive_01.P_Pca_Passive_01'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050142","2050142","0","0","0","ParticleSystem'/Game/Effect/PC/Pca/Passive/P_Pca_Passive_02.P_Pca_Passive_02'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050143","2050143","0","0","0","ParticleSystem'/Game/Effect/PC/Pca/Skl10/P_Pca_skl10_target.P_Pca_skl10_target'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050144","2050144","0","0","0","ParticleSystem'/Game/Effect/Common/System/Buff/P_buff_burningkiss_Loop.P_buff_burningkiss_Loop'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
"2050145","2050145","0","0","0","ParticleSystem'/Game/Effect/Mon_Finish/Boss_Mon/Monk22/P_Mon_Monk22_skl_13.P_Mon_Monk22_skl_13'","0","0","0","0","0","0","(0,0,0)","0","(0,0,0)","0","1","1"
