"Name","PosID","Refer","Stage","GenObjectID","GenObjectType","SpawnCount","SpawnRange","ActiveType","RegMinTime","RegMaxTime","GenType","FirstGenDelayMin","FirstGenDelayMax","GroupGenMemo","GroupGenID","GroupGenCountThreshold","RoamingId","RoamingType","GroupGenTimeLine","LinkGroupMemo","LinkGroup","LinkGroupDistance","LocationX","LocationY","LocationZ","RotationRoll","RotationPitch","RotationYaw"
"804","804","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"805","805","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"806","806","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"807","807","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"808","808","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"809","809","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"810","810","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"811","811","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"812","812","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"813","813","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"814","814","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"815","815","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"816","816","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"817","817","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"818","818","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"819","819","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"820","820","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"821","821","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"822","822","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"823","823","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"824","824","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"825","825","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"826","826","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"827","827","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"828","828","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"829","829","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"830","830","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"831","831","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"832","832","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"833","833","보스 15분 광폭화용","0","110032202","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"834","834","보스 15분 광폭화용","0","110032203","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"835","835","보스 15분 광폭화용","0","110032204","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"836","836","보스 15분 광폭화용","0","110032205","2","1","4000","1","0","0","1","0","0","보스 15분 광폭화용","800","30","0","0","","","800","0","13170","19830","8080","0","0","0"
"1001","1001","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1002","1002","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1003","1003","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1004","1004","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1005","1005","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1006","1006","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1007","1007","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1008","1008","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1009","1009","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1010","1010","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1011","1011","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1012","1012","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1013","1013","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1014","1014","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1015","1015","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1016","1016","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1017","1017","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1018","1018","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1019","1019","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1020","1020","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1021","1021","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1022","1022","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1023","1023","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1024","1024","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1025","1025","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1026","1026","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1027","1027","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1028","1028","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1029","1029","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1030","1030","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1031","1031","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1032","1032","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1033","1033","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1034","1034","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1035","1035","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1036","1036","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1037","1037","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1038","1038","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1039","1039","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1040","1040","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1041","1041","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1042","1042","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1043","1043","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1044","1044","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1045","1045","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1046","1046","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1047","1047","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1048","1048","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1049","1049","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1050","1050","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1051","1051","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1052","1052","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1053","1053","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1054","1054","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1055","1055","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1056","1056","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1057","1057","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1058","1058","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1059","1059","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1060","1060","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1061","1061","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1062","1062","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1063","1063","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1064","1064","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1065","1065","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1066","1066","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1067","1067","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1068","1068","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1069","1069","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1070","1070","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1071","1071","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1072","1072","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1073","1073","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1074","1074","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1075","1075","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1076","1076","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1077","1077","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1078","1078","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1079","1079","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1080","1080","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1081","1081","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1082","1082","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1083","1083","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1084","1084","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1085","1085","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1086","1086","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1087","1087","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1088","1088","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1089","1089","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1090","1090","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1091","1091","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1092","1092","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1093","1093","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1094","1094","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1095","1095","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1096","1096","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1097","1097","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1098","1098","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1099","1099","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1100","1100","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1101","1101","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1102","1102","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1103","1103","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1104","1104","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1105","1105","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1106","1106","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1107","1107","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1108","1108","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1109","1109","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1110","1110","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1111","1111","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1112","1112","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1113","1113","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1114","1114","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1115","1115","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1116","1116","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1117","1117","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1118","1118","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1119","1119","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1120","1120","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1121","1121","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1122","1122","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1123","1123","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1124","1124","토템 캐스팅용","0","110032202","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1125","1125","토템 캐스팅용","0","110032204","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"1126","1126","토템 캐스팅용","0","110032205","2","1","4000","1","0","0","1","0","0","","0","0","0","0","","","1000","0","13170","19830","8080","0","0","0"
"2000","2000","현재 체력 대비 1% 피해용 투명몬","0","110032219","2","1","0","1","0","0","1","0","0","","0","0","0","0","","","0","0","13180","19840","8080","0","0","0"
