"Name","AutoFlightPathId","StageId","StartCoordinate","RandomRange","EndCoordinate","AirStep1","AirTime1","MoveCoordinate1","AirStep2","AirTime2","MoveCoordinate2","AirStep3","AirTime3","MoveCoordinate3","AirStep4","AirTime4","MoveCoordinate4","AirStep5","AirTime5","MoveCoordinate5"
"1060020206","1060020206","106002020","(X=-13120.000000,Y=13740.000000,Z=1100.000000)","50","(X=-12110.000000,Y=13150.000000,Z=880.000000)","0.5","1","(X=-12834.019531,Y=13555.000000,Z=1310.000000)","2","1","(X=-12573.398438,Y=13390.000000,Z=1550.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1080010101","1080010101","108001010","(X=9216.492188,Y=2899.920654,Z=365.441498)","50","(X=10583.419922,Y=2901.173584,Z=358.126678)","1","1","(X=9902.748047,Y=2899.920166,Z=850.441406)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1080010102","1080010102","108001010","(X=10355.122070,Y=2908.153809,Z=351.432495)","50","(X=9006.937500,Y=2918.447998,Z=353.565125)","1","1","(X=9427.061523,Y=2907.520996,Z=976.959961)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1080010201","1080010201","108001020","(X=184.000000,Y=-2449.000000,Z=337.000000)","50","(X=170.002319,Y=-4258.003906,Z=337.000000)","1","1","(X=184.000671,Y=-3164.000000,Z=803.000000)","2","1","(X=184.002686,Y=-3694.005371,Z=945.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1080010202","1080010202","108001020","(X=166.000000,Y=-3941.000000,Z=337.000000)","50","(X=185.000244,Y=-2187.995850,Z=337.000000)","1","1","(X=166.000061,Y=-3348.000000,Z=795.000000)","2","1","(X=166.008423,Y=-2886.999512,Z=959.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000222401","2000222401","200022240","(X=9216.492188,Y=2899.920654,Z=365.441498)","50","(X=10583.419922,Y=2901.173584,Z=358.126678)","1","1","(X=9902.748047,Y=2899.920166,Z=850.441406)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000222402","2000222402","200022240","(X=10355.122070,Y=2908.153809,Z=351.432495)","50","(X=9006.937500,Y=2918.447998,Z=353.565125)","1","1","(X=9427.061523,Y=2907.520996,Z=976.959961)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000222411","2000222411","200022241","(X=184.000000,Y=-2449.000000,Z=337.000000)","50","(X=170.002319,Y=-4258.003906,Z=337.000000)","1","1","(X=184.000671,Y=-3164.000000,Z=803.000000)","2","1","(X=184.002686,Y=-3694.005371,Z=945.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000222412","2000222412","200022241","(X=166.000000,Y=-3941.000000,Z=337.000000)","50","(X=185.000244,Y=-2187.995850,Z=337.000000)","1","1","(X=166.000061,Y=-3348.000000,Z=795.000000)","2","1","(X=166.008423,Y=-2886.999512,Z=959.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010201","1090010201","109001020","(X=8589.383789,Y=1914.745117,Z=4514.250977)","50","(X=9226.822266,Y=504.408569,Z=4469.434082)","1","1","(X=8907.259766,Y=1354.428711,Z=5095.976074)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010202","1090010202","109001020","(X=9059.278320,Y=666.674316,Z=4465.916016)","50","(X=8438.771484,Y=2268.455566,Z=4560.402832)","1","1","(X=8856.197266,Y=1446.146851,Z=5002.126953)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010211","1090010211","109001020","(X=11513.283203,Y=-3535.842773,Z=5549.984375)","50","(X=11287.770508,Y=-4142.534668,Z=6370.154785)","1","1","(X=11458.771484,Y=-3683.831055,Z=5991.710449)","2","1","(X=11396.505859,Y=-3852.882568,Z=6615.057129)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010212","1090010212","109001020","(X=11331.745117,Y=-4028.803711,Z=6356.734375)","50","(X=11599.316406,Y=-3374.889404,Z=5619.918457)","1","1","(X=11436.514648,Y=-3744.443359,Z=6634.122070)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010221","1090010221","109001020","(X=10807.602539,Y=-4841.100586,Z=6944.184570)","50","(X=10964.490234,Y=-4102.356934,Z=6364.047363)","1","1","(X=10849.244141,Y=-4607.187500,Z=7181.130859)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010222","1090010222","109001020","(X=11170.042969,Y=-3992.123047,Z=6339.169922)","50","(X=11024.645508,Y=-4838.083496,Z=6948.194824)","1","1","(X=11124.929688,Y=-4258.184570,Z=6780.895996)","2","1","(X=11066.715820,Y=-4601.450195,Z=7308.863281)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010301","1090010301","109001030","(X=-389.946777,Y=5805.178223,Z=2013.015747)","50","(X=1019.755371,Y=5884.419922,Z=2057.442871)","1","1","(X=429.362549,Y=5805.178223,Z=2369.863281)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010302","1090010302","109001030","(X=1099.171265,Y=5613.310059,Z=1812.637939)","50","(X=-433.160400,Y=5613.310059,Z=1927.076172)","1","1","(X=359.006714,Y=5613.307129,Z=2159.907471)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010311","1090010311","109001030","(X=1556.727051,Y=5992.989746,Z=1808.817383)","50","(X=2242.467285,Y=7467.194336,Z=1524.276001)","1","1","(X=1556.727051,Y=6724.606445,Z=2151.479980)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010312","1090010312","109001030","(X=2051.559570,Y=7420.383789,Z=1574.218506)","50","(X=1537.335327,Y=5917.203125,Z=1858.712036)","1","1","(X=2051.557617,Y=6699.761719,Z=2021.427734)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010321","1090010321","109001030","(X=2688.084961,Y=7902.143066,Z=1564.311279)","50","(X=5531.907715,Y=7761.436523,Z=2009.989746)","1","1","(X=3596.675293,Y=7902.143066,Z=2533.492432)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010322","1090010322","109001030","(X=4858.337402,Y=7840.087891,Z=2094.315186)","50","(X=2679.459961,Y=7840.087891,Z=1596.986084)","1","1","(X=3353.054443,Y=7840.087891,Z=2343.502441)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010401","1090010401","109001040","(X=60.000000,Y=5060.000000,Z=-797.000000)","50","(X=60.001221,Y=3673.028076,Z=-1361.000000)","1","1","(X=59.999634,Y=4517.000000,Z=-162.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010402","1090010402","109001040","(X=17.000000,Y=3575.000000,Z=-1337.000000)","50","(X=17.011841,Y=5498.000977,Z=-1169.000000)","1","1","(X=16.999390,Y=4446.000000,Z=-79.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010601","1090010601","109001060","(X=-10380.000000,Y=4583.000000,Z=-461.000000)","50","(X=-10073.000000,Y=7624.067383,Z=43.000000)","1","1","(X=-10249.000000,Y=5572.019531,Z=423.000000)","2","1.5","(X=-10151.000000,Y=6597.032715,Z=891.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010602","1090010602","109001060","(X=-10170.000000,Y=7369.000000,Z=0.000000)","50","(X=-10465.000000,Y=4637.020508,Z=-492.000000)","1","1","(X=-10217.000000,Y=6954.000000,Z=626.000000)","2","1.5","(X=-10297.000000,Y=6183.003906,Z=931.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010603","1090010603","109001060","(X=10946.000000,Y=4583.000000,Z=-461.000000)","50","(X=10668.712891,Y=7666.546875,Z=43.000000)","1","1","(X=10912.064453,Y=6050.673828,Z=444.000000)","2","1.5","(X=10907.000000,Y=7078.000000,Z=987.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010604","1090010604","109001060","(X=10822.000000,Y=7576.000000,Z=0.000000)","50","(X=11243.406250,Y=4574.651367,Z=-492.000000)","1","1","(X=10956.552734,Y=6819.635742,Z=665.000000)","2","1.5","(X=11050.000000,Y=5997.000000,Z=904.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010605","1090010605","109001060","(X=608.000000,Y=1642.000000,Z=-255.000000)","50","(X=667.003662,Y=-580.048340,Z=1096.000000)","1","1","(X=645.000366,Y=449.981812,Z=1082.000000)","2","1.5","(X=654.998779,Y=-142.032837,Z=1494.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1090010606","1090010606","109001060","(X=631.000000,Y=-388.000000,Z=1078.000000)","50","(X=461.000488,Y=1866.013184,Z=-241.000000)","1","1","(X=576.000671,Y=372.003967,Z=1398.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100010101","1100010101","110001010","(X=-15810.000000,Y=-11960.000000,Z=110.000000)","50","(X=-17379.992188,Y=-12530.000000,Z=-300.000000)","1","1","(X=-16560.000000,Y=-12260.000000,Z=540.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100010102","1100010102","110001010","(X=-16980.000000,Y=-12180.000000,Z=-300.000000)","50","(X=-15764.879883,Y=-11981.289063,Z=120.000000)","1","1","(X=-16319.300781,Y=-12044.794922,Z=440.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100010201","1100010201","110001020","(X=-26702.000000,Y=-4195.000000,Z=474.000000)","50","(X=-27795.000000,Y=-2496.013672,Z=911.000000)","1","1","(X=-27097.000000,Y=-3575.005859,Z=1192.000000)","2","1","(X=-27441.000000,Y=-2999.005859,Z=1529.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100010202","1100010202","110001020","(X=-27792.000000,Y=-2908.000000,Z=909.000000)","50","(X=-26915.000000,Y=-4822.000000,Z=372.000000)","1","1","(X=-27269.000000,Y=-3918.000488,Z=1394.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100010203","1100010203","110001020","(X=-26912.000000,Y=-1223.000000,Z=486.000000)","50","(X=-28452.000000,Y=-2427.983398,Z=915.000000)","1","1","(X=-27449.000000,Y=-1584.980347,Z=1232.000000)","2","1","(X=-27969.000000,Y=-1938.972168,Z=1720.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100010204","1100010204","110001020","(X=-28585.000000,Y=-2032.000000,Z=1001.000000)","50","(X=-27446.000000,Y=-772.004883,Z=457.000000)","1","1","(X=-27895.000000,Y=-1269.002930,Z=1519.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011101","1100011101","110001110","(X=-260.000000,Y=8205.000000,Z=1095.000000)","50","(X=9.995117,Y=4160.063477,Z=-5.000000)","1","1","(X=-180.003540,Y=6015.032227,Z=1710.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011102","1100011102","110001110","(X=75.000000,Y=4340.000000,Z=30.000000)","50","(X=-354.992188,Y=8449.980469,Z=1075.000000)","1","1","(X=-50.000732,Y=5294.996094,Z=1025.000000)","2","1","(X=-234.999268,Y=7024.992188,Z=2045.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011201","1100011201","110001120","(X=23075.000000,Y=-2005.000000,Z=1330.000000)","50","(X=25455.000000,Y=-1550.000000,Z=2260.000000)","1","1","(X=23895.000000,Y=-1840.000000,Z=2210.000000)","2","1","(X=24705.000000,Y=-1685.000000,Z=2795.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011202","1100011202","110001120","(X=25195.000000,Y=-1515.000000,Z=2205.000000)","50","(X=23080.070313,Y=-2139.968994,Z=1315.000000)","1","1","(X=24315.000000,Y=-1774.980591,Z=2680.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011203","1100011203","110001120","(X=21995.000000,Y=10635.000000,Z=2010.000000)","50","(X=21830.000000,Y=13115.000000,Z=995.000000)","1","1","(X=21920.000000,Y=11705.000000,Z=2700.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011204","1100011204","110001120","(X=21780.000000,Y=13185.000000,Z=1025.000000)","50","(X=21825.000000,Y=10400.066406,Z=2050.000000)","1","1","(X=21805.000000,Y=12190.000000,Z=2250.000000)","2","1","(X=21825.000000,Y=11390.000000,Z=2860.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011205","1100011205","110001120","(X=-18305.000000,Y=12980.000000,Z=1025.000000)","50","(X=-18305.000000,Y=9105.076172,Z=1255.000000)","1","1","(X=-18305.000000,Y=11740.000000,Z=1860.000000)","2","1","(X=-18305.000000,Y=10230.030273,Z=2550.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011206","1100011206","110001120","(X=-18250.000000,Y=9240.000000,Z=1260.000000)","50","(X=-18250.000000,Y=13069.904297,Z=1005.000000)","1","1","(X=-18250.000000,Y=10244.996094,Z=2050.000000)","2","1","(X=-18265.000000,Y=11624.996094,Z=2640.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011301","1100011301","110001130","(X=-6085.000000,Y=39060.000000,Z=8515.000000)","50","(X=-10389.943359,Y=37940.000000,Z=8800.000000)","1","1","(X=-6590.000000,Y=38885.000000,Z=9240.000000)","2","1","(X=-6904.999023,Y=38780.000000,Z=9525.000000)","4","3","(X=-9744.968750,Y=38070.000000,Z=9520.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011302","1100011302","110001130","(X=-9995.000000,Y=38215.000000,Z=8815.000000)","50","(X=-5850.000977,Y=39090.000000,Z=8495.000000)","1","1","(X=-9675.000000,Y=38285.000000,Z=9200.000000)","2","1","(X=-9320.000000,Y=38370.000000,Z=9635.000000)","4","3","(X=-6795.000000,Y=38960.000000,Z=9560.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011303","1100011303","110001130","(X=-3013.000000,Y=-11365.000000,Z=1538.000000)","50","(X=-10408.000000,Y=-11740.000000,Z=2764.000000)","1","1","(X=-3689.000000,Y=-11365.000000,Z=2776.000000)","2","1","(X=-4707.000000,Y=-11412.000000,Z=3461.000000)","4","3","(X=-9546.000000,Y=-11687.000000,Z=3506.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011304","1100011304","110001130","(X=-9540.000000,Y=-11772.000000,Z=2722.000000)","50","(X=-2004.015625,Y=-11032.000000,Z=1524.000000)","1","1","(X=-9011.102539,Y=-11707.222656,Z=3229.979004)","2","1","(X=-8337.000000,Y=-11615.000000,Z=3482.000000)","4","3","(X=-3340.978516,Y=-11071.000000,Z=3210.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011305","1100011305","110001130","(X=28828.000000,Y=5688.000000,Z=7549.000000)","50","(X=26211.027344,Y=704.160645,Z=4611.000000)","1","1","(X=27269.003906,Y=2789.100586,Z=8414.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1100011306","1100011306","110001130","(X=26407.000000,Y=688.000000,Z=4629.000000)","50","(X=29148.000000,Y=5927.970215,Z=7590.000000)","1","1","(X=27350.000000,Y=2620.998535,Z=7221.000000)","2","1.5","(X=28324.000000,Y=4445.991699,Z=8475.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1105000001","1105000001","107001010","(X=39222.839844,Y=3511.569092,Z=427.949249)","50","(X=44234.785156,Y=3511.568848,Z=427.949249)","1","1","(X=39461.847656,Y=3511.563965,Z=896.069214)","2","0.5","(X=39829.671875,Y=3472.242920,Z=1378.713623)","4","2","(X=43688.253906,Y=3511.586182,Z=1405.333740)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1105010501","1105010501","110501050","(X=-3691.475586,Y=23.035431,Z=252.871338)","50","(X=387.134033,Y=23.035370,Z=547.056763)","1","1","(X=-3055.021729,Y=23.045929,Z=1079.588135)","2","1.5","(X=-108.911865,Y=23.039459,Z=1194.545410)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1105020101","1105020101","110502010","(X=-2277.854492,Y=-5893.033691,Z=105.633118)","50","(X=-483.081055,Y=-6399.591797,Z=-1017.521667)","1","1","(X=-1970.158936,Y=-5979.875977,Z=535.245667)","2","1.5","(X=-1622.683105,Y=-6077.946289,Z=894.622620)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"1105020102","1105020102","110502010","(X=-992.755981,Y=-6859.925293,Z=-830.391113)","50","(X=-2484.604736,Y=-5737.898438,Z=102.035645)","1","1","(X=-1331.782349,Y=-6604.940430,Z=-188.929932)","2","1.5","(X=-1904.853882,Y=-6173.935059,Z=453.001831)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223301","2000223301","200022330","(X=-26702.000000,Y=-4195.000000,Z=474.000000)","50","(X=-27795.000000,Y=-2496.013672,Z=911.000000)","1","1","(X=-27097.000000,Y=-3575.005859,Z=1192.000000)","2","1","(X=-27441.000000,Y=-2999.005859,Z=1529.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223302","2000223302","200022330","(X=-27792.000000,Y=-2908.000000,Z=909.000000)","50","(X=-26915.000000,Y=-4822.000000,Z=372.000000)","1","1","(X=-27269.000000,Y=-3918.000488,Z=1394.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223303","2000223303","200022330","(X=-26912.000000,Y=-1223.000000,Z=486.000000)","50","(X=-28452.000000,Y=-2427.983398,Z=915.000000)","1","1","(X=-27449.000000,Y=-1584.980347,Z=1232.000000)","2","1","(X=-27969.000000,Y=-1938.972168,Z=1720.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223304","2000223304","200022330","(X=-28585.000000,Y=-2032.000000,Z=1001.000000)","50","(X=-27446.000000,Y=-772.004883,Z=457.000000)","1","1","(X=-27895.000000,Y=-1269.002930,Z=1519.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223001","2000223001","200022300","(X=-260.000000,Y=8205.000000,Z=1095.000000)","50","(X=9.995117,Y=4160.063477,Z=-5.000000)","1","1","(X=-180.003540,Y=6015.032227,Z=1710.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223002","2000223002","200022300","(X=75.000000,Y=4340.000000,Z=30.000000)","50","(X=-354.992188,Y=8449.980469,Z=1075.000000)","1","1","(X=-50.000732,Y=5294.996094,Z=1025.000000)","2","1","(X=-234.999268,Y=7024.992188,Z=2045.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223101","2000223101","200022310","(X=23075.000000,Y=-2005.000000,Z=1330.000000)","50","(X=25455.000000,Y=-1550.000000,Z=2260.000000)","1","1","(X=23895.000000,Y=-1840.000000,Z=2210.000000)","2","1","(X=24705.000000,Y=-1685.000000,Z=2795.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223102","2000223102","200022310","(X=25195.000000,Y=-1515.000000,Z=2205.000000)","50","(X=23080.070313,Y=-2139.968994,Z=1315.000000)","1","1","(X=24315.000000,Y=-1774.980591,Z=2680.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223103","2000223103","200022310","(X=21995.000000,Y=10635.000000,Z=2010.000000)","50","(X=21830.000000,Y=13115.000000,Z=995.000000)","1","1","(X=21920.000000,Y=11705.000000,Z=2700.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223104","2000223104","200022310","(X=21780.000000,Y=13185.000000,Z=1025.000000)","50","(X=21825.000000,Y=10400.066406,Z=2050.000000)","1","1","(X=21805.000000,Y=12190.000000,Z=2250.000000)","2","1","(X=21825.000000,Y=11390.000000,Z=2860.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223105","2000223105","200022310","(X=-18305.000000,Y=12980.000000,Z=1025.000000)","50","(X=-18305.000000,Y=9105.076172,Z=1255.000000)","1","1","(X=-18305.000000,Y=11740.000000,Z=1860.000000)","2","1","(X=-18305.000000,Y=10230.030273,Z=2550.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223106","2000223106","200022310","(X=-18250.000000,Y=9240.000000,Z=1260.000000)","50","(X=-18250.000000,Y=13069.904297,Z=1005.000000)","1","1","(X=-18250.000000,Y=10244.996094,Z=2050.000000)","2","1","(X=-18265.000000,Y=11624.996094,Z=2640.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223201","2000223201","200022320","(X=-6085.000000,Y=39060.000000,Z=8515.000000)","50","(X=-10389.943359,Y=37940.000000,Z=8800.000000)","1","1","(X=-6590.000000,Y=38885.000000,Z=9240.000000)","2","1","(X=-6904.999023,Y=38780.000000,Z=9525.000000)","4","3","(X=-9744.968750,Y=38070.000000,Z=9520.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223202","2000223202","200022320","(X=-9995.000000,Y=38215.000000,Z=8815.000000)","50","(X=-5850.000977,Y=39090.000000,Z=8495.000000)","1","1","(X=-9675.000000,Y=38285.000000,Z=9200.000000)","2","1","(X=-9320.000000,Y=38370.000000,Z=9635.000000)","4","3","(X=-6795.000000,Y=38960.000000,Z=9560.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223203","2000223203","110001130","(X=-3013.000000,Y=-11365.000000,Z=1538.000000)","50","(X=-10408.000000,Y=-11740.000000,Z=2764.000000)","1","1","(X=-3689.000000,Y=-11365.000000,Z=2776.000000)","2","1","(X=-4707.000000,Y=-11412.000000,Z=3461.000000)","4","3","(X=-9546.000000,Y=-11687.000000,Z=3506.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223204","2000223204","110001130","(X=-9540.000000,Y=-11772.000000,Z=2722.000000)","50","(X=-2004.015625,Y=-11032.000000,Z=1524.000000)","1","1","(X=-9011.102539,Y=-11707.222656,Z=3229.979004)","2","1","(X=-8337.000000,Y=-11615.000000,Z=3482.000000)","4","3","(X=-3340.978516,Y=-11071.000000,Z=3210.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
"2000223205","2000223205","110001130","(X=28828.000000,Y=5688.000000,Z=7549.000000)","50","(X=26211.027344,Y=704.160645,Z=4611.000000)","1","1","(X=27269.003906,Y=2789.100586,Z=8414.000000)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)","0","0","(X=0,Y=0,Z=0)"
