"Name","Id","NameStrId","GroupType","PurchaseMinLevel","PurchaseMaxLevel","LevelCondition","MissionStart","MissionEnd","SeasonBuffFist1","SeasonBuffFist2","SeasonBuffSecond1","SeasonBuffSecond2","SeasonBuffDesc","BattlePassGroupId","BattlePassRewardGroupId","PurchaseButton1","Web1","PurchaseButton2","Web2","RewardCategory1","AosUid1","IosUid1","OneStoreUid1","SamsungUid1","SteamUid1","XsollaUid1","MycardUid1","HydraUid1","HuaweiUid1","pWemixdUid1","SteamItemID1","XsollaItemID1","MycardItemID1","AosUidValue1","IosUidValue1","OneStoreValue1","SamsungValue1","SteamValue1","XsollaValue1","MycardValue1","HydraValue1","HuaweiValue1","pWemixdValue1","RewardCategory2","AosUid2","IosUid2","OneStoreUid2","SamsungUid2","SteamUid2","XsollaUid2","MycardUid2","HydraUid2","HuaweiUid2","pWemixdUid2","SteamItemID2","XsollaItemID2","MycardItemID2","AosUidValue2","IosUidValue2","OneStoreValue2","SamsungValue2","SteamValue2","XsollaValue2","MycardValue2","HydraValue2","HuaweiValue2","pWemixdValue2","LevelText","TitleText","APICategory1","APICategory2","TicketId1","TicketId2","TicketIdCount1","TicketIdCount2"
"4000014","4000014","2202002","4","0","0","0","2023-09-30 16:00:01","2023-10-31 15:59:59","0","0","0","0","2200552","1004014","13014","4400007","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Rabbit_01","4400008","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Rabbit_01","61014","mir4gb.aos.battlepass.7","mir4gb.ios.battlepass.7","mir4gb.one.battlepass.7","mir4gb.galaxystore.battlepass.7","mir4gb.steam.battlepass.7","mir4gb.xsolla.battlepass.7","mir4gb.mycard.battlepass.7","mir4gb.hydra.battlepass.7","mir4gb.huawei.battlepass.7","mir4gb.pwemixd.battlepass.7","4000014","4000014","4000014","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","71014","mir4gb.aos.battlepass.8","mir4gb.ios.battlepass.8","mir4gb.one.battlepass.8","mir4gb.galaxystore.battlepass.8","mir4gb.steam.battlepass.8","mir4gb.xsolla.battlepass.8","mir4gb.mycard.battlepass.8","mir4gb.hydra.battlepass.8","mir4gb.huawei.battlepass.8","mir4gb.pwemixd.battlepass.8","4000014","4000014","4000014","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","9","10","1815200001","1815200002","1","1"
"4000015","4000015","2202002","4","0","0","0","2023-10-31 16:00:01","2023-11-30 15:59:59","0","0","0","0","2200552","1004015","13015","4400007","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Rabbit_01","4400008","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Rabbit_01","61015","mir4gb.aos.battlepass.7","mir4gb.ios.battlepass.7","mir4gb.one.battlepass.7","mir4gb.galaxystore.battlepass.7","mir4gb.steam.battlepass.7","mir4gb.xsolla.battlepass.7","mir4gb.mycard.battlepass.7","mir4gb.hydra.battlepass.7","mir4gb.huawei.battlepass.7","mir4gb.pwemixd.battlepass.7","4000015","4000015","4000015","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","71015","mir4gb.aos.battlepass.8","mir4gb.ios.battlepass.8","mir4gb.one.battlepass.8","mir4gb.galaxystore.battlepass.8","mir4gb.steam.battlepass.8","mir4gb.xsolla.battlepass.8","mir4gb.mycard.battlepass.8","mir4gb.hydra.battlepass.8","mir4gb.huawei.battlepass.8","mir4gb.pwemixd.battlepass.8","4000015","4000015","4000015","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","9","10","1815200001","1815200002","1","1"
"5000001","5000001","2202003","5","0","0","0","2022-10-31 16:00:01","2022-11-30 15:59:59","0","0","0","0","2200552","1005001","14001","4400009","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62001","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000001","5000001","5000001","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72001","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000001","5000001","5000001","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000002","5000002","2202003","5","0","0","0","2022-11-30 16:00:01","2022-12-31 15:59:59","0","0","0","0","2200552","1005002","14002","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62002","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000002","5000002","5000002","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72002","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000002","5000002","5000002","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000003","5000003","2202003","5","0","0","0","2022-12-31 16:00:01","2023-01-31 15:59:59","0","0","0","0","2200552","1005003","14003","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62003","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000003","5000003","5000003","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72003","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000003","5000003","5000003","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000004","5000004","2202003","5","0","0","0","2023-01-31 16:00:01","2023-02-28 15:59:59","0","0","0","0","2200552","1005004","14004","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62004","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000004","5000004","5000004","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72004","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000004","5000004","5000004","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000005","5000005","2202003","5","0","0","0","2023-02-28 16:00:01","2023-03-31 15:59:59","0","0","0","0","2200552","1005005","14005","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62005","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000005","5000005","5000005","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72005","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000005","5000005","5000005","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000006","5000006","2202003","5","0","0","0","2023-03-31 16:00:01","2023-04-30 15:59:59","0","0","0","0","2200552","1005006","14006","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62006","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000006","5000006","5000006","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72006","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000006","5000006","5000006","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000007","5000007","2202003","5","0","0","0","2023-04-30 16:00:01","2023-05-31 15:59:59","0","0","0","0","2200552","1005007","14007","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62007","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000007","5000007","5000007","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72007","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000007","5000007","5000007","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000008","5000008","2202003","5","0","0","0","2023-05-31 16:00:01","2023-06-30 15:59:59","0","0","0","0","2200552","1005008","14008","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62008","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000008","5000008","5000008","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72008","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000008","5000008","5000008","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000009","5000009","2202003","5","0","0","0","2023-06-30 16:00:01","2023-07-31 15:59:59","0","0","0","0","2200552","1005009","14009","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62009","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000009","5000009","5000009","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72009","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000009","5000009","5000009","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000010","5000010","2202003","5","0","0","0","2023-07-31 16:01:00","2023-08-31 15:59:59","0","0","0","0","2200552","1005010","14010","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62010","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000010","5000010","5000010","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72010","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000010","5000010","5000010","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000011","5000011","2202003","5","0","0","0","2023-08-31 16:00:01","2023-09-30 15:59:59","0","0","0","0","2200552","1005011","14011","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62011","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000011","5000011","5000011","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72011","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000011","5000011","5000011","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000012","5000012","2202003","5","0","0","0","2023-09-30 16:00:01","2023-10-31 15:59:59","0","0","0","0","2200552","1005012","14012","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62012","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000012","5000012","5000012","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72012","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000012","5000012","5000012","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"5000013","5000013","2202003","5","0","0","0","2023-10-31 16:00:01","2023-11-30 15:59:59","0","0","0","0","2200552","1005013","14013","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","4400010","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_Cat_01","62013","mir4gb.aos.battlepass.9","mir4gb.ios.battlepass.9","mir4gb.one.battlepass.9","mir4gb.galaxystore.battlepass.9","mir4gb.steam.battlepass.9","mir4gb.xsolla.battlepass.9","mir4gb.mycard.battlepass.9","mir4gb.hydra.battlepass.9","mir4gb.huawei.battlepass.9","mir4gb.pwemixd.battlepass.9","5000013","5000013","5000013","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","72013","mir4gb.aos.battlepass.10","mir4gb.ios.battlepass.10","mir4gb.one.battlepass.10","mir4gb.galaxystore.battlepass.10","mir4gb.steam.battlepass.10","mir4gb.xsolla.battlepass.10","mir4gb.mycard.battlepass.10","mir4gb.hydra.battlepass.10","mir4gb.huawei.battlepass.10","mir4gb.pwemixd.battlepass.10","5000013","5000013","5000013","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200904","11","12","1815200001","1815200002","1","1"
"600001","600001","2203001","12","0","0","0","2021-10-31 16:00:01","2021-11-30 15:59:59","8000009","0","8000010","0","2200542","1012001","16001","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26001","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600001","600001","600001","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36001","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600001","600001","600001","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600002","600002","2203001","12","0","0","0","2021-11-30 16:00:01","2021-12-31 15:59:59","8000009","0","8000010","0","2200542","1012002","16002","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26002","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600002","600002","600002","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36002","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600002","600002","600002","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600003","600003","2203001","12","0","0","0","2021-12-31 16:00:01","2022-01-31 15:59:59","8000009","0","8000010","0","2200542","1012003","16003","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26003","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600003","600003","600003","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36003","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600003","600003","600003","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600004","600004","2203001","12","0","0","0","2022-01-31 16:00:01","2022-02-28 15:59:59","8000009","0","8000010","0","2200542","1012004","16004","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26004","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600004","600004","600004","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36004","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600004","600004","600004","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600005","600005","2203001","12","0","0","0","2022-02-28 16:00:01","2022-03-31 15:59:59","8000009","0","8000010","0","2200542","1012005","16005","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26005","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600005","600005","600005","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36005","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600005","600005","600005","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600006","600006","2203001","12","0","0","0","2022-03-31 16:00:01","2022-04-30 15:59:59","8000009","0","8000010","0","2200542","1012006","16006","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26006","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600006","600006","600006","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36006","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600006","600006","600006","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
"600007","600007","2203001","12","0","0","0","2022-04-30 16:00:01","2022-05-31 15:59:59","8000009","0","8000010","0","2200542","1012007","16007","230615203","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","230615201","/Game/UI/Atlas_N_Resource/Contents/Event/battlePass_img_03","26007","mir4gb.aos.battlepass.5","mir4gb.ios.battlepass.5","mir4gb.one.battlepass.5","mir4gb.galaxy.battlepass.5","mir4gb.steam.battlepass.5","mir4gb.xsolla.battlepass.5","mir4gb.mycard.battlepass.5","mir4gb.hydra.battlepass.5","mir4gb.huawei.battlepass.5","mir4gb.pwemixd.battlepass.5","600007","600007","600007","999,","999,","999,","999,","999,","999,","999,","999,","999,","999,","36007","mir4gb.aos.battlepass.6","mir4gb.ios.battlepass.6","mir4gb.one.battlepass.6","mir4gb.galaxy.battlepass.6","mir4gb.steam.battlepass.6","mir4gb.xsolla.battlepass.6","mir4gb.mycard.battlepass.6","mir4gb.hydra.battlepass.6","mir4gb.huawei.battlepass.6","mir4gb.pwemixd.battlepass.6","600007","600007","600007","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","2999,","0","2200541","7","8","1815200001","1815200002","1","1"
