"Name","TranceID","TranceStep","TranceType","AttributeType","StatusValue","OptionGradeValue01","OptionGradeValue06","OptionGradeValue11","OptionGradeValue16","OptionGradeValue21","OptionGradeValue26","OptionGradeValue31","OptionGradeValue36","OptionGradeValue41","OptionGradeValue46","PassiveLv","BattlePointPerLv","Grade"
"1421","1421","7","2","48","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1422","1422","1","2","49","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
"1423","1423","2","2","49","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1424","1424","3","2","49","0","0","0","0","0","0","11","11","0","0","0","0","0","4"
"1425","1425","4","2","49","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1426","1426","5","2","49","0","0","0","0","0","0","18","18","0","0","0","0","0","4"
"1427","1427","6","2","49","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1428","1428","7","2","49","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1429","1429","1","2","50","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
"1430","1430","2","2","50","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1431","1431","3","2","50","0","0","0","0","0","0","11","11","0","0","0","0","0","4"
"1432","1432","4","2","50","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1433","1433","5","2","50","0","0","0","0","0","0","18","18","0","0","0","0","0","4"
"1434","1434","6","2","50","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1435","1435","7","2","50","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1436","1436","1","2","51","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
"1437","1437","2","2","51","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1438","1438","3","2","51","0","0","0","0","0","0","11","11","0","0","0","0","0","4"
"1439","1439","4","2","51","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1440","1440","5","2","51","0","0","0","0","0","0","18","18","0","0","0","0","0","4"
"1441","1441","6","2","51","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1442","1442","7","2","51","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1443","1443","1","2","52","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
"1444","1444","2","2","52","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1445","1445","3","2","52","0","0","0","0","0","0","11","11","0","0","0","0","0","4"
"1446","1446","4","2","52","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1447","1447","5","2","52","0","0","0","0","0","0","18","18","0","0","0","0","0","4"
"1448","1448","6","2","52","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1449","1449","7","2","52","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1450","1450","1","2","53","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
"1451","1451","2","2","53","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1452","1452","3","2","53","0","0","0","0","0","0","11","11","0","0","0","0","0","4"
"1453","1453","4","2","53","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1454","1454","5","2","53","0","0","0","0","0","0","18","18","0","0","0","0","0","4"
"1455","1455","6","2","53","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1456","1456","7","2","53","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1457","1457","1","2","119","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
"1458","1458","2","2","119","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1459","1459","3","2","119","0","0","0","0","0","0","11","11","0","0","0","0","0","4"
"1460","1460","4","2","119","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1461","1461","5","2","119","0","0","0","0","0","0","18","18","0","0","0","0","0","4"
"1462","1462","6","2","119","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1463","1463","7","2","119","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1464","1464","1","2","120","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
"1465","1465","2","2","120","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1466","1466","3","2","120","0","0","0","0","0","0","11","11","0","0","0","0","0","4"
"1467","1467","4","2","120","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1468","1468","5","2","120","0","0","0","0","0","0","18","18","0","0","0","0","0","4"
"1469","1469","6","2","120","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1470","1470","7","2","120","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1471","1471","1","2","1","0","0","0","0","0","0","375","375","0","0","0","0","0","5"
"1472","1472","2","2","1","0","0","0","0","0","0","751","751","0","0","0","0","0","5"
"1473","1473","3","2","1","0","0","0","0","0","0","1127","1127","0","0","0","0","0","5"
"1474","1474","4","2","1","0","0","0","0","0","0","1503","1503","0","0","0","0","0","5"
"1475","1475","5","2","1","0","0","0","0","0","0","1878","1878","0","0","0","0","0","5"
"1476","1476","6","2","1","0","0","0","0","0","0","2254","2254","0","0","0","0","0","5"
"1477","1477","7","2","1","0","0","0","0","0","0","2630","2630","0","0","0","0","0","5"
"1478","1478","1","2","6","0","0","0","0","0","0","91","91","0","0","0","0","0","5"
"1479","1479","2","2","6","0","0","0","0","0","0","182","182","0","0","0","0","0","5"
"1480","1480","3","2","6","0","0","0","0","0","0","273","273","0","0","0","0","0","5"
"1481","1481","4","2","6","0","0","0","0","0","0","364","364","0","0","0","0","0","5"
"1482","1482","5","2","6","0","0","0","0","0","0","455","455","0","0","0","0","0","5"
"1483","1483","6","2","6","0","0","0","0","0","0","546","546","0","0","0","0","0","5"
"1484","1484","7","2","6","0","0","0","0","0","0","637","637","0","0","0","0","0","5"
"1485","1485","1","2","20","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1486","1486","2","2","20","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1487","1487","3","2","20","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1488","1488","4","2","20","0","0","0","0","0","0","45","45","0","0","0","0","0","5"
"1489","1489","5","2","20","0","0","0","0","0","0","57","57","0","0","0","0","0","5"
"1490","1490","6","2","20","0","0","0","0","0","0","68","68","0","0","0","0","0","5"
"1491","1491","7","2","20","0","0","0","0","0","0","79","79","0","0","0","0","0","5"
"1492","1492","1","2","22","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1493","1493","2","2","22","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1494","1494","3","2","22","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1495","1495","4","2","22","0","0","0","0","0","0","45","45","0","0","0","0","0","5"
"1496","1496","5","2","22","0","0","0","0","0","0","57","57","0","0","0","0","0","5"
"1497","1497","6","2","22","0","0","0","0","0","0","68","68","0","0","0","0","0","5"
"1498","1498","7","2","22","0","0","0","0","0","0","79","79","0","0","0","0","0","5"
"1499","1499","1","2","24","0","0","0","0","0","0","10","10","0","0","0","0","0","5"
"1500","1500","2","2","24","0","0","0","0","0","0","20","20","0","0","0","0","0","5"
"1501","1501","3","2","24","0","0","0","0","0","0","31","31","0","0","0","0","0","5"
"1502","1502","4","2","24","0","0","0","0","0","0","41","41","0","0","0","0","0","5"
"1503","1503","5","2","24","0","0","0","0","0","0","51","51","0","0","0","0","0","5"
"1504","1504","6","2","24","0","0","0","0","0","0","62","62","0","0","0","0","0","5"
"1505","1505","7","2","24","0","0","0","0","0","0","72","72","0","0","0","0","0","5"
"1506","1506","1","2","26","0","0","0","0","0","0","10","10","0","0","0","0","0","5"
"1507","1507","2","2","26","0","0","0","0","0","0","20","20","0","0","0","0","0","5"
"1508","1508","3","2","26","0","0","0","0","0","0","31","31","0","0","0","0","0","5"
"1509","1509","4","2","26","0","0","0","0","0","0","41","41","0","0","0","0","0","5"
"1510","1510","5","2","26","0","0","0","0","0","0","51","51","0","0","0","0","0","5"
"1511","1511","6","2","26","0","0","0","0","0","0","62","62","0","0","0","0","0","5"
"1512","1512","7","2","26","0","0","0","0","0","0","72","72","0","0","0","0","0","5"
"1513","1513","1","2","28","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1514","1514","2","2","28","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1515","1515","3","2","28","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1516","1516","4","2","28","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1517","1517","5","2","28","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1518","1518","6","2","28","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1519","1519","7","2","28","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1520","1520","1","2","29","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1521","1521","2","2","29","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1522","1522","3","2","29","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1523","1523","4","2","29","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1524","1524","5","2","29","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1525","1525","6","2","29","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1526","1526","7","2","29","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1527","1527","1","2","30","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1528","1528","2","2","30","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1529","1529","3","2","30","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1530","1530","4","2","30","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1531","1531","5","2","30","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1532","1532","6","2","30","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1533","1533","7","2","30","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1534","1534","1","2","31","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1535","1535","2","2","31","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1536","1536","3","2","31","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1537","1537","4","2","31","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1538","1538","5","2","31","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1539","1539","6","2","31","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1540","1540","7","2","31","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1541","1541","1","2","38","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1542","1542","2","2","38","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1543","1543","3","2","38","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1544","1544","4","2","38","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1545","1545","5","2","38","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1546","1546","6","2","38","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1547","1547","7","2","38","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1548","1548","1","2","39","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1549","1549","2","2","39","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1550","1550","3","2","39","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1551","1551","4","2","39","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1552","1552","5","2","39","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1553","1553","6","2","39","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1554","1554","7","2","39","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1555","1555","1","2","44","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1556","1556","2","2","44","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1557","1557","3","2","44","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1558","1558","4","2","44","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1559","1559","5","2","44","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1560","1560","6","2","44","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1561","1561","7","2","44","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1562","1562","1","2","45","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1563","1563","2","2","45","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1564","1564","3","2","45","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1565","1565","4","2","45","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1566","1566","5","2","45","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1567","1567","6","2","45","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1568","1568","7","2","45","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1569","1569","1","2","40","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1570","1570","2","2","40","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1571","1571","3","2","40","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1572","1572","4","2","40","0","0","0","0","0","0","45","45","0","0","0","0","0","5"
"1573","1573","5","2","40","0","0","0","0","0","0","57","57","0","0","0","0","0","5"
"1574","1574","6","2","40","0","0","0","0","0","0","68","68","0","0","0","0","0","5"
"1575","1575","7","2","40","0","0","0","0","0","0","79","79","0","0","0","0","0","5"
"1576","1576","1","2","42","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1577","1577","2","2","42","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1578","1578","3","2","42","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1579","1579","4","2","42","0","0","0","0","0","0","45","45","0","0","0","0","0","5"
"1580","1580","5","2","42","0","0","0","0","0","0","57","57","0","0","0","0","0","5"
"1581","1581","6","2","42","0","0","0","0","0","0","68","68","0","0","0","0","0","5"
"1582","1582","7","2","42","0","0","0","0","0","0","79","79","0","0","0","0","0","5"
"1583","1583","1","2","41","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1584","1584","2","2","41","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1585","1585","3","2","41","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1586","1586","4","2","41","0","0","0","0","0","0","45","45","0","0","0","0","0","5"
"1587","1587","5","2","41","0","0","0","0","0","0","57","57","0","0","0","0","0","5"
"1588","1588","6","2","41","0","0","0","0","0","0","68","68","0","0","0","0","0","5"
"1589","1589","7","2","41","0","0","0","0","0","0","79","79","0","0","0","0","0","5"
"1590","1590","1","2","43","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1591","1591","2","2","43","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1592","1592","3","2","43","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1593","1593","4","2","43","0","0","0","0","0","0","45","45","0","0","0","0","0","5"
"1594","1594","5","2","43","0","0","0","0","0","0","57","57","0","0","0","0","0","5"
"1595","1595","6","2","43","0","0","0","0","0","0","68","68","0","0","0","0","0","5"
"1596","1596","7","2","43","0","0","0","0","0","0","79","79","0","0","0","0","0","5"
"1597","1597","1","2","82","0","0","0","0","0","0","103","103","0","0","0","0","0","5"
"1598","1598","2","2","82","0","0","0","0","0","0","207","207","0","0","0","0","0","5"
"1599","1599","3","2","82","0","0","0","0","0","0","310","310","0","0","0","0","0","5"
"1600","1600","4","2","82","0","0","0","0","0","0","414","414","0","0","0","0","0","5"
"1601","1601","5","2","82","0","0","0","0","0","0","517","517","0","0","0","0","0","5"
"1602","1602","6","2","82","0","0","0","0","0","0","621","621","0","0","0","0","0","5"
"1603","1603","7","2","82","0","0","0","0","0","0","724","724","0","0","0","0","0","5"
"1604","1604","1","2","91","0","0","0","0","0","0","207","207","0","0","0","0","0","5"
"1605","1605","2","2","91","0","0","0","0","0","0","414","414","0","0","0","0","0","5"
"1606","1606","3","2","91","0","0","0","0","0","0","621","621","0","0","0","0","0","5"
"1607","1607","4","2","91","0","0","0","0","0","0","828","828","0","0","0","0","0","5"
"1608","1608","5","2","91","0","0","0","0","0","0","1035","1035","0","0","0","0","0","5"
"1609","1609","6","2","91","0","0","0","0","0","0","1242","1242","0","0","0","0","0","5"
"1610","1610","7","2","91","0","0","0","0","0","0","1449","1449","0","0","0","0","0","5"
"1611","1611","1","2","93","0","0","0","0","0","0","207","207","0","0","0","0","0","5"
"1612","1612","2","2","93","0","0","0","0","0","0","414","414","0","0","0","0","0","5"
"1613","1613","3","2","93","0","0","0","0","0","0","621","621","0","0","0","0","0","5"
"1614","1614","4","2","93","0","0","0","0","0","0","828","828","0","0","0","0","0","5"
"1615","1615","5","2","93","0","0","0","0","0","0","1035","1035","0","0","0","0","0","5"
"1616","1616","6","2","93","0","0","0","0","0","0","1242","1242","0","0","0","0","0","5"
"1617","1617","7","2","93","0","0","0","0","0","0","1449","1449","0","0","0","0","0","5"
"1618","1618","1","2","84","0","0","0","0","0","0","156","156","0","0","0","0","0","5"
"1619","1619","2","2","84","0","0","0","0","0","0","312","312","0","0","0","0","0","5"
"1620","1620","3","2","84","0","0","0","0","0","0","468","468","0","0","0","0","0","5"
"1621","1621","4","2","84","0","0","0","0","0","0","624","624","0","0","0","0","0","5"
"1622","1622","5","2","84","0","0","0","0","0","0","780","780","0","0","0","0","0","5"
"1623","1623","6","2","84","0","0","0","0","0","0","936","936","0","0","0","0","0","5"
"1624","1624","7","2","84","0","0","0","0","0","0","1092","1092","0","0","0","0","0","5"
"1625","1625","1","2","88","0","0","0","0","0","0","156","156","0","0","0","0","0","5"
"1626","1626","2","2","88","0","0","0","0","0","0","312","312","0","0","0","0","0","5"
"1627","1627","3","2","88","0","0","0","0","0","0","468","468","0","0","0","0","0","5"
"1628","1628","4","2","88","0","0","0","0","0","0","624","624","0","0","0","0","0","5"
"1629","1629","5","2","88","0","0","0","0","0","0","780","780","0","0","0","0","0","5"
"1630","1630","6","2","88","0","0","0","0","0","0","936","936","0","0","0","0","0","5"
"1631","1631","7","2","88","0","0","0","0","0","0","1092","1092","0","0","0","0","0","5"
"1632","1632","1","2","89","0","0","0","0","0","0","156","156","0","0","0","0","0","5"
"1633","1633","2","2","89","0","0","0","0","0","0","312","312","0","0","0","0","0","5"
"1634","1634","3","2","89","0","0","0","0","0","0","468","468","0","0","0","0","0","5"
"1635","1635","4","2","89","0","0","0","0","0","0","624","624","0","0","0","0","0","5"
"1636","1636","5","2","89","0","0","0","0","0","0","780","780","0","0","0","0","0","5"
"1637","1637","6","2","89","0","0","0","0","0","0","936","936","0","0","0","0","0","5"
"1638","1638","7","2","89","0","0","0","0","0","0","1092","1092","0","0","0","0","0","5"
"1639","1639","1","2","48","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1640","1640","2","2","48","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1641","1641","3","2","48","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1642","1642","4","2","48","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1643","1643","5","2","48","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1644","1644","6","2","48","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1645","1645","7","2","48","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1646","1646","1","2","49","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1647","1647","2","2","49","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1648","1648","3","2","49","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1649","1649","4","2","49","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1650","1650","5","2","49","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1651","1651","6","2","49","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1652","1652","7","2","49","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1653","1653","1","2","50","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1654","1654","2","2","50","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1655","1655","3","2","50","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1656","1656","4","2","50","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1657","1657","5","2","50","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1658","1658","6","2","50","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1659","1659","7","2","50","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1660","1660","1","2","51","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1661","1661","2","2","51","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1662","1662","3","2","51","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1663","1663","4","2","51","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1664","1664","5","2","51","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1665","1665","6","2","51","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1666","1666","7","2","51","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1667","1667","1","2","52","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1668","1668","2","2","52","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1669","1669","3","2","52","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1670","1670","4","2","52","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1671","1671","5","2","52","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1672","1672","6","2","52","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1673","1673","7","2","52","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1674","1674","1","2","53","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1675","1675","2","2","53","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1676","1676","3","2","53","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1677","1677","4","2","53","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1678","1678","5","2","53","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1679","1679","6","2","53","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1680","1680","7","2","53","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1681","1681","1","2","119","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1682","1682","2","2","119","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1683","1683","3","2","119","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1684","1684","4","2","119","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1685","1685","5","2","119","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1686","1686","6","2","119","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1687","1687","7","2","119","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1688","1688","1","2","120","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"1689","1689","2","2","120","0","0","0","0","0","0","11","11","0","0","0","0","0","5"
"1690","1690","3","2","120","0","0","0","0","0","0","17","17","0","0","0","0","0","5"
"1691","1691","4","2","120","0","0","0","0","0","0","22","22","0","0","0","0","0","5"
"1692","1692","5","2","120","0","0","0","0","0","0","28","28","0","0","0","0","0","5"
"1693","1693","6","2","120","0","0","0","0","0","0","34","34","0","0","0","0","0","5"
"1694","1694","7","2","120","0","0","0","0","0","0","39","39","0","0","0","0","0","5"
"1695","1695","1","2","1","0","0","0","0","0","0","0","0","285","0","0","0","0","4"
"1696","1696","2","2","1","0","0","0","0","0","0","0","0","571","0","0","0","0","4"
"1697","1697","3","2","1","0","0","0","0","0","0","0","0","857","0","0","0","0","4"
"1698","1698","4","2","1","0","0","0","0","0","0","0","0","1143","0","0","0","0","4"
"1699","1699","5","2","1","0","0","0","0","0","0","0","0","1429","0","0","0","0","4"
"1700","1700","6","2","1","0","0","0","0","0","0","0","0","1715","0","0","0","0","4"
"1701","1701","7","2","1","0","0","0","0","0","0","0","0","2001","0","0","0","0","4"
"1702","1702","1","2","6","0","0","0","0","0","0","0","0","69","0","0","0","0","4"
"1703","1703","2","2","6","0","0","0","0","0","0","0","0","138","0","0","0","0","4"
"1704","1704","3","2","6","0","0","0","0","0","0","0","0","207","0","0","0","0","4"
"1705","1705","4","2","6","0","0","0","0","0","0","0","0","277","0","0","0","0","4"
"1706","1706","5","2","6","0","0","0","0","0","0","0","0","346","0","0","0","0","4"
"1707","1707","6","2","6","0","0","0","0","0","0","0","0","415","0","0","0","0","4"
"1708","1708","7","2","6","0","0","0","0","0","0","0","0","485","0","0","0","0","4"
"1709","1709","1","2","20","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1710","1710","2","2","20","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1711","1711","3","2","20","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1712","1712","4","2","20","0","0","0","0","0","0","0","0","34","0","0","0","0","4"
"1713","1713","5","2","20","0","0","0","0","0","0","0","0","43","0","0","0","0","4"
"1714","1714","6","2","20","0","0","0","0","0","0","0","0","52","0","0","0","0","4"
"1715","1715","7","2","20","0","0","0","0","0","0","0","0","60","0","0","0","0","4"
"1716","1716","1","2","22","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1717","1717","2","2","22","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1718","1718","3","2","22","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1719","1719","4","2","22","0","0","0","0","0","0","0","0","34","0","0","0","0","4"
"1720","1720","5","2","22","0","0","0","0","0","0","0","0","43","0","0","0","0","4"
"1721","1721","6","2","22","0","0","0","0","0","0","0","0","52","0","0","0","0","4"
"1722","1722","7","2","22","0","0","0","0","0","0","0","0","60","0","0","0","0","4"
"1723","1723","1","2","24","0","0","0","0","0","0","0","0","7","0","0","0","0","4"
"1724","1724","2","2","24","0","0","0","0","0","0","0","0","15","0","0","0","0","4"
"1725","1725","3","2","24","0","0","0","0","0","0","0","0","23","0","0","0","0","4"
"1726","1726","4","2","24","0","0","0","0","0","0","0","0","31","0","0","0","0","4"
"1727","1727","5","2","24","0","0","0","0","0","0","0","0","39","0","0","0","0","4"
"1728","1728","6","2","24","0","0","0","0","0","0","0","0","47","0","0","0","0","4"
"1729","1729","7","2","24","0","0","0","0","0","0","0","0","55","0","0","0","0","4"
"1730","1730","1","2","26","0","0","0","0","0","0","0","0","7","0","0","0","0","4"
"1731","1731","2","2","26","0","0","0","0","0","0","0","0","15","0","0","0","0","4"
"1732","1732","3","2","26","0","0","0","0","0","0","0","0","23","0","0","0","0","4"
"1733","1733","4","2","26","0","0","0","0","0","0","0","0","31","0","0","0","0","4"
"1734","1734","5","2","26","0","0","0","0","0","0","0","0","39","0","0","0","0","4"
"1735","1735","6","2","26","0","0","0","0","0","0","0","0","47","0","0","0","0","4"
"1736","1736","7","2","26","0","0","0","0","0","0","0","0","55","0","0","0","0","4"
"1737","1737","1","2","28","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1738","1738","2","2","28","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1739","1739","3","2","28","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1740","1740","4","2","28","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1741","1741","5","2","28","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1742","1742","6","2","28","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1743","1743","7","2","28","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1744","1744","1","2","29","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1745","1745","2","2","29","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1746","1746","3","2","29","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1747","1747","4","2","29","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1748","1748","5","2","29","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
