"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"113","110009510","163","초계의 위기","20","흑대 주마 처치","0","SMALLTALK 110004850","","8200","17","50","0","(0,0,0,0,0)","1","0","110002010","","(X=-10.000000,Y=12045.000000,Z=1120.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101006","2101113","409010","76504","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","10","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"114","110009600","163","초계의 위기","21","사부님과 합류","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002010","","(X=42.000000,Y=3870.000000,Z=30.000000)","(X=-240.000000,Y=9031.000000,Z=1095.000000)","0","0","1020008","0","0","0","0","0","0","1101006","2101114","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"115","0","163","초계의 위기","22","주마왕 처치","0","SMALLTALK 110005200","","84","110060","1","0","(0,0,0,0,0)","0","0.1","110002010","","(X=42.000000,Y=3870.000000,Z=30.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101006","2101115","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"116","110009700","163","거대한 힘의 정체","1","사부님 따라가기","0","0","","100","0","1","1000","(0,0,0,0,0)","0","0","110002020","","(X=115.000000,Y=-32085.000000,Z=3745.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101116","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"117","110009750","165","거대한 힘의 정체","2","곡무엽과 대화","NPCSHOW 10003 (1368,-32276,3830,109)/NPCSHOW 10008 (1370,-32025,3830,-119)/NPCSHOW 100072 (1113,-32331,3830,49)","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","110002020","","(X=1027,Y=-32048,Z=3867)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101117","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"118","110009800","165","거대한 힘의 정체","2","곡무엽과 대화","0","CINEMATIC 110003400/CUTSCENEDELAY","","11","10008","1","0","(0,0,0,0,0)","0","0","110002020","","(X=1370.000000,Y=-32025.000000,Z=3830.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101007","2101118","295920","43572","12","4500","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(902200302,902200302,902200302,902200302,902200302,902200302)","18","0"
"119","110009900","165","거대한 힘의 정체","3","천파 찾기","0","SMALLTALK 110005300","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=6365.000000,Y=-24095.000000,Z=3075.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101119","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"120","110010000","165","거대한 힘의 정체","4","혈원 무리 처치","0","0","","8200","4","50","0","(0,0,0,0,0)","1","0","110002020","","(X=11280.000000,Y=-25220.000000,Z=3105.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101007","2101120","414300","76511","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(701200203,701200203,701200203,701200203,701200203,701200203)","20","0"
"121","110010100","165","거대한 힘의 정체","5","천파 찾기","0","SMALLTALK 110005400","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=11985.000000,Y=-16555.000000,Z=2210.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101121","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"122","110010200","165","거대한 힘의 정체","6","염옥 무리 처치","0","0","","8200","10","50","0","(0,0,0,0,0)","1","0","110002020","","(X=18920.000000,Y=-11850.000000,Z=2220.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101007","2101122","414300","76511","12","4500","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"123","110010300","165","거대한 힘의 정체","7","천파 찾기","0","CINEMATIC 110003500/CUTSCENEDELAY/NPCSHOW 10004 (20900,-3060,1435,-100)/NPCRUN 10004 (20120,2760,2075,-100) 3 6/DELAY 3/SMALLTALK 110005500","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=20835.000000,Y=-3315.000000,Z=1330.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101123","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"124","110010400","165","거대한 힘의 정체","7","천파 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=25693,Y=-1453,Z=2327)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101124","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"125","110010500","165","거대한 힘의 정체","8","고각 무리 처치","0","SMALLTALK 110005600","","8200","13","50","0","(0,0,0,0,0)","1","0","110002020","","(X=29265.000000,Y=2085.000000,Z=2225.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101007","2101125","414300","76511","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","18","(517200412,517200412,517200412,517200412,517200412,517200412)","1","0"
"126","110010600","165","거대한 힘의 정체","9","천파 찾기","NPCSHOW 100041 (20120,2760,2075,-100)/NPCSHOW 10033 (20071,1070,2107,159)/NPCSHOW 100331 (20272,1332,2107,-149)/NPCSHOW 100332 (20022,1513,2107,-100)","HUDHIDE/CAMERAFOCUS (19939,957,2879) (-66,70,0) 0 3 (19905,1133,2636) (-63,37,0) 2 0/DELAY 5/CAMERAFOCUS (19905,1133,2636) (-63,37,0) 0 2 (20016,2168,2287) (-16,82,0) 2 1/SMALLTALK 110005650/DELAY 5/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=20020.000000,Y=235.000000,Z=2070.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101126","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"127","110010700","166","거대한 힘의 정체","10","손덕과 대화","0","CINEMATIC 110003600/NPCHIDE 100041/NPCSHOW 10004 (20120,2760,2075,-100)/CUTSCENEDELAY/NPCRUN 10004 (16465,10420,2075,69) 2 6/DELAY 3/SMALLTALK 110005700","","11","100041","1","0","(0,0,0,0,0)","0","0","110002020","","(X=5764.000000,Y=18112.000000,Z=-334.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101007","2101127","297830","45149","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","18","(0,0,0,0,0,0)","0","0"
"128","110010800","166","거대한 힘의 정체","11","혈각 주마 처치","0","0","","8200","12","50","0","(0,0,0,0,0)","1","0","110002020","","(X=19455.000000,Y=9265.000000,Z=2010.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101007","2101128","416970","79279","11","3000","(901200104,901200104,901200104,901200104,901200104,901200104)","18","(517200410,517200410,517200410,517200410,517200410,517200410)","1","0"
"129","110010850","166","거대한 힘의 정체","12","손덕 찾기","0","HUDHIDE/FADE 1 0 3/CAMERASET 100 -30 1200 0/CAMERAFOCUS (21482,10195,3000) (-33,88,0) 0 5 (22652,12175,2230) (-33,88,0) 1 2/DELAY 2/SMALLTALK 110005800/DELAY 6/NPCHIDE 10033/NPCHIDE 100331/NPCHIDE 100332/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=21353,Y=10810,Z=2129)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101129","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"130","110010900","166","거대한 힘의 정체","13","상염 무리 처치","0","0","","8200","14","50","0","(0,0,0,0,0)","1","0","110002020","","(X=20115.000000,Y=17870.000000,Z=1025.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101007","2101130","416970","79279","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(901200304,901200304,901200304,901200304,901200304,901200304)","18","0"
"131","110011000","166","거대한 힘의 정체","14","손덕 찾기","NPCSHOW 10004 (5764,18112,-334,-9)","HUDHIDE/CAMERAFOCUS (6145,18054,-232) (-3,174,0) 5 2/DELAY 1/SMALLTALK 110005850/DELAY 6/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=10446.000000,Y=17510.000000,Z=430.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101131","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"132","110011100","166","거대한 힘의 정체","15","손덕과 대화","0","CINEMATIC 110003700/CUTSCENEDELAY/NPCRUN 10004 (3075,15850,-855,60) 2/DELAY 2/SMALLTALK 110005900","","11","10004","1","0","(0,0,0,0,0)","0","0","110002020","","(X=11530.000000,Y=18195.000000,Z=525.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101007","2101132","297830","45149","12","4500","(902200302,902200302,902200302,902200302,902200302,902200302)","18","(0,0,0,0,0,0)","0","0"
"133","110011300","166","거대한 힘의 정체","16","손덕 따라가기","NPCSHOW 10004 (3075,15850,-855,60)/NPCSHOW 10010 (3140,16140,-885,-90)","CINEMATIC 110003800/CUTSCENEDELAY/SMALLTALK 110006000/NPCRUN 10010 (-350,8175,-885,179) 2/DELAY 1/NPCRUN 10004 (-315,8440,-855,-149) 2","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=3305.000000,Y=15960.000000,Z=-910.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101133","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"134","110011400","166","거대한 힘의 정체","17","흑대 주마 처치","NPCSHOW 10003 (-635,8215,-860,20)/NPCSHOW 100072 (-600,8605,-855,-70)/NPCSHOW 10008 (-815,8465,-855,-50)","0","","8200","16","50","0","(0,0,0,0,0)","1","0","110002020","","(X=10.000000,Y=13740.000000,Z=-930.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101007","2101134","416970","79279","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(508200003,508200003,508200003,508200003,508200003,508200003)","1","0"
"135","110011450","166","거대한 힘의 정체","18","손덕 따라가기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=-410.000000,Y=8580.000000,Z=-945.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101135","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"136","110011500","166","거대한 힘의 정체","19","손덕과 대화","0","CINEMATIC 110003900/CUTSCENEDELAY/NPCRUN 10003 (-302,4955,107,-89) 2/NPCRUN 10004 (-379,5336,100,-89) 2/NPCRUN 10008 (221,4994,89,-89) 2/NPCRUN 100072 (333,5319,92,-90) 2","","11","10004","1","0","(0,0,0,0,0)","0","0","110002020","","(X=-315.000000,Y=8440.000000,Z=-855.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101007","2101136","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"137","110011600","166","거대한 힘의 정체","20","천파 따라가기","NPCSHOW 10010 (-30,3870,70,-89)","SEQUENCE 10002003/NPCHIDE 10010/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","110002020","","(X=-39.079651,Y=5419.681152,Z=0.000000)","(X=-25.000000,Y=8260.000000,Z=-945.000000)","0","0","1020008","0","0","0","0","0","0","1101007","2101137","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"138","0","166","거대한 힘의 정체","21","흑룡과의 전투","0","0","","84","110070","1","0","(0,0,0,0,0)","0","0.1","110002020","","(X=-39.079651,Y=5419.681152,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101007","2101138","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"139","110011700","166","거대한 힘의 정체","22","초계와 대화","NPCSHOW 10003 (-653,-3788,673,-50)/NPCSHOW 10004 (-712,-4123,678,50)/NPCSHOW 100072 (-460,-4335,673,79)/NPCSHOW 10008 (-145,-4248,668,139)","CINEMATIC 110004100/CUTSCENEDELAY/NPCRUN 10003 (-121,-4985,673,-70) 2 2/DELAY 2/NPCRUN 10004 (-86,-4986,678,-69) 2 2/NPCRUN 100072 (14,-4976,673,-90) 2 2/NPCRUN 10008 (-18,-4992,668,-110) 2 2","","12","100072","1","0","(0,0,0,0,0)","0","0","110002020","","(X=-468.000000,Y=-4163.000000,Z=577.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101007","2101139","297830","45149","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(0,0,0,0,0,0)","0","0"
"140","110011800","166","마교의 영웅들","1","사부님 따라가기","0","0","","100","0","1","1000","(0,0,0,0,0)","0","0","110002030","","(X=-107,Y=42815,Z=8923)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101008","2101140","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"141","110011900","168","마교의 영웅들","2","사부님과 대화","NPCSHOW 10003 (920,42480,8920,149)/NPCSHOW 10008 (645,42340,8920,50)/NPCSHOW 100072 (920,42790,8920,-90)","CINEMATIC 110004200/CUTSCENEDELAY/NPCRUN 10003 (13480,39900,8920,-170) 2/NPCRUN 10008 (13260,39665,8920,90) 2/NPCRUN 100072 (13270,40130,8920,-90) 2/DELAY 2/SMALLTALK 110006400","","11","10003","1","0","(0,0,0,0,0)","0","0.1","110002030","","(X=920.000000,Y=42480.000000,Z=8920.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101008","2101141","301690","45153","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(901200204,901200204,901200204,901200204,901200204,901200204)","18","0"
"142","110012000","168","마교의 영웅들","3","주변 마물 정리","0","SMALLTALK 110006500","","8200","1","30","0","(0,0,0,0,0)","1","0","110002030","","(X=-160.000000,Y=40210.000000,Z=8850.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101008","2101142","422380","79287","0","0","(901200204,901200204,901200204,901200204,901200204,901200204)","18","(517200412,517200412,517200412,517200412,517200412,517200412)","1","0"
"143","110012100","168","마교의 영웅들","4","마물 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=-3065.000000,Y=33785.000000,Z=7920.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101008","2101143","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"144","110012200","168","마교의 영웅들","5","진로 확보하기1","0","SMALLTALK 110006600","","8200","2","30","0","(0,0,0,0,0)","1","0","110002030","","(X=-5300.000000,Y=30255.000000,Z=7930.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101008","2101144","422380","79287","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","18","(508200003,508200003,508200003,508200003,508200003,508200003)","1","0"
"145","110012300","168","마교의 영웅들","6","진로 확보하기2","0","0","","8200","4","30","0","(0,0,0,0,0)","1","0","110002030","","(X=-175.000000,Y=24350.000000,Z=7930.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101008","2101145","422380","79287","12","4500","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"146","110012400","168","마교의 영웅들","7","진로 확보하기3","0","SMALLTALK 110006700","","8200","3","30","0","(0,0,0,0,0)","1","0","110002030","","(X=5170.000000,Y=31110.000000,Z=7930.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101008","2101146","422380","79287","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","10","(517200412,517200412,517200412,517200412,517200412,517200412)","1","0"
"147","110012500","168","마교의 영웅들","8","사부님에게 돌아가기","NPCSHOW 10003 (13480,39900,8920,-170)/NPCSHOW 10008 (13260,39665,8920,90)/NPCSHOW 100072 (13270,40130,8920,-90)","CINEMATIC 110004300/CUTSCENEDELAY/SMALLTALK 110006800","","12","10003","1","0","(0,0,0,0,0)","0","0","110002030","","(X=13290.000000,Y=39910.000000,Z=8800.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101008","2101147","301690","45153","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(901200204,901200204,901200204,901200204,901200204,901200204)","18","0"
"148","110012600","168","마교의 영웅들","9","소란피울 곳 찾기","0","SMALLTALK 110006900","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=-11915.000000,Y=24050.000000,Z=5955.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101008","2101148","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"149","110012700","168","마교의 영웅들","10","소란피우기","0","0","","8200","5","50","0","(0,0,0,0,0)","1","0","110002030","","(X=-13000.000000,Y=22060.000000,Z=6005.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101008","2101149","422380","79287","0","0","(701200303,701200303,701200303,701200303,701200303,701200303)","10","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"150","110012800","168","마교의 영웅들","11","다른 장소로 이동","NPCSHOW 10004 (-15992,15472,8058,90)","HUDHIDE/CAMERASET -90 0 1200 0/CAMERAFOCUS (-15995,19471,6116) (25,-86,0) 0 1  (-15983,16060,7908) (25,-87,0) 3 1/DELAY 1/SMALLTALK 110006950/DELAY 4/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=-15940.000000,Y=18970.000000,Z=5955.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101008","2101150","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"151","110012900","168","마교의 영웅들","12","손덕에게 이동","0","CINEMATIC 110004400/CUTSCENEDELAY/SMALLTALK 110007000/NPCRUN 10004 (-24224,11415,9436,-179) 2","","11","10004","1","0","(0,0,0,0,0)","0","0","110002030","","(X=-15992.000000,Y=15472.000000,Z=8058.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101008","2101151","301690","45153","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","10","(0,0,0,0,0,0)","0","0"
"152","110013000","168","사부님의 시험","1","사부님에게 돌아가기","NPCSHOW 10003 (-7911,28215,8023,179)","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=-9712.000000,Y=28239.000000,Z=7481.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101009","2101152","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"153","110013100","168","사부님의 시험","2","사부님과 대화","0","CINEMATIC 110004500/CUTSCENEDELAY/NPCRUN 10003 (-125,19530,8030,139) 3","","11","10003","1","0","(0,0,0,0,0)","0","0","110002030","","(X=-7911.000000,Y=28215.000000,Z=8023.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101009","2101153","301690","45153","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(0,0,0,0,0,0)","0","0"
"154","110013200","168","사부님의 시험","3","사부님 따라가기","0","SMALLTALK 110007100","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=-290.000000,Y=19650.000000,Z=7930.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101009","2101154","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"155","110013300","168","사부님의 시험","4","혈주 무리 처치","0","NPCRUN 10003 (55,16190,9430,-90) 3","","8200","4","50","0","(0,0,0,0,0)","1","0","110002030","","(X=-210.000000,Y=24020.000000,Z=7930.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101009","2101155","422380","79287","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(517200410,517200410,517200410,517200410,517200410,517200410)","1","0"
"156","110013400","168","사부님의 시험","5","사부님과 대화","0","CINEMATIC 110004600/CUTSCENEDELAY","","12","10003","1","0","(0,0,0,0,0)","0","0","110002030","","(X=-105.000000,Y=16140.000000,Z=9340.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101009","2101156","301690","45153","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","18","(0,0,0,0,0,0)","0","0"
"157","110013500","168","사부님의 시험","6","시르마타 처치","0","0","","8052","210015031","1","0","(0,0,0,0,0)","0","0","110002030","","(X=-205.000000,Y=11465.000000,Z=9360.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","1101009","2101157","422380","79287","11","3000","(701200403,701200403,701200403,701200403,701200403,701200403)","10","(501200050,501200050,501200050,501200050,501200050,501200050)","1","0"
"158","110013600","168","사부님의 시험","7","사부님과 대화","0","CINEMATIC 110004700/CUTSCENEDELAY/NPCRUN 10003 (11800,24380,4890,-60) 3","","11","10003","1","0","(0,0,0,0,0)","0","0","110002030","","(X=55.000000,Y=16190.000000,Z=9430.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101009","2101158","301690","45153","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(605200104,605200104,605200104,605200104,605200104,605200104)","20","0"
"159","110013700","169","사부님의 시험","8","사부님 따라가기","0","SMALLTALK 110007200/NPCRUN 10003 (23915,11405,7870,0) 3","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=12070.000000,Y=24335.000000,Z=4800.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101009","2101159","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"160","110013800","169","사부님의 시험","9","염각 주마 처치","0","0","","8200","12","50","0","(0,0,0,0,0)","1","0","110002030","","(X=12630.000000,Y=21880.000000,Z=4875.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101009","2101160","425110","79290","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(902200203,902200203,902200203,902200203,902200203,902200203)","18","0"
"161","110013900","169","사부님의 시험","10","사부님 따라가기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=23900.000000,Y=11655.000000,Z=7765.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101009","2101161","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"162","110013950","169","사부님의 시험","11","사부님과 대화","0","CINEMATIC 110004800/NPCHIDE 10003/CUTSCENEDELAY/DELAY 1/SMALLTALK 110007300","","11","10003","1","0","(0,0,0,0,0)","0","0","110002030","","(X=23915.000000,Y=11405.000000,Z=7870.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101009","2101158","303640","45155","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(0,0,0,0,0,0)","0","0"
"163","110014000","169","사부님의 시험","12","화명흑기 모으기","0","SMALLTALK 110007400","","8200","14","30","0","(0,0,0,0,0)","1","0","110002030","","(X=28825.000000,Y=11825.000000,Z=7805.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101009","2101162","425110","79290","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","18","(701200103,701200103,701200103,701200103,701200103,701200103)","20","0"
"164","110014100","169","사부님의 시험","13","다른 곳으로 이동","NPCSHOW 10020 (11935,6560,6095,90)","HUDHIDE/CAMERASET -90 -30 900 0/CAMERAFOCUS (11920,6866,6140) (-12,-87,0) 3 3/SMALLTALK 110007450/DELAY 6/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=11953.000000,Y=7760.000000,Z=6475.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101009","2101163","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"165","110014200","169","사부님의 시험","14","호룡이와 대화","0","CINEMATIC 110004900/NPCHIDE 10020/CUTSCENEDELAY/SMALLTALK 110007500","","11","10020","1","0","(0,0,0,0,0)","0","0","110002030","","(X=11935.000000,Y=6560.000000,Z=6095.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101009","2101164","303640","45155","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(604200104,604200104,604200104,604200104,604200104,604200104)","20","0"
"166","110014300","169","사부님의 시험","15","화명흑기 모으기","0","0","","8200","18","50","0","(0,0,0,0,0)","1","0","110002030","","(X=13295.000000,Y=655.000000,Z=4830.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101009","2101165","425110","79290","11","3000","(605200104,605200104,605200104,605200104,605200104,605200104)","20","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"167","110014400","169","사부님의 시험","16","깊숙한 곳으로 이동","NPCSHOW 10004 (3440,-1540,2795,0)","0","","100","0","1","200","(0,0,0,0,0)","0","0","110002030","","(X=5060.000000,Y=-1645.000000,Z=3380.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1101009","2101166","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"168","110014500","169","사부님의 시험","17","손덕과 대화","0","CINEMATIC 110005000/CUTSCENEDELAY/NPCRUN 10004 (-175,-10575,1400,-50) 2 8","","11","10004","1","0","(0,0,0,0,0)","0","0.1","110002030","","(X=3440.000000,Y=-1540.000000,Z=2795.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1101009","2101167","303640","45155","11","3000","(604200104,604200104,604200104,604200104,604200104,604200104)","20","(0,0,0,0,0,0)","0","0"
"169","110014600","169","사부님의 시험","18","화명흑기 모으기","0","STRINGMESSAGE 10058 3/DELAY 3/SMALLTALK 110007600","","8200","17","50","0","(0,0,0,0,0)","1","0","110002030","","(X=-20.000000,Y=-4640.000000,Z=2700.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","15000","1101009","2101168","425110","79290","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","18","(517200410,517200410,517200410,517200410,517200410,517200410)","1","0"
