"Name","RowId","ClassId","SlotNumber","MasteryCount","MasteryItemUseId1","MasteryItemUseId1Count","MasteryItemUseId2","MasteryItemUseId2Count","MasteryItemUseId3","MasteryItemUseId3Count","MasteryItemUseId4","MasteryItemUseId4Count","MasteryCostValueType","MasteryCostValue","MasterySuccessProbability","Status1Type","Status1Value","Status2Type","Status2Value"
"34082","34082","3","4","82","901000106","20","501000025","7","517000410","7","0","0","2","400000","10000","6","1640","0","0"
"34083","34083","3","4","83","901000106","20","501000025","7","517000410","7","0","0","2","400000","10000","6","1660","0","0"
"34084","34084","3","4","84","901000106","20","501000025","7","517000410","8","0","0","2","400000","10000","6","1680","0","0"
"34085","34085","3","4","85","901000106","20","501000025","7","517000410","8","0","0","2","400000","10000","6","1700","0","0"
"34086","34086","3","4","86","901000106","25","501000025","8","517000410","7","0","0","2","500000","10000","6","1720","0","0"
"34087","34087","3","4","87","901000106","25","501000025","8","517000410","8","0","0","2","500000","10000","6","1740","0","0"
"34088","34088","3","4","88","901000106","25","501000025","8","517000410","8","0","0","2","500000","10000","6","1760","0","0"
"34089","34089","3","4","89","901000106","25","501000025","8","517000410","9","0","0","2","500000","10000","6","1780","0","0"
"34090","34090","3","4","90","901000106","25","501000025","8","517000410","9","0","0","2","500000","10000","6","1800","0","0"
"34091","34091","3","4","91","901000106","30","501000025","9","517000410","8","0","0","2","700000","10000","6","1820","0","0"
"34092","34092","3","4","92","901000106","30","501000025","9","517000410","9","0","0","2","700000","10000","6","1840","0","0"
"34093","34093","3","4","93","901000106","30","501000025","9","517000410","9","0","0","2","700000","10000","6","1860","0","0"
"34094","34094","3","4","94","901000106","30","501000025","9","517000410","10","0","0","2","700000","10000","6","1880","0","0"
"34095","34095","3","4","95","901000106","30","501000025","9","517000410","10","0","0","2","700000","10000","6","1900","0","0"
"34096","34096","3","4","96","901000106","35","501000025","10","517000410","9","0","0","2","900000","10000","6","1920","0","0"
"34097","34097","3","4","97","901000106","35","501000025","10","517000410","10","0","0","2","900000","10000","6","1940","0","0"
"34098","34098","3","4","98","901000106","35","501000025","10","517000410","10","0","0","2","900000","10000","6","1960","0","0"
"34099","34099","3","4","99","901000106","35","501000025","10","517000410","11","0","0","2","900000","10000","6","1980","0","0"
"34100","34100","3","4","100","901000106","35","501000025","10","517000410","11","0","0","2","900000","10000","6","2000","0","0"
"34101","34101","3","4","101","901000106","40","501000025","11","517000410","10","0","0","2","1100000","10000","6","2020","0","0"
"34102","34102","3","4","102","901000106","40","501000025","11","517000410","11","0","0","2","1100000","10000","6","2040","0","0"
"34103","34103","3","4","103","901000106","40","501000025","11","517000410","11","0","0","2","1100000","10000","6","2060","0","0"
"34104","34104","3","4","104","901000106","40","501000025","11","517000410","12","0","0","2","1100000","10000","6","2080","0","0"
"34105","34105","3","4","105","901000106","40","501000025","11","517000410","12","0","0","2","1100000","10000","6","2100","0","0"
"35001","35001","3","5","1","901000202","2","501000011","1","0","0","0","0","2","100","10000","29","4","0","0"
"35002","35002","3","5","2","901000202","3","501000011","1","0","0","0","0","2","100","10000","29","8","0","0"
"35003","35003","3","5","3","901000202","4","501000011","1","0","0","0","0","2","100","10000","29","12","0","0"
"35004","35004","3","5","4","901000202","6","501000011","1","0","0","0","0","2","100","10000","29","16","0","0"
"35005","35005","3","5","5","901000202","9","501000011","1","0","0","0","0","2","100","10000","29","20","0","0"
"35006","35006","3","5","6","901000202","5","501000011","1","0","0","0","0","2","500","10000","29","24","0","0"
"35007","35007","3","5","7","901000202","7","501000011","1","0","0","0","0","2","500","10000","29","28","0","0"
"35008","35008","3","5","8","901000202","10","501000011","1","0","0","0","0","2","500","10000","29","32","0","0"
"35009","35009","3","5","9","901000202","15","501000011","1","0","0","0","0","2","500","10000","29","36","0","0"
"35010","35010","3","5","10","901000202","22","501000011","1","0","0","0","0","2","500","10000","29","40","0","0"
"35011","35011","3","5","11","901000203","4","501000012","8","0","0","0","0","2","1000","10000","29","44","0","0"
"35012","35012","3","5","12","901000203","6","501000012","8","0","0","0","0","2","1000","10000","29","48","0","0"
"35013","35013","3","5","13","901000203","9","501000012","8","0","0","0","0","2","1000","10000","29","52","0","0"
"35014","35014","3","5","14","901000203","13","501000012","8","0","0","0","0","2","1000","10000","29","56","0","0"
"35015","35015","3","5","15","901000203","19","501000012","8","0","0","0","0","2","1000","10000","29","60","0","0"
"35016","35016","3","5","16","901000203","10","501000012","14","0","0","0","0","2","2000","10000","29","64","0","0"
"35017","35017","3","5","17","901000203","15","501000012","14","0","0","0","0","2","2000","10000","29","68","0","0"
"35018","35018","3","5","18","901000203","22","501000012","14","0","0","0","0","2","2000","10000","29","72","0","0"
"35019","35019","3","5","19","901000203","33","501000012","14","0","0","0","0","2","2000","10000","29","76","0","0"
"35020","35020","3","5","20","901000203","49","501000012","14","0","0","0","0","2","2000","10000","29","80","0","0"
"35021","35021","3","5","21","901000204","4","501000013","10","0","0","0","0","2","4000","10000","29","84","0","0"
"35022","35022","3","5","22","901000204","6","501000013","10","0","0","0","0","2","4000","10000","29","88","0","0"
"35023","35023","3","5","23","901000204","9","501000013","10","0","0","0","0","2","4000","10000","29","92","0","0"
"35024","35024","3","5","24","901000204","13","501000013","10","0","0","0","0","2","4000","10000","29","96","0","0"
"35025","35025","3","5","25","901000204","19","501000013","10","0","0","0","0","2","4000","10000","29","100","0","0"
"35026","35026","3","5","26","901000204","10","501000013","20","0","0","0","0","2","8000","10000","29","104","0","0"
"35027","35027","3","5","27","901000204","15","501000013","20","0","0","0","0","2","8000","10000","29","108","0","0"
"35028","35028","3","5","28","901000204","22","501000013","20","0","0","0","0","2","8000","10000","29","112","0","0"
"35029","35029","3","5","29","901000204","33","501000013","20","0","0","0","0","2","8000","10000","29","116","0","0"
"35030","35030","3","5","30","901000204","49","501000013","20","0","0","0","0","2","8000","10000","29","120","0","0"
"35031","35031","3","5","31","901000204","20","501000013","30","0","0","0","0","2","15000","10000","29","124","0","0"
"35032","35032","3","5","32","901000204","30","501000013","30","0","0","0","0","2","15000","10000","29","128","0","0"
"35033","35033","3","5","33","901000204","45","501000013","30","0","0","0","0","2","15000","10000","29","132","0","0"
"35034","35034","3","5","34","901000204","67","501000013","30","0","0","0","0","2","15000","10000","29","136","0","0"
"35035","35035","3","5","35","901000204","100","501000013","30","0","0","0","0","2","15000","10000","29","140","0","0"
"35036","35036","3","5","36","901000205","4","501000014","20","0","0","0","0","2","30000","10000","29","144","0","0"
"35037","35037","3","5","37","901000205","6","501000014","20","0","0","0","0","2","30000","10000","29","148","0","0"
"35038","35038","3","5","38","901000205","9","501000014","20","0","0","0","0","2","30000","10000","29","152","0","0"
"35039","35039","3","5","39","901000205","13","501000014","20","0","0","0","0","2","30000","10000","29","156","0","0"
"35040","35040","3","5","40","901000205","19","501000014","20","0","0","0","0","2","30000","10000","29","160","0","0"
"35041","35041","3","5","41","901000205","10","501000014","30","0","0","0","0","2","60000","10000","29","164","0","0"
"35042","35042","3","5","42","901000205","15","501000014","30","0","0","0","0","2","60000","10000","29","168","0","0"
"35043","35043","3","5","43","901000205","22","501000014","30","0","0","0","0","2","60000","10000","29","172","0","0"
"35044","35044","3","5","44","901000205","33","501000014","30","0","0","0","0","2","60000","10000","29","176","0","0"
"35045","35045","3","5","45","901000205","49","501000014","30","0","0","0","0","2","60000","10000","29","180","0","0"
"35046","35046","3","5","46","901000205","20","501000014","40","0","0","0","0","2","100000","10000","29","184","0","0"
"35047","35047","3","5","47","901000205","30","501000014","40","0","0","0","0","2","100000","10000","29","188","0","0"
"35048","35048","3","5","48","901000205","45","501000014","40","0","0","0","0","2","100000","10000","29","192","0","0"
"35049","35049","3","5","49","901000205","67","501000014","40","0","0","0","0","2","100000","10000","29","196","0","0"
"35050","35050","3","5","50","901000205","100","501000014","40","0","0","0","0","2","100000","10000","29","200","0","0"
"35051","35051","3","5","51","901000205","20","501000014","50","0","0","0","0","2","100000","10000","29","204","0","0"
"35052","35052","3","5","52","901000205","30","501000014","50","0","0","0","0","2","100000","10000","29","208","0","0"
"35053","35053","3","5","53","901000205","45","501000014","50","0","0","0","0","2","100000","10000","29","212","0","0"
"35054","35054","3","5","54","901000205","67","501000014","50","0","0","0","0","2","100000","10000","29","216","0","0"
"35055","35055","3","5","55","901000205","100","501000014","50","0","0","0","0","2","100000","10000","29","220","0","0"
"35056","35056","3","5","56","901000205","50","501000014","60","517000410","1","0","0","2","120000","10000","29","224","0","0"
"35057","35057","3","5","57","901000205","50","501000014","60","517000410","2","0","0","2","120000","10000","29","228","0","0"
"35058","35058","3","5","58","901000205","50","501000014","60","517000410","2","0","0","2","120000","10000","29","232","0","0"
"35059","35059","3","5","59","901000205","50","501000014","60","517000410","3","0","0","2","120000","10000","29","236","0","0"
"35060","35060","3","5","60","901000205","50","501000014","60","517000410","3","0","0","2","120000","10000","29","240","0","0"
"35061","35061","3","5","61","901000205","60","501000014","70","517000410","2","0","0","2","150000","10000","29","244","0","0"
"35062","35062","3","5","62","901000205","60","501000014","70","517000410","3","0","0","2","150000","10000","29","248","0","0"
"35063","35063","3","5","63","901000205","60","501000014","70","517000410","3","0","0","2","150000","10000","29","252","0","0"
"35064","35064","3","5","64","901000205","60","501000014","70","517000410","4","0","0","2","150000","10000","29","256","0","0"
"35065","35065","3","5","65","901000205","60","501000014","70","517000410","4","0","0","2","150000","10000","29","260","0","0"
"35066","35066","3","5","66","901000206","8","501000015","4","517000410","3","0","0","2","200000","10000","29","264","0","0"
"35067","35067","3","5","67","901000206","8","501000015","4","517000410","4","0","0","2","200000","10000","29","268","0","0"
"35068","35068","3","5","68","901000206","8","501000015","4","517000410","4","0","0","2","200000","10000","29","272","0","0"
"35069","35069","3","5","69","901000206","8","501000015","4","517000410","5","0","0","2","200000","10000","29","276","0","0"
"35070","35070","3","5","70","901000206","8","501000015","4","517000410","5","0","0","2","200000","10000","29","280","0","0"
"35071","35071","3","5","71","901000206","10","501000015","5","517000410","4","0","0","2","250000","10000","29","284","0","0"
"35072","35072","3","5","72","901000206","10","501000015","5","517000410","5","0","0","2","250000","10000","29","288","0","0"
"35073","35073","3","5","73","901000206","10","501000015","5","517000410","5","0","0","2","250000","10000","29","292","0","0"
"35074","35074","3","5","74","901000206","10","501000015","5","517000410","6","0","0","2","250000","10000","29","296","0","0"
"35075","35075","3","5","75","901000206","10","501000015","5","517000410","6","0","0","2","250000","10000","29","300","0","0"
"35076","35076","3","5","76","901000206","15","501000015","6","517000410","5","0","0","2","300000","10000","29","304","0","0"
"35077","35077","3","5","77","901000206","15","501000015","6","517000410","6","0","0","2","300000","10000","29","308","0","0"
"35078","35078","3","5","78","901000206","15","501000015","6","517000410","6","0","0","2","300000","10000","29","312","0","0"
"35079","35079","3","5","79","901000206","15","501000015","6","517000410","7","0","0","2","300000","10000","29","316","0","0"
"35080","35080","3","5","80","901000206","15","501000015","6","517000410","7","0","0","2","300000","10000","29","320","0","0"
"35081","35081","3","5","81","901000206","20","501000015","7","517000410","6","0","0","2","400000","10000","29","324","0","0"
"35082","35082","3","5","82","901000206","20","501000015","7","517000410","7","0","0","2","400000","10000","29","328","0","0"
"35083","35083","3","5","83","901000206","20","501000015","7","517000410","7","0","0","2","400000","10000","29","332","0","0"
"35084","35084","3","5","84","901000206","20","501000015","7","517000410","8","0","0","2","400000","10000","29","336","0","0"
"35085","35085","3","5","85","901000206","20","501000015","7","517000410","8","0","0","2","400000","10000","29","340","0","0"
"35086","35086","3","5","86","901000206","25","501000015","8","517000410","7","0","0","2","500000","10000","29","344","0","0"
"35087","35087","3","5","87","901000206","25","501000015","8","517000410","8","0","0","2","500000","10000","29","348","0","0"
"35088","35088","3","5","88","901000206","25","501000015","8","517000410","8","0","0","2","500000","10000","29","352","0","0"
"35089","35089","3","5","89","901000206","25","501000015","8","517000410","9","0","0","2","500000","10000","29","356","0","0"
"35090","35090","3","5","90","901000206","25","501000015","8","517000410","9","0","0","2","500000","10000","29","360","0","0"
"35091","35091","3","5","91","901000206","30","501000015","9","517000410","8","0","0","2","700000","10000","29","364","0","0"
"35092","35092","3","5","92","901000206","30","501000015","9","517000410","9","0","0","2","700000","10000","29","368","0","0"
"35093","35093","3","5","93","901000206","30","501000015","9","517000410","9","0","0","2","700000","10000","29","372","0","0"
"35094","35094","3","5","94","901000206","30","501000015","9","517000410","10","0","0","2","700000","10000","29","376","0","0"
"35095","35095","3","5","95","901000206","30","501000015","9","517000410","10","0","0","2","700000","10000","29","380","0","0"
"35096","35096","3","5","96","901000206","35","501000015","10","517000410","9","0","0","2","900000","10000","29","384","0","0"
"35097","35097","3","5","97","901000206","35","501000015","10","517000410","10","0","0","2","900000","10000","29","388","0","0"
"35098","35098","3","5","98","901000206","35","501000015","10","517000410","10","0","0","2","900000","10000","29","392","0","0"
"35099","35099","3","5","99","901000206","35","501000015","10","517000410","11","0","0","2","900000","10000","29","396","0","0"
"35100","35100","3","5","100","901000206","35","501000015","10","517000410","11","0","0","2","900000","10000","29","400","0","0"
"35101","35101","3","5","101","901000206","40","501000015","11","517000410","10","0","0","2","1100000","10000","29","404","0","0"
"35102","35102","3","5","102","901000206","40","501000015","11","517000410","11","0","0","2","1100000","10000","29","408","0","0"
"35103","35103","3","5","103","901000206","40","501000015","11","517000410","11","0","0","2","1100000","10000","29","412","0","0"
"35104","35104","3","5","104","901000206","40","501000015","11","517000410","12","0","0","2","1100000","10000","29","416","0","0"
"35105","35105","3","5","105","901000206","40","501000015","11","517000410","12","0","0","2","1100000","10000","29","420","0","0"
"36001","36001","3","6","1","901000202","2","501000021","1","0","0","0","0","2","100","10000","28","4","0","0"
"36002","36002","3","6","2","901000202","3","501000021","1","0","0","0","0","2","100","10000","28","8","0","0"
"36003","36003","3","6","3","901000202","4","501000021","1","0","0","0","0","2","100","10000","28","12","0","0"
"36004","36004","3","6","4","901000202","6","501000021","1","0","0","0","0","2","100","10000","28","16","0","0"
"36005","36005","3","6","5","901000202","9","501000021","1","0","0","0","0","2","100","10000","28","20","0","0"
"36006","36006","3","6","6","901000202","5","501000021","1","0","0","0","0","2","500","10000","28","24","0","0"
"36007","36007","3","6","7","901000202","7","501000021","1","0","0","0","0","2","500","10000","28","28","0","0"
"36008","36008","3","6","8","901000202","10","501000021","1","0","0","0","0","2","500","10000","28","32","0","0"
"36009","36009","3","6","9","901000202","15","501000021","1","0","0","0","0","2","500","10000","28","36","0","0"
"36010","36010","3","6","10","901000202","22","501000021","1","0","0","0","0","2","500","10000","28","40","0","0"
"36011","36011","3","6","11","901000203","4","501000022","8","0","0","0","0","2","1000","10000","28","44","0","0"
"36012","36012","3","6","12","901000203","6","501000022","8","0","0","0","0","2","1000","10000","28","48","0","0"
"36013","36013","3","6","13","901000203","9","501000022","8","0","0","0","0","2","1000","10000","28","52","0","0"
"36014","36014","3","6","14","901000203","13","501000022","8","0","0","0","0","2","1000","10000","28","56","0","0"
"36015","36015","3","6","15","901000203","19","501000022","8","0","0","0","0","2","1000","10000","28","60","0","0"
"36016","36016","3","6","16","901000203","10","501000022","14","0","0","0","0","2","2000","10000","28","64","0","0"
"36017","36017","3","6","17","901000203","15","501000022","14","0","0","0","0","2","2000","10000","28","68","0","0"
"36018","36018","3","6","18","901000203","22","501000022","14","0","0","0","0","2","2000","10000","28","72","0","0"
"36019","36019","3","6","19","901000203","33","501000022","14","0","0","0","0","2","2000","10000","28","76","0","0"
"36020","36020","3","6","20","901000203","49","501000022","14","0","0","0","0","2","2000","10000","28","80","0","0"
"36021","36021","3","6","21","901000204","4","501000023","10","0","0","0","0","2","4000","10000","28","84","0","0"
"36022","36022","3","6","22","901000204","6","501000023","10","0","0","0","0","2","4000","10000","28","88","0","0"
"36023","36023","3","6","23","901000204","9","501000023","10","0","0","0","0","2","4000","10000","28","92","0","0"
"36024","36024","3","6","24","901000204","13","501000023","10","0","0","0","0","2","4000","10000","28","96","0","0"
"36025","36025","3","6","25","901000204","19","501000023","10","0","0","0","0","2","4000","10000","28","100","0","0"
"36026","36026","3","6","26","901000204","10","501000023","20","0","0","0","0","2","8000","10000","28","104","0","0"
"36027","36027","3","6","27","901000204","15","501000023","20","0","0","0","0","2","8000","10000","28","108","0","0"
"36028","36028","3","6","28","901000204","22","501000023","20","0","0","0","0","2","8000","10000","28","112","0","0"
"36029","36029","3","6","29","901000204","33","501000023","20","0","0","0","0","2","8000","10000","28","116","0","0"
"36030","36030","3","6","30","901000204","49","501000023","20","0","0","0","0","2","8000","10000","28","120","0","0"
"36031","36031","3","6","31","901000204","20","501000023","30","0","0","0","0","2","15000","10000","28","124","0","0"
"36032","36032","3","6","32","901000204","30","501000023","30","0","0","0","0","2","15000","10000","28","128","0","0"
"36033","36033","3","6","33","901000204","45","501000023","30","0","0","0","0","2","15000","10000","28","132","0","0"
"36034","36034","3","6","34","901000204","67","501000023","30","0","0","0","0","2","15000","10000","28","136","0","0"
"36035","36035","3","6","35","901000204","100","501000023","30","0","0","0","0","2","15000","10000","28","140","0","0"
"36036","36036","3","6","36","901000205","4","501000024","20","0","0","0","0","2","30000","10000","28","144","0","0"
"36037","36037","3","6","37","901000205","6","501000024","20","0","0","0","0","2","30000","10000","28","148","0","0"
"36038","36038","3","6","38","901000205","9","501000024","20","0","0","0","0","2","30000","10000","28","152","0","0"
"36039","36039","3","6","39","901000205","13","501000024","20","0","0","0","0","2","30000","10000","28","156","0","0"
"36040","36040","3","6","40","901000205","19","501000024","20","0","0","0","0","2","30000","10000","28","160","0","0"
"36041","36041","3","6","41","901000205","10","501000024","30","0","0","0","0","2","60000","10000","28","164","0","0"
"36042","36042","3","6","42","901000205","15","501000024","30","0","0","0","0","2","60000","10000","28","168","0","0"
"36043","36043","3","6","43","901000205","22","501000024","30","0","0","0","0","2","60000","10000","28","172","0","0"
"36044","36044","3","6","44","901000205","33","501000024","30","0","0","0","0","2","60000","10000","28","176","0","0"
"36045","36045","3","6","45","901000205","49","501000024","30","0","0","0","0","2","60000","10000","28","180","0","0"
"36046","36046","3","6","46","901000205","20","501000024","40","0","0","0","0","2","100000","10000","28","184","0","0"
"36047","36047","3","6","47","901000205","30","501000024","40","0","0","0","0","2","100000","10000","28","188","0","0"
"36048","36048","3","6","48","901000205","45","501000024","40","0","0","0","0","2","100000","10000","28","192","0","0"
"36049","36049","3","6","49","901000205","67","501000024","40","0","0","0","0","2","100000","10000","28","196","0","0"
"36050","36050","3","6","50","901000205","100","501000024","40","0","0","0","0","2","100000","10000","28","200","0","0"
"36051","36051","3","6","51","901000205","20","501000024","50","0","0","0","0","2","100000","10000","28","204","0","0"
"36052","36052","3","6","52","901000205","30","501000024","50","0","0","0","0","2","100000","10000","28","208","0","0"
"36053","36053","3","6","53","901000205","45","501000024","50","0","0","0","0","2","100000","10000","28","212","0","0"
"36054","36054","3","6","54","901000205","67","501000024","50","0","0","0","0","2","100000","10000","28","216","0","0"
"36055","36055","3","6","55","901000205","100","501000024","50","0","0","0","0","2","100000","10000","28","220","0","0"
"36056","36056","3","6","56","901000205","50","501000024","60","517000410","1","0","0","2","120000","10000","28","224","0","0"
"36057","36057","3","6","57","901000205","50","501000024","60","517000410","2","0","0","2","120000","10000","28","228","0","0"
"36058","36058","3","6","58","901000205","50","501000024","60","517000410","2","0","0","2","120000","10000","28","232","0","0"
"36059","36059","3","6","59","901000205","50","501000024","60","517000410","3","0","0","2","120000","10000","28","236","0","0"
"36060","36060","3","6","60","901000205","50","501000024","60","517000410","3","0","0","2","120000","10000","28","240","0","0"
"36061","36061","3","6","61","901000205","60","501000024","70","517000410","2","0","0","2","150000","10000","28","244","0","0"
"36062","36062","3","6","62","901000205","60","501000024","70","517000410","3","0","0","2","150000","10000","28","248","0","0"
"36063","36063","3","6","63","901000205","60","501000024","70","517000410","3","0","0","2","150000","10000","28","252","0","0"
"36064","36064","3","6","64","901000205","60","501000024","70","517000410","4","0","0","2","150000","10000","28","256","0","0"
"36065","36065","3","6","65","901000205","60","501000024","70","517000410","4","0","0","2","150000","10000","28","260","0","0"
"36066","36066","3","6","66","901000206","8","501000025","4","517000410","3","0","0","2","200000","10000","28","264","0","0"
"36067","36067","3","6","67","901000206","8","501000025","4","517000410","4","0","0","2","200000","10000","28","268","0","0"
"36068","36068","3","6","68","901000206","8","501000025","4","517000410","4","0","0","2","200000","10000","28","272","0","0"
"36069","36069","3","6","69","901000206","8","501000025","4","517000410","5","0","0","2","200000","10000","28","276","0","0"
"36070","36070","3","6","70","901000206","8","501000025","4","517000410","5","0","0","2","200000","10000","28","280","0","0"
"36071","36071","3","6","71","901000206","10","501000025","5","517000410","4","0","0","2","250000","10000","28","284","0","0"
"36072","36072","3","6","72","901000206","10","501000025","5","517000410","5","0","0","2","250000","10000","28","288","0","0"
"36073","36073","3","6","73","901000206","10","501000025","5","517000410","5","0","0","2","250000","10000","28","292","0","0"
"36074","36074","3","6","74","901000206","10","501000025","5","517000410","6","0","0","2","250000","10000","28","296","0","0"
"36075","36075","3","6","75","901000206","10","501000025","5","517000410","6","0","0","2","250000","10000","28","300","0","0"
"36076","36076","3","6","76","901000206","15","501000025","6","517000410","5","0","0","2","300000","10000","28","304","0","0"
"36077","36077","3","6","77","901000206","15","501000025","6","517000410","6","0","0","2","300000","10000","28","308","0","0"
"36078","36078","3","6","78","901000206","15","501000025","6","517000410","6","0","0","2","300000","10000","28","312","0","0"
"36079","36079","3","6","79","901000206","15","501000025","6","517000410","7","0","0","2","300000","10000","28","316","0","0"
"36080","36080","3","6","80","901000206","15","501000025","6","517000410","7","0","0","2","300000","10000","28","320","0","0"
"36081","36081","3","6","81","901000206","20","501000025","7","517000410","6","0","0","2","400000","10000","28","324","0","0"
"36082","36082","3","6","82","901000206","20","501000025","7","517000410","7","0","0","2","400000","10000","28","328","0","0"
"36083","36083","3","6","83","901000206","20","501000025","7","517000410","7","0","0","2","400000","10000","28","332","0","0"
"36084","36084","3","6","84","901000206","20","501000025","7","517000410","8","0","0","2","400000","10000","28","336","0","0"
"36085","36085","3","6","85","901000206","20","501000025","7","517000410","8","0","0","2","400000","10000","28","340","0","0"
"36086","36086","3","6","86","901000206","25","501000025","8","517000410","7","0","0","2","500000","10000","28","344","0","0"
"36087","36087","3","6","87","901000206","25","501000025","8","517000410","8","0","0","2","500000","10000","28","348","0","0"
"36088","36088","3","6","88","901000206","25","501000025","8","517000410","8","0","0","2","500000","10000","28","352","0","0"
"36089","36089","3","6","89","901000206","25","501000025","8","517000410","9","0","0","2","500000","10000","28","356","0","0"
"36090","36090","3","6","90","901000206","25","501000025","8","517000410","9","0","0","2","500000","10000","28","360","0","0"
"36091","36091","3","6","91","901000206","30","501000025","9","517000410","8","0","0","2","700000","10000","28","364","0","0"
"36092","36092","3","6","92","901000206","30","501000025","9","517000410","9","0","0","2","700000","10000","28","368","0","0"
"36093","36093","3","6","93","901000206","30","501000025","9","517000410","9","0","0","2","700000","10000","28","372","0","0"
"36094","36094","3","6","94","901000206","30","501000025","9","517000410","10","0","0","2","700000","10000","28","376","0","0"
"36095","36095","3","6","95","901000206","30","501000025","9","517000410","10","0","0","2","700000","10000","28","380","0","0"
"36096","36096","3","6","96","901000206","35","501000025","10","517000410","9","0","0","2","900000","10000","28","384","0","0"
"36097","36097","3","6","97","901000206","35","501000025","10","517000410","10","0","0","2","900000","10000","28","388","0","0"
"36098","36098","3","6","98","901000206","35","501000025","10","517000410","10","0","0","2","900000","10000","28","392","0","0"
"36099","36099","3","6","99","901000206","35","501000025","10","517000410","11","0","0","2","900000","10000","28","396","0","0"
"36100","36100","3","6","100","901000206","35","501000025","10","517000410","11","0","0","2","900000","10000","28","400","0","0"
"36101","36101","3","6","101","901000206","40","501000025","11","517000410","10","0","0","2","1100000","10000","28","404","0","0"
"36102","36102","3","6","102","901000206","40","501000025","11","517000410","11","0","0","2","1100000","10000","28","408","0","0"
"36103","36103","3","6","103","901000206","40","501000025","11","517000410","11","0","0","2","1100000","10000","28","412","0","0"
"36104","36104","3","6","104","901000206","40","501000025","11","517000410","12","0","0","2","1100000","10000","28","416","0","0"
"36105","36105","3","6","105","901000206","40","501000025","11","517000410","12","0","0","2","1100000","10000","28","420","0","0"
"37001","37001","3","7","1","901000302","2","501000041","1","0","0","0","0","2","100","10000","20","9","22","9"
"37002","37002","3","7","2","901000302","3","501000041","1","0","0","0","0","2","100","10000","20","18","22","18"
"37003","37003","3","7","3","901000302","4","501000041","1","0","0","0","0","2","100","10000","20","27","22","27"
"37004","37004","3","7","4","901000302","6","501000041","1","0","0","0","0","2","100","10000","20","36","22","36"
"37005","37005","3","7","5","901000302","9","501000041","1","0","0","0","0","2","100","10000","20","45","22","45"
"37006","37006","3","7","6","901000302","5","501000041","1","0","0","0","0","2","500","10000","20","54","22","54"
"37007","37007","3","7","7","901000302","7","501000041","1","0","0","0","0","2","500","10000","20","63","22","63"
"37008","37008","3","7","8","901000302","10","501000041","1","0","0","0","0","2","500","10000","20","72","22","72"
"37009","37009","3","7","9","901000302","15","501000041","1","0","0","0","0","2","500","10000","20","81","22","81"
"37010","37010","3","7","10","901000302","22","501000041","1","0","0","0","0","2","500","10000","20","90","22","90"
"37011","37011","3","7","11","901000303","4","501000042","8","0","0","0","0","2","1000","10000","20","99","22","99"
"37012","37012","3","7","12","901000303","6","501000042","8","0","0","0","0","2","1000","10000","20","108","22","108"
"37013","37013","3","7","13","901000303","9","501000042","8","0","0","0","0","2","1000","10000","20","117","22","117"
"37014","37014","3","7","14","901000303","13","501000042","8","0","0","0","0","2","1000","10000","20","126","22","126"
"37015","37015","3","7","15","901000303","19","501000042","8","0","0","0","0","2","1000","10000","20","135","22","135"
"37016","37016","3","7","16","901000303","10","501000042","14","0","0","0","0","2","2000","10000","20","144","22","144"
"37017","37017","3","7","17","901000303","15","501000042","14","0","0","0","0","2","2000","10000","20","153","22","153"
"37018","37018","3","7","18","901000303","22","501000042","14","0","0","0","0","2","2000","10000","20","162","22","162"
"37019","37019","3","7","19","901000303","33","501000042","14","0","0","0","0","2","2000","10000","20","171","22","171"
"37020","37020","3","7","20","901000303","49","501000042","14","0","0","0","0","2","2000","10000","20","180","22","180"
"37021","37021","3","7","21","901000304","4","501000043","10","0","0","0","0","2","4000","10000","20","189","22","189"
"37022","37022","3","7","22","901000304","6","501000043","10","0","0","0","0","2","4000","10000","20","198","22","198"
"37023","37023","3","7","23","901000304","9","501000043","10","0","0","0","0","2","4000","10000","20","207","22","207"
"37024","37024","3","7","24","901000304","13","501000043","10","0","0","0","0","2","4000","10000","20","216","22","216"
"37025","37025","3","7","25","901000304","19","501000043","10","0","0","0","0","2","4000","10000","20","225","22","225"
"37026","37026","3","7","26","901000304","10","501000043","20","0","0","0","0","2","8000","10000","20","234","22","234"
"37027","37027","3","7","27","901000304","15","501000043","20","0","0","0","0","2","8000","10000","20","243","22","243"
"37028","37028","3","7","28","901000304","22","501000043","20","0","0","0","0","2","8000","10000","20","252","22","252"
"37029","37029","3","7","29","901000304","33","501000043","20","0","0","0","0","2","8000","10000","20","261","22","261"
"37030","37030","3","7","30","901000304","49","501000043","20","0","0","0","0","2","8000","10000","20","270","22","270"
"37031","37031","3","7","31","901000304","20","501000043","30","0","0","0","0","2","15000","10000","20","279","22","279"
"37032","37032","3","7","32","901000304","30","501000043","30","0","0","0","0","2","15000","10000","20","288","22","288"
"37033","37033","3","7","33","901000304","45","501000043","30","0","0","0","0","2","15000","10000","20","297","22","297"
"37034","37034","3","7","34","901000304","67","501000043","30","0","0","0","0","2","15000","10000","20","306","22","306"
"37035","37035","3","7","35","901000304","100","501000043","30","0","0","0","0","2","15000","10000","20","315","22","315"
"37036","37036","3","7","36","901000305","4","501000044","20","0","0","0","0","2","30000","10000","20","324","22","324"
"37037","37037","3","7","37","901000305","6","501000044","20","0","0","0","0","2","30000","10000","20","333","22","333"
