"Name","UniqueId","StageId","NpcId","LinkId","GetWayType","LinkType","Location"
"15055","15055","201003012","0","300023101","4","3","(X=-11581.000000,Y=-10727.000000,Z=2404.000000)"
"15056","15056","201003012","0","300023102","4","3","(X=-8025.000000,Y=-10356.000000,Z=1910.000000)"
"15057","15057","201003012","0","300023003","4","3","(X=-14563.000000,Y=-11314.000000,Z=2311.000000)"
"15058","15058","201003012","0","300023004","4","3","(X=10968.000000,Y=12513.000000,Z=-326.000000)"
"15059","15059","201003013","0","300024103","4","3","(X=-11171.000000,Y=12961.000000,Z=2206.000000)"
"15060","15060","201003013","0","300024101","4","3","(X=-7678.000000,Y=12266.000000,Z=1108.000000)"
"15061","15061","201003013","0","300024102","4","3","(X=-13019.000000,Y=7680.000000,Z=2771.000000)"
"15062","15062","201003013","0","300024003","4","3","(X=17049.000000,Y=7236.000000,Z=2743.000000)"
"15063","15063","201003013","0","300024004","4","3","(X=18150.000000,Y=8405.000000,Z=2468.000000)"
"15064","15064","201003013","0","106240008","2","2","(X=-12128.000000,Y=-3958.000000,Z=1040.000000)"
"15065","15065","201003013","0","106240001","2","2","(X=-10947.000000,Y=18367.000000,Z=644.000000)"
"15066","15066","201003013","0","106240003","2","2","(X=-10153.000000,Y=11348.000000,Z=1168.000000)"
"15067","15067","201003013","0","106240005","2","2","(X=10471.000000,Y=5827.000000,Z=804.000000)"
"15068","15068","201003013","0","106240007","2","2","(X=-6633.000000,Y=4124.000000,Z=509.000000)"
"15069","15069","201003013","0","106241004","2","2","(X=-11543.000000,Y=-5521.000000,Z=1139.000000)"
"15070","15070","201003013","0","106241004","10","2","(X=-11543.000000,Y=-5521.000000,Z=1139.000000)"
"15071","15071","201003013","0","106240004","2","2","(X=15497.000000,Y=-1023.000000,Z=1275.000000)"
"15072","15072","201003013","0","1000202","2","2","(X=337.000000,Y=5094.000000,Z=164.000000)"
"15073","15073","201003013","0","106241001","2","2","(X=14784.000000,Y=12093.000000,Z=2060.000000)"
"15074","15074","201003013","0","106241001","10","2","(X=14784.000000,Y=12093.000000,Z=2060.000000)"
"15075","15075","201003013","0","106241002","2","2","(X=4329.000000,Y=-11196.000000,Z=2000.000000)"
"15076","15076","201003013","0","106241002","10","2","(X=4329.000000,Y=-11196.000000,Z=2000.000000)"
"15077","15077","201003013","0","300024005","4","3","(X=29588.000000,Y=7207.000000,Z=4486.000000)"
"15078","15078","201003030","0","106310002","2","2","(X=-15681.000000,Y=-5252.000000,Z=2074.000000)"
"15079","15079","201003030","0","106310003","2","2","(X=-11483.000000,Y=-3230.000000,Z=2074.000000)"
"15080","15080","201003030","0","106310005","2","2","(X=18140.000000,Y=9755.000000,Z=4025.000000)"
"15081","15081","201003030","0","106310009","2","2","(X=4181.000000,Y=-15316.000000,Z=1227.000000)"
"15082","15082","201003030","0","300031103","4","3","(X=-9492.000000,Y=-10051.000000,Z=1871.000000)"
"15083","15083","201003030","0","300031102","4","3","(X=-5292.000000,Y=-11862.000000,Z=1805.000000)"
"15084","15084","201003030","0","300031101","4","3","(X=-2265.000000,Y=-17127.000000,Z=1530.000000)"
"15085","15085","201003030","0","300031003","4","3","(X=8732.000000,Y=-12951.000000,Z=708.000000)"
"15086","15086","201003030","0","300031002","4","3","(X=5137.000000,Y=-18872.000000,Z=1045.000000)"
"15087","15087","201003030","0","300031001","4","3","(X=11339.000000,Y=-18026.000000,Z=956.000000)"
"15088","15088","201003030","0","300031004","4","3","(X=-17254.000000,Y=-5181.000000,Z=2057.000000)"
"15089","15089","201003030","0","106310007","2","2","(X=11835.000000,Y=-13891.000000,Z=637.000000)"
"15090","15090","201003030","0","106310004","2","2","(X=5916.000000,Y=11456.000000,Z=3387.000000)"
"15091","15091","201003030","0","106311003","2","2","(X=-9216.000000,Y=15682.000000,Z=3282.000000)"
"15092","15092","201003030","0","106311003","10","2","(X=-9216.000000,Y=15682.000000,Z=3282.000000)"
"15093","15093","201003030","0","106311002","2","2","(X=-15589.000000,Y=-17288.000000,Z=2300.000000)"
"15094","15094","201003030","0","106311002","10","2","(X=-15589.000000,Y=-17288.000000,Z=2300.000000)"
"15095","15095","201003030","0","106311004","2","2","(X=16214.000000,Y=-6887.000000,Z=1615.000000)"
"15096","15096","201003030","0","106311004","10","2","(X=16214.000000,Y=-6887.000000,Z=1615.000000)"
"15097","15097","201003030","0","106311005","2","2","(X=6385.000000,Y=-2138.000000,Z=1425.000000)"
"15098","15098","201003030","0","106311005","10","2","(X=6385.000000,Y=-2138.000000,Z=1425.000000)"
"15099","15099","201003031","0","300032103","4","3","(X=4646.000000,Y=-6116.000000,Z=2211.000000)"
"15100","15100","201003031","0","300032101","4","3","(X=10204.000000,Y=-11031.000000,Z=645.000000)"
"15101","15101","201003031","0","300032102","4","3","(X=12589.000000,Y=-11436.000000,Z=584.000000)"
"15102","15102","201003031","0","300032002","4","3","(X=-1111.000000,Y=-15223.000000,Z=990.000000)"
"15103","15103","201003031","0","300032001","4","3","(X=12047.000000,Y=-14453.000000,Z=745.000000)"
"15104","15104","201003031","0","300032003","4","3","(X=-13542.000000,Y=15420.000000,Z=1382.000000)"
"15105","15105","201003031","0","300032004","4","3","(X=4029.000000,Y=11593.000000,Z=983.000000)"
"15106","15106","201003031","0","106320005","2","2","(X=-18141.000000,Y=3334.000000,Z=1085.000000)"
"15107","15107","201003031","0","106320008","2","2","(X=18844.000000,Y=-7829.000000,Z=1768.000000)"
"15108","15108","201003031","0","106320004","2","2","(X=-16157.000000,Y=2091.000000,Z=1085.000000)"
"15109","15109","201003031","0","106320007","2","2","(X=13045.000000,Y=4299.000000,Z=858.000000)"
"15110","15110","201003031","0","106320001","2","2","(X=4119.000000,Y=-14274.000000,Z=604.000000)"
"15111","15111","201003031","0","106320002","2","2","(X=-5444.000000,Y=-13664.000000,Z=1205.000000)"
"15112","15112","201003031","0","106321004","2","2","(X=14584.000000,Y=5518.000000,Z=859.000000)"
"15113","15113","201003031","0","106321004","10","2","(X=14584.000000,Y=5518.000000,Z=859.000000)"
"15114","15114","201003031","0","106321001","2","2","(X=2959.000000,Y=-14164.000000,Z=604.000000)"
"15115","15115","201003031","0","106321001","10","2","(X=2959.000000,Y=-14164.000000,Z=604.000000)"
"15116","15116","201003031","0","106321005","2","2","(X=19108.000000,Y=-10110.000000,Z=1768.000000)"
"15117","15117","201003031","0","106321005","10","2","(X=19108.000000,Y=-10110.000000,Z=1768.000000)"
"15118","15118","201003031","0","106321002","2","2","(X=-8754.000000,Y=9916.000000,Z=827.000000)"
"15119","15119","201003031","0","106321002","10","2","(X=-8754.000000,Y=9916.000000,Z=827.000000)"
"15120","15120","201003032","0","106331005","2","2","(X=-568.000000,Y=-506.000000,Z=-2.000000)"
"15121","15121","201003032","0","106331005","10","2","(X=-568.000000,Y=-506.000000,Z=-2.000000)"
"15122","15122","201003032","0","300033103","4","3","(X=-13632.000000,Y=7693.000000,Z=1553.000000)"
"15123","15123","201003032","0","300033101","4","3","(X=-11581.000000,Y=-10727.000000,Z=2404.000000)"
"15124","15124","201003032","0","300033102","4","3","(X=-8025.000000,Y=-10356.000000,Z=1910.000000)"
"15125","15125","201003032","0","300033003","4","3","(X=-14563.000000,Y=-11314.000000,Z=2311.000000)"
"15126","15126","201003032","0","300033004","4","3","(X=10968.000000,Y=12513.000000,Z=-326.000000)"
"15127","15127","201003032","0","106331002","2","2","(X=13709.000000,Y=9744.000000,Z=-279.000000)"
"15128","15128","201003032","0","106331002","10","2","(X=13709.000000,Y=9744.000000,Z=-279.000000)"
"15129","15129","201003032","0","106331001","2","2","(X=-7905.000000,Y=-6248.000000,Z=1711.000000)"
"15130","15130","201003032","0","106331001","10","2","(X=-7905.000000,Y=-6248.000000,Z=1711.000000)"
"15131","15131","201003032","0","106331003","2","2","(X=5529.000000,Y=-8742.000000,Z=125.000000)"
"15132","15132","201003032","0","106331003","10","2","(X=5529.000000,Y=-8742.000000,Z=125.000000)"
"15133","15133","201003032","0","106330007","2","2","(X=9384.000000,Y=-10072.000000,Z=39.000000)"
"15134","15134","201003032","0","106330001","2","2","(X=-3747.000000,Y=-5218.000000,Z=1360.000000)"
"15135","15135","201003032","0","106330005","2","2","(X=-6686.000000,Y=8672.000000,Z=-108.000000)"
"15136","15136","201003032","0","106330004","2","2","(X=-7515.000000,Y=11105.000000,Z=4.000000)"
"15137","15137","201003032","0","106330009","2","2","(X=13857.000000,Y=-8678.000000,Z=409.000000)"
"15138","15138","201003032","0","106330003","2","2","(X=-3625.000000,Y=-9863.000000,Z=1702.000000)"
"15139","15139","201003033","0","300034003","4","3","(X=17049.000000,Y=7236.000000,Z=2743.000000)"
"15140","15140","201003033","0","300034004","4","3","(X=18150.000000,Y=8405.000000,Z=2468.000000)"
"15141","15141","201003033","0","300034103","4","3","(X=-11171.000000,Y=12961.000000,Z=2206.000000)"
"15142","15142","201003033","0","300034102","4","3","(X=-13019.000000,Y=7680.000000,Z=2771.000000)"
"15143","15143","201003033","0","300034101","4","3","(X=-2865.000000,Y=15125.000000,Z=1234.000000)"
"15144","15144","201003033","0","106340008","2","2","(X=-12128.000000,Y=-3958.000000,Z=1040.000000)"
"15145","15145","201003033","0","106340001","2","2","(X=-10947.000000,Y=18367.000000,Z=644.000000)"
"15146","15146","201003033","0","106340003","2","2","(X=-10153.000000,Y=11348.000000,Z=1168.000000)"
"15147","15147","201003033","0","106340006","2","2","(X=10471.000000,Y=5827.000000,Z=804.000000)"
"15148","15148","201003033","0","106340007","2","2","(X=-6633.000000,Y=4124.000000,Z=509.000000)"
"15149","15149","201003033","0","106341003","2","2","(X=-11543.000000,Y=-5521.000000,Z=1139.000000)"
"15150","15150","201003033","0","106341003","10","2","(X=-11543.000000,Y=-5521.000000,Z=1139.000000)"
"15151","15151","201003033","0","106340004","2","2","(X=15497.000000,Y=-1023.000000,Z=1275.000000)"
"15152","15152","201003033","0","1000203","2","2","(X=337.000000,Y=5094.000000,Z=164.000000)"
"15153","15153","201003033","0","106341001","2","2","(X=14784.000000,Y=12093.000000,Z=2060.000000)"
"15154","15154","201003033","0","106341001","10","2","(X=14784.000000,Y=12093.000000,Z=2060.000000)"
"15155","15155","201003033","0","106341002","2","2","(X=4329.000000,Y=-11196.000000,Z=2000.000000)"
"15156","15156","201003033","0","106341002","10","2","(X=4329.000000,Y=-11196.000000,Z=2000.000000)"
"15157","15157","201003040","0","106411004","2","2","(X=6385.000000,Y=-2138.000000,Z=1491.000000)"
"15158","15158","201003040","0","106411003","2","2","(X=16214.000000,Y=-6887.000000,Z=1615.000000)"
"15159","15159","201003040","0","106411002","2","2","(X=2808.000000,Y=14841.000000,Z=3715.000000)"
"15160","15160","201003040","0","106411001","2","2","(X=-15589.000000,Y=-17288.000000,Z=2300.000000)"
"15161","15161","201003040","0","300041103","4","3","(X=-9492.000000,Y=-10051.000000,Z=1871.000000)"
"15162","15162","201003040","0","300041102","4","3","(X=-5292.000000,Y=-11862.000000,Z=1805.000000)"
"15163","15163","201003040","0","300041101","4","3","(X=-2265.000000,Y=-17127.000000,Z=1530.000000)"
"15164","15164","201003040","0","300041003","4","3","(X=8732.000000,Y=-12951.000000,Z=708.000000)"
"15165","15165","201003040","0","300041002","4","3","(X=5137.000000,Y=-18872.000000,Z=1045.000000)"
"15166","15166","201003040","0","300041001","4","3","(X=11339.000000,Y=-18026.000000,Z=956.000000)"
"15167","15167","201003040","0","300041005","4","3","(X=-18494.000000,Y=14810.000000,Z=2600.000000)"
"15168","15168","201003040","0","300041004","4","3","(X=-17254.000000,Y=-5181.000000,Z=2057.000000)"
"15169","15169","201003040","0","106410004","2","2","(X=13748.000000,Y=15350.000000,Z=4142.000000)"
"15170","15170","201003040","0","106410002","2","2","(X=-13612.000000,Y=7425.000000,Z=2770.000000)"
"15171","15171","201003040","0","106410009","2","2","(X=13694.000000,Y=-8264.000000,Z=1477.000000)"
"15172","15172","201003040","0","106410001","2","2","(X=-17977.000000,Y=-3783.000000,Z=2077.000000)"
"15173","15173","201003040","0","106410008","2","2","(X=17407.000000,Y=-6773.000000,Z=1523.000000)"
"15174","15174","201003040","0","106410005","2","2","(X=-16838.000000,Y=16780.000000,Z=2575.000000)"
"15175","15175","201003041","0","300042103","4","3","(X=4646.000000,Y=-6116.000000,Z=2211.000000)"
"15176","15176","201003041","0","300042101","4","3","(X=10204.000000,Y=-11031.000000,Z=645.000000)"
"15177","15177","201003041","0","300042102","4","3","(X=12589.000000,Y=-11436.000000,Z=584.000000)"
"15178","15178","201003041","0","300042002","4","3","(X=-1111.000000,Y=-15223.000000,Z=990.000000)"
"15179","15179","201003041","0","300042001","4","3","(X=12047.000000,Y=-14453.000000,Z=745.000000)"
"15180","15180","201003041","0","300042005","4","3","(X=1581.000000,Y=-16331.000000,Z=670.000000)"
"15181","15181","201003041","0","300042003","4","3","(X=-13542.000000,Y=15420.000000,Z=1382.000000)"
"15182","15182","201003041","0","300042004","4","3","(X=-11019.000000,Y=-15019.000000,Z=1257.000000)"
"15183","15183","201003041","0","106420005","2","2","(X=-18141.000000,Y=3334.000000,Z=1085.000000)"
"15184","15184","201003041","0","106420008","2","2","(X=18844.000000,Y=-7829.000000,Z=1768.000000)"
"15185","15185","201003041","0","106420004","2","2","(X=-16157.000000,Y=2091.000000,Z=1085.000000)"
"15186","15186","201003041","0","106420007","2","2","(X=13045.000000,Y=4299.000000,Z=858.000000)"
"15187","15187","201003041","0","106420001","2","2","(X=4119.000000,Y=-14274.000000,Z=604.000000)"
"15188","15188","201003041","0","106420003","2","2","(X=-5444.000000,Y=-13664.000000,Z=1205.000000)"
"15189","15189","201003041","0","106421003","2","2","(X=14584.000000,Y=5518.000000,Z=859.000000)"
"15190","15190","201003041","0","106421001","2","2","(X=2959.000000,Y=-14164.000000,Z=604.000000)"
"15191","15191","201003041","0","106421004","2","2","(X=19108.000000,Y=-10110.000000,Z=1768.000000)"
"15192","15192","201003041","0","106421002","2","2","(X=-8754.000000,Y=9916.000000,Z=827.000000)"
"15193","15193","201003042","0","300043103","4","3","(X=-13632.000000,Y=7693.000000,Z=1553.000000)"
"15194","15194","201003042","0","300043101","4","3","(X=-9912.000000,Y=-14105.000000,Z=2139.000000)"
"15195","15195","201003042","0","300043102","4","3","(X=-8025.000000,Y=-10356.000000,Z=1910.000000)"
"15196","15196","201003042","0","300043005","4","3","(X=579.000000,Y=10721.000000,Z=583.000000)"
"15197","15197","201003042","0","300043003","4","3","(X=-2468.000000,Y=-14750.000000,Z=1809.000000)"
"15198","15198","201003042","0","300043004","4","3","(X=-276.000000,Y=-11370.000000,Z=-77.000000)"
"15199","15199","201003042","0","106431004","2","2","(X=-568.000000,Y=-506.000000,Z=-2.000000)"
"15200","15200","201003042","0","106431003","2","2","(X=5529.000000,Y=-8742.000000,Z=125.000000)"
"15201","15201","201003042","0","106431001","2","2","(X=-7905.000000,Y=-6248.000000,Z=1711.000000)"
"15202","15202","201003042","0","106431002","2","2","(X=13709.000000,Y=9744.000000,Z=-279.000000)"
"15203","15203","201003042","0","106430008","2","2","(X=9384.000000,Y=-10072.000000,Z=39.000000)"
"15204","15204","201003042","0","106430001","2","2","(X=-3747.000000,Y=-5218.000000,Z=1360.000000)"
"15205","15205","201003042","0","106430006","2","2","(X=-6686.000000,Y=8672.000000,Z=-108.000000)"
"15206","15206","201003042","0","106430005","2","2","(X=-7515.000000,Y=11105.000000,Z=4.000000)"
"15207","15207","201003042","0","106430009","2","2","(X=13857.000000,Y=-8678.000000,Z=409.000000)"
"15208","15208","201003042","0","106430003","2","2","(X=-3625.000000,Y=-9863.000000,Z=1702.000000)"
"15209","15209","201003043","0","300044005","4","3","(X=-2543.000000,Y=-1944.000000,Z=603.000000)"
"15210","15210","201003043","0","300044004","4","3","(X=7328.000000,Y=6092.000000,Z=572.000000)"
"15211","15211","201003043","0","300044003","4","3","(X=6955.000000,Y=67.000000,Z=1015.000000)"
"15212","15212","201003043","0","300044103","4","3","(X=-11171.000000,Y=12961.000000,Z=2206.000000)"
"15213","15213","201003043","0","300044101","4","3","(X=-7678.000000,Y=12266.000000,Z=1108.000000)"
"15214","15214","201003043","0","300044102","4","3","(X=-13019.000000,Y=7680.000000,Z=2771.000000)"
"15215","15215","201003043","0","106441003","2","2","(X=-11543.000000,Y=-5521.000000,Z=1139.000000)"
"15216","15216","201003043","0","1000204","2","2","(X=337.000000,Y=5094.000000,Z=164.000000)"
"15217","15217","201003043","0","106441001","2","2","(X=15864.000000,Y=12873.000000,Z=2252.000000)"
"15218","15218","201003043","0","106441002","2","2","(X=4069.000000,Y=-11676.000000,Z=2080.000000)"
"15219","15219","201003043","0","106440008","2","2","(X=-12128.000000,Y=-3958.000000,Z=1040.000000)"
"15220","15220","201003043","0","106440002","2","2","(X=-10947.000000,Y=18367.000000,Z=644.000000)"
"15221","15221","201003043","0","106440003","2","2","(X=-10153.000000,Y=11348.000000,Z=1168.000000)"
"15222","15222","201003043","0","106440005","2","2","(X=10471.000000,Y=5827.000000,Z=804.000000)"
"15223","15223","201003043","0","106440007","2","2","(X=-6633.000000,Y=4124.000000,Z=509.000000)"
"15224","15224","201003043","0","106440004","2","2","(X=15497.000000,Y=-1023.000000,Z=1275.000000)"
"15225","15225","201004040","0","106511041","2","2","(X=5925.000000,Y=-2456.000000,Z=1320.000000)"
"15226","15226","201004040","0","106511031","2","2","(X=16299.000000,Y=-6675.000000,Z=1402.000000)"
"15227","15227","201004040","0","106511021","2","2","(X=2868.000000,Y=15216.000000,Z=3690.000000)"
"15228","15228","201004040","0","106511011","2","2","(X=-15046.000000,Y=-17548.000000,Z=2236.000000)"
"15229","15229","201004040","0","300051103","4","3","(X=-9492.000000,Y=-10051.000000,Z=1871.000000)"
"15230","15230","201004040","0","300051102","4","3","(X=-5292.000000,Y=-11862.000000,Z=1805.000000)"
"15231","15231","201004040","0","300051101","4","3","(X=-2265.000000,Y=-17127.000000,Z=1530.000000)"
"15232","15232","201004040","0","106510011","2","2","(X=-15686.000000,Y=-3184.000000,Z=1999.000000)"
"15233","15233","201004040","0","106510021","2","2","(X=15773.000000,Y=325.000000,Z=2501.000000)"
"15234","15234","201004040","0","106510032","2","2","(X=14118.000000,Y=-11564.000000,Z=1015.000000)"
"15235","15235","201004040","0","106510012","2","2","(X=-15292.000000,Y=2429.000000,Z=2271.000000)"
"15236","15236","201004040","0","106510031","2","2","(X=14281.000000,Y=-8723.000000,Z=8587.000000)"
"15237","15237","201004040","0","106510022","2","2","(X=-18231.000000,Y=16231.000000,Z=2575.000000)"
"15238","15238","201004040","0","300004003","37","2","(X=18980.000000,Y=-12748.000000,Z=2611.000000)"
"15239","15239","201004041","0","106520101","2","2","(X=-346.000000,Y=837.000000,Z=12.000000)"
"15240","15240","201004041","0","300052103","4","3","(X=4646.000000,Y=-6116.000000,Z=2211.000000)"
"15241","15241","201004041","0","300052101","4","3","(X=10204.000000,Y=-11031.000000,Z=645.000000)"
"15242","15242","201004041","0","300052102","4","3","(X=12589.000000,Y=-11436.000000,Z=584.000000)"
"15243","15243","201004041","0","106520022","2","2","(X=-16910.000000,Y=3276.000000,Z=1085.000000)"
"15244","15244","201004041","0","106520021","2","2","(X=-16421.000000,Y=1715.000000,Z=1085.000000)"
"15245","15245","201004041","0","106521031","2","2","(X=14569.000000,Y=6083.000000,Z=859.000000)"
"15246","15246","201004041","0","106520032","2","2","(X=16202.000000,Y=3466.000000,Z=859.000000)"
"15247","15247","201004041","0","106520011","2","2","(X=2442.000000,Y=-14172.000000,Z=604.000000)"
"15248","15248","201004041","0","106520012","2","2","(X=-6557.000000,Y=-15690.000000,Z=1188.000000)"
"15249","15249","201004041","0","106520031","2","2","(X=8971.000000,Y=10579.000000,Z=859.000000)"
"15250","15250","201004041","0","106521011","2","2","(X=2959.000000,Y=-14164.000000,Z=604.000000)"
"15251","15251","201004041","0","106521041","2","2","(X=19108.000000,Y=-10110.000000,Z=1768.000000)"
"15252","15252","201004041","0","106521021","2","2","(X=-8754.000000,Y=9916.000000,Z=827.000000)"
"15253","15253","201004042","0","300053103","4","3","(X=-13632.000000,Y=7693.000000,Z=1553.000000)"
"15254","15254","201004042","0","300053101","4","3","(X=-9912.000000,Y=-14105.000000,Z=2139.000000)"
"15255","15255","201004042","0","300053102","4","3","(X=-8025.000000,Y=-10356.000000,Z=1910.000000)"
"15256","15256","201004042","0","106531041","2","2","(X=-610.000000,Y=-522.000000,Z=-105.000000)"
"15257","15257","201004042","0","106531031","2","2","(X=5563.000000,Y=-8647.000000,Z=-39.000000)"
"15258","15258","201004042","0","106531011","2","2","(X=-8094.000000,Y=-6325.000000,Z=1417.000000)"
"15259","15259","201004042","0","106531021","2","2","(X=13694.000000,Y=9757.000000,Z=-456.000000)"
"15260","15260","201004042","0","106530031","2","2","(X=9046.000000,Y=-10356.000000,Z=-92.000000)"
"15261","15261","201004042","0","106530011","2","2","(X=-5607.000000,Y=-6043.000000,Z=1326.000000)"
"15262","15262","201004042","0","106530022","2","2","(X=-6894.000000,Y=8578.000000,Z=-108.000000)"
"15263","15263","201004042","0","106530021","2","2","(X=-7643.000000,Y=11220.000000,Z=-160.000000)"
"15264","15264","201004042","0","106530032","2","2","(X=7696.000000,Y=-9168.000000,Z=-22.000000)"
"15265","15265","201004042","0","106530012","2","2","(X=-3930.000000,Y=-10223.000000,Z=1727.000000)"
"15266","15266","201004043","0","300054103","4","3","(X=12229.000000,Y=18841.000000,Z=0.000000)"
"15267","15267","201004043","0","300054101","4","3","(X=13192.000000,Y=3836.000000,Z=0.000000)"
"15268","15268","201004043","0","300054102","4","3","(X=-13249.000000,Y=7610.000000,Z=0.000000)"
"15269","15269","201004043","0","106541011","2","2","(X=-18534.000000,Y=5866.000000,Z=51.000000)"
"15270","15270","201004043","0","1000205","2","2","(X=12957.000000,Y=-7936.000000,Z=-252.000000)"
"15271","15271","201004043","0","106541021","2","2","(X=10797.000000,Y=14944.000000,Z=34.000000)"
"15272","15272","201004043","0","106541031","2","2","(X=-10038.000000,Y=-12695.000000,Z=-36.000000)"
"15273","15273","201004043","0","106540022","2","2","(X=16976.000000,Y=5778.000000,Z=10.000000)"
"15274","15274","201004043","0","106540011","2","2","(X=-12514.000000,Y=-5239.000000,Z=208.000000)"
"15275","15275","201004043","0","106540031","2","2","(X=-8029.000000,Y=-15707.000000,Z=-53.000000)"
"15276","15276","201004043","0","106540012","2","2","(X=-20282.000000,Y=7480.000000,Z=34.000000)"
"15277","15277","201004043","0","106540021","2","2","(X=19507.000000,Y=3157.000000,Z=22.000000)"
"15278","15278","201004043","0","106540032","2","2","(X=3786.000000,Y=-10936.000000,Z=9.000000)"
"15279","15279","201004050","0","106611041","2","2","(X=5925.000000,Y=-2456.000000,Z=1320.000000)"
"15280","15280","201004050","0","106611031","2","2","(X=16299.000000,Y=-6675.000000,Z=1402.000000)"
"15281","15281","201004050","0","106611021","2","2","(X=2868.000000,Y=15216.000000,Z=3690.000000)"
"15282","15282","201004050","0","106611011","2","2","(X=-15046.000000,Y=-17548.000000,Z=2236.000000)"
"15283","15283","201004050","0","300064101","4","3","(X=-2227.000000,Y=-9366.000000,Z=1609.000000)"
"15284","15284","201004050","0","106610011","2","2","(X=-15686.000000,Y=-3184.000000,Z=1999.000000)"
"15285","15285","201004050","0","106610021","2","2","(X=15773.000000,Y=325.000000,Z=2501.000000)"
"15286","15286","201004050","0","106610032","2","2","(X=14118.000000,Y=-11564.000000,Z=1015.000000)"
"15287","15287","201004050","0","106610012","2","2","(X=-15292.000000,Y=2429.000000,Z=2271.000000)"
"15288","15288","201004050","0","106610031","2","2","(X=14281.000000,Y=-8723.000000,Z=1228.000000)"
"15289","15289","201004050","0","106610022","2","2","(X=-18231.000000,Y=16231.000000,Z=2575.000000)"
"15290","15290","201004050","0","210005","2","2","(X=12210.000000,Y=13011.000000,Z=3962.000000)"
"15291","15291","201004050","0","300064102","4","3","(X=-847.000000,Y=-8906.000000,Z=1599.000000)"
"15292","15292","201004050","0","300064103","4","3","(X=10703.000000,Y=-8506.000000,Z=827.000000)"
"15293","15293","201004050","0","300064104","4","3","(X=-2357.000000,Y=-15846.000000,Z=1725.000000)"
"15294","15294","201004051","0","300062104","4","3","(X=4646.000000,Y=-6116.000000,Z=2211.000000)"
"15295","15295","201004051","0","300062101","4","3","(X=10204.000000,Y=-11031.000000,Z=645.000000)"
"15296","15296","201004051","0","300062102","4","3","(X=12589.000000,Y=-11436.000000,Z=584.000000)"
"15297","15297","201004051","0","106620022","2","2","(X=-16910.000000,Y=3276.000000,Z=1085.000000)"
"15298","15298","201004051","0","106620021","2","2","(X=-16421.000000,Y=1715.000000,Z=1085.000000)"
"15299","15299","201004051","0","106621031","2","2","(X=14569.000000,Y=6083.000000,Z=859.000000)"
"15300","15300","201004051","0","106620032","2","2","(X=16202.000000,Y=3466.000000,Z=859.000000)"
"15301","15301","201004051","0","106620011","2","2","(X=2442.000000,Y=-14172.000000,Z=604.000000)"
"15302","15302","201004051","0","106620012","2","2","(X=-6557.000000,Y=-15690.000000,Z=1188.000000)"
"15303","15303","201004051","0","106620031","2","2","(X=8971.000000,Y=10579.000000,Z=859.000000)"
"15304","15304","201004051","0","106621011","2","2","(X=2959.000000,Y=-14164.000000,Z=604.000000)"
"15305","15305","201004051","0","106621041","2","2","(X=19108.000000,Y=-10110.000000,Z=1768.000000)"
"15306","15306","201004051","0","106621021","2","2","(X=-8754.000000,Y=9916.000000,Z=827.000000)"
"15307","15307","201004051","0","106620023","2","2","(X=-9341.000000,Y=10355.000000,Z=827.000000)"
"15308","15308","201004051","0","210005","2","2","(X=-11868.000000,Y=3751.000000,Z=979.000000)"
"15309","15309","201004051","0","300062103","4","3","(X=17048.000000,Y=340.000000,Z=870.000000)"
"15310","15310","201004052","0","300063103","4","3","(X=-13632.000000,Y=7693.000000,Z=1553.000000)"
"15311","15311","201004052","0","300063101","4","3","(X=-9912.000000,Y=-14105.000000,Z=2139.000000)"
"15312","15312","201004052","0","300063102","4","3","(X=-8155.000000,Y=-10881.000000,Z=1913.000000)"
"15313","15313","201004052","0","106631041","2","2","(X=-610.000000,Y=-522.000000,Z=-105.000000)"
"15314","15314","201004052","0","106631031","2","2","(X=5563.000000,Y=-8647.000000,Z=-39.000000)"
"15315","15315","201004052","0","106631011","2","2","(X=-8094.000000,Y=-6325.000000,Z=1417.000000)"
"15316","15316","201004052","0","106631021","2","2","(X=13694.000000,Y=9757.000000,Z=-456.000000)"
"15317","15317","201004052","0","106630031","2","2","(X=9046.000000,Y=-10356.000000,Z=-92.000000)"
"15318","15318","201004052","0","106630011","2","2","(X=-5607.000000,Y=-6043.000000,Z=1326.000000)"
"15319","15319","201004052","0","106630022","2","2","(X=-6894.000000,Y=8578.000000,Z=-108.000000)"
"15320","15320","201004052","0","106630021","2","2","(X=-7643.000000,Y=11220.000000,Z=-160.000000)"
"15321","15321","201004052","0","106630032","2","2","(X=7696.000000,Y=-9168.000000,Z=-22.000000)"
"15322","15322","201004052","0","106630012","2","2","(X=-3244.000000,Y=-6535.000000,Z=1270.000000)"
"15323","15323","201004052","0","210005","2","2","(X=-714.000000,Y=9781.000000,Z=323.000000)"
"15324","15324","201004052","0","300063104","4","3","(X=6076.000000,Y=6160.000000,Z=654.000000)"
"15325","15325","201004053","0","300064103","4","3","(X=12229.000000,Y=18841.000000,Z=0.000000)"
"15326","15326","201004053","0","300064101","4","3","(X=13192.000000,Y=3836.000000,Z=0.000000)"
"15327","15327","201004053","0","300064102","4","3","(X=-13249.000000,Y=7610.000000,Z=0.000000)"
"15328","15328","201004053","0","106641011","2","2","(X=-18534.000000,Y=5866.000000,Z=51.000000)"
"15329","15329","201004053","0","1000206","2","2","(X=12957.000000,Y=-7936.000000,Z=-252.000000)"
