"Name","CostumeId","PhaseGroupId","ClassId","CostumePartsType","LuxuryType","CostumeName","CostumeIcon","SlotIcon","ResourceMesh01Id","ResourceMesh02Id","CostumeColor01Id","CostumeColor02Id","DyeingChannel01","DyeingChannel02","SmeltingEffectId","Attribute01Type","Attribute01Value","Attribute02Type","Attribute02Value","PurchaseAbleLevel","PurchaseMoneyType","PurchaseMoneyId","PurchaseMoneyValue","PurchaseTagIcon","DiscountOpenTime","DiscountCloseTime","DiscountPercnetValue","DiscountMoneyValue","PaletteGroupId","PaletteGroupType","MainPaletteId","SubPaletteId","PresetGroupId","DyeingCostType","DyeingCostId","DyeingCostValue","BasicType","NewProduct","GoodsId","ShopProduct"
"503016","503016","3016","5","3","0","1750323","1250316","0","343016","0","151007","151008","4","5","0","24","5","26","5","1","2","1788022148","1","0","0","0","0","0","103004","2","5031004","5032004","5017","1","4","200","0","0","0","1"
"503017","503017","3017","5","3","0","1750324","1250317","0","343017","0","151007","151008","4","5","0","24","5","26","5","1","2","1804302657","1","0","0","0","0","0","103004","2","5031004","5032004","5018","1","4","200","0","0","0","1"
"505001","505001","5001","5","5","0","1750601","1250601","0","345001","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"505002","505002","5002","5","5","0","1750602","1250602","0","345002","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"505003","505003","5003","5","5","0","1750603","1250603","0","345003","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"505005","505005","5005","5","5","0","1750605","1250605","0","345005","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","0","0"
"505007","505007","5007","5","5","0","1750607","1250607","0","345007","0","0","0","0","0","0","29","5","0","0","1","2","1800110004","1","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","1001336","1"
"505008","505008","5008","5","5","0","1750608","1250608","0","345008","0","0","0","0","0","0","29","5","0","0","1","2","1800110004","1","0","0","0","0","0","0","1","5031001","0","5301","1","4","200","0","0","1001336","1"
"505009","505009","5009","5","5","0","1750610","1250610","0","345010","0","0","0","0","0","0","29","5","0","0","1","2","1800110007","1","0","0","0","0","0","0","1","5031001","0","5302","1","4","200","0","0","1001432","1"
"505010","505010","5010","5","5","0","1750604","1250604","0","345004","0","0","0","0","0","0","29","5","0","0","1","2","1820075014","1","0","0","0","0","0","0","0","1031005","0","1303","0","0","0","0","0","1001591","1"
"505011","505011","5011","5","5","0","1750606","1250606","0","345006","0","0","0","0","0","0","29","5","0","0","1","2","1796516321","1","0","0","0","0","0","0","1","5031001","0","5005","1","4","200","0","0","1001693","1"
"505012","505012","5012","5","5","0","1750609","1250609","0","345009","0","0","0","0","0","0","29","5","0","0","1","2","1804302677","1","0","0","0","0","0","0","1","5031001","0","5302","1","4","200","0","0","1001790","1"
"505014","505014","5014","5","5","0","1750614","1250614","0","345014","0","0","0","0","0","0","29","5","0","0","1","2","1788022132","1","0","0","0","0","0","0","1","5031001","0","4307","1","4","200","0","0","1001968","1"
"505015","505015","5015","5","5","0","1750615","1250615","0","345015","0","0","0","0","0","0","29","5","0","0","1","2","1788022132","1","0","0","0","0","0","0","1","5031001","0","4308","1","4","200","0","0","1001968","1"
"505016","505016","5016","5","5","0","1750616","1250616","0","345016","0","0","0","0","0","0","29","5","0","0","1","2","1788022134","1","0","0","0","0","0","0","1","5031001","0","4309","1","4","200","0","0","1002012","1"
"505017","505017","5017","5","5","0","1750617","1250617","0","345017","0","0","0","0","0","0","29","5","0","0","1","2","1788022139","1","0","0","0","0","0","0","1","5031001","0","4310","1","4","200","0","0","1002064","1"
"505018","505018","5018","5","5","0","1750618","1250618","0","345018","0","0","0","0","0","0","29","5","0","0","1","2","1788022140","1","0","0","0","0","0","0","1","5031001","0","4311","1","4","200","0","0","0","1"
"505019","505019","5019","5","5","0","1750611","1250611","0","345011","0","0","0","0","0","0","29","5","0","0","1","2","1804302651","1","0","0","0","0","0","0","1","5031001","0","5302","1","4","200","0","0","0","1"
"505020","505020","5020","5","5","0","1750612","1250612","0","345012","0","0","0","0","0","0","29","5","0","0","1","2","1804302653","1","0","0","0","0","0","0","1","5031001","0","1303","1","4","200","0","0","0","1"
"505021","505021","5021","5","5","0","1750621","1250621","0","345021","0","0","0","0","0","0","29","5","0","0","1","2","1804302659","1","0","0","0","0","0","0","1","5031001","0","4312","1","4","200","0","0","0","1"
"601001","601001","1001","6","1","0","1760101","1260101","0","361001","0","171001","171002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","6031001","0","6001","1","4","200","0","0","0","0"
"601002","601002","1002","6","1","0","1760102","1260102","0","361002","0","171001","171002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","6031002","0","6002","1","4","200","0","0","0","0"
"601003","601003","1003","6","1","0","1760103","1260103","0","361003","0","171001","171002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","6031003","0","6003","1","4","200","0","0","0","0"
"601004","601004","1004","6","1","0","1760104","1260104","0","361004","0","171001","171002","4","5","0","20","5","22","5","1","1","4","400","0","0","0","0","0","0","1","6031004","0","6004","1","4","200","0","0","0","0"
"601005","601005","1005","6","1","0","1760105","1260105","0","361005","0","171001","171002","4","5","0","20","5","22","5","1","2","1811000002","1","0","0","0","0","0","0","1","6031001","0","6005","1","4","200","0","0","1001400","1"
"601006","601006","1006","6","1","0","1760106","1260106","0","361006","0","171001","171002","4","5","0","20","5","22","5","1","2","1800110009","1","0","0","0","0","0","0","1","6031002","0","6006","1","4","200","0","0","1001508","1"
"601007","601007","1007","6","1","0","1760107","1260107","0","361007","0","171001","171002","4","5","0","20","5","22","5","1","2","1788022146","1","0","0","0","0","0","0","1","6031004","0","6007","1","4","200","0","0","1002126","1"
"601008","601008","1008","6","1","0","1760108","1260108","0","361008","0","171001","171002","4","5","0","20","5","22","5","1","2","1804302652","1","0","0","0","0","0","0","1","6031002","0","6008","1","4","200","0","0","0","1"
"601009","601009","1009","6","1","0","1760109","1260109","0","361009","0","171001","171002","4","5","0","20","5","22","5","1","2","1804302658","1","0","0","0","0","0","0","1","6031002","0","6009","1","4","200","0","0","0","1"
"602001","602001","2001","6","2","0","1760201","1260201","0","362001","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031001","0","6101","1","4","200","0","0","0","0"
"602002","602002","2002","6","2","0","1760202","1260202","0","362002","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031002","0","6102","1","4","200","0","0","0","0"
"602003","602003","2003","6","2","0","1760203","1260203","0","362003","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031003","0","6103","1","4","200","0","0","0","0"
"602004","602004","2004","6","2","0","1760204","1260204","0","362004","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031004","0","6104","1","4","200","0","0","0","0"
"602005","602005","2005","6","2","0","1760205","1260205","0","362005","0","0","0","0","0","0","28","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031001","0","6105","1","4","200","0","0","0","0"
"602010","602010","2010","6","2","0","1760210","1260210","0","362010","0","0","0","0","0","0","28","5","0","0","1","2","1800110003","1","0","0","0","0","0","0","1","6031002","0","6110","1","4","200","0","0","1001335","1"
"602013","602013","2013","6","2","0","1760213","1260213","0","362013","0","0","0","0","0","0","28","5","0","0","1","2","1800110003","1","0","0","0","0","0","0","1","6031001","0","6113","1","4","200","0","0","1001335","1"
"602014","602014","2014","6","2","0","1760209","1260209","0","362009","0","0","0","0","0","0","28","5","0","0","1","2","1800110006","1","0","0","0","0","0","0","1","6031001","0","6109","1","4","200","0","0","1001431","1"
"602015","602015","2015","6","2","0","1760215","1260215","0","362015","0","0","0","0","0","0","28","5","0","0","1","2","1800110006","1","0","0","0","0","0","0","1","6031003","0","6115","1","4","200","0","0","1001431","1"
"602016","602016","2016","6","2","0","1760217","1260217","0","362017","0","0","0","0","0","0","28","5","0","0","1","2","1814630013","1","0","0","0","0","0","0","1","6031003","0","6117","1","4","200","0","0","1001590","1"
"602017","602017","2017","6","2","0","1760208","1260208","0","362008","0","0","0","0","0","0","28","5","0","0","1","2","1805010520","1","0","0","0","0","0","0","1","6031004","0","6108","1","4","200","0","0","1001692","1"
"602018","602018","2018","6","2","0","1760218","1260218","0","362018","0","0","0","0","0","0","28","5","0","0","1","2","1788022136","1","0","0","0","0","0","0","1","6031003","0","6118","1","4","200","0","0","1002063","1"
"602019","602019","2019","6","2","0","1760219","1260219","0","362019","0","0","0","0","0","0","28","5","0","0","1","2","1788022137","1","0","0","0","0","0","0","1","6031003","0","6119","1","4","200","0","0","0","1"
"602020","602020","2020","6","2","0","1760220","1260220","0","362020","0","0","0","0","0","0","28","5","0","0","1","2","1788022147","1","0","0","0","0","0","0","1","6031003","0","6120","1","4","200","0","0","0","1"
"602021","602021","2021","6","2","0","1760221","1260221","0","362021","0","0","0","0","0","0","28","5","0","0","1","2","1804302656","1","0","0","0","0","0","0","1","6031003","0","6121","1","4","200","0","0","0","1"
"602022","602022","2022","6","2","0","1760222","1260222","0","362022","0","0","0","0","0","0","28","5","0","0","1","2","1804302654","1","0","0","0","0","0","0","1","6031003","0","6122","1","4","200","0","1","0","0"
"602023","602023","2023","6","2","0","1760223","1260223","0","362023","0","0","0","0","0","0","28","5","0","0","1","2","1804302655","1","0","0","0","0","0","0","1","6031003","0","6123","1","4","200","0","0","0","1"
"603001","603001","3001","6","3","0","1760301","1260301","0","363001","0","171001","171002","4","5","0","0","0","0","0","1","1","4","400","0","0","0","0","0","0","2","6031001","6032001","6201","1","4","200","1","0","0","0"
"603002","603002","3002","6","3","0","1760302","1260302","0","363002","0","171003","171004","4","5","0","24","5","26","5","1","2","1802004001","1","0","0","0","0","0","0","2","6031002","6032002","6202","1","4","200","0","0","0","0"
"603003","603003","3003","6","3","0","1760303","1260303","0","363003","0","171005","171006","4","5","0","24","5","26","5","1","1","4","400","0","0","0","0","0","0","2","6031003","6032003","6203","1","4","200","0","0","0","0"
"603004","603004","3004","6","3","0","1760304","1260304","0","363004","0","171007","171008","4","5","0","24","5","26","5","1","1","4","400","0","0","0","0","0","0","2","6031004","6032004","6204","1","4","200","0","0","0","0"
"603007","603007","3007","6","3","0","1760307","1260307","0","363007","0","171001","171002","4","5","0","24","5","26","5","1","2","1811000001","1","0","0","0","0","0","0","2","6031003","6032003","6207","1","4","200","0","0","1001337","1"
"603009","603009","3009","6","3","0","1760309","1260309","0","363009","0","171001","171002","4","5","0","24","5","26","5","1","2","1811000001","1","0","0","0","0","0","0","2","6031001","6032001","6209","1","4","200","0","0","1001337","1"
"603010","603010","3010","6","3","0","1760306","1260306","0","363006","0","171001","171002","4","5","0","24","5","26","5","1","2","1800110008","1","0","0","0","0","0","0","2","6031002","6032002","6206","1","4","200","0","0","1001433","1"
"603011","603011","3011","6","3","0","1760311","1260311","0","363011","0","171001","171002","4","5","0","24","5","26","5","1","2","1800110008","1","0","0","0","0","0","0","2","6031003","6032003","6211","1","4","200","0","0","1001433","1"
"603012","603012","3012","6","3","0","1760313","1260313","0","363013","0","171001","171002","4","5","0","24","5","26","5","1","2","1825520015","1","0","0","0","0","0","0","2","6031003","6032003","6213","1","4","200","0","0","1001592","1"
"603013","603013","3013","6","3","0","1760305","1260305","0","363005","0","171001","171002","4","5","0","24","5","26","5","1","2","1788022122","1","0","0","0","0","0","0","2","6031001","6032001","6205","1","4","200","0","0","1001694","1"
"603014","603014","3014","6","3","0","1760321","1260314","0","363014","0","171001","171002","4","5","0","24","5","26","5","1","2","1788022131","1","0","0","0","0","0","0","2","6031003","6032003","6215","1","4","200","0","0","1001909","1"
"603015","603015","3015","6","3","0","1760322","1260315","0","363015","0","171001","171002","4","5","0","24","5","26","5","1","2","1788022138","1","0","0","0","0","0","103004","2","6031003","6032003","6216","1","4","200","0","0","1002065","1"
"603016","603016","3016","6","3","0","1760323","1260316","0","363016","0","171001","171002","4","5","0","24","5","26","5","1","2","1788022148","1","0","0","0","0","0","103004","2","6031003","6032003","6217","1","4","200","0","0","0","1"
"603017","603017","3017","6","3","0","1760324","1260317","0","363017","0","171001","171002","4","5","0","24","5","26","5","1","2","1804302657","1","0","0","0","0","0","103004","2","6031003","6032003","6218","1","4","200","0","0","0","1"
"605001","605001","5001","6","5","0","1760601","1260601","0","365001","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031001","0","6301","1","4","200","0","0","0","0"
"605002","605002","5002","6","5","0","1760602","1260602","0","365002","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031002","0","6302","1","4","200","0","0","0","0"
"605003","605003","5003","6","5","0","1760603","1260603","0","365003","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031003","0","6303","1","4","200","0","0","0","0"
"605005","605005","5005","6","5","0","1760605","1260605","0","365005","0","0","0","0","0","0","29","5","0","0","1","1","4","400","0","0","0","0","0","0","1","6031001","0","5005","1","4","200","0","0","0","0"
"605007","605007","5007","6","5","0","1760607","1260607","0","365007","0","0","0","0","0","0","29","5","0","0","1","2","1800110004","1","0","0","0","0","0","0","1","6031003","0","5005","1","4","200","0","0","1001336","1"
"605008","605008","5008","6","5","0","1760608","1260608","0","365008","0","0","0","0","0","0","29","5","0","0","1","2","1800110004","1","0","0","0","0","0","0","1","6031004","0","5301","1","4","200","0","0","1001336","1"
"605009","605009","5009","6","5","0","1760610","1260610","0","365010","0","0","0","0","0","0","29","5","0","0","1","2","1800110007","1","0","0","0","0","0","0","1","6031002","0","5302","1","4","200","0","0","1001432","1"
"605010","605010","5010","6","5","0","1760604","1260604","0","365004","0","0","0","0","0","0","29","5","0","0","1","2","1820075014","1","0","0","0","0","0","0","0","1031005","0","1303","0","0","0","0","0","1001591","1"
"605011","605011","5011","6","5","0","1760606","1260606","0","365006","0","0","0","0","0","0","29","5","0","0","1","2","1796516321","1","0","0","0","0","0","0","1","6031002","0","5005","1","4","200","0","0","1001693","1"
"605012","605012","5012","6","5","0","1760609","1260609","0","365009","0","0","0","0","0","0","29","5","0","0","1","2","1804302677","1","0","0","0","0","0","0","1","6031001","0","5302","1","4","200","0","0","1001790","1"
"605014","605014","5014","6","5","0","1760614","1260614","0","365014","0","0","0","0","0","0","29","5","0","0","1","2","1788022132","1","0","0","0","0","0","0","1","5031001","0","4307","1","4","200","0","0","1001968","1"
"605015","605015","5015","6","5","0","1760615","1260615","0","365015","0","0","0","0","0","0","29","5","0","0","1","2","1788022132","1","0","0","0","0","0","0","1","5031001","0","4308","1","4","200","0","0","1001968","1"
"605016","605016","5016","6","5","0","1760616","1260616","0","365016","0","0","0","0","0","0","29","5","0","0","1","2","1788022134","1","0","0","0","0","0","0","1","5031001","0","4309","1","4","200","0","0","1002012","1"
"605017","605017","5017","6","5","0","1760617","1260617","0","365017","0","0","0","0","0","0","29","5","0","0","1","2","1788022139","1","0","0","0","0","0","0","1","5031001","0","4310","1","4","200","0","0","1002064","1"
"605018","605018","5018","6","5","0","1760618","1260618","0","365018","0","0","0","0","0","0","29","5","0","0","1","2","1788022140","1","0","0","0","0","0","0","1","5031001","0","4311","1","4","200","0","0","0","1"
"605019","605019","5019","6","5","0","1760611","1260611","0","365011","0","0","0","0","0","0","29","5","0","0","1","2","1804302651","1","0","0","0","0","0","0","1","6031003","0","5302","1","4","200","0","0","0","1"
"605020","605020","5020","6","5","0","1760612","1260612","0","365012","0","0","0","0","0","0","29","5","0","0","1","2","1804302653","1","0","0","0","0","0","0","1","5031001","0","1303","1","4","200","0","0","0","1"
"605021","605021","5021","6","5","0","1760621","1260621","0","365021","0","0","0","0","0","0","29","5","0","0","1","2","1804302659","1","0","0","0","0","0","0","1","5031001","0","4312","1","4","200","0","0","0","1"
"1010011","1010011","10001","1","1","1","1710103","1210103","0","311003","0","112126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1031001","0","1005","0","0","0","0","0","0","0"
"1020011","1020011","20001","1","2","1","110301001","110201001","110201001","312501","0","112126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1031004","1032001","1009","0","0","0","0","0","0","0"
"1020021","1020021","20002","1","2","1","110301002","110201002","110201002","312502","0","112126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1031004","1032001","1009","0","0","0","0","0","0","0"
"1020031","1020031","20003","1","2","1","110301003","110201003","110201003","312503","0","112126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1031004","1032001","1009","0","0","0","0","0","0","0"
"1030011","1030011","30001","1","3","1","110301001","110311001","110301001","313501","0","112882","112157","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","1031004","1032001","1009","0","0","0","0","0","0","0"
"1030021","1030021","30002","1","3","1","110301002","110311002","110301002","313502","0","112882","112157","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","1031004","1032001","1009","0","0","0","0","0","0","0"
"1030031","1030031","30003","1","3","1","110301003","110311003","110301003","313503","0","112882","112157","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","1031004","1032001","1009","0","0","0","0","0","0","0"
"1050011","1050011","50001","1","5","1","1710601","1210601","0","315001","0","112126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1031001","0","1005","0","0","0","0","0","0","0"
"2010011","2010011","10001","2","1","1","1720102","1220102","0","321002","0","122124","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","2031001","0","2102","0","0","0","0","0","0","0"
"2020011","2020011","20001","2","2","1","110302001","110202001","110202001","322501","0","122125","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","2031004","2032004","2008","0","0","0","0","0","0","0"
"2020021","2020021","20002","2","2","1","110302002","110202002","110202002","322502","0","122125","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","2031004","2032004","2008","0","0","0","0","0","0","0"
"2020031","2020031","20003","2","2","1","110302003","110202003","110202003","322503","0","122125","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","2031004","2032004","2008","0","0","0","0","0","0","0"
"2030011","2030011","30001","2","3","1","110302001","110312001","110302001","323501","0","122954","1221099","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2031004","2032004","2008","0","0","0","0","0","0","0"
"2030021","2030021","30002","2","3","1","110302002","110312002","110302002","323502","0","122954","1221099","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2031004","2032004","2008","0","0","0","0","0","0","0"
"2030031","2030031","30003","2","3","1","110302003","110312003","110302003","323503","0","122954","1221099","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2031004","2032004","2008","0","0","0","0","0","0","0"
"2050011","2050011","50001","2","5","1","1720602","1220602","0","325002","0","122125","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","2031001","0","2302","0","0","0","0","0","0","0"
"3010011","3010011","10001","3","1","1","1730102","1230102","0","331002","0","132126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","3031001","0","3005","0","0","0","0","0","0","0"
"3020011","3020011","20001","3","2","1","110303001","110203001","110203001","332501","0","132126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","3031004","3032004","3009","0","0","0","0","0","0","0"
"3020021","3020021","20002","3","2","1","110303002","110203002","110203002","332502","0","132126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","3031004","3032004","3009","0","0","0","0","0","0","0"
"3020031","3020031","20003","3","2","1","110303003","110203003","110203003","332503","0","132126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","3031004","3032004","3009","0","0","0","0","0","0","0"
"3030011","3030011","30001","3","3","1","110303001","110313001","110303001","333501","0","132998","1321143","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","3031004","3032004","3009","0","0","0","0","0","0","0"
"3030021","3030021","30002","3","3","1","110303002","110313002","110303002","333502","0","132998","1321143","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","3031004","3032004","3009","0","0","0","0","0","0","0"
"3030031","3030031","30003","3","3","1","110303003","110313003","110303003","333503","0","132998","1321143","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","3031004","3032004","3009","0","0","0","0","0","0","0"
"3050011","3050011","50001","3","5","1","1730601","1230601","0","335001","0","132126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","3031001","0","3005","0","0","0","0","0","0","0"
"4010011","4010011","10001","4","1","1","1740104","1240104","0","351004","0","152043","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","5031001","0","4104","0","0","0","0","0","0","0"
"4020011","4020011","20001","4","2","1","110304001","110204001","110204001","352501","0","152050","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","4031005","4032005","4008","0","0","0","0","0","0","0"
"4020021","4020021","20002","4","2","1","110304002","110204002","110204002","352502","0","152050","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","4031005","4032005","4008","0","0","0","0","0","0","0"
"4020031","4020031","20003","4","2","1","110304003","110204003","110204003","352503","0","152050","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","4031005","4032005","4008","0","0","0","0","0","0","0"
"4030011","4030011","30001","4","3","1","110304001","110314001","110304001","353501","0","152095","152240","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","4031005","4032005","4008","0","0","0","0","0","0","0"
"4030021","4030021","30002","4","3","1","110304002","110314002","110304002","353502","0","152095","152240","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","4031005","4032005","4008","0","0","0","0","0","0","0"
"4030031","4030031","30003","4","3","1","110304003","110314003","110304003","353503","0","152095","152240","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","4031005","4032005","4008","0","0","0","0","0","0","0"
"4050011","4050011","50001","4","5","1","1740601","1240601","110304003","355001","0","152127","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","5031001","0","4301","0","0","0","0","0","0","0"
"5010011","5010011","10001","5","1","1","1750103","1250103","0","341003","0","152126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","5031001","0","5005","0","0","0","0","0","0","0"
"5020011","5020011","20001","5","2","1","110305001","110205001","110205001","342501","0","152126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","5031004","5032004","5009","0","0","0","0","0","0","0"
"5020021","5020021","20002","5","2","1","110305002","110205002","110205002","342502","0","152126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","5031004","5032004","5009","0","0","0","0","0","0","0"
"5020031","5020031","20003","5","2","1","110305003","110205003","110205003","342503","0","152126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","5031004","5032004","5009","0","0","0","0","0","0","0"
"5030011","5030011","30001","5","3","1","110305001","110315001","110305001","343501","0","152953","1521098","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","5031004","5032004","5009","0","0","0","0","0","0","0"
"5030021","5030021","30002","5","3","1","110305002","110315002","110305002","343502","0","152953","1521098","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","5031004","5032004","5009","0","0","0","0","0","0","0"
"5030031","5030031","30003","5","3","1","110305003","110315003","110305003","343503","0","152953","1521098","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","5031004","5032004","5009","0","0","0","0","0","0","0"
"5050011","5050011","50001","5","5","1","1750601","1250601","0","345001","0","152126","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","5031001","0","5005","0","0","0","0","0","0","0"
