"Name","PackageId","OpenEffect","RewardType1","RewardId1","RewardValue1","RewardType2","RewardId2","RewardValue2","RewardType3","RewardId3","RewardValue3","RewardItem1","RewardItemValue1","RewardItem2","RewardItemValue2","RewardItem3","RewardItemValue3","RewardItem4","RewardItemValue4","RewardItem5","RewardItemValue5","RewardItem6","RewardItemValue6","RewardItem7","RewardItemValue7"
"601202101","601202101","0","2","(2)","10000","2","(12)","2000","2","(11)","1000","(901200402,901200402,901200402,901200402,901200402,901200402)","25","(902200102,902200102,902200102,902200102,902200102,902200102)","25","(604200102,604200102,604200102,604200102,604200102,604200102)","50","(605200102,605200102,605200102,605200102,605200102,605200102)","50","(0)","0","(0)","0","(0)","0"
"601202102","601202102","0","2","(2)","20000","2","(12)","4000","2","(11)","2000","(901200402,901200402,901200402,901200402,901200402,901200402)","50","(902200102,902200102,902200102,902200102,902200102,902200102)","50","(604200103,604200103,604200103,604200103,604200103,604200103)","50","(605200103,605200103,605200103,605200103,605200103,605200103)","50","(0)","0","(0)","0","(0)","0"
"601202103","601202103","0","2","(2)","50000","2","(12)","10000","2","(11)","5000","(901200402,901200402,901200402,901200402,901200402,901200402)","100","(902200102,902200102,902200102,902200102,902200102,902200102)","100","(604200103,604200103,604200103,604200103,604200103,604200103)","100","(605200103,605200103,605200103,605200103,605200103,605200103)","100","(0)","0","(0)","0","(0)","0"
"601102304","601102304","0","1","(901200103,901200103,901200103,901200103,901200103,901200103)","45","1","(901200203,901200203,901200203,901200203,901200203,901200203)","15","1","(901200303,901200303,901200303,901200303,901200303,901200303)","8","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202304","601202304","0","1","(901200103,901200103,901200103,901200103,901200103,901200103)","45","1","(901200203,901200203,901200203,901200203,901200203,901200203)","15","1","(901200303,901200303,901200303,901200303,901200303,901200303)","8","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102305","601102305","0","1","(902200202,902200202,902200202,902200202,902200202,902200202)","70","1","(902200301,902200301,902200301,902200301,902200301,902200301)","20","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202305","601202305","0","1","(902200202,902200202,902200202,902200202,902200202,902200202)","70","1","(902200301,902200301,902200301,902200301,902200301,902200301)","20","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102301","601102301","0","2","(2)","50000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202301","601202301","0","2","(2)","50000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102302","601102302","0","2","(12)","50000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202302","601202302","0","2","(12)","50000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601102303","601102303","0","2","(11)","50000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202303","601202303","0","2","(11)","50000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202306","601202306","0","1","(411201001,411201001,411201001,411201001,411201001,411201001)","1","1","(412201001,412201001,412201001,412201001,412201001,412201001)","1","1","(413201001,413201001,413201001,413201001,413201001,413201001)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202307","601202307","0","2","(12)","10000","1","(508200001,508200001,508200001,508200001,508200001,508200001)","10","1","(521200001,521200001,521200001,521200001,521200001,521200001)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202308","601202308","0","1","(601202304,601202304,601202304,601202304,601202304,601202304)","1","1","(501200012,501200012,501200012,501200012,501200012,501200012)","3","1","(501200022,501200022,501200022,501200022,501200022,501200022)","3","(501200042,501200042,501200042,501200042,501200042,501200042)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202309","601202309","0","1","(517200102,517200102,517200102,517200102,517200102,517200102)","1","1","(517200202,517200202,517200202,517200202,517200202,517200202)","1","1","(517200302,517200302,517200302,517200302,517200302,517200302)","1","(517200402,517200402,517200402,517200402,517200402,517200402)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202310","601202310","0","1","(501200012,501200012,501200012,501200012,501200012,501200012)","1","1","(501200022,501200022,501200022,501200022,501200022,501200022)","1","1","(501200042,501200042,501200042,501200042,501200042,501200042)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202311","601202311","0","1","(508200001,508200001,508200001,508200001,508200001,508200001)","10","2","(2)","30000","2","(11)","10000","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202312","601202312","0","1","(701200202,701200202,701200202,701200202,701200202,701200202)","3","1","(701200102,701200102,701200102,701200102,701200102,701200102)","3","1","(701200302,701200302,701200302,701200302,701200302,701200302)","3","(701200402,701200402,701200402,701200402,701200402,701200402)","3","(602200606,602200606,602200606,602200606,602200606,602200606)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202313","601202313","0","1","(517200102,517200102,517200102,517200102,517200102,517200102)","3","1","(517200202,517200202,517200202,517200202,517200202,517200202)","3","1","(517200302,517200302,517200302,517200302,517200302,517200302)","3","(517200402,517200402,517200402,517200402,517200402,517200402)","3","(602200605,602200605,602200605,602200605,602200605,602200605)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202314","601202314","0","1","(602201601,602201601,602201601,602201601,602201601,602201601)","1","1","(603200601,603200601,603200601,603200601,603200601,603200601)","5","1","(601201603,601201603,601201603,601201603,601201603,601201603)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202315","601202315","0","1","(602202401,602202401,602202401,602202401,602202401,602202401)","1","2","(11)","50000","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202316","601202316","0","1","(602200604,602200604,602200604,602200604,602200604,602200604)","10","1","(601201601,601201601,601201601,601201601,601201601,601201601)","1","1","(601201604,601201604,601201604,601201604,601201604,601201604)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202317","601202317","0","1","(601202304,601202304,601202304,601202304,601202304,601202304)","5","1","(601202310,601202310,601202310,601202310,601202310,601202310)","20","1","(602200606,602200606,602200606,602200606,602200606,602200606)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202318","601202318","0","1","(603200502,603200502,603200502,603200502,603200502,603200502)","10","1","(603200602,603200602,603200602,603200602,603200602,603200602)","5","1","(601201602,601201602,601201602,601201602,601201602,601201602)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202319","601202319","0","1","(602200605,602200605,602200605,602200605,602200605,602200605)","10","2","(11)","50000","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202320","601202320","0","1","(508200002,508200002,508200002,508200002,508200002,508200002)","10","1","(521200001,521200001,521200001,521200001,521200001,521200001)","20","2","(12)","50000","(601201603,601201603,601201603,601201603,601201603,601201603)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202321","601202321","0","1","(701200202,701200202,701200202,701200202,701200202,701200202)","20","1","(701200102,701200102,701200102,701200102,701200102,701200102)","20","1","(701200302,701200302,701200302,701200302,701200302,701200302)","20","(701200402,701200402,701200402,701200402,701200402,701200402)","20","(602200604,602200604,602200604,602200604,602200604,602200604)","20","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202322","601202322","0","1","(517200102,517200102,517200102,517200102,517200102,517200102)","30","1","(517200202,517200202,517200202,517200202,517200202,517200202)","30","1","(517200302,517200302,517200302,517200302,517200302,517200302)","30","(517200402,517200402,517200402,517200402,517200402,517200402)","30","(601201604,601201604,601201604,601201604,601201604,601201604)","2","(602200605,602200605,602200605,602200605,602200605,602200605)","20","(0)","0","(0)","0","(0)","0","(0)","0"
"601202323","601202323","0","1","(902200102,902200102,902200102,902200102,902200102,902200102)","100","1","(901200402,901200402,901200402,901200402,901200402,901200402)","100","2","(12)","100000","(602200606,602200606,602200606,602200606,602200606,602200606)","20","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202324","601202324","0","1","(602200604,602200604,602200604,602200604,602200604,602200604)","20","1","(602200605,602200605,602200605,602200605,602200605,602200605)","20","1","(602200606,602200606,602200606,602200606,602200606,602200606)","20","(601201602,601201602,601201602,601201602,601201602,601201602)","2","(601201601,601201601,601201601,601201601,601201601,601201601)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202325","601202325","0","1","(603200402,603200402,603200402,603200402,603200402,603200402)","10","1","(603200302,603200302,603200302,603200302,603200302,603200302)","10","2","(2)","500000","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202326","601202326","0","1","(903200002,903200002,903200002,903200002,903200002,903200002)","3","1","(904200002,904200002,904200002,904200002,904200002,904200002)","3","1","(905200002,905200002,905200002,905200002,905200002,905200002)","3","(602201601,602201601,602201601,602201601,602201601,602201601)","3","(602202401,602202401,602202401,602202401,602202401,602202401)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202327","601202327","0","2","(2)","10000","2","(12)","2000","2","(11)","2000","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202328","601202328","0","2","(2)","10000","2","(12)","2000","2","(11)","2000","(625200603,625200603,625200603,625200603,625200603,625200603)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202329","601202329","0","2","(2)","30000","2","(12)","3000","2","(11)","3000","(625200602,625200602,625200602,625200602,625200602,625200602)","1","(606200401,606200401,606200401,606200401,606200401,606200401)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202330","601202330","0","2","(2)","50000","2","(12)","10000","2","(11)","10000","(625200602,625200602,625200602,625200602,625200602,625200602)","2","(606200501,606200501,606200501,606200501,606200501,606200501)","1","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202331","601202331","0","2","(2)","100000","2","(12)","20000","2","(11)","20000","(625200602,625200602,625200602,625200602,625200602,625200602)","3","(606200402,606200402,606200402,606200402,606200402,606200402)","1","(606200502,606200502,606200502,606200502,606200502,606200502)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202332","601202332","0","1","(701200302,701200302,701200302,701200302,701200302,701200302)","5","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202333","601202333","0","1","(701200402,701200402,701200402,701200402,701200402,701200402)","2","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202334","601202334","0","1","(701200103,701200103,701200103,701200103,701200103,701200103)","10","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202335","601202335","0","1","(701200203,701200203,701200203,701200203,701200203,701200203)","10","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202336","601202336","0","1","(701200303,701200303,701200303,701200303,701200303,701200303)","5","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202337","601202337","0","1","(701200403,701200403,701200403,701200403,701200403,701200403)","2","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202338","601202338","0","1","(701200104,701200104,701200104,701200104,701200104,701200104)","10","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202339","601202339","0","1","(701200204,701200204,701200204,701200204,701200204,701200204)","10","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202340","601202340","0","1","(701200304,701200304,701200304,701200304,701200304,701200304)","5","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202341","601202341","0","1","(701200404,701200404,701200404,701200404,701200404,701200404)","2","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202342","601202342","0","1","(901200402,901200402,901200402,901200402,901200402,901200402)","20","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202343","601202343","0","1","(902200102,902200102,902200102,902200102,902200102,902200102)","20","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202344","601202344","0","1","(901200402,901200402,901200402,901200402,901200402,901200402)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202345","601202345","0","1","(902200102,902200102,902200102,902200102,902200102,902200102)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202346","601202346","0","1","(901200105,901200105,901200105,901200105,901200105,901200105)","10","1","(901200205,901200205,901200205,901200205,901200205,901200205)","5","1","(901200305,901200305,901200305,901200305,901200305,901200305)","5","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202347","601202347","0","1","(902200204,902200204,902200204,902200204,902200204,902200204)","10","1","(902200303,902200303,902200303,902200303,902200303,902200303)","10","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202348","601202348","0","2","(7)","120","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202349","601202349","0","2","(7)","200","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202350","601202350","0","2","(7)","400","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202351","601202351","0","2","(7)","1200","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202352","601202352","0","2","(7)","2000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202353","601202353","0","2","(7)","4000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202354","601202354","0","1","(902200204,902200204,902200204,902200204,902200204,902200204)","75","1","(901200504,901200504,901200504,901200504,901200504,901200504)","25","1","(901200803,901200803,901200803,901200803,901200803,901200803)","25","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202355","601202355","0","1","(902200204,902200204,902200204,902200204,902200204,902200204)","75","1","(901200604,901200604,901200604,901200604,901200604,901200604)","25","1","(901200903,901200903,901200903,901200903,901200903,901200903)","25","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202356","601202356","0","1","(902200303,902200303,902200303,902200303,902200303,902200303)","75","1","(901200704,901200704,901200704,901200704,901200704,901200704)","25","1","(901201003,901201003,901201003,901201003,901201003,901201003)","25","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202357","601202357","0","1","(604200103,604200103,604200103,604200103,604200103,604200103)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202358","601202358","0","1","(605200103,605200103,605200103,605200103,605200103,605200103)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202359","601202359","0","2","(5)","1","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202360","601202360","0","2","(5)","10","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202361","601202361","0","2","(5)","100","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202362","601202362","0","2","(5)","1000","0","(0)","0","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202363","601202363","0","1","(901200103,901200103,901200103,901200103,901200103,901200103)","4","1","(901200203,901200203,901200203,901200203,901200203,901200203)","3","1","(901200303,901200303,901200303,901200303,901200303,901200303)","4","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202364","601202364","0","1","(901200104,901200104,901200104,901200104,901200104,901200104)","4","1","(901200204,901200204,901200204,901200204,901200204,901200204)","3","1","(901200304,901200304,901200304,901200304,901200304,901200304)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202365","601202365","0","1","(701200103,701200103,701200103,701200103,701200103,701200103)","10","1","(701200203,701200203,701200203,701200203,701200203,701200203)","10","1","(701200303,701200303,701200303,701200303,701200303,701200303)","5","(701200403,701200403,701200403,701200403,701200403,701200403)","3","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202366","601202366","0","1","(601200160,601200160,601200160,601200160,601200160,601200160)","1","1","(601200161,601200161,601200161,601200161,601200161,601200161)","1","1","(601200162,601200162,601200162,601200162,601200162,601200162)","1","(601200163,601200163,601200163,601200163,601200163,601200163)","1","(601200404,601200404,601200404,601200404,601200404,601200404)","2","(601200304,601200304,601200304,601200304,601200304,601200304)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202367","601202367","0","1","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","2","1","(602202326,602202326,602202326,602202326,602202326,602202326)","4","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202368","601202368","0","1","(602202306,602202306,602202306,602202306,602202306,602202306)","4","1","(602202418,602202418,602202418,602202418,602202418,602202418)","2","1","(602202327,602202327,602202327,602202327,602202327,602202327)","10","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202369","601202369","0","1","(508200003,508200003,508200003,508200003,508200003,508200003)","8","2","(12)","400000","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202370","601202370","0","1","(606201304,606201304,606201304,606201304,606201304,606201304)","2","1","(606201303,606201303,606201303,606201303,606201303,606201303)","2","1","(606201305,606201305,606201305,606201305,606201305,606201305)","2","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202371","601202371","0","1","(523200003,523200003,523200003,523200003,523200003,523200003)","2","1","(508200007,508200007,508200007,508200007,508200007,508200007)","1","2","(12)","300000","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0","(0)","0"
"601202419","601202419","0","1","(606201305,606201305,606201305,606201305,606201305,606201305)","20","1","(606201304,606201304,606201304,606201304,606201304,606201304)","20","1","(606201303,606201303,606201303,606201303,606201303,606201303)","20","(625200602,625200602,625200602,625200602,625200602,625200602)","120","(523200004,523200004,523200004,523200004,523200004,523200004)","5","(508200008,508200008,508200008,508200008,508200008,508200008)","5","(601201601,601201601,601201601,601201601,601201601,601201601)","30","(601201602,601201602,601201602,601201602,601201602,601201602)","30","(601201603,601201603,601201603,601201603,601201603,601201603)","30","(601201604,601201604,601201604,601201604,601201604,601201604)","30"
"601202420","601202420","0","1","(606201305,606201305,606201305,606201305,606201305,606201305)","10","1","(606201304,606201304,606201304,606201304,606201304,606201304)","10","1","(606201303,606201303,606201303,606201303,606201303,606201303)","10","(625200602,625200602,625200602,625200602,625200602,625200602)","60","(523200003,523200003,523200003,523200003,523200003,523200003)","10","(508200007,508200007,508200007,508200007,508200007,508200007)","10","(601201601,601201601,601201601,601201601,601201601,601201601)","20","(601201602,601201602,601201602,601201602,601201602,601201602)","20","(601201603,601201603,601201603,601201603,601201603,601201603)","20","(601201604,601201604,601201604,601201604,601201604,601201604)","20"
"601202421","601202421","0","1","(606201305,606201305,606201305,606201305,606201305,606201305)","5","1","(606201304,606201304,606201304,606201304,606201304,606201304)","5","1","(606201303,606201303,606201303,606201303,606201303,606201303)","5","(625200602,625200602,625200602,625200602,625200602,625200602)","30","(523200002,523200002,523200002,523200002,523200002,523200002)","30","(508200006,508200006,508200006,508200006,508200006,508200006)","30","(601201601,601201601,601201601,601201601,601201601,601201601)","15","(601201602,601201602,601201602,601201602,601201602,601201602)","15","(601201603,601201603,601201603,601201603,601201603,601201603)","15","(601201604,601201604,601201604,601201604,601201604,601201604)","15"
"601202422","601202422","0","1","(606201309,606201309,606201309,606201309,606201309,606201309)","20","1","(606201308,606201308,606201308,606201308,606201308,606201308)","20","1","(606201307,606201307,606201307,606201307,606201307,606201307)","20","(625200602,625200602,625200602,625200602,625200602,625200602)","20","(523200001,523200001,523200001,523200001,523200001,523200001)","50","(508200005,508200005,508200005,508200005,508200005,508200005)","50","(601201601,601201601,601201601,601201601,601201601,601201601)","10","(601201602,601201602,601201602,601201602,601201602,601201602)","10","(601201603,601201603,601201603,601201603,601201603,601201603)","10","(601201604,601201604,601201604,601201604,601201604,601201604)","10"
"601202423","601202423","0","1","(606201309,606201309,606201309,606201309,606201309,606201309)","10","1","(606201308,606201308,606201308,606201308,606201308,606201308)","10","1","(606201307,606201307,606201307,606201307,606201307,606201307)","10","(625200602,625200602,625200602,625200602,625200602,625200602)","10","(523200001,523200001,523200001,523200001,523200001,523200001)","20","(508200005,508200005,508200005,508200005,508200005,508200005)","20","(601201601,601201601,601201601,601201601,601201601,601201601)","5","(601201602,601201602,601201602,601201602,601201602,601201602)","5","(601201603,601201603,601201603,601201603,601201603,601201603)","5","(601201604,601201604,601201604,601201604,601201604,601201604)","5"
"601202424","601202424","0","2","(2)","100000","2","(12)","100000","2","(11)","100000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","2","(602202306,602202306,602202306,602202306,602202306,602202306)","4","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202425","601202425","0","2","(2)","200000","2","(12)","200000","2","(11)","200000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","4","(602202306,602202306,602202306,602202306,602202306,602202306)","6","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202426","601202426","0","2","(2)","200000","2","(12)","200000","2","(11)","200000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","6","(602202306,602202306,602202306,602202306,602202306,602202306)","8","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202427","601202427","0","2","(2)","300000","2","(12)","300000","2","(11)","300000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","8","(602202306,602202306,602202306,602202306,602202306,602202306)","10","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","2","(0)","0","(0)","0","(0)","0","(0)","0"
"601202428","601202428","0","2","(2)","300000","2","(12)","300000","2","(11)","300000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","10","(602202306,602202306,602202306,602202306,602202306,602202306)","15","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","2","(0)","0","(0)","0","(0)","0","(0)","0"
"601202429","601202429","0","2","(2)","500000","2","(12)","500000","2","(11)","500000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","15","(602202306,602202306,602202306,602202306,602202306,602202306)","20","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","3","(0)","0","(0)","0","(0)","0","(0)","0"
"601202430","601202430","0","2","(2)","50000","2","(12)","50000","2","(11)","50000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","1","(602202306,602202306,602202306,602202306,602202306,602202306)","2","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202431","601202431","0","2","(2)","100000","2","(12)","100000","2","(11)","100000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","2","(602202306,602202306,602202306,602202306,602202306,602202306)","4","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202432","601202432","0","2","(2)","100000","2","(12)","100000","2","(11)","100000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","3","(602202306,602202306,602202306,602202306,602202306,602202306)","6","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","1","(0)","0","(0)","0","(0)","0","(0)","0"
"601202433","601202433","0","2","(2)","150000","2","(12)","150000","2","(11)","150000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","4","(602202306,602202306,602202306,602202306,602202306,602202306)","8","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","2","(0)","0","(0)","0","(0)","0","(0)","0"
"601202434","601202434","0","2","(2)","150000","2","(12)","150000","2","(11)","150000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","5","(602202306,602202306,602202306,602202306,602202306,602202306)","10","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","2","(0)","0","(0)","0","(0)","0","(0)","0"
"601202435","601202435","0","2","(2)","250000","2","(12)","250000","2","(11)","250000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","10","(602202306,602202306,602202306,602202306,602202306,602202306)","15","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","3","(0)","0","(0)","0","(0)","0","(0)","0"
"601202436","601202436","0","2","(2)","1000000","2","(12)","1000000","2","(11)","1000000","(1802200014,1802200014,1802200014,1802200014,1802200014,1802200014)","20","(602202306,602202306,602202306,602202306,602202306,602202306)","20","(1301201718,1301201718,1301201718,1301201718,1301201718,1301201718)","4","(0)","0","(0)","0","(0)","0","(0)","0"
"601202437","601202437","0","1","(901200103,901200103,901200103,901200103,901200103,901200103)","48","1","(901200203,901200203,901200203,901200203,901200203,901200203)","24","1","(901200303,901200303,901200303,901200303,901200303,901200303)","24","(501200042,501200042,501200042,501200042,501200042,501200042)","5","(501200022,501200022,501200022,501200022,501200022,501200022)","5","(501200012,501200012,501200012,501200012,501200012,501200012)","5","(0)","0","(0)","0","(0)","0","(0)","0"
"601202438","601202438","0","1","(901200104,901200104,901200104,901200104,901200104,901200104)","48","1","(901200204,901200204,901200204,901200204,901200204,901200204)","24","1","(901200304,901200304,901200304,901200304,901200304,901200304)","24","(501200043,501200043,501200043,501200043,501200043,501200043)","5","(501200023,501200023,501200023,501200023,501200023,501200023)","5","(501200013,501200013,501200013,501200013,501200013,501200013)","5","(0)","0","(0)","0","(0)","0","(0)","0"
