"Name","RowId","PaletteGroupId","Number","Color01Id","Color02Id"
"4052","4052","4031001","114","152114","0"
"4053","4053","4031001","115","152115","0"
"4054","4054","4031001","116","152116","0"
"4055","4055","4031001","117","152117","0"
"4056","4056","4031001","118","152118","0"
"4057","4057","4031001","119","152119","0"
"4058","4058","4031001","120","152120","0"
"4059","4059","4031001","121","152121","0"
"4060","4060","4031001","122","152122","0"
"4061","4061","4031001","123","152123","0"
"4062","4062","4031001","124","152124","0"
"4063","4063","4031001","125","152125","0"
"4064","4064","4031001","126","142001","0"
"4065","4065","4031001","127","142002","0"
"4066","4066","4031001","128","142003","0"
"4067","4067","4031001","129","142004","0"
"4068","4068","4031001","130","142005","0"
"4069","4069","4031001","131","142006","0"
"4070","4070","4031001","132","142007","0"
"4071","4071","4031001","133","142008","0"
"4072","4072","4031001","134","142009","0"
"4073","4073","4031001","135","142010","0"
"4074","4074","4031001","136","142011","0"
"4075","4075","4031001","137","142012","0"
"4076","4076","4031001","138","142013","0"
"4077","4077","4031001","139","142014","0"
"4078","4078","4031001","140","142015","0"
"4079","4079","4031001","141","142016","0"
"4080","4080","4031001","142","142017","0"
"4081","4081","4031001","143","142018","0"
"4082","4082","4031001","144","142019","0"
"4083","4083","4031001","145","142020","0"
"4084","4084","4032001","1","152146","0"
"4085","4085","4032001","2","152147","0"
"4086","4086","4032001","3","152148","0"
"4087","4087","4032001","4","152149","0"
"4088","4088","4032001","5","152150","0"
"4089","4089","4032001","6","152151","0"
"4090","4090","4032001","7","152152","0"
"4091","4091","4032001","8","152153","0"
"4092","4092","4032001","9","152154","0"
"4093","4093","4032001","10","152155","0"
"4094","4094","4032001","11","152156","0"
"4095","4095","4032001","12","152157","0"
"4096","4096","4032001","13","152158","0"
"4097","4097","4032001","14","152159","0"
"4098","4098","4032001","15","152160","0"
"4099","4099","4032001","16","152161","0"
"4100","4100","4032001","17","152162","0"
"4101","4101","4032001","18","152163","0"
"4102","4102","4032001","19","152164","0"
"4103","4103","4032001","20","152165","0"
"4104","4104","4032001","21","152166","0"
"4105","4105","4032001","22","152167","0"
"4106","4106","4032001","23","152168","0"
"4107","4107","4032001","24","152169","0"
"4108","4108","4032001","25","152170","0"
"4109","4109","4032001","26","152171","0"
"4110","4110","4032001","27","152172","0"
"4111","4111","4032001","28","152173","0"
"4112","4112","4032001","29","152174","0"
"4113","4113","4032001","30","152175","0"
"4114","4114","4032001","31","152176","0"
"4115","4115","4032001","32","152177","0"
"4116","4116","4032001","33","152178","0"
"4117","4117","4032001","34","152179","0"
"4118","4118","4032001","35","152180","0"
"4119","4119","4032001","36","152181","0"
"4120","4120","4032001","37","152182","0"
"4121","4121","4032001","38","152183","0"
"4122","4122","4032001","39","152184","0"
"4123","4123","4032001","40","152185","0"
"4124","4124","4032001","41","152186","0"
"4125","4125","4032001","42","152187","0"
"4126","4126","4032001","43","152188","0"
"4127","4127","4032001","44","152189","0"
"4128","4128","4032001","45","152190","0"
"4129","4129","4032001","46","152191","0"
"4130","4130","4032001","47","152192","0"
"4131","4131","4032001","48","152193","0"
"4132","4132","4032001","49","152194","0"
"4133","4133","4032001","50","152195","0"
"4134","4134","4032001","51","152196","0"
"4135","4135","4032001","52","152197","0"
"4136","4136","4032001","53","152198","0"
"4137","4137","4032001","54","152199","0"
"4138","4138","4032001","55","152200","0"
"4139","4139","4032001","56","152201","0"
"4140","4140","4032001","57","152202","0"
"4141","4141","4032001","58","152203","0"
"4142","4142","4032001","59","152204","0"
"4143","4143","4032001","60","152205","0"
"4144","4144","4032001","61","152206","0"
"4145","4145","4032001","62","152207","0"
"4146","4146","4032001","63","152208","0"
"4147","4147","4032001","64","152209","0"
"4148","4148","4032001","65","152210","0"
"4149","4149","4032001","66","152211","0"
"4150","4150","4032001","67","152212","0"
"4151","4151","4032001","68","152213","0"
"4152","4152","4032001","69","152214","0"
"4153","4153","4032001","70","152215","0"
"4154","4154","4032001","71","152216","0"
"4155","4155","4032001","72","152217","0"
"4156","4156","4032001","73","152218","0"
"4157","4157","4032001","74","152219","0"
"4158","4158","4032001","75","152220","0"
"4159","4159","4032001","76","152221","0"
"4160","4160","4032001","77","152222","0"
"4161","4161","4032001","78","152223","0"
"4162","4162","4032001","79","152224","0"
"4163","4163","4032001","80","152225","0"
"4164","4164","4032001","81","152226","0"
"4165","4165","4032001","82","152227","0"
"4166","4166","4032001","83","152228","0"
"4167","4167","4032001","84","152229","0"
"4168","4168","4032001","85","152230","0"
"4169","4169","4032001","86","152231","0"
"4170","4170","4032001","87","152232","0"
"4171","4171","4032001","88","152233","0"
"4172","4172","4032001","89","152234","0"
"4173","4173","4032001","90","152235","0"
"4174","4174","4032001","91","152236","0"
"4175","4175","4032001","92","152237","0"
"4176","4176","4032001","93","152238","0"
"4177","4177","4032001","94","152239","0"
"4178","4178","4032001","95","152240","0"
"4179","4179","4032001","96","152241","0"
"4180","4180","4032001","97","152242","0"
"4181","4181","4032001","98","152243","0"
"4182","4182","4032001","99","152244","0"
"4183","4183","4032001","100","152245","0"
"4184","4184","4032001","101","152246","0"
"4185","4185","4032001","102","152247","0"
"4186","4186","4032001","103","152248","0"
"4187","4187","4032001","104","152249","0"
"4188","4188","4032001","105","152250","0"
"4189","4189","4032001","106","152251","0"
"4190","4190","4032001","107","152252","0"
"4191","4191","4032001","108","152253","0"
"4192","4192","4032001","109","152254","0"
"4193","4193","4032001","110","152255","0"
"4194","4194","4032001","111","152256","0"
"4195","4195","4032001","112","152257","0"
"4196","4196","4032001","113","152258","0"
"4197","4197","4032001","114","152259","0"
"4198","4198","4032001","115","152260","0"
"4199","4199","4032001","116","152261","0"
"4200","4200","4032001","117","152262","0"
"4201","4201","4032001","118","152263","0"
"4202","4202","4032001","119","152264","0"
"4203","4203","4032001","120","152265","0"
"4204","4204","4032001","121","152266","0"
"4205","4205","4032001","122","152267","0"
"4206","4206","4032001","123","152268","0"
"4207","4207","4032001","124","152269","0"
"4208","4208","4032001","125","152270","0"
"4209","4209","4032001","126","142021","0"
"4210","4210","4032001","127","142022","0"
"4211","4211","4032001","128","142023","0"
"4212","4212","4032001","129","142024","0"
"4213","4213","4032001","130","142025","0"
"4214","4214","4032001","131","142026","0"
"4215","4215","4032001","132","142027","0"
"4216","4216","4032001","133","142028","0"
"4217","4217","4032001","134","142029","0"
"4218","4218","4032001","135","142030","0"
"4219","4219","4032001","136","142031","0"
"4220","4220","4032001","137","142032","0"
"4221","4221","4032001","138","142033","0"
"4222","4222","4032001","139","142034","0"
"4223","4223","4032001","140","142035","0"
"4224","4224","4032001","141","142036","0"
"4225","4225","4032001","142","142037","0"
"4226","4226","4032001","143","142038","0"
"4227","4227","4032001","144","142039","0"
"4228","4228","4032001","145","142040","0"
"4229","4229","4031002","1","152001","0"
"4230","4230","4031002","2","152002","0"
"4231","4231","4031002","3","152003","0"
"4232","4232","4031002","4","152004","0"
"4233","4233","4031002","5","152005","0"
"4234","4234","4031002","6","152006","0"
"4235","4235","4031002","7","152007","0"
"4236","4236","4031002","8","152008","0"
"4237","4237","4031002","9","152009","0"
"4238","4238","4031002","10","152010","0"
"4239","4239","4031002","11","152011","0"
"4240","4240","4031002","12","152012","0"
"4241","4241","4031002","13","152013","0"
"4242","4242","4031002","14","152014","0"
"4243","4243","4031002","15","152015","0"
"4244","4244","4031002","16","152016","0"
"4245","4245","4031002","17","152017","0"
"4246","4246","4031002","18","152018","0"
"4247","4247","4031002","19","152019","0"
"4248","4248","4031002","20","152020","0"
"4249","4249","4031002","21","152021","0"
"4250","4250","4031002","22","152022","0"
"4251","4251","4031002","23","152023","0"
"4252","4252","4031002","24","152024","0"
"4253","4253","4031002","25","152025","0"
"4254","4254","4031002","26","152026","0"
"4255","4255","4031002","27","152027","0"
"4256","4256","4031002","28","152028","0"
"4257","4257","4031002","29","152029","0"
"4258","4258","4031002","30","152030","0"
"4259","4259","4031002","31","152031","0"
"4260","4260","4031002","32","152032","0"
"4261","4261","4031002","33","152033","0"
"4262","4262","4031002","34","152034","0"
"4263","4263","4031002","35","152035","0"
"4264","4264","4031002","36","152036","0"
"4265","4265","4031002","37","152037","0"
"4266","4266","4031002","38","152038","0"
"4267","4267","4031002","39","152039","0"
"4268","4268","4031002","40","152040","0"
"4269","4269","4031002","41","152041","0"
"4270","4270","4031002","42","152042","0"
"4271","4271","4031002","43","152043","0"
"4272","4272","4031002","44","152044","0"
"4273","4273","4031002","45","152045","0"
"4274","4274","4031002","46","152046","0"
"4275","4275","4031002","47","152047","0"
"4276","4276","4031002","48","152048","0"
"4277","4277","4031002","49","152049","0"
"4278","4278","4031002","50","152050","0"
"4279","4279","4031002","51","152051","0"
"4280","4280","4031002","52","152052","0"
"4281","4281","4031002","53","152053","0"
"4282","4282","4031002","54","152054","0"
"4283","4283","4031002","55","152055","0"
"4284","4284","4031002","56","152056","0"
"4285","4285","4031002","57","152057","0"
"4286","4286","4031002","58","152058","0"
"4287","4287","4031002","59","152059","0"
"4288","4288","4031002","60","152060","0"
"4289","4289","4031002","61","152061","0"
"4290","4290","4031002","62","152062","0"
"4291","4291","4031002","63","152063","0"
"4292","4292","4031002","64","152064","0"
"4293","4293","4031002","65","152065","0"
"4294","4294","4031002","66","152066","0"
"4295","4295","4031002","67","152067","0"
"4296","4296","4031002","68","152068","0"
"4297","4297","4031002","69","152069","0"
"4298","4298","4031002","70","152070","0"
"4299","4299","4031002","71","152071","0"
"4300","4300","4031002","72","152072","0"
"4301","4301","4031002","73","152073","0"
"4302","4302","4031002","74","152074","0"
"4303","4303","4031002","75","152075","0"
"4304","4304","4031002","76","152076","0"
"4305","4305","4031002","77","152077","0"
"4306","4306","4031002","78","152078","0"
"4307","4307","4031002","79","152079","0"
"4308","4308","4031002","80","152080","0"
"4309","4309","4031002","81","152081","0"
"4310","4310","4031002","82","152082","0"
"4311","4311","4031002","83","152083","0"
"4312","4312","4031002","84","152084","0"
"4313","4313","4031002","85","152085","0"
"4314","4314","4031002","86","152086","0"
"4315","4315","4031002","87","152087","0"
"4316","4316","4031002","88","152088","0"
"4317","4317","4031002","89","152089","0"
"4318","4318","4031002","90","152090","0"
"4319","4319","4031002","91","152091","0"
"4320","4320","4031002","92","152092","0"
"4321","4321","4031002","93","152093","0"
"4322","4322","4031002","94","152094","0"
"4323","4323","4031002","95","152095","0"
"4324","4324","4031002","96","152096","0"
"4325","4325","4031002","97","152097","0"
"4326","4326","4031002","98","152098","0"
"4327","4327","4031002","99","152099","0"
"4328","4328","4031002","100","152100","0"
"4329","4329","4031002","101","152101","0"
"4330","4330","4031002","102","152102","0"
"4331","4331","4031002","103","152103","0"
"4332","4332","4031002","104","152104","0"
"4333","4333","4031002","105","152105","0"
"4334","4334","4031002","106","152106","0"
"4335","4335","4031002","107","152107","0"
"4336","4336","4031002","108","152108","0"
"4337","4337","4031002","109","152109","0"
"4338","4338","4031002","110","152110","0"
"4339","4339","4031002","111","152111","0"
"4340","4340","4031002","112","152112","0"
"4341","4341","4031002","113","152113","0"
"4342","4342","4031002","114","152114","0"
"4343","4343","4031002","115","152115","0"
"4344","4344","4031002","116","152116","0"
"4345","4345","4031002","117","152117","0"
"4346","4346","4031002","118","152118","0"
"4347","4347","4031002","119","152119","0"
"4348","4348","4031002","120","152120","0"
"4349","4349","4031002","121","152121","0"
"4350","4350","4031002","122","152122","0"
"4351","4351","4031002","123","152123","0"
"4352","4352","4031002","124","152124","0"
"4353","4353","4031002","125","152125","0"
"4354","4354","4031002","126","142041","0"
"4355","4355","4031002","127","142042","0"
"4356","4356","4031002","128","142043","0"
"4357","4357","4031002","129","142044","0"
"4358","4358","4031002","130","142045","0"
"4359","4359","4031002","131","142046","0"
"4360","4360","4031002","132","142047","0"
"4361","4361","4031002","133","142048","0"
"4362","4362","4031002","134","142049","0"
"4363","4363","4031002","135","142050","0"
"4364","4364","4031002","136","142051","0"
"4365","4365","4031002","137","142052","0"
"4366","4366","4031002","138","142053","0"
"4367","4367","4031002","139","142054","0"
"4368","4368","4031002","140","142055","0"
"4369","4369","4031002","141","142056","0"
"4370","4370","4031002","142","142057","0"
"4371","4371","4031002","143","142058","0"
"4372","4372","4031002","144","142059","0"
"4373","4373","4031002","145","142060","0"
"4374","4374","4032002","1","152146","0"
"4375","4375","4032002","2","152147","0"
"4376","4376","4032002","3","152148","0"
"4377","4377","4032002","4","152149","0"
"4378","4378","4032002","5","152150","0"
"4379","4379","4032002","6","152151","0"
"4380","4380","4032002","7","152152","0"
"4381","4381","4032002","8","152153","0"
"4382","4382","4032002","9","152154","0"
"4383","4383","4032002","10","152155","0"
"4384","4384","4032002","11","152156","0"
"4385","4385","4032002","12","152157","0"
"4386","4386","4032002","13","152158","0"
"4387","4387","4032002","14","152159","0"
"4388","4388","4032002","15","152160","0"
"4389","4389","4032002","16","152161","0"
"4390","4390","4032002","17","152162","0"
"4391","4391","4032002","18","152163","0"
"4392","4392","4032002","19","152164","0"
"4393","4393","4032002","20","152165","0"
"4394","4394","4032002","21","152166","0"
"4395","4395","4032002","22","152167","0"
"4396","4396","4032002","23","152168","0"
"4397","4397","4032002","24","152169","0"
"4398","4398","4032002","25","152170","0"
"4399","4399","4032002","26","152171","0"
"4400","4400","4032002","27","152172","0"
"4401","4401","4032002","28","152173","0"
"4402","4402","4032002","29","152174","0"
"4403","4403","4032002","30","152175","0"
"4404","4404","4032002","31","152176","0"
"4405","4405","4032002","32","152177","0"
"4406","4406","4032002","33","152178","0"
"4407","4407","4032002","34","152179","0"
"4408","4408","4032002","35","152180","0"
"4409","4409","4032002","36","152181","0"
"4410","4410","4032002","37","152182","0"
"4411","4411","4032002","38","152183","0"
"4412","4412","4032002","39","152184","0"
"4413","4413","4032002","40","152185","0"
"4414","4414","4032002","41","152186","0"
"4415","4415","4032002","42","152187","0"
"4416","4416","4032002","43","152188","0"
"4417","4417","4032002","44","152189","0"
"4418","4418","4032002","45","152190","0"
"4419","4419","4032002","46","152191","0"
"4420","4420","4032002","47","152192","0"
"4421","4421","4032002","48","152193","0"
"4422","4422","4032002","49","152194","0"
"4423","4423","4032002","50","152195","0"
"4424","4424","4032002","51","152196","0"
"4425","4425","4032002","52","152197","0"
"4426","4426","4032002","53","152198","0"
"4427","4427","4032002","54","152199","0"
"4428","4428","4032002","55","152200","0"
"4429","4429","4032002","56","152201","0"
"4430","4430","4032002","57","152202","0"
"4431","4431","4032002","58","152203","0"
"4432","4432","4032002","59","152204","0"
"4433","4433","4032002","60","152205","0"
"4434","4434","4032002","61","152206","0"
"4435","4435","4032002","62","152207","0"
"4436","4436","4032002","63","152208","0"
"4437","4437","4032002","64","152209","0"
"4438","4438","4032002","65","152210","0"
"4439","4439","4032002","66","152211","0"
"4440","4440","4032002","67","152212","0"
"4441","4441","4032002","68","152213","0"
"4442","4442","4032002","69","152214","0"
"4443","4443","4032002","70","152215","0"
"4444","4444","4032002","71","152216","0"
"4445","4445","4032002","72","152217","0"
"4446","4446","4032002","73","152218","0"
"4447","4447","4032002","74","152219","0"
"4448","4448","4032002","75","152220","0"
"4449","4449","4032002","76","152221","0"
"4450","4450","4032002","77","152222","0"
"4451","4451","4032002","78","152223","0"
"4452","4452","4032002","79","152224","0"
"4453","4453","4032002","80","152225","0"
"4454","4454","4032002","81","152226","0"
"4455","4455","4032002","82","152227","0"
"4456","4456","4032002","83","152228","0"
"4457","4457","4032002","84","152229","0"
"4458","4458","4032002","85","152230","0"
"4459","4459","4032002","86","152231","0"
"4460","4460","4032002","87","152232","0"
"4461","4461","4032002","88","152233","0"
"4462","4462","4032002","89","152234","0"
"4463","4463","4032002","90","152235","0"
"4464","4464","4032002","91","152236","0"
"4465","4465","4032002","92","152237","0"
"4466","4466","4032002","93","152238","0"
"4467","4467","4032002","94","152239","0"
"4468","4468","4032002","95","152240","0"
"4469","4469","4032002","96","152241","0"
"4470","4470","4032002","97","152242","0"
"4471","4471","4032002","98","152243","0"
"4472","4472","4032002","99","152244","0"
"4473","4473","4032002","100","152245","0"
"4474","4474","4032002","101","152246","0"
"4475","4475","4032002","102","152247","0"
"4476","4476","4032002","103","152248","0"
"4477","4477","4032002","104","152249","0"
"4478","4478","4032002","105","152250","0"
"4479","4479","4032002","106","152251","0"
"4480","4480","4032002","107","152252","0"
"4481","4481","4032002","108","152253","0"
"4482","4482","4032002","109","152254","0"
"4483","4483","4032002","110","152255","0"
"4484","4484","4032002","111","152256","0"
"4485","4485","4032002","112","152257","0"
"4486","4486","4032002","113","152258","0"
"4487","4487","4032002","114","152259","0"
"4488","4488","4032002","115","152260","0"
"4489","4489","4032002","116","152261","0"
"4490","4490","4032002","117","152262","0"
"4491","4491","4032002","118","152263","0"
"4492","4492","4032002","119","152264","0"
"4493","4493","4032002","120","152265","0"
"4494","4494","4032002","121","152266","0"
"4495","4495","4032002","122","152267","0"
"4496","4496","4032002","123","152268","0"
"4497","4497","4032002","124","152269","0"
"4498","4498","4032002","125","152270","0"
"4499","4499","4032002","126","142061","0"
"4500","4500","4032002","127","142062","0"
"4501","4501","4032002","128","142063","0"
"4502","4502","4032002","129","142064","0"
"4503","4503","4032002","130","142065","0"
"4504","4504","4032002","131","142066","0"
"4505","4505","4032002","132","142067","0"
"4506","4506","4032002","133","142068","0"
"4507","4507","4032002","134","142069","0"
"4508","4508","4032002","135","142070","0"
"4509","4509","4032002","136","142071","0"
"4510","4510","4032002","137","142072","0"
"4511","4511","4032002","138","142073","0"
"4512","4512","4032002","139","142074","0"
"4513","4513","4032002","140","142075","0"
"4514","4514","4032002","141","142076","0"
"4515","4515","4032002","142","142077","0"
"4516","4516","4032002","143","142078","0"
"4517","4517","4032002","144","142079","0"
"4518","4518","4032002","145","142080","0"
"4519","4519","4031003","1","152001","0"
"4520","4520","4031003","2","152002","0"
"4521","4521","4031003","3","152003","0"
"4522","4522","4031003","4","152004","0"
"4523","4523","4031003","5","152005","0"
"4524","4524","4031003","6","152006","0"
"4525","4525","4031003","7","152007","0"
"4526","4526","4031003","8","152008","0"
"4527","4527","4031003","9","152009","0"
"4528","4528","4031003","10","152010","0"
"4529","4529","4031003","11","152011","0"
"4530","4530","4031003","12","152012","0"
"4531","4531","4031003","13","152013","0"
"4532","4532","4031003","14","152014","0"
"4533","4533","4031003","15","152015","0"
"4534","4534","4031003","16","152016","0"
"4535","4535","4031003","17","152017","0"
"4536","4536","4031003","18","152018","0"
"4537","4537","4031003","19","152019","0"
"4538","4538","4031003","20","152020","0"
"4539","4539","4031003","21","152021","0"
"4540","4540","4031003","22","152022","0"
"4541","4541","4031003","23","152023","0"
"4542","4542","4031003","24","152024","0"
"4543","4543","4031003","25","152025","0"
"4544","4544","4031003","26","152026","0"
"4545","4545","4031003","27","152027","0"
"4546","4546","4031003","28","152028","0"
"4547","4547","4031003","29","152029","0"
"4548","4548","4031003","30","152030","0"
"4549","4549","4031003","31","152031","0"
"4550","4550","4031003","32","152032","0"
"4551","4551","4031003","33","152033","0"
"4552","4552","4031003","34","152034","0"
"4553","4553","4031003","35","152035","0"
"4554","4554","4031003","36","152036","0"
"4555","4555","4031003","37","152037","0"
"4556","4556","4031003","38","152038","0"
"4557","4557","4031003","39","152039","0"
"4558","4558","4031003","40","152040","0"
"4559","4559","4031003","41","152041","0"
"4560","4560","4031003","42","152042","0"
"4561","4561","4031003","43","152043","0"
"4562","4562","4031003","44","152044","0"
"4563","4563","4031003","45","152045","0"
"4564","4564","4031003","46","152046","0"
"4565","4565","4031003","47","152047","0"
"4566","4566","4031003","48","152048","0"
"4567","4567","4031003","49","152049","0"
"4568","4568","4031003","50","152050","0"
"4569","4569","4031003","51","152051","0"
"4570","4570","4031003","52","152052","0"
"4571","4571","4031003","53","152053","0"
"4572","4572","4031003","54","152054","0"
"4573","4573","4031003","55","152055","0"
"4574","4574","4031003","56","152056","0"
"4575","4575","4031003","57","152057","0"
"4576","4576","4031003","58","152058","0"
"4577","4577","4031003","59","152059","0"
"4578","4578","4031003","60","152060","0"
"4579","4579","4031003","61","152061","0"
"4580","4580","4031003","62","152062","0"
"4581","4581","4031003","63","152063","0"
"4582","4582","4031003","64","152064","0"
"4583","4583","4031003","65","152065","0"
"4584","4584","4031003","66","152066","0"
"4585","4585","4031003","67","152067","0"
"4586","4586","4031003","68","152068","0"
"4587","4587","4031003","69","152069","0"
"4588","4588","4031003","70","152070","0"
"4589","4589","4031003","71","152071","0"
"4590","4590","4031003","72","152072","0"
"4591","4591","4031003","73","152073","0"
"4592","4592","4031003","74","152074","0"
"4593","4593","4031003","75","152075","0"
"4594","4594","4031003","76","152076","0"
"4595","4595","4031003","77","152077","0"
"4596","4596","4031003","78","152078","0"
"4597","4597","4031003","79","152079","0"
"4598","4598","4031003","80","152080","0"
"4599","4599","4031003","81","152081","0"
"4600","4600","4031003","82","152082","0"
"4601","4601","4031003","83","152083","0"
"4602","4602","4031003","84","152084","0"
"4603","4603","4031003","85","152085","0"
"4604","4604","4031003","86","152086","0"
"4605","4605","4031003","87","152087","0"
"4606","4606","4031003","88","152088","0"
"4607","4607","4031003","89","152089","0"
"4608","4608","4031003","90","152090","0"
"4609","4609","4031003","91","152091","0"
"4610","4610","4031003","92","152092","0"
"4611","4611","4031003","93","152093","0"
"4612","4612","4031003","94","152094","0"
"4613","4613","4031003","95","152095","0"
"4614","4614","4031003","96","152096","0"
"4615","4615","4031003","97","152097","0"
"4616","4616","4031003","98","152098","0"
"4617","4617","4031003","99","152099","0"
"4618","4618","4031003","100","152100","0"
"4619","4619","4031003","101","152101","0"
"4620","4620","4031003","102","152102","0"
"4621","4621","4031003","103","152103","0"
"4622","4622","4031003","104","152104","0"
"4623","4623","4031003","105","152105","0"
"4624","4624","4031003","106","152106","0"
"4625","4625","4031003","107","152107","0"
"4626","4626","4031003","108","152108","0"
"4627","4627","4031003","109","152109","0"
"4628","4628","4031003","110","152110","0"
"4629","4629","4031003","111","152111","0"
"4630","4630","4031003","112","152112","0"
"4631","4631","4031003","113","152113","0"
"4632","4632","4031003","114","152114","0"
"4633","4633","4031003","115","152115","0"
"4634","4634","4031003","116","152116","0"
"4635","4635","4031003","117","152117","0"
"4636","4636","4031003","118","152118","0"
"4637","4637","4031003","119","152119","0"
"4638","4638","4031003","120","152120","0"
"4639","4639","4031003","121","152121","0"
"4640","4640","4031003","122","152122","0"
"4641","4641","4031003","123","152123","0"
"4642","4642","4031003","124","152124","0"
"4643","4643","4031003","125","152125","0"
"4644","4644","4031003","126","142081","0"
"4645","4645","4031003","127","142082","0"
"4646","4646","4031003","128","142083","0"
"4647","4647","4031003","129","142084","0"
"4648","4648","4031003","130","142085","0"
"4649","4649","4031003","131","142086","0"
"4650","4650","4031003","132","142087","0"
"4651","4651","4031003","133","142088","0"
"4652","4652","4031003","134","142089","0"
"4653","4653","4031003","135","142090","0"
"4654","4654","4031003","136","142091","0"
"4655","4655","4031003","137","142092","0"
"4656","4656","4031003","138","142093","0"
"4657","4657","4031003","139","142094","0"
"4658","4658","4031003","140","142095","0"
"4659","4659","4031003","141","142096","0"
"4660","4660","4031003","142","142097","0"
"4661","4661","4031003","143","142098","0"
"4662","4662","4031003","144","142099","0"
"4663","4663","4031003","145","142100","0"
"4664","4664","4032003","1","152146","0"
"4665","4665","4032003","2","152147","0"
"4666","4666","4032003","3","152148","0"
"4667","4667","4032003","4","152149","0"
"4668","4668","4032003","5","152150","0"
"4669","4669","4032003","6","152151","0"
"4670","4670","4032003","7","152152","0"
"4671","4671","4032003","8","152153","0"
"4672","4672","4032003","9","152154","0"
"4673","4673","4032003","10","152155","0"
"4674","4674","4032003","11","152156","0"
"4675","4675","4032003","12","152157","0"
"4676","4676","4032003","13","152158","0"
"4677","4677","4032003","14","152159","0"
"4678","4678","4032003","15","152160","0"
"4679","4679","4032003","16","152161","0"
"4680","4680","4032003","17","152162","0"
"4681","4681","4032003","18","152163","0"
"4682","4682","4032003","19","152164","0"
"4683","4683","4032003","20","152165","0"
"4684","4684","4032003","21","152166","0"
"4685","4685","4032003","22","152167","0"
"4686","4686","4032003","23","152168","0"
"4687","4687","4032003","24","152169","0"
"4688","4688","4032003","25","152170","0"
"4689","4689","4032003","26","152171","0"
"4690","4690","4032003","27","152172","0"
"4691","4691","4032003","28","152173","0"
"4692","4692","4032003","29","152174","0"
"4693","4693","4032003","30","152175","0"
"4694","4694","4032003","31","152176","0"
"4695","4695","4032003","32","152177","0"
"4696","4696","4032003","33","152178","0"
"4697","4697","4032003","34","152179","0"
"4698","4698","4032003","35","152180","0"
"4699","4699","4032003","36","152181","0"
"4700","4700","4032003","37","152182","0"
"4701","4701","4032003","38","152183","0"
"4702","4702","4032003","39","152184","0"
"4703","4703","4032003","40","152185","0"
"4704","4704","4032003","41","152186","0"
"4705","4705","4032003","42","152187","0"
"4706","4706","4032003","43","152188","0"
"4707","4707","4032003","44","152189","0"
"4708","4708","4032003","45","152190","0"
"4709","4709","4032003","46","152191","0"
"4710","4710","4032003","47","152192","0"
"4711","4711","4032003","48","152193","0"
"4712","4712","4032003","49","152194","0"
"4713","4713","4032003","50","152195","0"
"4714","4714","4032003","51","152196","0"
"4715","4715","4032003","52","152197","0"
"4716","4716","4032003","53","152198","0"
"4717","4717","4032003","54","152199","0"
"4718","4718","4032003","55","152200","0"
"4719","4719","4032003","56","152201","0"
"4720","4720","4032003","57","152202","0"
"4721","4721","4032003","58","152203","0"
"4722","4722","4032003","59","152204","0"
"4723","4723","4032003","60","152205","0"
"4724","4724","4032003","61","152206","0"
"4725","4725","4032003","62","152207","0"
"4726","4726","4032003","63","152208","0"
"4727","4727","4032003","64","152209","0"
"4728","4728","4032003","65","152210","0"
"4729","4729","4032003","66","152211","0"
"4730","4730","4032003","67","152212","0"
"4731","4731","4032003","68","152213","0"
"4732","4732","4032003","69","152214","0"
"4733","4733","4032003","70","152215","0"
"4734","4734","4032003","71","152216","0"
"4735","4735","4032003","72","152217","0"
"4736","4736","4032003","73","152218","0"
"4737","4737","4032003","74","152219","0"
"4738","4738","4032003","75","152220","0"
"4739","4739","4032003","76","152221","0"
"4740","4740","4032003","77","152222","0"
"4741","4741","4032003","78","152223","0"
"4742","4742","4032003","79","152224","0"
"4743","4743","4032003","80","152225","0"
"4744","4744","4032003","81","152226","0"
"4745","4745","4032003","82","152227","0"
"4746","4746","4032003","83","152228","0"
"4747","4747","4032003","84","152229","0"
"4748","4748","4032003","85","152230","0"
"4749","4749","4032003","86","152231","0"
"4750","4750","4032003","87","152232","0"
"4751","4751","4032003","88","152233","0"
"4752","4752","4032003","89","152234","0"
"4753","4753","4032003","90","152235","0"
"4754","4754","4032003","91","152236","0"
"4755","4755","4032003","92","152237","0"
"4756","4756","4032003","93","152238","0"
"4757","4757","4032003","94","152239","0"
"4758","4758","4032003","95","152240","0"
"4759","4759","4032003","96","152241","0"
"4760","4760","4032003","97","152242","0"
"4761","4761","4032003","98","152243","0"
"4762","4762","4032003","99","152244","0"
"4763","4763","4032003","100","152245","0"
"4764","4764","4032003","101","152246","0"
"4765","4765","4032003","102","152247","0"
"4766","4766","4032003","103","152248","0"
"4767","4767","4032003","104","152249","0"
"4768","4768","4032003","105","152250","0"
"4769","4769","4032003","106","152251","0"
"4770","4770","4032003","107","152252","0"
"4771","4771","4032003","108","152253","0"
"4772","4772","4032003","109","152254","0"
"4773","4773","4032003","110","152255","0"
"4774","4774","4032003","111","152256","0"
"4775","4775","4032003","112","152257","0"
"4776","4776","4032003","113","152258","0"
"4777","4777","4032003","114","152259","0"
"4778","4778","4032003","115","152260","0"
"4779","4779","4032003","116","152261","0"
"4780","4780","4032003","117","152262","0"
"4781","4781","4032003","118","152263","0"
"4782","4782","4032003","119","152264","0"
"4783","4783","4032003","120","152265","0"
"4784","4784","4032003","121","152266","0"
"4785","4785","4032003","122","152267","0"
"4786","4786","4032003","123","152268","0"
