"Name","QuestId","Script"
"106109500","106109500","NPCSHOW 1003 (-9029,14139,7110,-89)/NPCSHOW 1004 (-9199,14229,7110,-78)/NPCSHOW 4036 (-7370,-2380,8610,-178)/NPCSHOW 5099 (-8850,13740,7090,-100)/NPCSHOW 40361 (-7310,-2010,8610,-178)/NPCSHOW 40362 (-9870,450,8600,-70)/NPCSHOW 40363 (-11580,6090,7100,-80)/NPCSHOW 50972 (-11580,6090,7100,-80)/NPCSHOW 50991 (-9300,13770,7090,-80)"
"106109600","106109600","NPCSHOW 1003 (-9029,14139,7110,-89)/NPCSHOW 1004 (-9199,14229,7110,-78)/NPCSHOW 4036 (-7370,-2380,8610,-178)/NPCSHOW 5097 (-4400,2030,8970,48)/NPCSHOW 5099 (-8850,13740,7090,-100)/NPCSHOW 40361 (-7310,-2010,8610,-178)/NPCSHOW 40362 (-9870,450,8600,-70)/NPCSHOW 40363 (-11580,6090,7100,-80)/NPCSHOW 50972 (-11580,6090,7100,-80)/NPCSHOW 50991 (-9300,13770,7090,-80)"
"106109700","106109700","NPCSHOW 1003 (-9029,14139,7110,-89)/NPCSHOW 1004 (-9199,14229,7110,-78)/NPCSHOW 5099 (-8850,13740,7090,-100)/NPCSHOW 40363 (-11580,6090,7100,-80)/NPCSHOW 50972 (-11580,6090,7100,-80)/NPCSHOW 50991 (-9300,13770,7090,-80)"
"106109800","106109800","0"
"106109900","106109900","NPCSHOW 1003 (-14880,-1590,120,10)/NPCSHOW 1004 (-14990,-1510,120,10)"
"106110000","106110000","NPCSHOW 1003 (-11070,-2050,130,166)/NPCSHOW 1004 (-11100,-1840,140,-178)"
"106110100","106110100","NPCSHOW 1003 (-11070,-2050,130,166)/NPCSHOW 1004 (-11100,-1840,140,-178)"
"106110200","106110200","NPCSHOW 1003 (-11070,-2050,130,166)/NPCSHOW 1004 (-11100,-1840,140,-178)"
"106110300","106110300","NPCSHOW 1001 (-8970,-7420,390,110)/NPCSHOW 1003 (-9330,-6786,390,-70)/NPCSHOW 1004 (-9080,-6700,390,-79)"
"106110500","106110500","0"
"106110600","106110600","0"
"106110700","106110700","0"
"106110750","106110750","NPCSHOW 40371 (4250,-1170,1310,150)"
"106110760","106110760","NPCSHOW 40371 (4250,-1170,1310,150)"
"106110800","106110800","NPCSHOW 4037 (-8341,9068,61,19)"
"106110900","106110900","NPCSHOW 37361 (970,2140,730,-118)/NPCSHOW 302707 (1010,2500,710,-89)/NPCSHOW 302708 (1260,2300,800,-149)"
"106111000","106111000","NPCSHOW 37361 (970,2140,730,-118)/NPCSHOW 302707 (1010,2500,710,-89)/NPCSHOW 302708 (1260,2300,800,-149)"
"106111100","106111100","NPCSHOW 37361 (970,2140,730,-118)/NPCSHOW 302707 (1010,2500,710,-89)/NPCSHOW 302708 (1260,2300,800,-149)"
"106111200","106111200","NPCSHOW 37361 (970,2140,730,-118)/NPCSHOW 302707 (1010,2500,710,-89)/NPCSHOW 302708 (1260,2300,800,-149)"
"106111400","106111400","0"
"106111600","106111600","0"
"106111700","106111700","NPCSHOW 4037 (16300,7703,1620,-133)"
"106111800","106111800","NPCSHOW 40371 (4250,-1170,1310,150)"
"106111850","106111850","NPCSHOW 37361 (970,2140,730,61)/NPCSHOW 302707 (1010,2500,710,-89)/NPCSHOW 302708 (1260,2300,800,-149)"
"106111900","106111900","NPCSHOW 1002 (14690,-40,1700,54)/NPCSHOW 1026 (14860,210,1700,-120)/NPCSHOW 40371 (4250,-1170,1310,150)"
"106112000","106112000","NPCSHOW 40371 (4250,-1170,1310,150)"
"106112100","106112100","NPCSHOW 40371 (4250,-1170,1310,150)"
"106112200","106112200","NPCSHOW 1001 (11660,-3020,1700,11)/NPCSHOW 1004 (11600,-2860,1700,-5)"
"106112300","106112300","0"
"106112400","106112400","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106112500","106112500","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106112550","106112550","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106112570","106112570","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106112600","106112600","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 3739 (-19830,3280,4160,-48)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106112700","106112700","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106112800","106112800","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106112900","106112900","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106113000","106113000","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106113050","106113050","NPCSHOW 2018 (-5360,-6970,3900,19)/NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106113100","106113100","NPCSHOW 1002 (-480,-9770,4720,-30)/NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106113200","106113200","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106113300","106113300","NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106113350","106113350","NPCSHOW 1002 (1110,-11260,4710,32)/NPCSHOW 3738 (-15280,2580,4140,-19)/NPCSHOW 37381 (-15160,2230,4140,89)/NPCSHOW 37382 (-15330,2050,4140,9)/NPCSHOW 37383 (-17330,50,4160,-39)/NPCSHOW 37384 (-17470,410,4160,48)/NPCSHOW 37385 (-17820,-30,4160,-109)/NPCSHOW 37386 (-18080,440,4160,78)/NPCSHOW 37387 (-18770,2040,4160,50)/NPCSHOW 37388 (-19200,2910,4160,-79)/NPCSHOW 37389 (-18600,3330,4160,-169)/NPCSHOW 373891 (-16340,-4930,3610,50)/NPCSHOW 373892 (-16160,-5150,3580,89)/NPCSHOW 373893 (-15880,-5390,3560,-159)/NPCSHOW 373894 (-15520,-5880,3580,-149)/NPCSHOW 373895 (-15250,-5810,3580,-38)/NPCSHOW 373896 (-13870,-6330,3550,0)"
"106113900","106113900","0"
"106114000","106114000","NPCSHOW 7022 (12088,2234,3320,164)/NPCSHOW 7023 (12402,2256,3329,172)"
"106114100","106114100","NPCSHOW 7022 (12088,2234,3320,164)/NPCSHOW 7023 (12402,2256,3329,172)"
"106113700","106113700","0"
"106113800","106113800","NPCSHOW 1001 (210,3300,2320,98)/NPCSHOW 1002 (500,3360,2330,109)/NPCSHOW 1004 (610,2880,2340,120)/NPCSHOW 1026 (-70,3180,2310,77)"
"107003650","107003650","0"
"107003700","107003700","0"
"107003800","107003800","NPCSHOW 70075 (-35578,33088,-633,0)/NPCSHOW 70461 (-35399,33267,-541,50)/NPCSHOW 70462 (-35239,32841,-495,100)"
"107003900","107003900","NPCSHOW 70461 (-35399,33267,-541,50)/NPCSHOW 70462 (-35239,32841,-495,100)"
"107004100","107004100","0"
"107004200","107004200","0"
"107004250","107004250","0"
"107004300","107004300","0"
"107004400","107004400","0"
"107004500","107004500","0"
"107004600","107004600","0"
"107004900","107004900","NPCSHOW 1009 (1622,10141,-2346,-19)"
"107005000","107005000","0"
"107005100","107005100","0"
"107005300","107005300","0"
"107005400","107005400","NPCSHOW 7010 (9387,7773,-2554,156)"
"107005500","107005500","NPCSHOW 7010 (9387,7773,-2554,156)"
"107005600","107005600","NPCSHOW 7010 (9387,7773,-2554,156)"
"107005700","107005700","0"
"107005800","107005800","NPCSHOW 1020 (22005,15422,-1293,-99)/NPCSHOW 7003 (21951,15018,-1285,99)"
"107015630","107015630","0"
"107015650","107015650","0"
"107015700","107015700","0"
"107015800","107015800","NPCSHOW 1003 (3944,-1356,-2265,121)"
"107016000","107016000","NPCSHOW 1003 (-5593,-17012,-1399,72)/NPCSHOW 1020 (-5721,-16941,-1405,60)"
"107016200","107016200","NPCSHOW 1003 (-5593,-17012,-1399,72)/NPCSHOW 1020 (-5721,-16941,-1405,60)/NPCSHOW 1024 (-5395,-16615,-1393,-106)/NPCSHOW 7028 (-5682,-16383,-1412,-83)"
"107016300","107016300","NPCSHOW 1003 (-5593,-17012,-1399,72)/NPCSHOW 1020 (-5721,-16941,-1405,60)/NPCSHOW 1024 (-5395,-16615,-1393,-106)/NPCSHOW 7028 (-5682,-16383,-1412,-83)"
"107016400","107016400","NPCSHOW 1003 (-5593,-17012,-1399,72)/NPCSHOW 1020 (-5721,-16941,-1405,60)/NPCSHOW 1024 (-5395,-16615,-1393,-106)/NPCSHOW 7028 (-5682,-16383,-1412,-83)"
"107016500","107016500","NPCSHOW 1003 (17175,-13485,-507,-86)/NPCSHOW 1020 (17063,-13641,-512,-83)/NPCSHOW 1024 (17302,-13809,-540,-92)/NPCSHOW 7028 (17461,-13668,-551,-100)"
"107016600","107016600","0"
"107016700","107016700","NPCSHOW 1003 (19145,-25699,-587,-86)/NPCSHOW 1020 (19033,-25827,-572,-69)/NPCSHOW 1024 (19191,-26167,-540,104)/NPCSHOW 7028 (19467,-26281,-551,144)"
"107016800","107016800","NPCSHOW 1003 (19145,-25699,-587,-86)/NPCSHOW 1020 (19033,-25827,-572,-69)/NPCSHOW 1024 (19191,-26167,-540,104)/NPCSHOW 7028 (19467,-26281,-551,144)"
"107016900","107016900","NPCSHOW 1001 (18623,-38236,490,74)/NPCSHOW 7028 (19467,-26281,-551,144)"
"107017000","107017000","0"
"108100300","108100300","0"
"108100400","108100400","NPCSHOW 1012 (14087,-42081,-109,-40)"
"108100500","108100500","0"
"108111050","108111050","0"
"108111200","108111200","0"
"201100010","201100010","0"
"201100020","201100020","0"
"201100030","201100030","0"
"201100040","201100040","0"
"201100050","201100050","0"
"107002900","107002900","0"
"107002950","107002950","0"
"107003000","107003000","NPCSHOW 7006 (-12970,-12901,540,89)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 70061 (-14113,-13087,260,139)/NPCSHOW 70062 (-13648,-12407,280,129)/NPCSHOW 70063 (-15282,-12374,280,-44)"
"107003100","107003100","NPCSHOW 7006 (-12970,-12901,540,89)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 70061 (-14113,-13087,260,139)/NPCSHOW 70062 (-13648,-12407,280,129)/NPCSHOW 70063 (-15282,-12374,280,-44)"
"107003200","107003200","NPCSHOW 7006 (-12970,-12901,540,89)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 70061 (-14113,-13087,260,139)/NPCSHOW 70062 (-13648,-12407,280,129)/NPCSHOW 70063 (-15282,-12374,280,-44)"
"107003300","107003300","NPCSHOW 7006 (-12970,-12901,540,89)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 70061 (-14113,-13087,260,139)/NPCSHOW 70062 (-13648,-12407,280,129)/NPCSHOW 70063 (-15282,-12374,280,-44)"
"107003350","107003350","NPCSHOW 7006 (-12970,-12901,540,89)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 70061 (-14113,-13087,260,139)/NPCSHOW 70062 (-13648,-12407,280,129)/NPCSHOW 70063 (-15282,-12374,280,-44)"
"107003370","107003370","NPCSHOW 7006 (-12970,-12901,540,89)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 70061 (-14113,-13087,260,139)/NPCSHOW 70062 (-13648,-12407,280,129)/NPCSHOW 70063 (-15282,-12374,280,-44)"
"107003400","107003400","NPCSHOW 7006 (-12970,-12901,540,89)/NPCSHOW 7007 (9323,-13897,1129,0)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 7046 (10380,-14315,1375,107)/NPCSHOW 70061 (-14113,-13087,260,139)/NPCSHOW 70062 (-13648,-12407,280,129)/NPCSHOW 70063 (-15282,-12374,280,-44)/NPCSHOW 70072 (10592,-14780,1405,46)/NPCSHOW 70074 (10133,-14139,1239,-152)/NPCSHOW 70461 (9832,-14180,1219,-1)/NPCSHOW 70462 (10270,-14792,1385,145)"
"107003500","107003500","NPCSHOW 7006 (-12970,-12901,540,89)/NPCSHOW 7007 (9323,-13897,1129,0)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 7046 (10380,-14315,1375,107)/NPCSHOW 70061 (-14113,-13087,260,139)/NPCSHOW 70062 (-13648,-12407,280,129)/NPCSHOW 70063 (-15282,-12374,280,-44)/NPCSHOW 70072 (10592,-14780,1405,46)/NPCSHOW 70074 (10133,-14139,1239,-152)/NPCSHOW 70461 (9832,-14180,1219,-1)/NPCSHOW 70462 (10270,-14792,1385,145)"
"107003550","107003550","NPCSHOW 7007 (9323,-13897,1129,0)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 7046 (10380,-14315,1375,107)/NPCSHOW 70063 (-15282,-12374,280,-44)/NPCSHOW 70072 (10592,-14780,1405,46)/NPCSHOW 70074 (10133,-14139,1239,-152)/NPCSHOW 70461 (9832,-14180,1219,-1)/NPCSHOW 70462 (10270,-14792,1385,145)"
"107003600","107003600","NPCSHOW 7006 (3499,-4885,750,35)/NPCSHOW 7032 (-14645,-13937,266,170)/NPCSHOW 70061 (2535,-6254,780,-89)/NPCSHOW 70062 (1525,-5307,770,-139)/NPCSHOW 70063 (1852,-5930,770,-133)"
"107005900","107005900","0"
"107006100","107006100","0"
"107006200","107006200","NPCSHOW 7003 (-11737,383,-174,-109)"
"107006300","107006300","NPCSHOW 7003 (-11737,383,-174,-109)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107006400","107006400","NPCSHOW 7003 (-11737,383,-174,-109)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107006500","107006500","NPCSHOW 7024 (15554,13520,-92,-1)"
"107006600","107006600","NPCSHOW 1020 (-10686,2489,-268,-9)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107006700","107006700","NPCSHOW 1020 (-10686,2489,-268,-9)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107006730","107006730","NPCSHOW 1020 (-10686,2489,-268,-9)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107006750","107006750","NPCSHOW 1020 (-11308,52,-300,167)/NPCSHOW 7003 (-9071,-8101,14,105)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107006800","107006800","NPCSHOW 1020 (-9242,-7635,-32,-76)/NPCSHOW 7003 (-9071,-8101,14,105)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107006900","107006900","NPCSHOW 7003 (-9071,-8101,14,105)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007000","107007000","NPCSHOW 7003 (-9071,-8101,14,105)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007100","107007100","NPCSHOW 1020 (-9239,-8189,-3,81)/NPCSHOW 7003 (-9071,-8101,14,105)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007200","107007200","NPCSHOW 1020 (-9239,-8189,-3,81)/NPCSHOW 7003 (-9071,-8101,14,105)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007300","107007300","NPCSHOW 1020 (-9239,-8189,-3,81)/NPCSHOW 7003 (-9071,-8101,14,105)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007400","107007400","NPCSHOW 7024 (15554,13520,-92,-1)"
"107007500","107007500","NPCSHOW 1020 (5463,-12350,-102,17)/NPCSHOW 7003 (5593,-12123,-111,2)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007600","107007600","NPCSHOW 7003 (5593,-12123,-111,2)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007700","107007700","NPCSHOW 1020 (4830,12218,-1047,-155)/NPCSHOW 7003 (5593,-12123,-111,2)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007800","107007800","NPCSHOW 7003 (5593,-12123,-111,2)/NPCSHOW 7024 (15554,13520,-92,-1)"
"107007900","107007900","NPCSHOW 1020 (14473,13792,-340,-6)/NPCSHOW 7003 (5593,-12123,-111,2)"
"107008000","107008000","0"
"107008100","107008100","0"
"107008200","107008200","0"
"107008300","107008300","NPCSHOW 7020 (9777,5254,612,101)"
"107008400","107008400","NPCSHOW 7020 (9081,2824,1096,88)"
"107008500","107008500","0"
"107008600","107008600","NPCSHOW 7020 (9011,-5197,1094,66)"
"107008800","107008800","0"
"107008900","107008900","NPCSHOW 7020 (9307,-5246,1102,-91)"
"107009000","107009000","NPCSHOW 7020 (9307,-5246,1102,-91)"
"107009100","107009100","0"
"107009200","107009200","NPCSHOW 1020 (6810,10814,667,-84)"
"107009300","107009300","NPCSHOW 1020 (4104,12994,1103,-158)"
"107009400","107009400","NPCSHOW 1020 (-2918,11468,1103,157)"
"107009600","107009600","NPCSHOW 1020 (-5093,12242,696,-168)"
"107009700","107009700","NPCSHOW 1020 (-11666,10138,649,-168)"
"107009800","107009800","NPCSHOW 1020 (-10845,8549,638,-109)"
"107009900","107009900","NPCSHOW 1020 (-11441,6669,1099,-101)"
"107010300","107010300","0"
"107010400","107010400","0"
"107010500","107010500","NPCSHOW 1020 (-6552,-2625,1114,-114)"
"107010600","107010600","0"
"107010800","107010800","NPCSHOW 1020 (-1483,1170,1099,35)"
"107010900","107010900","0"
"107011000","107011000","0"
"107011100","107011100","NPCSHOW 1020 (-36,-8257,92,-62)"
"107011200","107011200","0"
"107011500","107011500","0"
"107011600","107011600","0"
"107011700","107011700","NPCSHOW 1020 (-3964,21430,2075,-63)/NPCSHOW 7009 (-3807,20888,2078,-53)"
"107012000","107012000","NPCSHOW 1020 (-19200,26364,1270,69)"
"107012100","107012100","NPCSHOW 1020 (-19200,26364,1270,69)"
"107012200","107012200","0"
"107012300","107012300","0"
"107012600","107012600","0"
"107012900","107012900","0"
"107013100","107013100","0"
"107013200","107013200","0"
"107013400","107013400","0"
"107013600","107013600","0"
"107013800","107013800","NPCSHOW 1020 (30744,-10613,255,2)/NPCSHOW 7012 (31245,-10579,249,161)"
"107013900","107013900","NPCSHOW 1020 (30744,-10613,255,2)/NPCSHOW 7012 (31245,-10579,249,161)"
"108111300","108111300","0"
"108111400","108111400","0"
"108111500","108111500","0"
"108111550","108111550","0"
"108111600","108111600","0"
"108111700","108111700","NPCSHOW 1026 (-12741,-16937,4786,-9)"
"109100400","109100400","0"
"109100500","109100500","0"
"109100600","109100600","0"
