"Name","PortalTriggerId","CurrentStageId","WarpId","ArrivalStageId","PositionNearPortalCheck","PositionNearPortal","PortalStageType","EnableLevel","EnableGreatBuildingID","EnableBuildingStep","EnableDoingQuestType","EnableDoingQuest","EnableCompleteQuestType","EnableCompleteQuest","EnableAchievement","EnableDoingBuff","ContentsAdminInfoId","Weigth"
"25120","25120","201510017","25120","201003011","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25121","25121","201003011","25121","201510018","1","(X=-2920.987061,Y=-10588.183594,Z=105.120468)","301","0","0","0","0","0","0","0","0","0","0","0"
"25122","25122","201510018","25122","201003011","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25123","25123","201003011","25123","201510018","1","(X=23334.029297,Y=-13252.975586,Z=1861.033081)","301","0","0","0","0","0","0","0","0","0","0","0"
"25124","25124","201510018","25124","201003011","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25125","25125","201003012","25125","201510019","1","(X=-7359.560059,Y=-17160.966797,Z=2020.261597)","301","0","0","0","0","0","0","0","0","0","0","0"
"25126","25126","201510019","25126","201003012","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25127","25127","201003012","25127","201510019","1","(X=-4882.318848,Y=5090.492676,Z=18.387024)","301","0","0","0","0","0","0","0","0","0","0","0"
"25128","25128","201510019","25128","201003012","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25129","25129","201003012","25129","201510020","1","(X=2178.749512,Y=12743.263672,Z=756.483704)","301","0","0","0","0","0","0","0","0","0","0","0"
"25130","25130","201510020","25130","201003012","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25131","25131","201003012","25131","201510020","1","(X=13143.840820,Y=-5257.819824,Z=423.557098)","301","0","0","0","0","0","0","0","0","0","0","0"
"25132","25132","201510020","25132","201003012","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25133","25133","201003012","25133","201510021","1","(X=-18.175808,Y=-6962.803711,Z=-382.350189)","301","0","0","0","0","0","0","0","0","0","0","0"
"25134","25134","201510021","25134","201003012","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25135","25135","201003012","25135","201510021","1","(X=18079.220703,Y=15188.731445,Z=-390.418579)","301","0","0","0","0","0","0","0","0","0","0","0"
"25136","25136","201510021","25136","201003012","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25201","25201","201003030","25201","201510025","1","(X=-20714.484375,Y=20787.869141,Z=2695.755615)","301","0","0","0","0","0","0","0","0","0","0","0"
"25202","25202","201510025","25202","201003030","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25203","25203","201003030","25203","201510025","1","(X=-2495.860107,Y=19629.046875,Z=4197.187012)","301","0","0","0","0","0","0","0","0","0","0","0"
"25204","25204","201510025","25204","201003030","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25205","25205","201003030","25205","201510026","1","(X=-3673.607422,Y=-4581.647461,Z=1249.062744)","301","0","0","0","0","0","0","0","0","0","0","0"
"25206","25206","201510026","25206","201003030","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25207","25207","201003030","25207","201510026","1","(X=11995.049805,Y=-609.699402,Z=1947.765869)","301","0","0","0","0","0","0","0","0","0","0","0"
"25208","25208","201510026","25208","201003030","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25209","25209","201003030","25209","201510027","1","(X=-19773.818359,Y=-21847.142578,Z=2546.568359)","301","0","0","0","0","0","0","0","0","0","0","0"
"25210","25210","201510027","25210","201003030","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25211","25211","201003030","25211","201510027","1","(X=13145.051758,Y=-19350.945313,Z=747.831238)","301","0","0","0","0","0","0","0","0","0","0","0"
"25212","25212","201510027","25212","201003030","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25213","25213","201003031","25213","201510028","1","(X=-11498.632813,Y=-18422.861328,Z=1281.308105)","301","0","0","0","0","0","0","0","0","0","0","0"
"25214","25214","201510028","25214","201003031","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25215","25215","201003031","25215","201510028","1","(X=-6850.945801,Y=18419.005859,Z=920.036804)","301","0","0","0","0","0","0","0","0","0","0","0"
"25216","25216","201510028","25216","201003031","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25217","25217","201003031","25217","201510029","1","(X=-11794.090820,Y=505.470490,Z=709.341187)","301","0","0","0","0","0","0","0","0","0","0","0"
"25218","25218","201510029","25218","201003031","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25219","25219","201003031","25219","201510029","1","(X=6709.013184,Y=6105.981445,Z=104.019554)","301","0","0","0","0","0","0","0","0","0","0","0"
"25220","25220","201510029","25220","201003031","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25221","25221","201003031","25221","201510030","1","(X=-2920.987061,Y=-10588.183594,Z=105.120468)","301","0","0","0","0","0","0","0","0","0","0","0"
"25222","25222","201510030","25222","201003031","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25223","25223","201003031","25223","201510030","1","(X=23334.029297,Y=-13252.975586,Z=1861.033081)","301","0","0","0","0","0","0","0","0","0","0","0"
"25224","25224","201510030","25224","201003031","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25225","25225","201003032","25225","201510031","1","(X=-7359.560059,Y=-17160.966797,Z=2020.261597)","301","0","0","0","0","0","0","0","0","0","0","0"
"25226","25226","201510031","25226","201003032","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25227","25227","201003032","25227","201510031","1","(X=-4882.318848,Y=5090.492676,Z=18.387024)","301","0","0","0","0","0","0","0","0","0","0","0"
"25228","25228","201510031","25228","201003032","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25229","25229","201003032","25229","201510032","1","(X=2178.749512,Y=12743.263672,Z=756.483704)","301","0","0","0","0","0","0","0","0","0","0","0"
"25230","25230","201510032","25230","201003032","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25231","25231","201003032","25231","201510032","1","(X=13143.840820,Y=-5257.819824,Z=423.557098)","301","0","0","0","0","0","0","0","0","0","0","0"
"25232","25232","201510032","25232","201003032","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25233","25233","201003032","25233","201510033","1","(X=-18.175808,Y=-6962.803711,Z=-382.350189)","301","0","0","0","0","0","0","0","0","0","0","0"
"25234","25234","201510033","25234","201003032","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25235","25235","201003032","25235","201510033","1","(X=18079.220703,Y=15188.731445,Z=-390.418579)","301","0","0","0","0","0","0","0","0","0","0","0"
"25236","25236","201510033","25236","201003032","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","103003100","0","0","0","0"
"25249","25249","201003040","25249","201510037","1","(X=-20714.484375,Y=20787.869141,Z=2695.755615)","301","0","0","0","0","0","0","0","0","0","0","0"
"25250","25250","201510037","25250","201003010","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25251","25251","201003040","25251","201510037","1","(X=-2495.860107,Y=19629.046875,Z=4197.187012)","301","0","0","0","0","0","0","0","0","0","0","0"
"25252","25252","201510037","25252","201003010","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25253","25253","201003040","25253","201510038","1","(X=-3673.607422,Y=-4581.647461,Z=1249.062744)","301","0","0","0","0","0","0","0","0","0","0","0"
"25254","25254","201510038","25254","201003010","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25255","25255","201003040","25255","201510038","1","(X=11995.049805,Y=-609.699402,Z=1947.765869)","301","0","0","0","0","0","0","0","0","0","0","0"
"25256","25256","201510038","25256","201003010","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25257","25257","201003040","25257","201510039","1","(X=-19773.818359,Y=-21847.142578,Z=2546.568359)","301","0","0","0","0","0","0","0","0","0","0","0"
"25258","25258","201510039","25258","201003010","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25259","25259","201003040","25259","201510039","1","(X=13145.051758,Y=-19350.945313,Z=747.831238)","301","0","0","0","0","0","0","0","0","0","0","0"
"25260","25260","201510039","25260","201003010","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25261","25261","201003041","25261","201510040","1","(X=-11498.632813,Y=-18422.861328,Z=1281.308105)","301","0","0","0","0","0","0","0","0","0","0","0"
"25262","25262","201510040","25262","201003011","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25263","25263","201003041","25263","201510040","1","(X=-6850.945801,Y=18419.005859,Z=920.036804)","301","0","0","0","0","0","0","0","0","0","0","0"
"25264","25264","201510040","25264","201003011","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25265","25265","201003041","25265","201510041","1","(X=-11794.090820,Y=505.470490,Z=709.341187)","301","0","0","0","0","0","0","0","0","0","0","0"
"25266","25266","201510041","25266","201003011","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25267","25267","201003041","25267","201510041","1","(X=6709.013184,Y=6105.981445,Z=104.019554)","301","0","0","0","0","0","0","0","0","0","0","0"
"25268","25268","201510041","25268","201003011","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25269","25269","201003041","25269","201510042","1","(X=-2920.987061,Y=-10588.183594,Z=105.120468)","301","0","0","0","0","0","0","0","0","0","0","0"
"25270","25270","201510042","25270","201003011","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25271","25271","201003041","25271","201510042","1","(X=23334.029297,Y=-13252.975586,Z=1861.033081)","301","0","0","0","0","0","0","0","0","0","0","0"
"25272","25272","201510042","25272","201003011","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25273","25273","201003042","25273","201510043","1","(X=-7359.560059,Y=-17160.966797,Z=2020.261597)","301","0","0","0","0","0","0","0","0","0","0","0"
"25274","25274","201510043","25274","201003012","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25275","25275","201003042","25275","201510043","1","(X=-4882.318848,Y=5090.492676,Z=18.387024)","301","0","0","0","0","0","0","0","0","0","0","0"
"25276","25276","201510043","25276","201003012","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25277","25277","201003042","25277","201510044","1","(X=2178.749512,Y=12743.263672,Z=756.483704)","301","0","0","0","0","0","0","0","0","0","0","0"
"25278","25278","201510044","25278","201003012","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25279","25279","201003042","25279","201510044","1","(X=13143.840820,Y=-5257.819824,Z=423.557098)","301","0","0","0","0","0","0","0","0","0","0","0"
"25280","25280","201510044","25280","201003012","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25281","25281","201003042","25281","201510045","1","(X=-18.175808,Y=-6962.803711,Z=-382.350189)","301","0","0","0","0","0","0","0","0","0","0","0"
"25282","25282","201510045","25282","201003012","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25283","25283","201003042","25283","201510045","1","(X=18079.220703,Y=15188.731445,Z=-390.418579)","301","0","0","0","0","0","0","0","0","0","0","0"
"25284","25284","201510045","25284","201003012","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28001","28001","201004040","28001","201510100","1","(X=-20714.484375,Y=20787.869141,Z=2695.755615)","301","0","0","0","0","0","0","0","0","0","0","0"
"28002","28002","201510100","28002","201004040","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28003","28003","201004040","28003","201510100","1","(X=-2495.860107,Y=19629.046875,Z=4197.187012)","301","0","0","0","0","0","0","0","0","0","0","0"
"28004","28004","201510100","28004","201004040","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28005","28005","201004040","28005","201510101","1","(X=-3673.607422,Y=-4581.647461,Z=1249.062744)","301","0","0","0","0","0","0","0","0","0","0","0"
"28006","28006","201510101","28006","201004040","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28007","28007","201004040","28007","201510101","1","(X=11995.049805,Y=-609.699402,Z=1947.765869)","301","0","0","0","0","0","0","0","0","0","0","0"
"28008","28008","201510101","28008","201004040","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28009","28009","201004040","28009","201510102","1","(X=-19773.818359,Y=-21847.142578,Z=2546.568359)","301","0","0","0","0","0","0","0","0","0","0","0"
"28010","28010","201510102","28010","201004040","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28011","28011","201004040","28011","201510102","1","(X=13145.051758,Y=-19350.945313,Z=747.831238)","301","0","0","0","0","0","0","0","0","0","0","0"
"28012","28012","201510102","28012","201004040","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28013","28013","201004041","28013","201510103","1","(X=-11498.632813,Y=-18422.861328,Z=1281.308105)","301","0","0","0","0","0","0","0","0","0","0","0"
"28014","28014","201510103","28014","201004041","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28015","28015","201004041","28015","201510103","1","(X=-6850.945801,Y=18419.005859,Z=920.036804)","301","0","0","0","0","0","0","0","0","0","0","0"
"28016","28016","201510103","28016","201004041","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28017","28017","201004041","28017","201510104","1","(X=-11794.090820,Y=505.470490,Z=709.341187)","301","0","0","0","0","0","0","0","0","0","0","0"
"28018","28018","201510104","28018","201004041","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28019","28019","201004041","28019","201510104","1","(X=6709.013184,Y=6105.981445,Z=104.019554)","301","0","0","0","0","0","0","0","0","0","0","0"
"28020","28020","201510104","28020","201004041","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28021","28021","201004041","28021","201510105","1","(X=-2920.987061,Y=-10588.183594,Z=105.120468)","301","0","0","0","0","0","0","0","0","0","0","0"
"28022","28022","201510105","28022","201004041","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28023","28023","201004041","28023","201510105","1","(X=23334.029297,Y=-13252.975586,Z=1861.033081)","301","0","0","0","0","0","0","0","0","0","0","0"
"28024","28024","201510105","28024","201004041","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28025","28025","201004042","28025","201510106","1","(X=-7359.560059,Y=-17160.966797,Z=2020.261597)","301","0","0","0","0","0","0","0","0","0","0","0"
"28026","28026","201510106","28026","201004042","1","(X=10916.606445,Y=6512.153320,Z=-131.249542)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28027","28027","201004042","28027","201510106","1","(X=-4882.318848,Y=5090.492676,Z=18.387024)","301","0","0","0","0","0","0","0","0","0","0","0"
"28028","28028","201510106","28028","201004042","1","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28029","28029","201004042","28029","201510107","1","(X=2178.749512,Y=12743.263672,Z=756.483704)","301","0","0","0","0","0","0","0","0","0","0","0"
"28030","28030","201510107","28030","201004042","1","(X=14925.332031,Y=1.748873,Z=389.142456)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28031","28031","201004042","28031","201510107","1","(X=13143.840820,Y=-5257.819824,Z=423.557098)","301","0","0","0","0","0","0","0","0","0","0","0"
"28032","28032","201510107","28032","201004042","1","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28033","28033","201004042","28033","201510108","1","(X=-18.175808,Y=-6962.803711,Z=-382.350189)","301","0","0","0","0","0","0","0","0","0","0","0"
"28034","28034","201510108","28034","201004042","1","(X=-18282.664063,Y=56.372372,Z=377.064667)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28035","28035","201004042","28035","201510108","1","(X=18079.220703,Y=15188.731445,Z=-390.418579)","301","0","0","0","0","0","0","0","0","0","0","0"
"28036","28036","201510108","28036","201004042","1","(X=18265.343750,Y=60.368248,Z=376.590363)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28101","28101","201004050","28101","201510200","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28102","28102","201510200","28102","201004050","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28103","28103","201004050","28103","201510200","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28104","28104","201510200","28104","201004050","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28105","28105","201004050","28105","201510201","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28106","28106","201510201","28106","201004050","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28107","28107","201004050","28107","201510201","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28108","28108","201510201","28108","201004050","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28109","28109","201004050","28109","201510202","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28110","28110","201510202","28110","201004050","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28111","28111","201004050","28111","201510202","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28112","28112","201510202","28112","201004050","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28113","28113","201004051","28113","201510203","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28114","28114","201510203","28114","201004051","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28115","28115","201004051","28115","201510203","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28116","28116","201510203","28116","201004051","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28117","28117","201004051","28117","201510204","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28118","28118","201510204","28118","201004051","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28119","28119","201004051","28119","201510204","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28120","28120","201510204","28120","201004051","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28121","28121","201004051","28121","201510205","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28122","28122","201510205","28122","201004051","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28123","28123","201004051","28123","201510205","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28124","28124","201510205","28124","201004051","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28125","28125","201004052","28125","201510206","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28126","28126","201510206","28126","201004052","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28127","28127","201004052","28127","201510206","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28128","28128","201510206","28128","201004052","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28129","28129","201004052","28129","201510207","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28130","28130","201510207","28130","201004052","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28131","28131","201004052","28131","201510207","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28132","28132","201510207","28132","201004052","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28133","28133","201004052","28133","201510208","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28134","28134","201510208","28134","201004052","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"28135","28135","201004052","28135","201510208","0","0","301","0","0","0","0","0","0","0","0","0","0","0"
"28136","28136","201510208","28136","201004052","0","0","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25301","25301","10010","25301","201520001","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25302","25302","201520001","25302","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25303","25303","10010","25303","201520001","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25304","25304","201520001","25304","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25305","25305","10010","25305","201520002","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25306","25306","201520002","25306","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25307","25307","10010","25307","201520002","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25308","25308","201520002","25308","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25309","25309","10010","25309","201520003","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25310","25310","201520003","25310","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25311","25311","10010","25311","201520003","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25312","25312","201520003","25312","10010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25313","25313","10011","25313","201520004","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25314","25314","201520004","25314","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25315","25315","10011","25315","201520004","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25316","25316","201520004","25316","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25317","25317","10011","25317","201520005","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25318","25318","201520005","25318","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25319","25319","10011","25319","201520005","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25320","25320","201520005","25320","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25321","25321","10011","25321","201520006","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25322","25322","201520006","25322","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25323","25323","10011","25323","201520006","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25324","25324","201520006","25324","10011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25337","25337","10012","25337","201520064","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25338","25338","201520064","25338","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25339","25339","10012","25339","201520064","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25340","25340","201520064","25340","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25341","25341","10012","25341","201520065","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25346","25346","201520065","25346","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25343","25343","10012","25343","201520065","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25348","25348","201520065","25348","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25345","25345","10012","25345","201520066","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25342","25342","201520066","25342","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25347","25347","10012","25347","201520066","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25344","25344","201520066","25344","10012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","101013750","0","0","0","0"
"25401","25401","10020","25401","201520010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25402","25402","201520010","25402","10020","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"25403","25403","10020","25403","201520010","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25404","25404","201520010","25404","10020","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"25405","25405","10020","25405","201520011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25406","25406","201520011","25406","10020","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"25407","25407","10020","25407","201520011","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25408","25408","201520011","25408","10020","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
"25409","25409","10020","25409","201520012","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","0","0","0","0","0","0"
"25410","25410","201520012","25410","10020","0","(X=0,Y=0,Z=0)","301","0","0","0","0","0","1","102010660","0","0","0","0"
